"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2"
1,93,-68762.8775944515,NA,0.940733334342866,-0.289627915764292,-0.331804522650359,0.012075441758362,-0.0204680454138769,-0.102519356193992,-0.477967981818648,-0.419923988687993,-0.35512126099484,-1.44864180346546,0.187963896788985,0.000279717078803286,-0.670527179144661,0.647933099810034,0.200573216276243,-0.0346328864618793,0.0745887399923105,-0.74003659880585,-0.331787996260709,-0.658137794983821,-0.46412893416753,-0.344122062064989,-0.111195539343421,0.0365935211763947,-0.0117069152328131,-0.328360965160692,-0.362747828797834,-0.335410597045701,-0.55185342985847,0.199586926954798,0.193734202827327,-0.657916228957261,0.216649726843733
1,94,-27963.7756312499,NA,-0.466885401086323,-0.258120703312585,-0.486499715054467,-0.337350688751471,0.530614886142353,-0.263912123492301,0.075250186630516,-0.295566396242833,-0.0146643842485482,-0.852188562359934,0.375141869269752,0.412696594332067,0.486161276223396,0.614873128090985,0.888674928825349,-0.642065758089217,-0.437292041400159,0.284488353060977,0.391897089545549,0.169086431884615,-0.709998908489884,0.40218083890256,0.123690775093764,0.506284287892819,0.638249664263814,-0.139433260875525,-0.448036802893067,-0.390194548444194,-1.49042833403227,0.884243452134542,0.766719665117562,-0.248202126829075,-0.439748262680477
1,95,-33424.2612365232,NA,0.0165788948120331,0.879644332761355,-1.04154687380758,-0.234672979842782,0.583500807586018,-0.851546454840517,0.117796307856185,0.498115529673469,-0.226152790985988,-0.0454067501212678,0.783379957877196,0.82028671534029,0.31076838340309,0.729938111980446,0.203806550903246,0.445136416878993,-0.676437300186415,-0.363653599408503,-0.434561523557251,-0.741317588948014,-0.00234793294451918,0.239246492667787,-0.455941392372599,0.172148950927795,-0.574923422566692,-0.411964164779845,-0.360538952781493,0.129206121626548,-0.290161718675231,0.961880956660025,0.777263224283233,-0.507686977756654,-0.440731460618183
1,96,-31046.3842853416,NA,0.047713055349344,0.455599517637994,0.286186056796284,-0.0952890820631237,-0.342679602914998,0.873707601406759,-0.239797292485462,-0.708826462432431,-0.411122011892974,0.248178087914552,0.385197999224369,-0.68384383706851,0.0640905789376193,0.724339535390027,0.575152123230509,-0.0623422436599352,0.019024442964926,-0.682528347404244,0.426997510392329,0.672175185097371,-0.209906593645829,-0.567546444896032,0.102402957174906,-0.932737547551115,0.0205495532212374,-0.361054190180501,0.833765109640748,-0.925182457709673,-0.00991279051133535,0.473385141021572,0.441325085861608,-0.413238706907485,0.431955953837846
1,97,-38453.1959115592,NA,-0.630625299852018,0.277541615854362,0.0668517887641813,0.422460926297994,-0.165103188590326,0.238615159753761,0.116825931892607,0.429197604953388,0.13246324628938,-0.0713650931632831,-0.681988955970253,0.00976333488034167,0.985448903470457,0.955088918083347,0.807234154068865,0.158788713365977,0.44623062470218,-0.430525873648253,0.0335926915824013,0.409007992816702,-0.511473303760191,0.42084948857392,-0.410412257256606,-0.186500610969726,0.247440880183912,0.245032996493333,-1.12663907531517,-0.315501950926944,-0.227383966477561,0.297322943611071,0.100676811388694,0.31907782865197,0.506874488659629
1,98,-142798.460635375,NA,0.29567786233056,0.092170900925607,0.162152684793538,1.00460017860347,-1.05995005079533,-0.103617095056715,-0.950026407901732,0.54550374120115,0.613035107158576,0.0374829174714502,-0.231396282461935,-0.427745131999637,-0.442932609585281,0.0804211726877838,0.888537605707534,-0.135991566837964,1.17664278578456,-0.366658598494139,-0.386794351052305,0.144838130412089,-0.241716500791379,0.778813101933025,0.0608414329165048,0.403578795193439,0.401844845935341,0.725066956569886,-0.662010332033837,-0.0662231783275801,0.607211335274319,0.450483802072704,0.987952665612102,-0.479745643824423,-0.0726313803546931
2,1,-8872.81839806143,2568.87371412506,-0.12932390459621,-0.0579626711308339,-0.0901959591428025,0.0939162172580985,0.205208104104519,0.228995159810221,-0.200924115696469,0.234633326017341,-0.0323904634554288,0.0556417265763741,-0.585955079769968,0.0323913602671451,-0.136149448235439,0.321600043709639,0.527795342454056,0.337200966097686,-0.0281212521768108,-0.0688756939484407,-0.0962492549852661,0.0821245475000913,0.115843450418616,0.305066207121594,-0.1962422897846,0.224798204676656,-0.232426284226527,-0.0984551826218609,-1.05819915419655,0.0195603678347463,-0.319581733608134,0.576317242864923,0.675338400432721,2.68723276989028,0.400120889816481
2,2,-9091.57749007555,6472.25418226505,-0.0930424878506199,-0.0669601363511034,-0.0916143817893955,-0.050906293227937,0.33862725963694,0.472925056037946,-0.159360739434578,0.270562461736888,0.0359123998882499,-0.043040616982019,-0.42269239477808,0.160069827040751,-0.213954431001604,0.25022404282191,0.564005099595361,-0.470731805660647,-0.0205272927728992,-0.0750471024601407,0.000942364047273762,0.228381652739671,-0.0587368853572542,0.193809738911464,-0.207954502213532,0.194281875706896,-0.41194783972998,-0.125798464686546,-1.19250693664698,0.0497075684116264,-0.394595116214685,0.644113575446845,0.657541599919352,2.54639049060733,0.406857245540365
2,3,-9298.56201660454,7238.52342269854,-0.0620184202651966,-0.0156594249513783,-0.131252587162754,0.217921286727294,0.0490142793647267,0.0248459801829477,-0.173014213215294,0.213857067006773,-0.336062645767148,0.0462040689847166,-0.705603187816683,0.0369656576632681,-0.0323506426949171,0.566207931411036,0.373302686756788,2.98334339215447,0.00215375248082762,-0.109065165762359,-0.117279298851721,-0.191043835838398,0.0698490642360669,0.131203333032574,-0.158796548742077,0.193177415085638,-0.475734330671474,-0.0995271577411035,-0.996181443997329,0.292406385485773,-0.144671040834757,1.02517337219947,0.63945551151958,-0.380706977793241,-1.70292640105367
2,4,-9248.00771462961,739.014647793006,-0.0608537860172813,-0.0950170377933406,-0.0849102129455664,0.991493054091476,-0.273975973662583,1.78905570040916,1.51411700536411,2.02205132890974,-1.27769121686067,-0.0743073738737069,0.878368222467392,-0.43423199940761,-0.990894994379071,2.13957121705757,3.09792707851652,0.194258036621405,-0.062160002705939,-0.0545321483076434,-0.121339192220957,-0.00232192894306605,0.103481125358693,0.0364706585857707,-0.335001161745116,0.249417523324986,-0.0715300904310374,-0.0237981420806914,-1.22808457402551,-0.165118562525353,-0.379195541743327,0.772473039558314,0.755647117664384,1.41381362064959,3.19232067747488
2,5,-9504.65827625697,5368.51300810255,1.01235089747279,-0.128217567692757,0.348971437229959,-0.189227229838465,0.0252075249901398,-0.082882865056709,-0.230006725242448,0.405476650327873,-0.191571236501012,-0.159896430541858,-0.86892512233616,0.012506229372647,-0.297862019102923,0.190856971038448,0.449768587994307,0.542276377566941,-0.0444794125757578,-0.123625956300953,-0.0619654000804251,-0.190417699994406,0.158055198065724,0.180218194443337,-0.167358646042044,0.215092354544293,-0.13119555830935,-0.0852841854975842,-0.7499313674557,-0.0266368640697988,-0.295187945025427,0.429861462191406,0.566873268100472,0.630719165340611,5.41033586875291
2,6,-9445.0803357208,2244.87178908712,0.0806867454872255,0.071764463361574,-0.311314982351771,-1.55254342793084,0.470719788060025,1.33349141364703,-0.85489717125307,-0.68123830996562,0.386132364586784,-1.13349285679056,-3.45371156850731,2.96249952694599,3.01935773630456,0.129299292009234,0.538716347032217,-0.562617951425926,-0.0401635611446082,-0.0439791036172565,-0.0603304149581274,0.122721877392582,0.149791481347517,0.201548641993556,-0.0760669460722595,0.139287953255975,-0.242787121572795,-0.149675873930304,-0.833409223835139,0.0316442208793073,-0.167119392552068,0.462602289442111,0.522168870498594,2.60643814554648,4.35093678797604
2,7,-9021.93331143712,808.340729610795,-0.0343961991720364,-0.0294570034533415,-0.0823983866870432,0.219664769549332,0.142644454478479,0.249304632024108,0.0505252185824469,0.100688694331049,-0.445241527060756,-0.370088513641316,-2.80415074990588,-0.00830095857032982,-0.505503742970772,0.47683818144403,0.575068315526163,-0.0925649341446443,-0.0564846721965397,-0.0936236233660071,-0.0897646221980737,0.0761963430856046,0.0914215516776183,0.235887515292133,-0.240436075102786,0.293340238240611,-0.117484300231166,-0.0388218564908114,-0.454734219943625,-0.0691903133254018,-0.132895023024356,0.58933687182176,0.58173048629949,1.54730767011024,0.718339172011349
2,8,-9122.1701796687,5043.6062130336,0.00851769433977659,-0.224937954247982,-0.0989660616253373,0.0293220517537041,-0.127351270522339,0.303968933391403,-0.0213738372112495,0.237289036706152,-0.745022813025111,-0.211912389311159,-1.56047851632832,-0.0860392564957912,-0.542768243492485,0.65446446588348,1.18442317657466,-0.372666250835713,-0.0768333855408907,-0.0791396194337574,-0.0606170472609023,0.0265032770467407,0.114968461737244,0.179235531786431,-0.280850348006107,0.301427736384355,-0.205845159342128,-0.0956228814765945,-1.01043870127455,0.0444305112173581,-0.23785036783987,0.677313955254794,0.572378103887873,3.64472843390729,1.21212384468433
2,9,-9176.73790413111,2811.90929275733,-0.0716406970895214,-0.0623884937078133,-0.0818565728536346,-0.138047528011468,-0.119888567922048,0.0928566002513748,-0.438483968878868,0.295999551662083,-0.039474327989735,-0.0145716970953412,-0.731982338890015,-0.0293791999169998,-0.281367093525744,0.724988305540998,0.654959089957641,3.27921002042297,-0.00966322175047579,-0.0962407775581318,-0.211204234975391,0.328631021837539,0.483183619008226,0.48297222987109,0.0394895865149247,-0.0690883315396337,-0.445969220831276,-0.127690361628108,-1.28431242686153,0.0481617299258804,-0.115355863337712,0.513472290158324,0.518857586170199,0.710192552155465,-1.26635517406965
2,10,-9302.08567737257,5090.50227178157,0.0200802760637664,-0.505523455403494,-0.117875104597222,-0.0409058742984852,-0.106281802666693,0.36316296163513,-0.454372326387568,0.777899296580056,-0.33589506442373,0.00603853402280611,-1.65850706364561,0.0372206546082404,-0.68616455642584,0.885761979587195,2.14118637748495,0.634684952250026,-0.0816532776843898,-0.0814540317278406,-0.0874583674225552,0.0987138315211301,0.0355766203924465,0.143253948767873,-0.198975568516176,0.327157434634224,-0.37367059089774,-0.0509601096665731,-1.23240872466019,0.036365391983333,-0.297125027709789,0.570987104218214,0.980453709571404,-2.94547081326754,4.17929550613399
2,11,-9081.37443766926,4892.36331280959,-0.0573277648432277,-0.0679599756238781,-0.243934976489218,0.428046455187413,0.188582496120002,0.571967120207613,0.331159485826332,0.203750316316044,-0.614731927277878,-0.658057998258068,-3.64043620412182,0.109636255051465,-0.543309345578553,0.41474289231254,0.935601241954236,-0.761250835439849,-0.0689432388476826,-0.0972160005992744,-0.0622218044815968,-0.0103264009660852,0.0395723534699533,0.109633353210555,-0.42885730900613,0.266792508829871,-0.106652210511798,0.0764591946733715,-0.591098711349011,-0.113323986339456,-0.216930712013974,0.825838009649513,0.597574212760334,2.71586759307409,1.32652495968933
2,12,-9146.34169979437,2934.02580965963,-0.478790040649737,-0.141508821473681,-0.432950708386896,0.204365505024995,0.465767225553387,0.0400338153122271,0.173178324572121,-0.84406721297902,0.208956701734218,0.101755772355995,-3.16154379176947,-0.56732240173634,-0.9393278002419,1.99543441652174,2.10546832520484,0.688488122624971,-0.0250415858681082,-0.0452801419916536,-0.0470101007305481,0.256620005305313,0.355538433895332,0.425159455210784,-0.139572210423603,0.14178226861633,-0.147033500111708,-0.0793940321662084,-0.713096326390943,-0.0132459366594127,-0.218587610265461,0.417872783664794,0.350566036452435,0.994099033137816,1.39720805841978
2,13,-9123.11180194095,3331.67740743555,-0.0213838243936511,-0.028723318444009,-0.0478441675463611,-0.0918593420721136,0.186338260236557,0.326416889735164,-0.131134862453334,0.133201842821582,-0.307264776318298,-0.0955975559567468,-0.96275310474914,0.121203955045768,-0.388706325832593,0.272849697512134,0.478271217584851,0.0972158940253573,-0.136664717581756,-0.036365386324842,-0.113596038572907,0.340517322208171,0.438467518245626,0.597908416941031,0.103907722400366,0.380276664769439,0.0763705962135666,0.361871012315584,0.00260234176328777,-0.00774258128510018,0.0434128947522555,0.160438201573637,0.830098263996726,-0.458816491850049,-0.340964968079548
2,14,-9098.47214802696,2381.18467535338,-0.18093195770253,-0.149503198885966,-0.127960125181288,-0.0404112588267837,0.0479955171103898,-0.588879822636747,-0.336095362964612,0.405279815381452,-0.209440125225944,0.0772323021439182,-1.42311129396369,-0.130244407113592,-0.482056540746038,1.52319423152989,1.11783135601702,-4.80951443160683,-0.0132300176176336,-0.0197633684047035,-0.0310929631644452,-0.00951087257662012,0.266091974765833,0.329552164995672,-0.163205376289149,0.0415014016287696,-0.153710032612532,-0.0214980665653328,-0.526758226731797,-0.0284203968751304,-0.184161462392124,0.423478675098063,0.24359644535143,0.61958507845054,0.0639260310834301
2,15,-9191.16355963516,6751.49811777822,-0.155404968508507,-0.0853784443974567,-0.149929502346483,-0.214554267585204,0.141364418049797,0.0221502154912684,0.00752714717027449,0.277295426416074,-0.00494937868702423,-0.0198158187925525,-0.56797527545156,-0.0775349488980301,0.155720140302629,0.241461432955082,0.387946600483491,1.02468583383148,-0.0363454348735329,-0.0958722659007329,-0.0829678483784345,-0.0286867849939659,0.169397648915319,0.0773818555182117,-0.404880977548407,0.26451501691028,-0.399072170012694,-0.1251129696357,-1.51879762100201,-0.0370595749650553,-0.392624377994728,0.738505603786132,0.616027449285907,3.25796870072656,2.88460239473043
2,16,-9292.92091393473,357.428975557505,-0.0541394027050609,-0.069830867333989,-0.100661865364966,0.0634502173677627,0.0461947303920777,0.153126037861983,-0.230696516440073,0.256075418289608,-0.229073668609574,-0.0990376828415962,-1.00381312284989,-0.0364177359645446,-0.319187941822548,0.671122750852552,0.75942013483981,2.06963893568634,0.998441736630358,-0.00796014495275642,-0.361348635871357,0.177697244110142,-0.00545875398844184,0.0547615270458809,-0.318373453516212,0.201304675089845,-0.506979799243068,-0.108505770106724,-2.37555423232064,-0.0491663509202445,-0.478036035535213,0.566949785329221,0.666375025850114,0.888562322073655,-4.75831158840446
2,17,-9513.72806158915,5022.86608649506,-0.0703297615336559,0.114970005838887,-0.040404252665171,0.252068799555989,-0.452119405441465,-0.223175498007354,-1.4404755515852,0.225752997639373,0.125095928150678,-1.01405452045688,0.00640966155780819,-0.410454042847412,0.391002901321266,2.54580395787879,0.145778795334315,2.96242191341088,-0.04355523522897,-0.0731414578750832,-0.11152780635574,0.27699953289614,-0.109954072276581,0.209923013545276,0.0875061438046937,0.29280401921657,-0.393612642229747,0.0685888354179844,-0.625760516979805,0.0887139705942641,-0.0136818005095953,0.438565198151125,0.727491514234951,3.70885076659126,3.95727009039592
2,18,-8962.14557622074,2375.90327771056,-0.138043234814751,-0.0930417975100267,-0.122974157594443,0.557150119779893,0.553648262154374,0.430963055713091,0.0722751225887536,0.293929182089497,0.177660371766742,0.232800701461006,-0.697915197815852,-0.157108223764173,-0.107215867039941,0.421332244226038,0.51343350337495,3.66922895454682,-0.0345677563635594,-0.0996047846694262,-0.115075894966591,0.113335315824939,-0.103949859920459,0.095964846036747,-0.399112713996725,0.248913911570064,-0.280538190942994,-0.122890398884202,-1.29415016930927,0.0738012755031596,-0.323812523139847,0.539825464104033,1.0321503862089,-0.699544765189173,0.358608119152025
2,19,-9040.07972644469,7497.36680938611,-0.278086658828755,-0.140595605958069,-0.320911138113819,0.276741699653977,0.613816377174653,0.510567249324548,0.594005769914394,0.463937154318021,-0.532117652672852,0.32140023970012,-1.56896947972938,-0.281939272997996,-0.460073187983291,2.33735653236714,1.1148213342737,-3.81564166455694,-0.0220629417578135,-0.0771079845660926,-0.0737088006122088,-0.0671457474835846,0.0410784049813947,0.17469918672481,-0.361842139419994,0.180518901039727,-0.216393482374656,-0.0252811137290849,-0.687501629351917,0.0338180177387318,-0.160676580250712,0.299539102002071,0.6251276769472,0.835199042116957,1.16810375347068
2,20,-9397.05350246787,3858.29198514482,-0.0602478686444641,-0.0775917202933159,-0.119116883497072,-0.157797727941175,-0.101900399674065,0.0201563286630048,-0.471458258628035,0.158371587061201,-0.159917866918671,-0.184195774165507,-1.24295014569467,-0.0755039077823031,-0.275227607487601,0.703037627897642,0.753578527022619,-5.03079776753048,-0.878057913877193,-1.73399342589778,-0.532626568931311,-2.79209047809245,5.73116230563755,0.035820905451207,-5.95671519796683,21.3952698282575,-3.43080990031331,2.8408178032692,-3.04148777372529,-4.26684515112251,-1.93687545431539,6.83168692971487,11.0194539680427,2.33744761524996,-3.67449220417578
2,21,-9009.46967235367,801.532212100857,-0.0795203450077284,-0.0526207041062093,-0.107494361903619,-0.0999077072271449,-0.0934255608127409,0.042463558077663,-0.622957038941454,0.283183711061663,-0.262341799327174,0.0637580414850487,-0.660699860263272,-0.0781189506956692,-0.229711507934059,0.662185050789047,0.559013304210188,3.65295290312824,-0.0279444135114884,-0.0851232027065438,-0.114906846625199,0.273090933847356,0.308689194102586,0.53802192538987,0.504390380764302,0.264700532842473,-0.39482844423395,-0.290930170112299,-2.33733271765528,-0.0698509868713175,-0.523756401211878,0.5144883407822,0.924947490465295,-1.46601360599891,-0.553623227060133
2,22,-9215.15637309887,8680.87023241253,-0.0145978453474133,-0.0151941349563272,-0.0324088544451077,-0.0303267612422491,0.349416841498292,0.383442060817549,-0.218946433197153,0.0779362520693829,-0.0389533924966219,-0.0445185376684389,-0.494210448687546,0.00571900233572187,-0.0954858137540624,0.296493898782328,0.189631578738145,0.0883888810904058,-0.185272080832499,0.0378711953557524,-0.249974583094557,-0.0633933514671703,-0.353536865199129,-0.234575809817402,0.135181393291743,0.34905995219061,-0.226504537516267,0.432121640665572,-0.154828603599079,0.119906069638229,-0.557993357221902,0.702693918511713,1.77233330982342,0.906844452320276,-0.505790952129754
2,23,-9289.80620477704,2005.95767122794,-0.0801978313327754,-0.0857421039277187,-0.119841069230545,-0.0407360158588431,0.00939626783871051,0.283219651750843,-0.484778399880993,0.350477895718868,-0.149236370504301,-0.192253288616358,-3.22501146056779,0.0300108431508617,0.126216742279022,0.0110084406746546,0.909468236567846,-0.42279469304853,-0.0463095367527504,-0.0871991830508625,-0.110744436398035,0.0615717987351518,0.0663349457720223,0.107261499137355,-0.394166752682,0.282026413696034,-0.102280925756477,-0.182466718694367,-0.652982395609509,-0.156198930987394,-0.75807846159418,0.437109509601428,0.880031496578231,1.20046387954297,0.961134879563149
2,24,-9016.50622259175,805.302385140648,-0.105226378479336,-0.0356205027285105,-0.106431378336761,0.0817573633984074,-0.209885606004096,0.19487224825461,-0.412305959078435,0.245046356770708,0.0567489906529709,0.0323162089068509,-0.678033286230499,-0.218234525953265,-0.454948253746474,0.779764313971594,0.700639988518537,9.89775089080876,-0.0326437505509134,-0.120106949541976,-0.122565051875945,0.459035180030448,0.172487614055326,0.343213479645814,0.423197193232338,0.240549943434419,-0.608168619478873,-0.0469776798965174,-1.85817794601937,0.154596487692581,-0.315110904028766,1.18853467962567,0.841436881089471,3.79744117885722,0.110544751382183
2,25,-9150.72178378977,12634.5222904273,-0.0171175443604955,-0.0259932757984983,-0.0519014674297007,-0.0188101033338337,0.257329699256677,0.31925371692307,-0.123969453055476,0.109632048110109,-0.184751467782882,-0.0587416977077207,-0.492233694184682,-0.00704320969125821,-0.166161312460362,0.218808056054634,0.399712483702774,0.573117880021515,-0.320664901614008,0.00849264953515123,-0.224335534744948,0.453268525528043,0.422773156279253,0.018770685571532,-0.0843239913004429,0.281713385576329,0.362993313952107,-0.045085355218042,-1.7227817573017,-0.132493148738901,-0.205367618499989,0.702920256024636,0.622302653720193,-0.195548976451526,-1.65245742225995
2,26,-8973.24557317633,4729.79261762957,-0.027333967259121,-0.0872542401045438,-0.0992209482316214,-0.0917293599994216,0.0554481478298247,0.0438409909927672,-0.26253879109725,0.346257932898129,-0.407266933013805,-0.308656970541166,-1.32949597634775,-0.103984351507176,-0.587176523122502,0.529877849911148,0.997126148803925,5.93348051845631,-0.134251519099194,-0.00173146398634126,-0.159855989851088,0.383715175826342,0.474300906022762,0.246572212448244,0.0227486401086278,0.305635328435097,-0.177188419692936,0.0385268058409288,-0.552830641511716,-0.203417964748542,-0.241562854912659,0.676176511045624,0.474810298335933,4.81437769817927,-0.510323076581282
2,27,-8928.84200004952,5266.71743896138,-0.0238546419608524,-0.0959846307366133,-0.0752793875814512,-0.0134127977093206,0.121016557840392,0.300703383987467,-0.0787317867440654,0.208822887492274,-0.4037064774326,-0.128213957472798,-1.02249197841245,0.00320392166262522,-0.320122710649003,0.469130971349869,0.608674855495278,1.07776607028243,-0.101211851231254,-0.00320637094379925,-0.0940201951110764,0.14465618216662,0.330189358465406,0.296155022277562,-0.12759043034108,0.206280707699836,-0.0293355926814048,0.206939085026784,-0.189432772892959,0.0110549391888354,-0.0841252708779282,0.245621258468262,0.435605014048584,0.42230400057217,-0.58291249896085
2,28,-9162.0162588385,2935.94871653102,-0.0404780836021368,-0.0683274412974521,-0.137871384592371,-0.0906098856649695,0.184158743750763,0.268275541621524,-0.46947430616331,0.281987817096468,-0.341347535936038,-0.328451117824438,-1.37438672605496,-0.0315816556226905,-0.398949203542621,0.682648336293332,1.34128101280389,6.7087894801406,-0.165995045892508,0.00313013208176504,0.0468480379918247,-0.0447118896461636,-0.153497280840057,-0.250579334793054,-0.134660117905206,0.278499520804492,-0.302157556083651,0.255497451652915,-0.85378148717885,0.117720667366034,-0.396625222098905,0.374175851315139,0.704089660503378,-1.36547251919953,-0.850721217494265
2,29,-9100.97929889095,3148.36576034121,-0.108254526021889,-0.119166384697598,-0.111296783839622,0.102361331497149,0.0981423074803845,0.0165408192427158,-0.499585540817295,0.261144296726542,0.094608847076144,-0.106607102307709,-1.37011781054414,-0.0532684734811877,-0.328344330300789,0.520151245900695,0.472520845599952,3.23885501656392,-0.024054363587036,-0.157900565348216,-0.058956809355084,-0.150712094951581,-0.112381855310394,0.179916346331917,-0.589479011134784,0.354412509996623,-0.54444651963052,0.0253936398397797,-1.25272089506427,-0.0368390107944857,-0.4508560924381,0.532038487260596,1.57664284668442,1.72932160848379,-0.146672263784034
2,30,-8886.43767067497,2249.28644224211,-0.132581002609359,-0.0939895110677421,-0.138049365542498,0.449242368504193,0.545480687181063,0.27972222129043,0.114442838472566,0.265881724966296,-0.0605719429532037,-0.0237716280663438,-0.700308381271876,-0.214540587785374,-0.132428697459329,0.631291971758608,0.537696380998739,2.18102792302395,-0.0309713434513321,-0.105630145865536,-0.0852106050979538,-0.0671126964461194,-0.0876935085970918,0.0978193878155157,-0.380202433487025,0.309265106595176,-0.398331173294618,-0.137767900220986,-1.05264472632243,-8.17600410976012e-05,-0.414095470728991,0.653803991328982,0.858105388869551,2.41001037268814,0.497751169543502
2,31,-9042.41331331841,4014.1236428149,-0.0300761013099051,-0.0519814337220124,-0.0292738417012227,0.0700391436761316,-0.0103573041240083,0.233283359159227,-0.228831935544515,0.32455520904135,-0.49972851018789,-0.102996936025707,-1.31171816714557,0.0383930765463945,-0.425969163305928,0.597782053178913,0.901536873028749,1.35003739670563,-0.0935498987298256,-0.125163376522133,-0.0793692808951803,-0.1439013518096,0.166442762175657,-0.0412173979645461,-0.328596859525212,0.168336013839571,-0.0217009059359706,-0.0163318661776159,-0.574481940467518,-0.0388404924501879,-0.198444405383225,0.415095461439194,0.267104919292394,0.697343871113,-0.551354477075542
2,32,-9322.44495074251,812.854383484493,-0.0460893597615936,-0.0552863588190916,-0.0868400204781549,0.044868379776533,0.10315132926117,0.201695708095591,-0.187353964117151,0.222422338606002,-0.188641298575858,-0.0903783320490359,-0.847553033506093,-0.029479651800652,-0.239253649801642,0.568749439734277,0.576901968357584,1.06493396916613,0.966840756890162,0.121108131751181,-0.163931505130293,0.102915626862664,-0.00217864090889709,0.131648297327072,-0.328395421438553,0.0620161474857089,-0.273615111175927,-0.171271162875797,1.46767831233817,-0.0641630845817108,-0.0304242349904132,0.249524210801505,0.236846589393349,-0.28654547276395,-4.02184020501103
2,33,-9415.62595210901,7035.77569072023,-0.081340478362072,-0.0963458797098496,-0.157404860366212,-0.021412002845649,-0.0258617601159564,0.225598746507648,-0.420213478793559,0.206428171718914,-0.153619077718219,-0.188817869275277,-1.35566254622295,-0.201104126649365,-0.383368899917435,0.815620722779211,1.05668028642229,-0.0537069206690899,-0.0542241818225601,-0.197948948011774,-0.213225133042171,-2.07315186179343,-1.57921418655592,-2.26894830831894,-1.31288106008215,0.399039537164426,-0.746532486949759,-1.59714574029351,-4.65651922900727,-2.38340549471151,-1.29476726985072,0.572360401962604,0.61191088912626,1.47743067677593,-2.88188156160541
2,34,-8905.96044019608,7174.66576536568,-0.182720694616454,-0.101480813688471,-0.120586747924893,0.275380714489608,0.384202058770387,0.176148178940864,0.0596733064198001,0.291636913940035,0.0920872000999017,-0.0784890380327815,-1.07770007590038,-0.076025288268584,-0.402947055801383,0.680017897151739,0.732290982695792,0.186978888797138,-0.0237322503192018,-0.0730328199330185,-0.0808500818477274,-0.0759628245251758,-0.0587061692823855,0.0825310813417841,-0.442547871400829,0.241079388715471,-0.227081175737829,-0.102775319458555,-0.909832411967135,-0.0024736850586158,-0.23183327568616,0.497706783777954,0.611073837296266,2.69791229673177,0.833780051353297
2,35,-9288.88044108739,439.722695154891,-0.0597168770567458,-0.0950848759280657,-0.117494262439867,0.117235686439034,0.0268454815171766,0.155294133732941,-0.249927040876881,0.284681220676689,-0.281420281194266,-0.106693265017964,-1.1235722016736,-0.0719549903318815,-0.385332064220868,0.711658079409261,0.919829872777013,0.599282131664414,-0.42089255314302,-6.51219857717739,4.14902398962982,0.551700536916922,0.306867873955046,-0.456205380312955,-0.0994585112807933,2.87464490542797,0.865755667610085,-0.59648086077628,-0.0883802429315716,0.443419751389177,-0.125922258773382,0.707968624378046,1.10172591496204,-0.456197940000569,-3.73316351468848
2,36,-9183.89670134319,5009.16656974541,-0.072197389930943,0.00843133620994115,-0.0774824193744836,0.0858182994681195,0.000387025411106509,0.0801954888566244,-0.141962080121892,0.234679504093666,-0.205613177940428,-0.175407982702719,-1.03445551122429,-0.086020425871547,-0.362681092210616,0.42134077540804,0.72314370651595,0.944450998777634,-0.00257113988300045,-0.0886289562869446,-0.0359858339083731,0.110955782446437,0.330012142329027,0.494143226623873,-0.160817004510755,0.182160459023203,-0.176130128764374,0.0521378990207481,-0.231721288881648,0.00164806833243621,-0.142536676510903,0.153325154808249,0.305739375374036,0.0272696581814438,-1.76812329759148
2,37,-9060.61402968226,3472.45190592924,-0.0299902539617771,-0.123662908982674,-0.0563141843966955,-0.134085311500362,-0.314063186508969,0.0297893815221426,-1.09833818254491,0.519950494331098,-0.337551950791091,-0.166758738038767,-0.561152490783663,0.0844710407762985,-0.283809514900116,0.716164725092018,1.31890627671738,4.232031332822,-0.0966516631780252,-0.0920437485471811,-0.210805407992032,0.329771597896929,0.287590027324204,0.340251040562605,0.324348950293427,0.258353344940164,-0.305462928037837,0.0186027087432015,-1.89582808427327,0.0295328588192827,-0.258782823016214,0.905136767600922,1.12362814743786,-0.52869785098636,0.140346734657887
2,38,-9003.52596460037,4182.74613440671,-0.416707452298652,-0.0392349101115345,-0.251341265349875,-0.0448505376662111,-0.656151574307539,-0.167050439866568,-0.549417259033204,-0.151537338156623,0.241275087107783,0.59962350556775,-0.849031499273654,-0.0512368544468436,-0.0947401480250561,0.324262743096983,0.457209889903097,0.298502277687448,-0.0424513106154799,-0.0787368401975998,-0.0981328565348338,0.131782650393031,0.0399919614242527,0.164779496646446,-0.241147188725291,0.300392494979473,-0.220942785521735,-0.168131001007882,-1.11260331525941,-0.0973413007426918,-0.340187206131911,0.757010057546717,0.637621871885986,8.55503909864859,1.71463861410553
