"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","logLike"
-0.152757339104728,-0.0758498176325228,-0.148114154255434,0.163533086556764,0.308685776745416,0.117918262535885,-0.0189030843140983,0.266537740718416,-0.0608061313967366,0.0490786890787839,-0.632889224878704,-0.0641241689095424,-0.139199107785853,0.524604870941195,0.59628410725653,0.288214841845208,0,-0.0687243067651868,-0.109128281341616,-0.199239699124508,0.102429935146309,0.179572645352854,0.164302735525675,0.259573806412768,0.284832242169823,-0.475737520433716,-0.43771963155004,-4.59040088196032,-0.0402869365941263,-0.570511063013285,0.3365674649017,1.03743947376373,0.547776586285068,-0.199421368825653,-0.0572664005437538,-0.0417556314393803,-0.0700946260670465,-0.370345449046957,-0.491146619402107,-0.29869211704783,-1.97354219483815,0.480512463901627,-0.286769195021593,0.0227309752086435,-1.19356157328737,-0.139146608879227,-0.170142142594835,0.784709658955169,0.744782024629022,-7.87490481321515,-0.269273902174983,-0.0244891568445445,-0.149378074898516,-0.0932084757771796,0.251525234823928,0.110913566925323,0.459764686688048,0.510306878807342,0.343960303210528,-0.369631873437614,-0.0287308137205517,-0.24042941035823,0.170181034846805,-0.500618129335492,0.703332879391514,0.912533857176447,9.9313734300216,-0.283936629140335,-8243.61482892468
-0.152756852726493,-0.0758494921309173,-0.148112820653212,0.163532194496227,0.308686225980625,0.11791887311461,-0.0189031648482798,0.266536836793283,-0.0608067225456768,0.0490788870822826,-0.632891577788311,-0.0641251856106843,-0.139199691339002,0.524602778370002,0.596284045704114,0.288214635242358,0,-0.0687243036560347,-0.109128994865775,-0.199239922220684,0.102433077266144,0.179573052828077,0.164302343411028,0.259573590047951,0.284832198149524,-0.475736705198362,-0.437719165103205,-4.59040296882046,-0.0402877285003118,-0.570512737546945,0.336567802165093,1.03744000688147,0.54777517658263,-0.1994202789008,-0.0572663358800771,-0.0417521076485637,-0.0700958095243267,-0.370342777180421,-0.491149411003301,-0.298695756861255,-1.97354207743244,0.480514656553931,-0.286769711398215,0.0227337838663945,-1.19356457135723,-0.13914999730781,-0.170142880370156,0.78470309883607,0.744782434148575,-7.87490540644395,-0.269273060053015,-0.0244891182787293,-0.14937734942225,-0.0932074623166433,0.25152558355418,0.110910298992979,0.459763370172756,0.510308202669857,0.343961323838112,-0.369630878266462,-0.0287319728469042,-0.240429087861309,0.170181615133304,-0.500618074880683,0.703332269677683,0.912534639855142,9.93137413973602,-0.283936585725489,-8243.61482887617
-0.152757069203261,-0.0758503728643203,-0.14811373578612,0.163531893801211,0.308686419051992,0.117919174579831,-0.0189034118500449,0.266537672912913,-0.060806961435828,0.0490785937164247,-0.632892332731137,-0.0641253958109949,-0.139199935823726,0.524602203884078,0.596283444769672,0.288214487078575,0,-0.0687243279411473,-0.109129834067336,-0.199239794700281,0.10243417217718,0.17957339481578,0.164302329947315,0.259573510843661,0.284831885437609,-0.475736437205773,-0.437719152351073,-4.59040400427201,-0.0402880347698435,-0.570513270187752,0.336568058037478,1.0374402805563,0.5477745016177,-0.199419867003812,-0.0572663440619191,-0.0417514959478741,-0.0700957674276604,-0.37034195709163,-0.491150501585903,-0.298697172897597,-1.97354216076107,0.480514475737574,-0.286770041581443,0.0227343898175035,-1.19356543434335,-0.139151206473169,-0.17014329890034,0.784700407469545,0.744783318625339,-7.87490569535132,-0.269272606478292,-0.024489120768516,-0.149378275856927,-0.0932071867707742,0.251525591117731,0.110909361256799,0.459762968502998,0.510308061984457,0.343961393442453,-0.369630910400301,-0.0287325455211948,-0.240428836495752,0.170181705015897,-0.500617913924277,0.703332383239899,0.912534738072338,9.93137448639736,-0.283936550185092,-8243.61482885749
-0.152756857184611,-0.0758506030062983,-0.148112737368142,0.163531538613963,0.308686646600168,0.117919558121936,-0.0189037565089639,0.26653933369671,-0.0608071862671427,0.049077884242479,-0.632893171651471,-0.0641255790030457,-0.139200246376496,0.52460191887153,0.59628289904591,0.288214250813714,0,-0.0687243523660309,-0.109130123118013,-0.199240083170259,0.102435438218804,0.179574001392361,0.164302447487449,0.259573436169782,0.284831313377146,-0.475736115772826,-0.437719256778706,-4.59040556030397,-0.0402884292520675,-0.57051389698009,0.336568431436905,1.03744070140701,0.547773509471275,-0.19941932328293,-0.0572662965236012,-0.0417518678940692,-0.070095205882307,-0.370341092916085,-0.491151920469009,-0.298698998253334,-1.97354239974202,0.480513530385444,-0.286770568713464,0.0227347698773157,-1.1935663246212,-0.139152631498836,-0.170143984900717,0.784696822450458,0.744784838093427,-7.87490612618638,-0.269271873742448,-0.0244891274703868,-0.149378878641809,-0.093207766331606,0.251525437065101,0.11090841266662,0.459762511435791,0.51030739050937,0.343961235420743,-0.369631282843848,-0.0287333359977533,-0.240428422186307,0.170181724838297,-0.500617621699424,0.703332827460727,0.912534788546042,9.93137500399685,-0.283936496895323,-8243.61482883525
-0.152756964712576,-0.0758492947102291,-0.148113159901058,0.163531037194424,0.308686906052805,0.117919985694684,-0.018904097780046,0.266541283718403,-0.0608073241836317,0.0490767325061219,-0.632894075076328,-0.0641257681177731,-0.139200720934095,0.524601746821347,0.59628222813142,0.288213898253015,0,-0.0687244086089945,-0.109129413002203,-0.199240398498181,0.10243692463739,0.179574937515566,0.164302730120732,0.25957341515672,0.284830517415326,-0.475735703178421,-0.437719516248517,-4.59040784212917,-0.0402889296062696,-0.570514681156961,0.336568957178884,1.03744131929839,0.547772087552321,-0.199418634328912,-0.0572662844852013,-0.0417527355135373,-0.0700956759477091,-0.370340203306473,-0.491153739430685,-0.298701284280835,-1.97354300003471,0.480511959140272,-0.286771423768171,0.0227348748865056,-1.19356730504624,-0.139154290696735,-0.170145065824548,0.78469206310972,0.744786522368451,-7.87490675110996,-0.269270812671393,-0.0244891327153426,-0.14937808163842,-0.0932073643111409,0.251525069610052,0.11090741843064,0.45976198540031,0.510306143801046,0.343960825178552,-0.369632019012314,-0.0287343842651773,-0.240427800462677,0.170181655701354,-0.500617197156594,0.703333820243892,0.91253492238283,9.93137575524894,-0.28393642430329,-8243.61482881301
-0.1527571378183,-0.0758511919559957,-0.148113358806046,0.16352995223286,0.308686996298435,0.117920152482685,-0.0189033764268425,0.266540183475779,-0.0608064281410781,0.0490738680403157,-0.632894315499599,-0.0641266366381447,-0.13920176849445,0.524602311526861,0.596283230567949,0.288213091629395,0,-0.0687242960219433,-0.10912831090003,-0.199238988194954,0.102438675845843,0.179577085382873,0.164303957653544,0.259574097544266,0.284829417684884,-0.475734757887402,-0.43772072826665,-4.59041325316474,-0.040289614101155,-0.570515950911593,0.3365701479422,1.037442636426,0.547768842562804,-0.199417507275803,-0.0572662302760727,-0.0417525564268824,-0.0700955132541952,-0.370340098231997,-0.491156573577122,-0.298704412579763,-1.9735463452639,0.480509342139195,-0.286774180959981,0.0227332057029004,-1.19356838162748,-0.139156284510954,-0.170148106427738,0.784683306446928,0.744785281349287,-7.87490822357715,-0.269268372916041,-0.0244891682615099,-0.149376111451028,-0.093208126611079,0.251523275239233,0.110906738041917,0.459760918409265,0.510303012666027,0.343959207075605,-0.369633773009003,-0.0287360150332454,-0.24042662391554,0.170181314973539,-0.500616312179108,0.703336089265482,0.912535145949405,9.93137752734711,-0.283936140392313,-8243.61482879359
-0.152757116945057,-0.0758510247240204,-0.148113399479755,0.163529467007048,0.308686980957065,0.117920129345981,-0.0189029073861373,0.266539293313507,-0.0608058644319668,0.0490725247582896,-0.632894420522557,-0.0641271203051304,-0.139202279792644,0.52460270965386,0.596283899136278,0.288212652168348,0,-0.06872440748748,-0.109128391457317,-0.199240083859781,0.102439344970545,0.179578148961329,0.1643047548626,0.259574485759611,0.284829186269307,-0.475734306532411,-0.437721366123552,-4.59041610714865,-0.0402899152894928,-0.570516520189824,0.336570479904162,1.03744308418398,0.547767165735305,-0.199416961259753,-0.0572661897802575,-0.0417524609027218,-0.0700954878011056,-0.370340387257982,-0.491157924096636,-0.298705803438495,-1.97354817757961,0.480508309286923,-0.286775558617654,0.0227320839950981,-1.19356880439785,-0.139157103349223,-0.170149668630198,0.784679138243017,0.744784131834551,-7.87490900338151,-0.269267167228875,-0.02448916693509,-0.14937679401163,-0.0932078648240131,0.251522221829874,0.110906558002006,0.459760375244251,0.510301453980323,0.343958655207545,-0.369634552580243,-0.0287366546640578,-0.240426045039125,0.170181130393894,-0.500615947847617,0.703337031343775,0.91253511847925,9.93137846608157,-0.283935920359239,-8243.61482877411
-0.152757106312909,-0.0758502281296378,-0.148113373131404,0.163529325824656,0.308686969622958,0.117920083498131,-0.0189027499181506,0.266539255165389,-0.060805599856122,0.0490720667807028,-0.632894516924764,-0.0641273907298721,-0.139202584386632,0.524602979313806,0.596284106829272,0.288212377069999,0,-0.0687243845582741,-0.10912899544625,-0.199239419527243,0.102439581786608,0.179578703362476,0.164305255185839,0.259574751400953,0.284829562748126,-0.475734126061926,-0.437721685844827,-4.59041778526174,-0.0402900868236348,-0.570516771153447,0.336570695651851,1.037443283156,0.547766200804377,-0.199416715533426,-0.0572661634794624,-0.0417525212383798,-0.0700955637251571,-0.370340946927974,-0.491158657254882,-0.298706465658137,-1.97354897607123,0.480508104074211,-0.286776057268681,0.0227312557296852,-1.1935689734538,-0.139157368241364,-0.170150455594458,0.784677256254419,0.744783518216435,-7.87490946105064,-0.26926660192953,-0.0244891759098223,-0.149377267446503,-0.0932080564612636,0.251521518851223,0.110906492868327,0.459759985318791,0.510300873886385,0.343958904190568,-0.369634682857467,-0.0287366794674612,-0.240425932850796,0.170181135750946,-0.500615904794046,0.703337163713095,0.912535077607161,9.93137901631036,-0.283935699133475,-8243.61482876641
-0.152757299685236,-0.075850748578274,-0.148113437951435,0.163529235750197,0.30868702184268,0.117919967627586,-0.0189027689283763,0.266541406773949,-0.0608049419230195,0.0490712075610288,-0.632894884821196,-0.0641288075892484,-0.139204127477363,0.524604196249287,0.596283897011167,0.288210930407242,0,-0.0687245708740512,-0.109129875051449,-0.199240192151759,0.102439979457152,0.179580946946933,0.164307963830641,0.259576310318556,0.28483301795757,-0.475733480390417,-0.437722831501745,-4.59042615155514,-0.0402909561630009,-0.570517910287092,0.336570652024362,1.03744375133408,0.547761476432389,-0.199415612136933,-0.0572660660570653,-0.0417529299428236,-0.0700954663007385,-0.370345286781378,-0.491162183845978,-0.298709315369664,-1.97355158602117,0.480508430287012,-0.28677711703034,0.0227265497842529,-1.19356949343049,-0.13915803564127,-0.170153647545885,0.784670252204059,0.744781500956579,-7.87491176847279,-0.269264547040798,-0.0244891915600845,-0.149376180012034,-0.0932079120659885,0.251517924701324,0.110906038194636,0.459757781989613,0.510299517050673,0.343961752231774,-0.369634018906633,-0.0287353578441309,-0.240426204871621,0.170181425137235,-0.500616323856682,0.703336419369759,0.912535241533425,9.931381783202,-0.283934254467988,-8243.61482874113
-0.152757330170572,-0.0758508775760197,-0.148113624066459,0.163529768499635,0.308686946458932,0.117919717008062,-0.0189031075173669,0.266541314922834,-0.0608048369628766,0.0490712086754397,-0.632895656046737,-0.0641305269213574,-0.139205506717259,0.524605543595653,0.596283852481553,0.288209091976486,0,-0.0687245828544733,-0.10912650654553,-0.199239831281681,0.102440207575329,0.179582869636671,0.164310848116189,0.259579107390481,0.28483488640504,-0.475732800618611,-0.437724011118551,-4.59043663548051,-0.0402920372526555,-0.570519053596643,0.336570288146627,1.03744531853078,0.547755461368347,-0.199414254589625,-0.0572659794704314,-0.0417519604480818,-0.0700954125134303,-0.370351699457007,-0.491166561551867,-0.29871292008092,-1.97355316748927,0.480507711846652,-0.286776992997053,0.0227210094211666,-1.19357017443929,-0.139158945145462,-0.170156434097594,0.784663999754213,0.744782103562034,-7.87491470567013,-0.269263080764748,-0.0244891769399114,-0.149378010958429,-0.0932077423039217,0.251514089529088,0.110905025597189,0.459754922596968,0.510298927885267,0.343962061085575,-0.369632397009048,-0.0287331162225237,-0.240427119559634,0.170182043208826,-0.500617126382596,0.703334362018272,0.912536013936364,9.93138530645482,-0.283931909271471,-8243.61482873186
-0.152757518275673,-0.0758507708891144,-0.148113845745236,0.1635309126848,0.308686781363743,0.117919307322512,-0.0189037226944125,0.266538776159862,-0.060805216908194,0.0490717185146235,-0.632896806118601,-0.0641323937308024,-0.139206795491989,0.524606993171384,0.596284165490171,0.28820666664497,0,-0.0687248153840057,-0.109128752682871,-0.199240682228622,0.10244066038957,0.179584498846976,0.164314266942566,0.259583201341,0.284834217272823,-0.475732125241628,-0.437725629022143,-4.59045050321081,-0.0402932163723005,-0.570520064938984,0.336569910002634,1.0374476718305,0.547747369624046,-0.199412577183804,-0.0572659361620953,-0.0417526634495706,-0.0700953096371193,-0.370360522625634,-0.491172199903213,-0.298717687025254,-1.97355411379571,0.480506182593335,-0.286775756623203,0.0227147185195176,-1.19357125513014,-0.139160484742179,-0.170159087787637,0.784658216341179,0.744784121957621,-7.874918670725,-0.26926198302494,-0.0244891670627124,-0.149376880268063,-0.0932074835231249,0.251510266796484,0.110903179416411,0.459751445882002,0.51029825036838,0.343959896632864,-0.369630376282107,-0.0287300751979331,-0.240428549740539,0.170182831188229,-0.500617962310466,0.703331877625594,0.912537583049202,9.93139005968859,-0.283928572871872,-8243.6148287153
