"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4"
3,51,-8584.408025517,1108.91957192514,-0.214002627873165,-0.646818808106768,-0.6685312984325,-1.48975534081329,-0.270360076423502,0.877555998230955,1.04145618521452,1.06121062374709,-0.885948179300326,-0.253465195786692,0.997425671437173,0.379931138544458,-0.2763897877123,2.64516563473892,2.73526446205218,0.13088770374853,-0.0235467431310149,-0.0468300280637396,-0.0560589241667569,0.118128129693091,0.204599941321396,0.300311036911224,0.209331570565796,0.172803135558112,-0.357171567121397,-0.141256400807444,-1.16195181751337,0.0021477928134279,-0.310041647888518,0.587331247825763,0.507678656967878,0.54483100355958,1.51580015991021,-0.0815842868386871,-0.0387488380755558,-0.0994189628053544,-0.105445494004065,-0.237310120543604,-0.0742905619912038,-1.25044598586954,0.438746992866179,-0.064466302881593,0.185563974677431,-0.924362642751239,-0.148933744811086,-0.134268891936247,0.552102509840049,0.643197116360586,0.97651413965832,1.24412606004608,-1.48161293758666,-0.00706021449189696,-0.447529876578764,-0.261578629770375,0.926596752627411,-0.958843954741997,-0.274315681496651,-0.995097722750708,-0.130538610940194,0.760960789726746,-1.13824213809382,1.1820644526442,0.0437390044832873,1.95776964468381,1.92249472318618,-0.726544850441287,-0.113518927531184
3,52,-8328.78877814366,1713.28935049305,-0.0625268744013664,-0.060088575101903,-0.101554352519414,-0.186342971538778,-0.296112093190768,-0.194731217416571,-1.64773185789338,0.410121433316947,-0.177190832937655,-0.103305642051018,-1.04444741932128,-0.144932341740897,-0.350625345624241,0.673436175195637,0.662597146469287,1.46219794080991,-0.0627539288134382,-0.0835899198310181,-0.197566513273732,0.261477121049923,0.12735830411298,0.179067205617794,0.509861355465131,0.341513902557692,-0.44873036779519,-0.456343135224204,-4.57057550155675,-0.0120358632988273,-0.618247676085078,0.262544731728483,1.02875992875434,0.844340851943247,-0.13399007528905,-0.178864710583906,-0.0797813688993707,-0.172580266910556,0.0719181035286092,0.230826461082124,0.104770817675791,0.138427376038247,0.278622295990816,-0.0902169477178127,0.0858560077847842,-0.718291676356973,0.0530540005502552,-0.127760984969566,0.7946268213798,0.898721564455069,0.0847506815997557,-0.258106912635419,-0.0179333389569901,-0.205389267048733,-0.0506932475508365,0.328367985598638,0.269720525167503,0.58154802097097,0.830684319226727,0.269754135773009,-0.356666770324766,0.0416862600731925,-0.192297280513025,0.223992551211342,-0.654229342535628,0.919095710796672,0.949610872353618,-0.213189322767325,-0.288874869420708
3,53,-8311.39990046374,1871.99794164113,-0.0157525640546214,-0.116758927506525,-0.0869069395182386,-0.0862634893364946,-0.0406775990686848,0.201509263195768,0.274770183973503,0.180914147550096,-0.209240784592819,-0.066539308542393,-0.314639688173847,0.166429885542276,-0.556188025678519,1.02957409445027,0.602752650141473,0.196645773489443,-0.154626668100142,-0.0875227680674977,-0.155050923966,0.107519733097321,0.236906624012534,0.0741534360050794,-0.00649967059909646,0.301903987972357,-0.0615302305325844,0.068681725235502,-0.540072919854774,-0.0672578709845828,-0.119134233810652,0.591162424089663,0.713516739048909,0.820203657898176,0.565088202551149,-0.0692950140811382,-0.0819148960405361,-0.244139193608787,0.187639055161075,0.31232349567324,0.251505602559649,0.510576352839706,0.367860432597734,-0.585693874549695,-0.266962692147827,-5.37387389078803,-0.00329074605024312,-0.452876417388137,0.411488217818695,1.33664867734762,0.714498437404888,0.417414565228241,-0.0469673622986373,-0.0312315689189448,-0.0365239338023968,-0.21450512597282,-0.365603381221064,-0.0695601393451018,-1.76740034673183,0.669508372835988,-0.247971258881477,-0.0530955522364519,-1.24136399215174,-0.251612138410184,-0.430592204917699,0.801087348069371,0.787048293301356,0.825722822702349,0.407535480138937
3,54,-8688.80745502633,977.099309361569,0.955055843233196,-0.1121255769243,0.096674739216876,-0.0763010947876319,0.0657267271430459,0.331141171252745,-0.538968235509248,0.632685341407909,-0.0502845876988252,-0.261727244197394,-0.328779412434509,-0.00513610391837448,-0.345724055469863,0.890557350206125,0.86000245342605,0.551163729194565,-0.0303949044476755,-0.111430148542066,-0.0766168899029618,0.0446123659846879,0.00129240910519587,0.299978936574197,0.00913951263832548,0.210012980201586,-0.300560145666826,-0.0962680064384171,-1.29386382144484,0.0145034809704689,-0.397747375527156,0.626595486714353,0.707434518191342,1.85734347790581,4.65284555515736,-0.152134049460725,-0.0602880564680945,-0.179385263500796,0.303722574621762,0.321403591901173,0.203034006048427,-0.0205281096988843,0.367865141058014,-0.0194594665031388,0.136995159141955,-0.727415317090545,-0.0376241369185652,-0.181707322579833,0.449053911956607,0.65808816743955,-0.21508371866261,4.27650912772824,-0.0786347972055996,-0.112309536763261,-0.239382636238461,-0.586371732027042,-1.25774036952485,-0.666657843322347,-3.92144284841791,0.689946868091617,-0.39306362907083,-0.274612329088436,-1.58921439339063,0.0183633321222587,-0.310062847160676,1.25418580383466,0.236731399685146,1.9284639693039,2.87321328899781
3,55,-8343.54440628915,1213.41239993906,-0.0183030390748697,-0.142799882521697,-0.101426603191477,0.228270991523098,0.225595716302222,0.479524919975968,0.203601335317103,0.204953702925853,-0.472399694332419,0.063444883889659,-0.270423999543795,0.122613359644298,-0.426144735211963,0.891020418587828,0.732341559223001,0.704137577079676,-0.0833784271416942,-0.044313709800261,-0.13315729592757,0.0322141094453849,0.0260682704117524,0.0576791218902334,-0.972163949965538,0.519476657927444,-0.118492478662548,-0.0586515783945607,-0.799390772562572,-0.0894913636749333,-0.125311797553046,0.541676117484969,0.62271253296338,1.53791870504119,0.40866967390393,-0.0549558200488701,-0.127552094285314,-0.148184517978332,0.185653144625629,0.0445150755148994,0.196638011423621,0.196639180713803,0.290309768577851,-0.367726078665516,-0.396259216364659,-4.24377179989981,-0.0284098033738422,-0.555368442766117,0.528801526242895,1.00682462225961,1.01776252194121,0.0496275138451214,-0.417235837154942,-0.219876361758849,-0.315037710241349,-0.392463803763482,-0.0147185457412432,-0.551414077180185,0.459465882620983,-0.108327207569616,-0.470465776176562,-0.0328349934435767,-0.45122933903837,0.153609143796001,-0.144049151519137,1.20089429456169,1.24852257171378,0.570177377687481,-0.57660309361756
3,56,-8324.37078992085,2004.83421805974,-0.199621547449267,-0.114130737719698,-0.211193278557534,0.116200365518566,0.386219266560235,0.0553416005854503,0.0375689994114449,0.330257608995085,-0.211609508365546,0.0501775074373809,-0.737669593407905,-0.0309870619039105,-0.294386962258266,0.807901159330943,0.954271972894573,-0.426776301732528,-0.0643051996178997,-0.102892583007975,-0.198113523401954,0.0709379597597252,0.134997701392698,0.0778947547585905,0.121101102352009,0.349157744148253,-0.457169393521601,-0.283141657425999,-3.88101718279985,0.0877683820117034,-0.538036127808525,0.439488690026279,1.01599446208614,0.71135783457657,0.191393864358529,-0.0515150086543344,-0.0171050104475695,-0.117516922072367,-0.454828048313717,-0.622615485152898,-0.208151605931771,-2.21494957091655,0.697726918450084,-0.106131559056747,0.239534403208415,-1.02345224898859,-0.0610628315594384,0.197377609845215,1.01334768377232,0.867644831687875,-0.649146005817699,0.0818164731007979,-0.0217472837913498,-0.139143497782949,-0.105818761657813,0.389840268110541,0.188664510505119,0.491882186021885,0.710157264045127,0.36426459638002,-0.413651342735185,-0.119716984492793,-0.378759285820403,0.0997385503238156,-0.591142764217329,0.796371327601692,0.871723406660752,0.162986531887952,-0.236162311269762
3,57,-8335.48903233959,419.104952641886,-0.221362408200462,-0.12564078777348,-0.216891019101621,-0.276144647726513,0.151906735709517,-0.182660747354648,0.0438734239588463,0.0741985744573138,-0.216422479077748,0.0646679195200881,-0.549961510884123,-0.0539065805770571,-0.23359213549743,0.786671327426396,0.764897791071129,0.606098640487408,-0.0707499452607979,-0.0710363270396114,-0.0825604207603938,-0.122223576059903,-0.111169195073337,-0.044522497386653,-1.18957182683705,0.567615094161973,-0.16469497037049,0.0586851130530795,-0.709072680445296,-0.0885662543488428,-0.045769323892246,0.540374942694987,0.738353978145577,1.27640445976503,0.664099759780417,-0.0164422927497963,-0.122736151762265,-0.0614886862704485,0.200583490361349,-0.000924865681732986,0.238515657848606,0.159543495166283,0.239951459391844,-0.263802014458423,-0.107613988323741,-0.627929457710442,-0.0237128609778281,-0.549897797168208,0.763613772187675,0.757263673593269,0.540997413984533,0.439070179681419,-0.078520090695518,-0.156280435039327,-0.213361558402529,0.203138249477846,0.189309292537715,0.155911588916002,0.336862993928044,0.35556538755259,-0.444690486166715,-0.3035244901293,-4.06787017009128,0.174985448367393,-0.389053014555874,0.305099894149654,0.861438084244526,0.859596462158055,0.365655988644799
3,58,-8461.0649262437,3503.37498761232,-0.0458953555391309,-0.0497075014125743,-0.122245793061389,0.0901457775012476,-0.0268805585858498,0.217602062849821,0.144547911904976,0.398102805766042,-0.424704693533139,-0.324694570906105,-2.94482980315285,0.133625148878489,-0.564591029810606,0.453617567549721,0.950254454631323,0.493869174617988,-0.156830099133937,-0.0768089320344992,-0.110213464728154,0.266646522661567,0.469835506726986,0.299515466952379,0.0283627467543314,0.205742689662833,-0.198929782232539,-0.103123709526016,-0.696470642648544,-0.312250152838144,-0.268447923877089,0.562908983322812,0.511474493782298,0.35122675431763,-0.161080282840643,-0.0482299848525074,-0.0991459479706377,-0.0694341753990046,-0.444959823048317,-0.451382939613019,-0.191260730742833,-2.09789782909847,0.917713633704094,-0.221602443554676,0.0152031197361846,-0.843421868702991,-0.479234842239029,-0.405306342644362,0.69394138342497,0.929400317619509,0.684757295439396,-0.511557626585884,-0.00721434494378467,-0.244445635505677,-0.131827411089946,0.41460894435559,0.29227346459633,0.229646257764512,0.794375361192488,0.024200815737819,-0.390181907484266,0.0312372571862069,0.0567658701750244,0.148142268578873,-0.143248990225641,0.804684935062918,0.588430989743062,0.721395330897102,-0.929091620956666
3,59,-8553.88946699793,1341.14601433758,-0.0461828384662656,-0.0542977436246663,-0.0585235079046872,-0.1311061007092,-0.0486303324863163,0.0958801598718864,-1.44226487949184,0.552098670936081,-0.139167662681564,0.0819714828336732,-0.808864409222669,-0.0685102983384489,-0.11413544513476,0.549516004246887,0.684872928148044,-0.032666259513191,-0.0354734717970103,-0.0807279356923996,-0.131973369036725,0.147724405461395,0.135042966725125,0.288067612646388,0.411575360343487,0.222663676306269,-0.281774936486535,-0.143092792494367,-1.35986746906468,0.119775914718404,-0.411811641944097,0.73217858945671,0.73804433692481,-0.412932166430246,0.496522396228828,-0.231691831662989,-0.0799656922588182,-0.204083642973261,-0.0600903990004946,0.212239005223725,-0.212890612337274,0.0681114460108827,0.293779642301055,-0.228328740041937,0.00526029623677833,-1.08828021375333,-0.0856143207521621,-0.395593002160781,0.922798241076972,0.979204811788217,-0.798648302897012,-0.109350182977461,0.00901831643591941,-0.524690152157881,0.106990466215261,0.0784085104196771,-0.0530176958608056,0.230963432034127,-0.254478442188921,0.437365197799033,-0.485003089605143,-0.105363218234586,-0.602649299275062,-0.00565259806426177,0.151312280322525,0.415054940142733,0.783286891431348,0.556586799927075,-3.86664070483624
3,60,-8633.9025687553,522.984561226987,-0.0822689313275039,-0.0298836700779384,-0.112218840208499,0.0280600485624073,0.118720150158431,0.184389909399897,-0.801778300781106,0.472425211869746,-0.207207780623581,0.0235248285930504,-0.891692376740613,-0.161693037930366,-0.197310492729431,0.600133126363724,0.504018691102889,2.3081487067158,-0.0265805535460791,-0.113771619123171,-0.0877921768872255,0.152435349489397,0.101040022463013,0.355245700322789,0.168260957522458,0.188164176368543,-0.345643621289769,-0.111232060296717,-1.27094236882856,-0.0312515091042809,-0.494647067431383,0.747077012580093,0.78503361688821,1.4382622357831,-0.172369922229741,-2.79127147988087,-0.0281713055004373,-1.184835621591,-1.71981991239195,1.67993700719942,-0.0880269204806825,0.883582749997475,-1.97684041279007,-0.147411552601845,-0.160504627819782,-4.38126098997693,1.83319693398736,-1.97475252337027,1.48009598099171,1.89588895417789,0.728732484654643,-2.15118251184107,-0.747481018914554,-0.646031276662744,-0.734123730733222,-0.562424066593882,0.3983711851303,-2.74559926629752,0.581607101333351,-0.284685217932096,-1.13542388359891,-0.163567870218835,0.258695316388808,0.471560261442465,-0.675912616125262,2.14779606371877,4.574449982353,0.417374736870887,-2.25944917421485
3,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,62,-8297.32392706084,1316.21847892387,-0.0529211749592468,-0.0585285090717869,-0.0872886998680385,-0.299443635121884,-0.438224179081961,-0.227198809613436,-2.15307651361399,0.609796847974145,-0.25369491364495,0.0451027910036124,-1.3365226313756,-0.13108901469689,-0.265658839896182,0.846013884701222,0.802701976803369,0.405471235669104,-0.14404464444222,-0.0781988196088063,-0.141682984619577,0.22322834542962,0.333908639802958,0.18787226428269,0.0720915465988074,0.282945734738264,-0.0722547698556561,-0.00263227715377604,-0.578072888765201,-0.118411714190189,-0.229828168269165,0.609734922933227,0.626996121884674,-0.126192766361583,0.194813687552309,-0.0222974605115653,-0.110324748123792,-0.0870641298216262,0.0842107257321325,0.0407224402316421,0.311768957646693,0.296926879540686,0.298403366121535,-0.310774563688133,-0.210328049196519,-0.659295010493921,-0.0749105300342489,-0.679850879169238,0.890832895732823,0.872007637839961,-0.570028281771632,0.149462950097398,-0.0996047203763784,-0.114260473819057,-0.27058398501303,0.196591370018942,0.231331637390011,0.0342722498442309,0.589402497247149,0.318291490732501,-0.653926506030941,-0.0706667454616718,-5.11758645028922,0.11190374485871,-0.361304363758945,0.293826646278316,1.06280103627709,0.413755072434081,-0.11759731997959
3,63,-8422.76849512038,500.118090721906,-0.0342747974949265,-0.351955649705724,-0.183843960359323,0.12526834716319,-0.797917555867469,1.50188213980916,0.597083918545236,0.770573473181275,-0.786688640026359,0.429280247733099,0.366955127437803,-0.249873845884122,-0.803102034361277,1.83372385378328,2.16671931323413,-1.03299631351665,-0.0629065588141277,-0.0621188548490633,-0.128073087265661,0.260990141154654,0.137330051942605,0.183611015572886,0.285482557144118,0.235461558838669,-0.64526113288818,-0.327273720400521,-3.72429871904194,0.0811430026971766,-0.891032964739278,0.748107886148837,1.09214055797131,0.975549281030349,0.666661168626112,-0.137665162880441,-0.0335699507263004,-0.15327546240888,0.301357829018799,0.472840488227521,0.256931261302274,0.131551756801295,0.208608338400364,-0.109973955904378,0.0605689309230572,-0.546037657667156,-0.0138491655570265,-0.192693635206705,0.586648393551045,0.62039966512365,-0.139814214313584,0.613862480599906,-0.0772310636627568,-0.0387620365423124,-0.122189885558166,-0.401381485727825,-0.823614181411611,-0.418813338862648,-3.2582773450304,0.612005520209268,-0.0374002697388633,-0.208720634793127,-1.78253552179577,-0.241527698892683,-0.236161977254117,0.901546906272773,1.35356133803964,0.0987509265429463,0.318768736446686
3,64,-8616.10191208537,1509.98894850993,-0.280186439945073,-0.573896510085226,-1.59114523854159,0.0830654493449409,-0.654654474419055,-0.149290788289085,0.1823139028606,0.309578610031791,-0.517346487921483,0.145731198324912,-1.53992742392868,-0.97034392754602,-0.497208252905083,2.241476077662,3.61369927507147,-0.480432615547963,-0.124798922609338,-0.0109012593410058,-0.0898883911943367,0.162021799248062,0.292167230008819,0.0510302126609771,-0.37837325663698,0.303009310993253,-0.0125262090090838,0.0916233989552494,-0.700301096124366,-0.0269524076138852,-0.177764884711722,0.500189175171776,0.621472105892963,0.966156933500695,2.26846977264908,-0.0444439899134647,-0.070980688842335,-0.057888085528855,-0.455233511617834,-0.302464208397725,-0.151767477683001,-1.068754269527,0.140293621123907,-0.222101571988832,-0.439471997687373,-2.12799842993561,-0.0676734318912807,-0.603348832585628,0.636978029756873,0.605359252677107,2.13751239067199,2.14738344789067,-0.0155197545811929,-0.196223728235018,-0.0732421085582512,0.82888249088935,0.518289760189426,0.993446372838492,1.16699973979584,0.590061982103637,-0.34782261877035,0.0253625266869096,-0.632576039237679,-0.168389621257846,-0.634092222184409,1.04765986469177,0.899059908520649,0.250186166732187,1.27775809047193
3,65,-8328.87741871912,970.993750613535,-0.0303315047169681,-0.249084806497178,-0.0724952506308396,0.259564074318695,0.221465962449721,0.597159619046669,0.648631395214374,0.362503364125131,-0.425964077892103,0.152646908656828,-0.182067352650621,0.419513504409552,-0.510417597568081,0.818836235159088,0.908603680937251,-0.477043977874175,-0.151821398456248,-0.0623695983892512,-0.119266637158324,0.183803196067234,0.357394389203856,0.168065691026742,-0.0179674572518321,0.261788163661012,-0.0989468071066566,0.0388742545916253,-0.594110789102428,-0.0327127182986485,-0.108060990900281,0.607610058617697,0.601452019096844,0.55777310255842,-0.106675691469895,-0.0638308596377436,-0.0559172913190936,-0.191583544303292,-0.19755961367888,-0.0672709237819552,-0.0984812997981211,-0.00106960508134098,0.226936852035848,-0.208177821422015,-0.498875733987322,-4.33583228230675,-0.266290785212257,-0.626052983650935,0.396852235578753,0.840704421832187,0.53337554896348,-0.307422769232132,-0.0571368024031663,-0.0310397378623882,-0.0491078880808396,-0.302627426967641,-0.537818606550632,-0.349684024214676,-2.25964972043024,0.298426961089498,-0.132060130598316,-0.0648583646788823,-1.42019264110521,-0.287061834594965,-0.183160519842965,0.827631983998661,0.854957229618327,-0.52393089439323,-0.474643394126536
3,66,-8527.95159626268,501.406406968359,-0.143720642416388,-0.0884379958388071,-0.149273063403315,0.229471020918728,0.208040246768936,0.0378161836313308,-0.189707162207657,0.242654667586211,-0.0236442841542857,0.0619484638886453,-0.715837658729513,-0.0718606575938948,-0.118257573475561,0.561940771007581,0.56708738368538,0.703798157882372,-0.0304577817993917,-0.0930486715352167,-0.0620881486943928,-0.00741088751922812,0.00245670170743369,0.170007314176495,-0.483156147276359,0.349375363362656,-0.327024996488354,-0.0821895260435088,-0.635092987741223,-0.016793208679769,-0.310148690064507,0.670320753000433,0.755522556361974,2.88394496618456,0.447923816255539,-0.0715320882644365,-0.0964138309031554,-0.212529669991649,0.194938757815234,0.267902437909053,0.155256260932043,0.410901694319663,0.342138776980217,-0.527783163426212,-0.360534056420863,-5.24812918005263,0.149387097231627,-0.440668569957991,0.412800241907395,0.955269928230526,1.30356817390057,-0.346858240869131,0.0796349039909084,0.591507462105651,1.58238862939193,-0.024741046447897,0.05960060966373,0.241369468374887,-0.398965319678518,0.559747764526074,-0.31828412325196,-0.370243635982124,-1.9856391591207,-0.19322663999453,-0.928084029463671,0.610746161555934,0.72656527439811,-0.277959449283149,-5.64673227848542
3,67,-8540.77790907862,507.167395155912,-0.0624403848464737,-0.103937488066894,-0.17551965311501,-0.0181061447018405,0.096451166101916,-0.029512490038706,0.207294939014195,0.300009047654556,-0.528332704669829,-0.243844329970184,-3.95493803844461,0.0330362106375383,-0.329682166365532,0.295952139354661,0.930626761733511,1.31208442104626,-0.0279869358617617,-0.0925877511835277,-0.0616943158578023,-0.00744516459535867,-0.09187729341579,0.128965624630669,-0.554293399326955,0.296596279282421,-0.292281933134737,-0.0593942845037291,-0.609257860802791,-0.0260102761255988,-0.367556616149591,0.634545557799925,0.756193965120406,2.82021298822745,0.739691476865605,-0.170565652823625,-0.0205304181740759,-0.152476884982544,0.340983830674281,0.527151251164717,0.353742408215922,-0.0856480781230803,0.328012459042193,-0.036718765929046,0.0860515790978883,-0.704960387086332,-0.0944669913639854,-0.17622757139365,0.646936794458978,0.741865954897072,1.82042735325015,0.547599687743724,0.830797831333691,0.348962157209017,0.138655087100819,-0.340693585353766,-0.143984499465659,0.119305909057739,-0.382901540544841,0.481186944673772,-0.471858398164865,-0.212538456266868,-1.68519164778172,-0.0871216933499389,-0.308658229420957,0.716339652055396,0.18792839338782,-0.359405086574476,-5.41109919215206
3,68,-8285.3547267799,1272.84784670156,-0.0462648077181336,-0.104551295334085,-0.118471838316013,-0.0162659270038795,0.136198696868632,0.123686327018123,0.234393104009146,0.252163482261213,-0.56594567571011,-0.365606370044761,-3.94958787098479,-0.075160735016169,-0.488633597095308,0.248636360040907,0.779840009226074,0.810470270476631,-0.151864064760007,-0.0804281138957977,-0.143738406439982,0.157607912516445,0.290074956537216,0.106495422662511,-0.000242734705698151,0.301881574773982,-0.0652159720067126,0.0775436745559167,-0.622983383779994,-0.0291577954969342,-0.100616189246277,0.471960058970622,0.57395615457123,0.330549484982959,0.0911922091302132,-0.0535374217419668,-0.0140102284525072,-0.0721686441700156,-0.368438730315717,-0.398071371495281,-0.191790764468517,-2.13502325667964,0.444150784509195,-0.12043682996828,0.0643953773039265,-1.26563000102787,-0.0970347896004067,-0.141724151623945,0.810895693358812,0.667097447998529,0.828441794658057,-0.141174243176132,-0.0208479375823531,-0.151042463617264,-0.104210013211082,0.266809904064062,0.243714848039784,0.599029637588859,0.661809996187661,0.263981566873727,-0.317125474491399,-0.0542392988918719,-0.198903178221448,0.166556780150484,-0.431443926924487,0.722924900077115,0.759779097746342,-0.399997920782798,-0.298582045624285
3,69,-8477.69367504516,1221.69592300737,-0.0447512905935741,-0.0763012422093723,-0.0484987548745367,0.532917430753182,0.253400767496711,0.420998283714944,-0.646498064778122,0.357250449983868,-0.591279898798375,-0.431811593817686,-1.21615711930266,-0.308501849777777,-0.849016585924952,1.12386892742621,0.995449094397986,1.31780004767271,-0.126206288196541,-0.0710609407766056,-0.130618134980739,0.344975282618859,0.375017912320173,0.325854628229569,-0.0975826390772201,0.184855210791574,0.000318797696758702,0.0441612492269451,-0.849872586667646,-0.0145924611128419,-0.130367031544169,0.359074716752473,0.606699733864625,-1.02478043024853,0.194835899081073,-0.0585024276831166,-0.158280292946355,-0.142522493229093,-0.0908920056012584,0.116741495473512,0.539239130940093,1.7151865917846,0.876628259418935,-0.49162660853559,-0.0518173839718692,0.505115677590603,0.52396015375133,0.123146272683633,0.774144960064252,1.19328476009671,-1.58311398941174,-0.0669476564469076,-0.05805819476936,-0.0654033592304233,-0.195023851764202,0.229247865683613,0.33256335560991,-0.00433004525929942,0.249390359197794,0.239424479280515,-0.121488959769149,-0.223218588947756,-3.77465098862349,0.0426623014777309,-0.30546267308615,0.416128684399001,0.686732213787484,1.32601890811018,-0.30860813675462
3,70,-8315.27926375835,2762.38535196981,-0.0736022078136058,-0.00548924357236708,-0.0653151439377582,-0.273673674359019,-0.431033900278683,-0.229273012851792,-1.99750643397027,0.474539572569218,-0.139617587087428,-0.168124995089086,-1.30793539839845,-0.210028333798443,-0.264216008700706,0.806364741857361,0.708022412605791,1.53779471188431,-0.172126142689354,-0.0826241720455828,-0.196796673141992,0.0440629009924322,0.149181876101237,0.0560281947468987,0.045694570564831,0.427756956993075,-0.0928764277874973,-0.07350953630296,-0.643439160452095,-0.140966275526917,-0.285361581730424,0.658715736285943,0.887744766988574,0.122621123900998,0.671128236219861,-0.0783782016877052,-0.136637014464178,-0.213589152101725,0.0584520537425022,0.15424578439008,0.128854318835385,0.161500255697737,0.342035385279731,-0.38613497439854,-0.408845956236876,-4.70046971389186,0.0110998592443385,-0.60082015367523,0.345501637542801,1.13082958876471,0.544620841145308,0.263950046768308,-0.00739653600078938,-0.185374778003934,-0.0794134189143588,0.418889758401654,0.297802198322804,0.66975496651944,0.695941597617384,0.204584804822703,-0.43424444791748,0.0128717301339967,-0.23244067311719,0.14547009655176,-0.604971853982084,1.0247299254741,0.842310508889346,-0.395107839581804,-0.00585904365527996
3,71,-8502.3277181688,NA,-0.00561432128342412,-0.046525371763414,-0.00704451573647858,0.0681923112626311,0.274928755140573,0.401866973147862,-0.160476721968207,0.0396599516472857,-0.156676576995752,-0.0831249380196271,-0.377261932637025,-0.0281810753734795,-0.323894102892285,0.375383095615693,0.205218480897142,0.44006862443875,-0.0627648229321774,0.0157350524424771,-0.0979509222852725,-0.134051818832755,0.0201869941398456,0.135085412891865,-0.72258097295167,0.51099782797437,-0.229420266475455,-0.00659067366363831,-0.431585641995664,0.0377751122449339,-0.124865984018323,0.468884994420291,0.634025985407311,0.589624564180909,0.68684081257089,-0.226801755363045,-0.0743127779385157,-0.147257150478962,0.291612465050989,0.223898192460198,0.0299337246234199,0.00575581052396201,0.138070200642266,-0.0209085240539829,0.165583786271697,-1.09583906111549,-0.0275996217102504,-0.196542900941685,0.663746862382227,0.768670398844249,0.311304906367608,0.379382898244781,-0.0316376888296027,-0.106755898313,-0.19979683618449,-0.00605316730331696,0.339691228314579,0.0851964528733787,0.396806198335014,0.193070433275842,-0.405995889927657,-0.163002416047668,-3.41389161916351,0.153077299921585,-0.214598619171019,0.00819708844249093,0.485584237185205,-0.408466544157963,-0.213850186169696
3,72,-8427.99619636801,1209.70139209668,-0.149663088773873,-0.092224870107557,-0.178570381027109,0.244329665802485,0.363256898515757,0.148576854028673,0.000784986937870505,0.291231442254192,0.0307913647091509,0.0383968476031043,-0.729541744443783,-0.106489891568209,-0.217842280907255,0.46889039471188,0.742096082870094,-0.305204933454037,-0.036387064741252,-0.051184190601773,-0.0606109625829275,-0.190511113127526,-0.137282886978361,0.0541856058908965,-1.00020638423891,0.342367947267736,-0.375533228217343,-0.182800649649191,-1.08366041919132,-0.0624481861273798,-0.631003475456639,0.654229539998905,0.817587257595727,2.495101717443,0.598934844021743,-0.0695229252175258,-0.13621769383676,-0.307770103099138,-0.0394760984167484,0.241694479758353,0.162362871218537,0.426470611512922,0.116595612580946,-0.737378071351319,-0.153673951454769,-4.78179375802714,0.675530358447641,0.0452091227406412,0.373819226200566,0.894893287410256,0.55853172892007,-0.741357411143898,-0.064137782954418,-0.27683376163736,-0.111858095465242,-0.363891905655643,-1.25583590453772,0.469991272536322,2.05113245720703,0.946015796198145,-0.745724685596602,-0.0543044878987417,-0.0332033357787309,-0.304330450847116,-0.104656094991724,1.83787403691695,1.33350125465721,-0.435952015550758,-0.95920879833722
