"stage","candidate","LL","gradNorm","b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","lambda_ICE","lambda_PHEV","lambda_BEV"
1,88,-12170.3181131674,NA,-0.00787137574504203,-0.000217112679011311,-0.0747266232296767,0.0906920768658288,0.0282800742798413,0.0859066640455353,-0.079409412168289,0.374583346809697,0.514518487636863,-0.160214766330145,-2.31553108828294,-0.0809521295535914,-0.98225036151578,0.599535165238194,0.448772546127439,0.908675871002488
1,89,-11379.8597111806,NA,-0.0567646159841047,-0.0514069951820892,0.00614440218528227,0.0897173650112506,0.00851243681853034,0.486707553282136,-0.0833978297979088,0.230520430112619,-0.00268690679963879,-0.215677532322124,0.0755285862039259,0.0285765823292538,-0.791899630746625,0.75028199698776,0.39730184938293,0.443455493622459
1,90,-10507.0325891407,NA,-0.0907000355013562,-0.178130017688537,0.0380458659737128,0.0812114599428383,0.0213533811708592,0.232397236269588,-0.141254606926878,0.326906646501605,-0.168625374591181,-0.0371698668871232,-1.92454939696341,0.0203890284030319,-0.807718778884641,0.919090459132567,0.427491859551519,0.981352135324851
1,91,-14082.573013029,NA,-0.0631551134426816,-0.192743761321256,-0.13012072551597,0.0500266253864273,-0.0110710202388598,-0.0360410369265372,-0.195574520144366,0.441597406554897,-0.504117283295705,-0.268810365401754,-2.18687905255871,0.0337487876447716,-0.396624234978695,0.330831252657808,0.112651976179332,0.256603470412083
1,92,-147213.35899408,NA,-0.673703024122989,-0.583096626956707,0.228571765175301,0.0965485668870994,-0.565596561356043,-0.417329023663998,0.913009644396153,0.0413107002694156,-0.50199395393433,-1.01475811259939,-0.134710692340924,0.348287320217775,0.788071579154385,0.292464417545125,0.336662171562202,0.0869296865491196
1,93,-22701.4660870036,NA,-0.262327079982935,0.714908957196771,-0.24233572923556,0.477270501612437,0.566020878108797,0.152540504269703,0.426036430212603,-0.0755085186285929,-0.487020756058608,-1.36799636535486,0.663243947810204,0.35320176909363,0.493580883791763,0.724402742334642,0.694674429995939,0.877395700076595
1,94,-32530.0741558068,NA,-0.432624329249023,0.337258559924255,-1.20247035620881,-0.669699905986447,-0.12593269015956,0.0336679555845714,0.876410924162764,0.385341373310939,0.50910896777273,-0.26126174508954,-0.303772039792826,0.564367430956013,0.575578182421938,0.446214026841335,0.914589346693829,0.983748379750177
1,95,-204228.098354104,NA,0.331414406590811,-0.365696101014634,0.342577662178289,0.0807681745864284,-0.0711265318324679,-0.666360518945458,0.52529113263313,0.426093024839221,-0.303336795493365,-1.1031450268542,-1.20278203721599,0.36003590426818,-0.684063170044712,0.0375766962580383,0.317100076726638,0.968054068386555
1,96,-45861.9446090235,NA,-0.478517207499982,0.165794109815343,0.547548589413344,-0.354629277108745,0.236875661915823,-0.307439897411169,0.174270547320551,-0.361079379899119,0.540511403610055,0.259428478571236,0.344362547316515,-0.228480861394407,0.769798841102605,0.347188053401187,0.584620862235315,0.550242038001306
1,97,-23232.498240219,NA,-0.223259839845868,0.675856646850555,0.237103610834922,0.437307308876908,-0.387281206407316,-0.450558258097989,-0.778359299623975,-0.0700204609662221,-0.377672547549328,-0.132561521397374,0.780444587881648,-0.0557594087779192,0.17891885941811,0.914626065371558,0.666057368540205,0.719104260914028
1,98,-236026.054918337,NA,1.11699433733938,-0.134115150885694,-0.0929599290664863,-1.1295234593134,0.523753901149627,0.279414320804663,-0.23574941114073,0.210144369728398,-1.07367957467277,-0.705078713697476,-0.959493437085515,0.0517879603167841,-1.10284263461785,0.784560407991521,0.790458729732782,0.772033601221628
1,99,-148563.136979147,NA,0.578514514030863,-0.280834548060118,-0.66264913172107,0.476384269057688,-0.316981423750014,0.0289329228690273,-0.190575840922486,0.13244823030149,0.141969019289889,0.556223757130225,-0.213312239613524,-0.659293912709326,-0.396810249086982,0.204585958253592,0.950070084473118,0.815162050500512
1,100,-249575.302054205,NA,0.539783182060142,-0.42490176567189,-0.0245181924673073,-0.739363669490954,-0.412851469542816,-0.511550699796614,-0.00418133332890239,-0.291303510085898,-0.0671367692549831,-0.818452702157379,0.311123293488425,-0.248213463275991,-0.014588500186071,0.586934416163713,0.415435360530391,0.183668800597079
1,101,-283391.006565538,NA,0.445672243953871,-0.608171009388285,0.607497490996201,-0.562382294772046,-0.929473042902375,-0.168486792839331,-0.153565409030884,0.265066512395991,-0.678085154109433,-0.341942090953942,0.119604608368398,-0.814666111579477,0.132783698463671,0.0967809517867863,0.0629753379104659,0.690775741492398
2,1,-9282.27832121945,0.181269019206928,-0.0586637045789023,-0.0735227496154874,-0.110019160593948,0.0651738921774737,0.0354618312427756,0.134500436812718,-0.211175996179926,0.272869493439155,-0.237860031502009,-0.10537591075276,-1.08614880072797,-0.0474504161316747,-0.34394951401837,0.755913493913026,0.588788029709309,0.819348246554643
2,2,-9288.0200430928,228.338910819129,-0.0561977504486954,-0.0698599532186203,-0.107392746419383,0.0685347567335881,0.0373372119510627,0.1269774901926,-0.1974607637383,0.257180019781071,-0.226872394558545,-0.0768374377147371,-1.02016528388756,-0.0229472651317596,-0.311755565181732,0.699242620670968,0.557070132724352,0.730221498705344
2,3,-9284.50529200876,357.008723664139,-0.0575947615560593,-0.0711190788847805,-0.10663611982848,0.0662352085241204,0.0434947257670869,0.141016265443063,-0.195279895939174,0.263724773328479,-0.23495212272774,-0.0986068816167837,-1.05630566029986,-0.0459180058959366,-0.33251358323354,0.754010927624659,0.56979836776505,0.7606749502966
2,4,-9282.27938972713,29.4042690759061,-0.0587256226983085,-0.0735413084491252,-0.110080144336389,0.0651147336826739,0.0355445755728735,0.13432756364138,-0.211234937508881,0.273136121443437,-0.237743657926487,-0.105395461838237,-1.08657380496999,-0.0474938038027451,-0.34397989159583,0.756506103416404,0.589399241833555,0.820054990198136
2,5,-9396.28924459314,2612.98559081125,-0.0478722891742591,-0.0600576547366649,-0.0886269033696345,-0.00801753168612153,0.0286202003915468,0.0429070200549872,-0.252011804924755,0.215983664488775,-0.144389435487066,-0.084520751606945,-0.858657850329585,-0.0325036648646807,-0.313348129137768,0.389676200086367,0.419401438841778,0.542090313574292
2,6,-9283.05195043538,451.029789107684,-0.059054142489012,-0.0745485641937517,-0.110312609103912,0.0658587226113866,0.0412883528898301,0.134632442694218,-0.212652055656287,0.273816565804327,-0.238177217507785,-0.10335166113786,-1.08629550372076,-0.0445570524666802,-0.340896465202823,0.757967914641075,0.555418065697825,0.823542467148973
2,7,-9282.27864281307,6.2239660465375,-0.0586770941773536,-0.0735671389547588,-0.110022699134029,0.0650753291332484,0.0353178443338769,0.134353807356148,-0.211341404530827,0.272799612787376,-0.237752043208388,-0.105626821860871,-1.08609564579379,-0.047642664285275,-0.344241395592544,0.7560525908934,0.589402616390157,0.819456798286899
2,8,-9285.97027153274,139.134744907215,-0.0590648820042237,-0.0761393401248868,-0.112546327742322,0.0653523507496577,0.0459398927081055,0.146278389580136,-0.203469798189012,0.274461092977206,-0.22434272994776,-0.113005899893085,-1.07910871784794,-0.0211527392789941,-0.345712634432015,0.860194273638965,0.558784025137772,0.823673629304135
2,9,-11439.2169860091,902.054981020043,-0.0845936568392048,-0.125949506420814,-0.172435603027144,0.183559223947551,0.0605585711482,0.232880593165707,-2.15400487031148,0.559524269091313,-0.366580134654082,-0.128215489449328,-1.50170806769759,-0.10412074462158,-0.557429716038905,1.00303284558474,0.89078782310092,6.01365762234657
2,10,-9283.10736407972,48.676334677893,-0.058793897843295,-0.0746746205163257,-0.110146360098459,0.0618713763432108,0.0305424447949539,0.124647636313061,-0.213919246322525,0.272894262912256,-0.240430057904896,-0.107473546932316,-1.08527770075432,-0.0453122221718615,-0.342572474935056,0.732243637271568,0.626459371538575,0.819409180709542
2,11,-9301.36153152354,637.533897444944,-0.0603134113464389,-0.0708614362880032,-0.109531380369815,0.0833703255609185,0.0964990374287453,0.20066795511165,-0.16912804944718,0.287387049422747,-0.239054903842279,-0.10357194855198,-1.12888985608843,-0.053529733294705,-0.354299673587173,1.10384741631689,0.606786201448664,0.863851878063642
2,12,-9283.18346517888,351.338072720553,-0.0593535072550546,-0.0736753264967201,-0.108348786107239,0.0677099523504967,0.0339879184446744,0.131662080962661,-0.221092042746868,0.27713060660526,-0.233944952069024,-0.102359108471521,-1.08853895168925,-0.045613493422539,-0.34312147850139,0.725004736275337,0.599191851062048,0.843360252481933
2,13,-9639.53316187032,355.959775616946,-0.0719517869523322,-0.0998746924869183,-0.135097265857223,0.0878045406385411,0.0487920150034988,0.158336202371375,-0.595469847527706,0.384529458347209,-0.296171935906269,-0.137599162027522,-1.31862679506518,-0.0790922585441226,-0.43743754411202,0.957537519537039,0.709739051722501,2.18272485025643
2,14,-9283.10081109071,533.467347534868,-0.0595164179780403,-0.0764668460962371,-0.11011575537715,0.069057279099511,0.0351495860235988,0.133954517643375,-0.217219637971782,0.276497772650832,-0.234521897760666,-0.102014397837279,-1.08646143253698,-0.0465822969596671,-0.342907691485226,0.720977826511338,0.597094406335082,0.836120007397554
2,15,-9739.88466402715,2610.21548843706,-0.033853827944094,-0.0310942060939224,-0.0586874867191743,0.00129569403257831,0.245114207181504,0.32878333192219,0.00414256443445479,0.152257988551127,-0.13592804759679,-0.0457398755801925,-0.63373199038168,-0.0301339426964891,-0.197909842762831,1.56176267217623,0.348000950493236,0.299404112375861
2,16,-9291.61730631885,1060.78592101139,-0.0602827084307169,-0.0748813702005007,-0.11139996046705,0.0548867584403748,0.00816609506855085,0.113947994825893,-0.234179398699726,0.279515509714157,-0.23977191665182,-0.101528305755862,-1.0903710241167,-0.0422608141669497,-0.341772141986339,0.634039426966073,0.679503799333193,0.840240522001331
2,17,-9284.58681899652,318.638983364896,-0.0581816152435538,-0.0731927374315652,-0.109082225502614,0.059002519497447,0.0432784119981628,0.130195004925611,-0.212635202859908,0.271464524662153,-0.239209242003913,-0.104336449669769,-1.07871714222187,-0.0446171379252135,-0.338935218521728,0.734827702357938,0.524304151638409,0.814067144630577
2,18,-9282.27834178305,0.771827576780864,-0.0586610243610359,-0.0735232197185839,-0.110018503145021,0.0652037821119139,0.0355469784942143,0.134473093685347,-0.211175640184603,0.272810960692995,-0.237812083210763,-0.105362900980751,-1.08619679136431,-0.0474270544658794,-0.343944484053251,0.755964735532356,0.58871257415526,0.819278755258926
2,19,-9282.27863591228,7.03362226623586,-0.058687425654933,-0.0735816783438427,-0.110052760904319,0.0653042825677897,0.0357015403317083,0.134687180167564,-0.211228865126241,0.272981075976085,-0.238039658274758,-0.105396634185737,-1.08665692328188,-0.0475635344719624,-0.343979915788563,0.75637104550214,0.588657243331026,0.819848903756551
2,20,-9284.84860161412,436.581099234915,-0.0594211377236496,-0.0744161412645238,-0.109250268793915,0.0646104631580142,0.0267789901253072,0.125883833015912,-0.226308907512455,0.282601752751844,-0.233718063356395,-0.10800690916706,-1.09932061283212,-0.0508910840623175,-0.343022098913492,0.684322067220047,0.597450325384096,0.851744700514286
2,21,-9282.2783475201,1.38317506830992,-0.0586678721553936,-0.0735317934691709,-0.110024471215489,0.0650341545069292,0.035438095796406,0.134499409394791,-0.211265366091894,0.2728779390754,-0.237826224849816,-0.105357835031913,-1.08623644854519,-0.0474431063553555,-0.343920071431065,0.75602853393633,0.588709185779558,0.819472519328397
2,22,-9283.72720076521,917.441047219252,-0.05925787951626,-0.0751566744302146,-0.110224805069928,0.0673087595143763,0.0317687324305484,0.138383573292986,-0.204595655150504,0.281061770125987,-0.239274071828245,-0.0974454509175659,-1.0734903023543,-0.0389499613638596,-0.335169591485157,0.733443084581238,0.563668381331593,0.803341109156335
2,23,-9306.39480012587,570.386846515793,-0.0577589429263921,-0.0759543301438281,-0.113680252134957,0.0232004864558309,-0.00681839902724289,0.127208535403879,-0.261623082586056,0.28779083247925,-0.254640083084158,-0.116224944994577,-1.11509713349743,-0.0543320253233129,-0.351311523500559,0.557449312705488,0.542186304141991,0.916104539389432
2,24,-9282.27832576048,0.195852841547441,-0.0586617313176064,-0.0735190638003065,-0.110018489422565,0.0651641494552688,0.035457087944345,0.134478262469189,-0.211167507125488,0.272869844037467,-0.237857651439137,-0.105381886282021,-1.08613407092716,-0.0474529404617215,-0.343895197235474,0.755857993958182,0.588736160782284,0.819301534837492
2,25,-9329.5201299874,969.296110219846,-0.0649678766846526,-0.0839316795996854,-0.115532011833149,0.0681849854800597,0.0206491212223842,0.0862738741303678,-0.225967209042973,0.303635751201526,-0.263092483537391,-0.101837268385192,-1.15904010500549,-0.0494926645477302,-0.37267337356472,0.766703293926615,1.02676325090316,0.936984823264023
2,26,-9283.35445285183,160.109425901024,-0.0588222285088005,-0.0763314560756631,-0.11015954034552,0.0600697188836372,0.0334739916749486,0.137230471589172,-0.19381644145393,0.28203559534695,-0.251368825790544,-0.107298798488497,-1.08016212211019,-0.0250198201476578,-0.342551828871189,0.784415070672025,0.610108439352782,0.813461902014251
2,27,-9282.27887716527,12.725706034635,-0.0586759928964324,-0.073519794068186,-0.109989332014877,0.0654705100000784,0.0356348096812002,0.134713242483439,-0.211319657546927,0.272823694413178,-0.237403161101252,-0.105520664166558,-1.0863972282808,-0.0476934184446496,-0.344256274342207,0.75506252651112,0.589205886776925,0.819293843396418
2,28,-9282.27832560309,0.22684713868755,-0.0586650794128863,-0.0735224807622722,-0.110025938466398,0.0651823621847699,0.0354667361174795,0.134516679500839,-0.211177483347621,0.272867951126026,-0.237877959914787,-0.105374789625558,-1.08617752473737,-0.0474442089046336,-0.343976398042074,0.7559642938859,0.588781104166033,0.819422471938216
2,29,-9282.27832732625,2.11426787000234,-0.0586621898643058,-0.073523210690606,-0.110026219115375,0.065142774430609,0.0354558064485159,0.134490131772906,-0.211186491600031,0.272873873463663,-0.237862919193887,-0.10537957693055,-1.08615902129204,-0.0474533224597494,-0.343951427081553,0.756002973006072,0.588794102776331,0.819381402502753
2,30,-9332.35543232035,484.755527034197,-0.0512357186169637,-0.0602511620647876,-0.0951743600557282,0.0578835618827395,0.0480615766175277,0.139496168106679,-0.155452460316282,0.229225776822289,-0.203303454320563,-0.0861559719154924,-0.94415118888406,-0.0352541581334614,-0.29389940592503,0.769854469313052,0.515813131442179,0.572317506036268
2,31,-9440.36108154469,5338.33045861899,-0.0519597285676246,-0.06390160589348,-0.0909357675755998,0.116612357617272,0.09914414330683,0.242411221185476,-0.0709144747693645,0.22637121634798,-0.168693236335775,-0.075327800372287,-0.925476531669206,-0.0557177981401989,-0.314282226561496,0.667629895250544,0.594459631640438,0.456790656094313
2,32,-9443.33237585111,1327.53655055312,-0.0535727816728915,-0.060933796062169,-0.095558939036428,0.0925892954188706,0.149928736581691,0.202721493639249,-0.156344722891125,0.266697155530537,-0.204534544274899,-0.0999399264327508,-1.0076967809954,-0.0614931238987069,-0.306575310372462,1.20025074828253,0.262721806898771,0.845045703195313
2,33,-9282.27832612386,0.248380098066539,-0.0586639581188633,-0.0735218213721862,-0.110025102540353,0.0652402137945224,0.035535402629212,0.134553294562732,-0.211131095294721,0.272867398431322,-0.237846612861379,-0.105390230936602,-1.08618675243801,-0.0474714583465583,-0.343971380551771,0.755998674246099,0.588770482025591,0.819339085317107
2,34,-9527.3538237552,8641.72933972379,-0.0477263349131256,-0.0627198046462726,-0.0674021168863858,0.213122619021972,0.208477796763942,0.215354695294883,-0.0304800240984851,0.18177242278974,-0.186950001206465,-0.0701812496555745,-0.833228195974587,-0.0208748014732187,-0.256846638859075,0.549388066374706,0.408098143097005,0.394777857653372
2,35,-9314.78614927282,2206.83093871906,-0.0496917071726339,-0.0627319997640086,-0.0925243303990015,0.0469999519227019,0.0216154014931737,0.122093037103336,-0.174533289325921,0.231308831797487,-0.218392454492882,-0.0906258237290075,-0.969084127395885,-0.0398420990846124,-0.316036197637816,0.644942034097814,0.493325703320024,0.62318764757839
2,36,-10089.3628438846,5110.09516344154,-0.0167980981373167,-0.019454404145563,-0.0343201792836981,0.110268521246891,-0.0460781451302177,0.108553893929804,-0.146145202364237,0.0596839634388209,-0.0707322897392008,-0.0611475453893704,-0.322112927257193,-0.034260191661051,-0.125094087731858,0.232140844854854,0.148499277371928,0.167391230065099
2,37,-9295.62697229836,259.691697500136,-0.0589984098066022,-0.0730821155123724,-0.11159936735289,0.0616791969299383,0.0364582549900138,0.139804444804914,-0.17369865771229,0.271469681323748,-0.247081916779638,-0.108846691423763,-1.1310474345112,-0.047157133193975,-0.356965343090701,0.882557375277886,0.678175639599145,0.741739105277321
2,38,-9284.58770635997,78.786981945921,-0.0584881092882284,-0.0751514402959068,-0.109818235679615,0.056885829689057,0.0190022987764563,0.126449161023875,-0.220317502085956,0.276348868424466,-0.24837266278169,-0.0926382985097398,-1.0788356712593,-0.034047068262384,-0.325311271274608,0.67713926368717,0.60436789930057,0.83226996055154
2,39,-9615.03838410251,6048.63926103239,-0.0358345254556541,-0.0409207166664277,-0.058815682085002,0.0223656343215867,0.0817541922819311,0.101280597850433,-0.117137295570105,0.160993559869048,-0.154343280885458,-0.0569112600421674,-0.563815018807303,-0.0080373408080247,-0.181334352094206,0.285756490924341,0.251057727893709,0.35866692753386
2,40,-9282.46730323414,132.235641327173,-0.0587785487389654,-0.0740261989490891,-0.11028748765792,0.0636060957961524,0.0332884826743197,0.135438643045484,-0.207591557129369,0.274851108033575,-0.246178978363846,-0.103975934384559,-1.08402470286986,-0.0457916962428648,-0.34417576320203,0.761740509720236,0.606200020095142,0.824210351544989
2,41,-9282.2824191837,37.4454554816824,-0.058560698078021,-0.073217832678779,-0.10997208282074,0.0651800595234326,0.0352633484309163,0.134828322062977,-0.211029922703756,0.272579208997652,-0.237775901735512,-0.105333601095078,-1.08463461275637,-0.0475233393030444,-0.343774435386158,0.754448649640079,0.586763032758423,0.81834077809083
2,42,-9519.71014512379,2360.76345450434,-0.0439543324977729,-0.0592374236548463,-0.0802949801030186,-0.0255007701731138,-0.177616537936056,0.11247170459363,-0.248598621075269,0.221332819285415,-0.272916838525202,0.00563213968356995,-0.709845175322737,0.0736475475778658,-0.161819038263798,0.299050583666579,0.474030263051542,0.468234035020021
2,43,-9282.27832233105,0.102473624486233,-0.058663170260856,-0.0735214802989426,-0.11001706060584,0.0651398411576636,0.0354543780393757,0.134467215652586,-0.211185892521092,0.272869309263291,-0.23787013559067,-0.105384227555904,-1.08613694252483,-0.0474567515791702,-0.343960091684122,0.75588776607857,0.588758771802004,0.819360545549516
2,44,-9282.35731285306,44.136648403479,-0.0588020997306525,-0.0739186755986426,-0.110250261456976,0.0599163952309436,0.0346429952275453,0.130487037435106,-0.214030518984338,0.274522364446405,-0.237403912265441,-0.103334537193663,-1.08832464445635,-0.0439614988433535,-0.342432288761716,0.750431664236737,0.598192310861013,0.818802299034443
2,45,-9284.45945601475,258.317544180326,-0.0595793925021974,-0.0807935786204937,-0.114252810689128,0.0512303899369558,0.0157048146934819,0.118450894987698,-0.232538848851703,0.276711351860038,-0.231961444278049,-0.108030602335394,-1.11947161889266,-0.049733998023216,-0.36913963195697,0.789030523325727,0.645472925505494,0.829606413782771
2,46,-9282.39935022268,54.2721620723941,-0.0588596433575192,-0.0743009246632503,-0.110346097903713,0.0644437921310137,0.0332361651433512,0.131862362971499,-0.215990407866137,0.272243133866969,-0.236840594708187,-0.104354338494091,-1.08360925370885,-0.048662209235767,-0.342044264957511,0.74638688732714,0.596875850076263,0.827472705306422
2,47,-10437.7944591922,21389.2512838944,-0.0114688782219423,-0.0178405175459365,-0.0303661464184333,-0.000198804765291538,0.0652056367006307,0.104501489566846,-0.168292892851318,0.0819901203966775,-0.0890620811169888,0.00500690520732475,-0.204184728850272,0.0121849984052421,-0.0438458919495158,0.0582302191955628,0.100762414820899,0.258101077993127
2,48,-9283.58448773016,341.621662944366,-0.0580658335119468,-0.0689126182374917,-0.109192878766179,0.0779583423396677,0.0547451820557162,0.154581853488138,-0.198430828525949,0.255693672075526,-0.235751408320488,-0.108532322305775,-1.08897890515806,-0.0415041714322362,-0.341785010922785,0.78885821320702,0.587316584059972,0.809523545837022
2,49,-9283.04522556042,81.9091110222354,-0.0585947093674565,-0.0734513014376774,-0.110117924937046,0.0645988431067876,0.0335873908902068,0.133126544648682,-0.215556798111544,0.275771713890391,-0.238129642467244,-0.104380901147695,-1.09178600265516,-0.0470554092082137,-0.344419994922402,0.710939415515027,0.589478290220929,0.834850066755198
2,50,-9295.08656888734,2731.9082626909,-0.0606655994274928,-0.0771576313158041,-0.106950637315699,0.0667466973288996,0.0413251756546728,0.152300169097868,-0.180232215356481,0.269871474356911,-0.23787658421373,-0.105053261353574,-1.0760123785704,-0.0659201630524439,-0.335292181944776,0.810917607166624,0.604320763531162,0.727884634828559
2,51,-9283.86039282797,275.203398095883,-0.0586039294227185,-0.0729163382440526,-0.109626023489446,0.0678368133869797,0.0417505021961083,0.132682098039274,-0.216987144748146,0.272883397573461,-0.236347276352816,-0.107164042601676,-1.08111761710378,-0.0481510526774283,-0.340939625371795,0.732174380604266,0.540956430595098,0.83408731905997
2,52,-9283.39544880734,845.134707943362,-0.0592456702142473,-0.0740179488987026,-0.107835724135247,0.0667645155165909,0.0382806625471976,0.133292639713786,-0.209957938410483,0.268199300696718,-0.237564785745785,-0.103591335349522,-1.09765009189802,-0.0449002703694774,-0.342735264270352,0.759577553182178,0.571612078313166,0.798263888461157
2,53,-9286.96312928897,1057.72541924469,-0.0600103748080531,-0.0773129474890565,-0.11054119929055,0.082372268531163,0.0279463403758026,0.12774198802091,-0.223058104731527,0.278603369477238,-0.234367574613262,-0.104404859770325,-1.10288455608402,-0.0502794892572325,-0.355568455898465,0.656526191290907,0.603127158848369,0.843312749703315
2,54,-9308.58262290913,713.87765888185,-0.0517867619828084,-0.0668880146805691,-0.0952537352067892,0.101767164253454,0.0554340419904255,0.153777397263972,-0.189160595163227,0.232404430161359,-0.165440934868446,-0.0877417807434494,-0.963399406313758,-0.0612341055229045,-0.302580595067292,0.672638724641048,0.489824290090595,0.645009096788871
2,55,-9282.77292260731,448.73779040212,-0.0582320303032227,-0.0735292034339638,-0.107801324411469,0.0539496172567059,0.0230977332319284,0.131625160299667,-0.220601878371899,0.271693202597438,-0.238227266334907,-0.0999793847543988,-1.0766416013575,-0.0427272284128685,-0.339028758107571,0.754695661283647,0.597254708895154,0.830010596269074
2,56,-9282.27833989538,0.956572770621822,-0.0586644620899129,-0.073517534632188,-0.110018057552005,0.0650924906365947,0.0354351195478305,0.134450849281401,-0.211247813478339,0.27280796083924,-0.237768707668501,-0.105364807637043,-1.08621159284852,-0.0474343730106427,-0.343929820592051,0.755895159619389,0.588832964835181,0.819349927203111
2,57,-9285.3040216174,527.692633922722,-0.0592178451099135,-0.07555205710668,-0.1098777615444,0.0589284938865691,0.0272459210686083,0.122070983966319,-0.228097160130372,0.269836567915518,-0.233343485330029,-0.109327496977351,-1.0791598345695,-0.0460939515972283,-0.336883303243802,0.675118694039007,0.624555237549451,0.832574334062819
2,58,-9341.03714196121,658.457016060316,-0.0519083561223516,-0.0588686828190223,-0.0978126518062673,0.077813019769691,0.0766466395912729,0.158675387526564,-0.182291695919864,0.252340304558168,-0.211682258111576,-0.106914704701343,-0.978215325479712,-0.0424636882971545,-0.295126865669397,0.695112690618963,0.326206036010814,0.727697636640494
2,59,-9283.03529016501,68.4355325834917,-0.0580131034377556,-0.0717034606289247,-0.108661825596106,0.0644533411256236,0.0358997305975048,0.135805558037008,-0.194199804011353,0.274184285141224,-0.244750514700016,-0.103376062982878,-1.07899968077566,-0.045134837797262,-0.341134598319884,0.758066800644637,0.584382298157951,0.787860393963199
2,60,-9424.85437657074,1470.56836113104,-0.0521645232236441,-0.0701797201330248,-0.0985523037618279,0.0379611340265001,-0.0584941864599494,0.0486770335205155,-0.241487950312309,0.253154255557811,-0.220691253691373,-0.0794334912362453,-1.00619833368715,-0.0298351061148541,-0.333604299311727,0.350826685415368,0.97027958829986,0.753260738539224
2,61,-9429.59814028724,6203.1477982565,-0.0688528836039149,-0.104399029913733,-0.103355996587757,0.0678524234365159,-0.222233043912823,0.364417932774727,-0.277610538743895,0.313721258549437,-0.200933339245012,-0.0648092577191683,-1.27430231608071,-0.116219734948347,-0.529710063364789,0.689684757267293,0.820193160512371,0.748425275689127
2,62,-9292.72301395665,902.531211793719,-0.0575616138445778,-0.0680274168530177,-0.107353379053256,0.0600719252672219,0.0498670121594334,0.131445055396847,-0.208593766507951,0.264594375850837,-0.219652416363463,-0.101147206480557,-1.04164312274984,-0.0407815739178876,-0.319914953686875,0.822785245854656,0.477201197095533,0.761432689332362
2,63,-9282.27832311407,0.210044585106159,-0.0586634492467438,-0.0735231565580725,-0.110021562004594,0.0651273426943275,0.0354361140788588,0.134492531196607,-0.211180802010883,0.272868843979665,-0.23787797568005,-0.105358812955306,-1.08613640787682,-0.0474411953316449,-0.343944455874772,0.755958428294105,0.588787395255629,0.819340410203437
2,64,-9283.35960926365,372.147194590094,-0.0583048852437096,-0.0693195708442884,-0.108136659142466,0.0709909944649795,0.0269470535000683,0.124046601305227,-0.230923441243692,0.270259280254279,-0.209150354578192,-0.0950622140548996,-1.07207386624703,-0.0429717401181893,-0.340384016277699,0.719847145152544,0.573044615856566,0.801599532581507
2,65,-9286.0633450216,612.190202962648,-0.0590686188933833,-0.0749316006628474,-0.105519491297088,0.0936050105768809,0.0238583681507946,0.143880916518167,-0.213957473909221,0.27662022371855,-0.244674299098654,-0.0963810768062149,-1.06585276361855,-0.0594513703792225,-0.34629759989773,0.68749495741301,0.570383035132957,0.851120653886142
2,66,-9323.04415570604,171.628303912011,-0.0638031176275272,-0.0809646808033642,-0.119650802792031,0.0915276146453756,0.129255487836509,0.222808820518026,-0.145938840096934,0.303328051900859,-0.263048979821162,-0.117587616187265,-1.14653055795415,-0.0366491520262924,-0.369750675643135,1.30573397573264,0.663046707764787,0.934122648025895
2,67,-9282.2783220152,0.134728188639967,-0.0586640594210818,-0.0735242837270194,-0.110021041219658,0.0651642677251134,0.0354474405632101,0.134494512073779,-0.211195508654509,0.272877745593181,-0.237843250248164,-0.105378173797892,-1.08615871582706,-0.0474576784789487,-0.343976597262767,0.755884243852262,0.588797925437349,0.819372734625764
2,68,-9282.49760517952,165.394018073927,-0.0587720238390611,-0.0737123132736164,-0.110207453791354,0.0660955193066437,0.0360658680778931,0.134603405523442,-0.20845334118614,0.271648107760212,-0.23632095079493,-0.104007213223078,-1.0807386662019,-0.0449696774019655,-0.342427874554421,0.756932818730549,0.602420842488575,0.807739293090794
2,69,-9282.27850825175,10.232508394948,-0.058657757811182,-0.0735423552822193,-0.110029191582094,0.0651897194022787,0.0355475267033289,0.134561002722746,-0.211174689591455,0.272922427897254,-0.23775481669375,-0.105406311019975,-1.08631547261414,-0.0474927818040091,-0.344090264340311,0.756553642103259,0.588752371564228,0.81949492799679
2,70,-9282.37375665769,237.407900168385,-0.0588991171777365,-0.0727348218638237,-0.110785777692082,0.0641411305148844,0.0337790972327903,0.131645922492463,-0.213783008885154,0.271810434164813,-0.233461073544736,-0.107126639464378,-1.08240474056544,-0.0475547869831529,-0.344841716363545,0.748880259537154,0.591313705938877,0.818918185442679
2,71,-9282.27832704796,0.863357087891843,-0.0586614190619701,-0.0735392018935426,-0.110015129741067,0.0651676938105658,0.0354453326965388,0.13449400180613,-0.211160423189185,0.272863998694329,-0.237849284388363,-0.105366100917941,-1.08612624516939,-0.0474554028608103,-0.343957187184959,0.75590294273442,0.588767506112443,0.819303737843346
2,72,-9282.28409093731,27.5272992538324,-0.0586671427132733,-0.0736541018491651,-0.110216332211759,0.066494751661143,0.0362971554337102,0.134692823960809,-0.211457902072926,0.272503390608701,-0.237564301117107,-0.105267242588682,-1.08550212380705,-0.0472940941560843,-0.343523922172461,0.755990490237409,0.589193096897504,0.821451720687912
