"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4"
3,26,-8338.35034679939,1237.72788087895,-0.0243490030663328,-0.135759064461114,-0.105495539378689,0.292952996363201,0.111449015764497,0.443122902857882,0.742562855334352,0.415510878788645,-0.388492236510877,0.0253595370355013,-0.0262954623468082,0.21367978092782,-0.521301621201547,-0.0776545110223872,-0.0863189637099448,-0.138719338541972,0.390522047532332,0.188486702876477,0.314201495445837,0.336454568706585,0.241952987789627,-0.57026059981514,-0.516610263145244,-4.686798589398,-0.109231703302734,-0.745219709509052,0.428060585581928,-0.227045981436386,-0.123472304876333,-0.206941916686099,0.0209121364007412,0.170417603246835,-0.0804840604894566,-0.0647527967442777,0.384956768728923,-0.119414855564824,0.242962852158628,-0.811125472454142,0.0314371869542547,-0.110629047005991,0.390025005164625,-0.0619971907610658,-0.0636604484686019,-0.100597425750979,-0.135805159987697,-0.227012117399342,0.00250482571758311,-2.04873928411763,0.5639428660863,-0.16429159467503,-0.0106113492576142,-1.27910491200695,-0.220011172310713,-0.242786848006004,0.319615362179498
3,27,-8339.78022502559,684.415060852791,-0.0657492741953801,-0.0407656110098007,-0.0600806649100478,-0.499848149071688,-0.47963856349398,-0.322033400317087,-2.59400575457287,0.520185072535872,-0.0801092943461864,0.21844391338228,-1.15093931092831,-0.0672455831534304,0.121071914990188,-0.22528048172844,-0.135773740622867,-0.186772546933865,0.203074735909173,0.273417551939961,0.155384316769587,-0.089095612609592,0.404787582776238,0.0372073427249817,-0.0672223971084276,-1.2185968113471,-0.134184413380052,-0.327279252210772,0.454064674381981,-0.0744939824367199,-0.143377149300363,-0.175431524218051,0.21877937295774,0.200055138469128,0.207732366086654,0.347940173033574,0.23734315908605,-0.455193298814411,-0.560236830982273,-5.34570898858456,-0.0179183491114289,-0.776236903305192,0.363911804299764,-0.0296447025421654,-0.159266509690594,-0.148436848475118,0.325726205746799,0.0581711508912912,0.488804674536168,0.556783574848672,0.390174127007393,-0.447949642579237,-0.0688309934400584,-0.31358294955774,0.132917099839448,-0.67529471034884,0.1824220993991
3,28,-8568.02264462708,1536.18601658039,-0.182299048531803,-0.142402700640759,-0.209954619499584,0.419405333434274,0.51417902265499,0.252153534019903,0.231277161575194,0.25662817197044,-0.153267270013026,0.132310343295674,-0.834802596127862,0.0842518016251571,-0.169532310397221,-0.0429743490402255,-0.110165503821671,-0.090280907114946,-0.0450682461496057,-0.0850034346917917,0.131667019057612,-0.724711249047551,0.512515645878093,-0.233390751838099,-0.0584434930505263,-0.948723540363681,-0.0207419355142867,-0.612492089998546,0.388504828929191,-0.09186151272635,-0.156543070175905,-0.154561239990873,0.306888960780658,0.404969412227031,0.381431925385497,0.555481833983394,0.151617214175047,-0.70650292468046,-0.645906615239402,-5.75449888712052,0.033356534725967,-0.940735354003379,-0.442834503046921,-0.0166922493013362,-0.413511508958484,-0.280276308683383,-0.327505698194374,-0.821814198614022,-0.599087632024683,0.0383082292287095,-0.095108021114841,-0.621299967419971,0.374316960955709,0.396998991049056,-1.42784744280634,-0.774552307580947,-1.32673103864394
3,29,-8326.52057794972,627.216084145484,-0.0773679267864004,-0.117826067005711,-0.239860795231903,0.161639760881412,0.0264063185362905,0.128091529621454,0.274254606655256,0.256340179068459,-0.382052290263903,-0.518938533645505,-6.16213331794185,-0.138311832379959,-0.783843439288787,-0.0279200748019096,-0.16403245899714,-0.116439102214278,0.359364403717743,0.131324352590071,0.477658737193767,0.612099458500744,0.369958532075859,-0.427755685720439,-0.000278541553166298,-0.167817643413099,0.331902866194679,-0.494249342610574,0.201570555220323,-0.222689833463586,-0.129002194738083,-0.215143429881256,0.0833582516818505,0.248416992047226,-0.0716936906053194,0.0080834488375353,0.361463471213308,0.00850905727421659,-0.104748420407199,-1.07421979268548,-0.337813683319071,-0.270317337068989,0.138976538868177,-0.0779273257633153,-0.0640052031841229,-0.0953022937194141,-0.157882510850942,-0.282308598420234,-0.0563247168618302,-2.05681760434381,0.562479484657966,-0.481718147972033,-0.0316616138992816,-1.53444134172871,-0.231279439791,-0.300830020729364,0.037093532738213
3,30,-8454.41419448019,743.08454916257,-0.0810872057643065,-0.0885788857986758,-0.0571435507729163,-0.191204828426343,-0.276026394664639,-0.0606709955239606,-2.07334604923749,0.735982040611755,-0.353046935662691,0.0111100495922985,-1.46916966536963,-0.259278082539532,-0.333113586390327,-0.0287286142279946,-0.135032825427198,-0.0838291309132597,0.281489043277265,0.142945447724736,0.569070840307308,0.464679533097335,0.306335872152142,-0.406995549765275,0.0304158946399183,-0.773777940469893,0.135639988489739,-0.678471441583418,0.12484142090171,-0.230871687235779,-0.15923309418625,-0.21318758079117,0.0339511826990652,0.0399372632862066,-0.159275669998826,-0.0484031545488241,0.427304665810874,-0.0603228084632063,0.120106668106862,-0.638640886036165,-0.144509043035633,-0.185966879136477,-0.250887146227617,-0.13008611144198,-0.322271381636088,-0.380821072966007,0.506807452340017,0.229157507343278,-0.0885439570320533,0.721082258599353,0.82736842033373,-0.286563463211841,-0.50144412371289,-4.85238451607556,-0.196131207989579,-0.29710364665432,-0.929011821452272
3,31,-8368.0252845767,962.053630645085,-0.0306019324191273,-0.180689363973204,-0.16343343494695,0.236675483152659,0.130913828863482,0.331582838006154,0.527368455370561,0.418255253737325,-0.442461478768729,-0.0192683426609515,0.0633019359319277,0.195490001732934,-0.619281434934528,-0.0827801441423028,-0.152052930428462,-0.093225963098302,-0.0887428171328934,-0.106089056311726,-0.00570572371855379,-1.78644166925434,0.648318010911494,-0.23554155578646,0.0528900109125032,-1.41456353813906,-0.166214074660093,-0.20174780808509,0.441468347202107,-0.0720465059541906,-0.0655106066732562,-0.186648045436678,0.205689523285275,0.0965857120161263,0.228129063609897,0.209615271641456,0.29229467045752,-0.428021241074739,-0.422930696071689,-5.58709513997814,0.0427733019744658,-0.793103168757645,0.277205613360072,-0.211634588427237,-0.0587954216184058,-0.188706507755186,0.364339089741895,0.640976906375983,0.299775892350748,0.391004302841417,0.285472314056837,-0.25011861744093,0.175591794473588,-0.609548648179992,0.0353782122539822,-0.189057942643833,0.0957976345312053
3,32,-8359.18633642438,1514.97474441414,-0.194955212943074,-0.0764906714939297,-0.185697809001691,-0.0230953192660035,0.0379626229946381,-0.296095508374821,-0.00889863040683767,0.332734541507552,-0.116659020005204,-0.0328375602539947,-0.856652528676104,-0.105742690660072,-0.128695173985862,-0.0672928360253893,-0.0516001383632237,-0.0928272840050443,-0.200802940525227,-0.342755405422541,-0.0162561549545837,-2.10395218790475,0.627935842531689,-0.400417828076279,-0.136764128718452,-1.19367303523381,-0.163223141970281,-0.258447183885268,-0.0489191161359811,-0.0669777311236297,-0.0883833634623111,-0.214999024995007,0.264628405777625,0.24198067610206,0.159625179843661,0.2694105278575,0.268664628218218,-0.217990087392841,-0.522226555680038,-4.81390009129744,0.0208259661127548,-0.696211848960632,-0.213855709006012,-0.0361101364815712,-0.189364778720614,-0.120428885327401,0.204032273481695,0.201051162961413,0.566295044304033,0.622886248898474,0.244571074416331,-0.546179726944766,0.328185814802061,0.0421140197658183,0.358855827334138,-0.164339421574931,-0.32649590024614
3,33,-8330.62518748686,1471.79096617831,-0.200184404566667,-0.0906414088998359,-0.210329308146846,0.215711362093736,0.355277043213781,0.124286980513907,0.107715803578742,0.386370337713745,-0.0897907889221947,0.125343524914898,-0.764083284341456,-0.068940693849692,-0.189406983194633,-0.0650434060866504,-0.117871623414725,-0.161685699050514,0.134539641150822,-0.00645005859937377,0.221274751298947,0.218347325984233,0.290834913441011,-0.511248919302269,-0.444254258310311,-4.51499708402445,-0.0240565422713791,-0.696810466075325,-0.188675733027142,-0.0741211809000997,-0.063671432495003,-0.0976182532573502,-0.259205110996865,-0.334928961130649,-0.147207316524959,-2.24544397157645,0.565258553754091,-0.155891016261418,-0.0879861545893517,-1.31226513691842,-0.236997511836387,-0.230173752490205,-0.344838074875577,-0.0141760615977358,-0.180206691214478,-0.119441255583791,0.454116041977447,0.297630404040792,0.663704597215726,0.803037178990743,0.393543078028361,-0.446342219805621,0.0953606168700891,-0.307550428634374,0.111290307574836,-0.590771318557242,-0.572159880475847
3,34,-8385.69507180018,1232.06505639029,-0.233806574795309,-0.0785035141824735,-0.2038194009144,0.328236182417741,0.518911581389112,0.1894338485428,0.230674811957519,0.258432604247543,0.0173066722729075,0.314140304090605,-0.902578810822104,0.0947029739919413,-0.0835383707294303,-0.0583098299189846,-0.11286167052891,-0.0657469213076139,0.01010951422895,-0.0362118117975161,0.0899615970168303,-1.79062566577727,0.261967445831439,-0.596354294974539,-0.0181483095022995,-1.03769203883988,-0.117353966266163,-0.528112234202599,0.162808106494934,-0.0932789210072941,-0.117946521081195,-0.19748544599128,0.552189058224835,0.00923038820722644,0.345454320668278,0.35649942623144,0.254466751587408,-0.534360701545074,-0.550760715055098,-5.9301809535616,-0.101430107388109,-0.825469908187983,-0.117714757340768,-0.0397809318301896,-0.145802660906842,-0.175558279414815,0.0166237953356868,-0.158824075850478,0.289324043406853,0.705228583165271,0.572764270726032,-0.213318616578241,-0.116288116368058,-0.298467098757415,-0.0533041650636505,-0.595427537068553,-0.127228165651346
3,35,-8372.84274232383,1676.54720223192,-0.234437461033002,-0.13431899460053,-0.19761425394273,-0.361464368289788,0.061600826980113,-0.378998057428918,-0.132849451595533,0.324929421767258,-0.163112591347869,0.019951441414555,-1.03664179037733,-0.0193824366877303,-0.125396190627159,-0.0701734181625382,-0.11283912827026,-0.196734787782902,0.0251264666350056,-0.10477317006145,0.0182534365081732,0.106864760073255,0.325610288932542,-0.391959522686846,-0.532962355631584,-3.96209320336562,-0.160547462090199,-0.726835754083445,0.260868460280966,-0.0686025878105665,-0.0376011154560596,-0.0929475145118174,-0.50215601393162,-0.530775582383614,-0.464661535821226,-2.22814353200594,0.711348936447515,-0.0536611682238288,0.00320008585176534,-1.27767578996195,-0.254151158895751,-0.105082889602764,0.156679468183952,-0.0188466373224374,-0.180104691445927,-0.14507318672041,0.736837739635471,0.557899699619194,1.021390106298,1.22734165479125,0.38298673742401,-0.42288604890318,0.0244219737449505,-0.0100002127512313,0.224200751500524,-0.490138151531753,0.0385274504381218
3,36,-8496.07531636981,1379.69184716563,-0.0656053627002539,-0.198248491410117,-0.372774471078046,0.148642709331236,0.0546150301051916,0.117480543093674,1.09704845792303,0.47144339656245,-0.519675598817974,-0.689984278157389,-3.56330690266248,-0.246200448757332,-0.347849661091175,-0.0502868320018053,-0.112837733578627,-0.108362729066859,-0.0321822178143819,-0.0938387696060691,0.101608996288165,-0.756737746349688,0.481336550728617,-0.315217399439907,0.0498955334223007,-0.448415010406272,0.00355689991837211,-0.336098121090848,0.820581242982003,-0.22205761755038,-0.114847389344851,-0.187825732363115,0.352415479498553,0.415646641326139,0.178644958213784,0.0920034474045245,0.290202418051331,-0.0690445818798266,0.161905317425804,-0.900889531877658,-0.00574329621356756,-0.161860866374245,0.501525565901987,-0.0707818577929668,-0.0784710719065455,-0.0341283471046649,0.214401482538795,-0.00527998618418897,0.361023562896481,-0.505391991164687,0.0749919605467599,-0.383971469144931,-0.351182308962176,-4.22311531822728,0.0823235529272231,-1.36687692670812,0.0945349213441349
3,37,-8345.98882898646,1381.1701731755,-0.0230755131028405,-0.127452619956848,-0.136390880315136,0.218301423165843,0.0652651604476164,0.461361237931594,0.640640478631444,0.303600007802255,-0.430861681239149,-0.109271071420643,-0.410853803337782,0.0181166964816693,-0.667401284861332,-0.230392946917513,-0.124632570419301,-0.206300135192672,0.379722439521713,0.46943093490049,0.19674634320603,0.196039798036878,0.402106546047477,0.0335520600113632,0.207026085963383,-1.06224975702375,0.0911162758624467,-0.154889335362928,0.192871532621331,-0.0823573988303332,-0.0683360063262297,-0.0873500072709742,-0.308869607063008,-0.492762782024813,-0.285341065608783,-2.38534374133485,0.799429351695193,-0.216736222853458,-0.0101858572048459,-1.48625454031243,-0.236217774737719,-0.292183167152786,-0.0382169810461564,-0.0774505671178993,-0.108105981727018,-0.255091772976809,-0.0411893201826387,0.0453167880421739,-0.0772195099631065,0.149473740635778,0.264275171750629,-0.580322361432483,-0.430065338478348,-8.23535331591365,-0.126989292277869,-0.72967059023031,-0.185512508725795
3,38,-8381.27700970526,1004.75069655331,-0.0198250527750123,-0.141899391135733,-0.0686798081612154,0.209743174009798,-0.0168653737758248,0.283774774434642,0.202830766171316,0.303321824586436,-0.387867896896601,-0.266959016149367,-0.679701568109636,-0.159879901844905,-0.75725538951529,-0.110997414981728,-0.0683019390835693,-0.150602099189065,-0.202161421464026,-0.202946085790242,-0.147767912187819,-1.76426276355328,0.655400942412772,-0.172840248790103,0.0531495037845525,-1.10312271072359,-0.0811151651093365,-0.125193515612726,0.216677602566853,-0.102627341778631,-0.126905892173482,-0.306111676435626,0.16754804086511,0.0328876740419808,0.0622339522267945,0.379808980510594,0.308226557641787,-0.554641070397243,-0.161191977930009,-5.21759455663722,0.0445513741651892,-0.49647342533585,-0.0581688462449814,-0.302076940124238,-0.14000506176664,-0.23989343321237,-0.0594775858099105,0.384501723366214,-0.00272244848838091,0.339181342707291,-0.0297746706027127,-0.224707758798385,0.133717125062191,-0.475593652890489,0.0023477532338308,-0.260833818566331,-0.503703736805948
3,39,-8349.95844769867,1321.32839429259,-0.0745575963000099,-0.064562499453085,-0.0999336691615382,-0.43876931427282,-0.71191643424824,-0.400183102513368,-2.64721919421919,0.56960262962634,-0.20557470876391,-0.113779485576238,-1.6786468876747,-0.286148056220479,-0.350503154401596,-0.203828097541132,-0.15249823619939,-0.177285121044773,0.323221877535869,0.451509780578823,0.200694205379985,0.110270327090691,0.321143518925956,0.046044982685265,0.0976005244074886,-1.01786555223245,0.0377066656833372,-0.171215874105713,0.28155398955029,-0.0333098807406021,-0.132057127357013,-0.072219124685523,0.192563840205366,0.0754618116977792,0.367678072972747,0.533715262650357,0.37177399286587,-0.327854332920459,-0.23808006449748,-0.712490677195393,0.0354734281498965,-0.710042035489887,0.261818056403832,-0.100772445947705,-0.243553674788277,-0.341685691138344,0.0782748764454329,0.190819659236017,0.0531155774322545,0.501804469959852,0.311075740899247,-0.942903574539357,-0.404126839491824,-7.25196961385925,0.18762249184626,-0.446566937395462,-0.272441081119446
3,40,-8394.52609072612,1251.52731583135,-0.022824447353294,-0.158291700473148,-0.0847730995596446,0.0960730560237749,-0.0828494624678436,0.211924376328665,0.0199370450380067,0.310147935401368,-0.244275380196509,-0.285874964725316,-0.632420966155377,-0.184065265272752,-0.617617511469331,-0.104201526747306,-0.0631724741612507,-0.12246611475209,-0.219305302055894,-0.306105395603364,-0.141969339086612,-1.93194021334042,0.750700965342367,-0.147226432908553,0.0440632419459837,-1.06291795166025,-0.11748401802357,-0.160919221537291,-0.34432916480717,-0.108228331153419,-0.115640567053282,-0.251060327506779,0.00676229175473999,-0.00791231985317115,-0.0181856768933612,0.332899200859018,0.315444675783326,-0.529367855186242,-0.217797958236292,-4.49336980126382,0.125716287022858,-0.421916998223941,-0.414344083020043,-0.429760473882882,-0.172021594540641,-0.209821263568322,-0.379521338225512,0.142476180193265,-0.445140833033174,0.0693041134082167,-0.0302237958056331,-0.149001568796386,0.112958236707543,-0.501947185912618,0.0336376346208169,-0.253294558877028,-0.873933636691263
3,41,-8519.67379063176,560.577381667901,-0.0653119308607576,-0.0634045669528108,-0.196693705122261,0.20454160886941,0.23464865236013,0.198158131597406,0.432509103020203,0.223714945711128,-0.485688263619666,-0.466497439940392,-4.97603283046314,-0.0457928867042666,-0.708793244029927,-0.0462610485065471,-0.0628512616005853,-0.0706459070868707,-0.018729535488551,-0.159857740038219,0.135657532471201,-0.78258428731966,0.344589038219119,-0.459912036587503,-0.0125136393429999,-0.607984708716759,-0.0372795254220114,-0.342461358402869,0.450586313653287,-0.209150650782927,-0.154137192621504,-0.214160145200714,0.451522432609539,0.539480656359858,0.353297526980147,0.321040149688671,0.316443337707185,0.0421162116250939,0.149995491895029,-0.794751467445086,-0.0616193299444019,-0.246350425681083,0.0846644585287928,-0.0540286801001022,-0.241040447921294,-0.142051423065337,-1.35303689771249,-0.548906295159892,1.47950374094518,1.87157090202273,1.98508467435706,-0.224218101159146,-0.790471191252293,-1.26884848938735,-0.715016209275216,-1.42970622338299,-3.30097400755561
3,42,-8318.35975260654,508.747959302256,-0.0757097327654186,-0.0503826588523707,-0.0792711146499671,-0.280399919082404,-0.499810743920222,-0.234712559271644,-2.39461964966216,0.549924121970912,-0.130755431675493,-0.0214224215205342,-1.37130781817317,-0.211028963216206,-0.263918506653523,-0.206990213822251,-0.126629291022635,-0.226884124703921,0.270466745464162,0.405386570844685,0.124933481733634,0.149845838901869,0.266868596525518,-0.111674977201903,0.0798653235738759,-1.00131672364252,-0.0653608062159955,-0.223632569283665,0.16946016722677,-0.0734539240052931,-0.124286953423082,-0.228924560923081,0.00787926500259611,0.0877730077549157,0.111566017971038,0.149006141865126,0.244077115368733,-0.487829790392088,-0.557665380985635,-5.19922842660289,-0.121107765512593,-0.775338247849628,0.0467519712888833,-0.0254317104163031,-0.158574907889425,-0.0963619781166901,0.291855490707118,0.16876660234383,0.542909255928532,0.692172234638898,0.375225790950937,-0.426028361134117,0.0242758139823756,-0.144563736668828,0.22572848489953,-0.498682970327499,-0.0436511622952573
3,43,-8469.13067905996,2717.63467744431,-0.247716689202157,-0.0940245848827829,-0.197958620807313,0.415285153028759,0.486160624248759,0.21952299718403,0.153779159791063,0.255562344912193,-0.0694129997495881,0.272738496780726,-1.16319071172702,0.0965302129364123,-0.0744969039487036,-0.0440963112170846,-0.063093266076362,-0.0713435608833981,-0.105178611174307,-0.269700096074359,-0.0313330063518548,-1.37447702203035,0.41388772331296,-0.333164802171637,-0.00577204470950556,-0.895613088585348,-0.113109183162455,-0.434658804759948,0.246173378930602,-0.076743964707626,-0.0936181086169256,-0.258771446908078,0.165978256476459,0.179459979813382,0.29204421574972,0.618787784970951,0.220768927875019,-0.601323441247144,-0.437584649403813,-3.52473747666183,0.0697843656872244,-0.615203352837656,-0.0545225591691114,-0.021809856428767,-0.294052579800318,-0.179101567425545,0.292143577336392,0.0261369969495541,0.177315874357729,0.692345221439186,1.05299856342317,-0.0550158497408432,-0.354505255358766,-0.11357237764267,-0.215998092571149,-0.646007166494718,-1.17905841635742
3,44,-8340.86108986235,1388.47652690072,-0.208845556835529,-0.105487135489382,-0.227716150854042,0.28265410498736,0.473255690490475,0.208304739442142,0.117103691977447,0.369440780101702,-0.0734758939251264,0.115685170128059,-0.696594166937101,-0.0616368048198935,-0.180201477364294,-0.0705545215236794,-0.140000460766003,-0.185960100720693,0.148609807030379,0.00421008744506413,0.137991374496579,0.206444979030779,0.255795173095476,-0.383361766348153,-0.495533516281046,-4.76626428116947,-0.0942190752578412,-0.702688304029708,-0.0128361255308423,-0.0573204456105139,-0.110572697177291,-0.0582021889910081,-0.458202645535368,-0.552692109514015,-0.308384104838746,-2.11133509347935,0.527795295908131,-0.25280213081017,-0.0433732123048464,-1.51355152323625,-0.196766927739536,-0.314453993557201,-0.0945478642028548,-0.0223589950556811,-0.132532204598125,-0.0927480157557786,0.245933842357536,0.0879132771709843,0.445786559199926,0.66481927756459,0.393363858027066,-0.356277606906093,0.0581556238307552,-0.106390238611235,0.254788676711524,-0.531697307645514,-0.346081417395608
3,45,-8376.36807416963,1958.18372109901,-0.0782320904087423,-0.0582067133129789,-0.238539671861658,0.0857684609410679,-0.0649809562079948,0.174051835653685,-0.0542883118230778,0.269793585905672,-0.503706088198771,-0.571531707440928,-5.64479315930912,-0.222337397901034,-0.853369792686034,-0.0416446411436432,-0.0867969691430613,-0.155182594784487,0.348843256088138,0.237696450952493,0.544002023470917,0.596686492492936,0.336859643562365,-0.409852500191997,-0.0890183623893447,-0.341501202490449,0.128474605038398,-0.551968864723705,0.101610466181153,-0.219124981705951,-0.149434570950564,-0.236409352718478,0.0315600721475263,0.0917356870567161,-0.134422578808735,-0.217918913484121,0.380387642576302,0.0548699883724316,-0.0318451423503786,-1.13688994583155,-0.162165492906871,-0.273709094570244,0.0449579898004717,-0.0742512924227939,-0.00161392360893585,-0.0976500467653394,-0.413394976432479,-0.398310422298661,-0.19826263800878,-2.67338744300776,0.700241907787041,-0.236548758556558,0.179780104939346,-1.07180423262827,0.137504786981364,0.163172367662708,-0.423705584026945
3,46,-8363.60739433238,699.346121634246,-0.0258587287844858,-0.1337084899271,-0.137169176575921,0.265299664410288,0.147906082961979,0.412255522271078,0.589853287827734,0.484277414408647,-0.244181238264335,-0.0808369787915569,-0.55301303746602,-0.00767296600884546,-0.735595690429328,-0.072515643625918,-0.0349145832776972,-0.102179030976078,-0.229492000028095,-0.521608670882454,-0.252332479380719,-2.12562671362094,0.529257286511613,-0.217517298576402,-0.0141112029117438,-1.43121648004545,-0.113361047261918,-0.377971357487484,0.0560140099600305,-0.211897391887146,-0.136259676843861,-0.210999548865583,0.332677462320635,0.258274195270454,0.162749028022103,0.282323664457005,0.321077555066806,-0.197863265156561,0.131369428880696,-0.765401737713249,0.0126870469350108,-0.337529490876569,-0.115279937278421,-0.0944514479911433,-0.163049861702707,-0.230398331973945,0.632803111240354,0.365884885033481,0.534043174687957,0.828377058992387,0.188531438036402,-0.340986004194052,-0.43482326268612,-5.42415542676382,0.0422581932698879,-0.61312159791292,-0.396458423638593
3,47,-8327.32042172011,789.547043496122,-0.0283755391742202,-0.176915201469113,-0.114613965277067,0.119809189995696,-0.058352799893219,0.384756610632656,0.539343141311228,0.362140083716817,-0.344299149567526,-0.02641599602248,-0.152529662862546,0.075044216065347,-0.54681561803389,-0.212425630518687,-0.119759066411446,-0.218742273555268,0.292593079458558,0.461798363921736,0.20908478358603,0.195110599702333,0.346574716822287,-0.0520785300733955,0.19500009725565,-0.876561443551462,0.130895716726662,-0.0676257068579003,0.26109972757761,-0.0683275269354538,-0.0902599951396785,-0.180269571095719,0.325966623147756,0.240318471754191,0.362171492864717,0.337992533777398,0.281997457136047,-0.420859407286146,-0.460952986731418,-4.67741677566935,0.0318287411924289,-0.640991229716675,0.086311619039615,-0.081833246225502,-0.044378981421787,-0.0904756843364656,-0.367080778460161,-0.343798530586488,-0.147294491901695,-2.3097586269625,0.789406646782928,-0.042340193327558,0.0450982217483252,-1.27700083049106,-0.15546590594382,-0.2069173597076,0.0553833981329759
3,48,-8368.30010155537,585.367148908472,-0.0764208396963898,0.0539128120571855,-0.162348434358007,-0.157512182719779,-0.33315711646696,-0.110890663469504,-2.68173624252589,0.668871062605221,-0.165947648478206,-0.108053837184287,-1.51554958973747,-0.324572075723855,-0.267498963955795,-0.18587840970153,-0.104213030913392,-0.169592965864611,0.180787882506869,0.33573747120725,0.0791979672431519,-0.00991489254926221,0.382090003489734,-0.0400811333205138,0.137864239495422,-0.816308475719539,-0.10475665844196,-0.239403613132895,0.688452677444556,-0.021223810258854,-0.153621830792691,-0.101943199031466,0.00937254558005363,-0.186356286091848,0.173617806403252,0.144938299895311,0.326235964922995,-0.302779481287667,-0.315681342889206,-0.703301434316196,-0.114465534866862,-0.767934709401017,0.40296408425951,-0.0840262611253588,-0.144750123908865,-0.270242697524311,0.602554782050473,0.641785386223224,0.580630717562176,0.887799653670457,0.334930863982224,-0.726765420497159,-0.244267659700804,-4.62242506823078,0.224105234454617,-0.533975416954233,0.379048320912283
3,49,-8458.25899296021,760.335819297449,-0.0430162187753671,-0.103654050564019,-0.15888639565087,0.202223740191872,0.160412710937307,0.291542366802772,0.573435067293649,0.218606848901699,-0.377750806951318,-0.145828124885322,-1.71783010125964,0.179012024530604,-0.44590011350138,-0.139199072467089,-0.0789084061312285,-0.198234049632648,0.568132523657279,0.387614906105076,0.636961829102441,-0.465142730374975,0.93264262564614,0.0139634928855688,0.0649368258095561,-0.896895682353763,-0.0277366259075872,-0.0766266352370203,-0.384665847354544,-0.0377276077013444,-0.142145829120871,-0.0793639080524947,-0.519904403835222,-0.770064338429686,-0.485654704898756,-2.36630241209297,0.321773608423947,-0.743568733874319,-0.344159277099709,-1.57510898994521,-0.412948492423277,-0.682913938839923,-0.86961177242184,-0.288839498081979,-0.146276585992804,-0.243734284964275,-0.201616770468519,0.195910768485399,-0.26365200223666,0.0765318269530961,-0.0186313343952095,-0.227233565308552,0.158240924828743,-0.613098192321379,-0.0661033779415976,-0.285299349177328,-0.958253385069906
3,50,-8457.57004889251,1610.39007078718,-0.0467993718766787,-0.0360806366443935,-0.185205828945687,-0.00910254276749862,-0.120856459258703,-0.0220681371609754,0.197259711324366,0.127896396604633,-0.106936724955003,-0.588450775856874,-3.05155306244648,-0.100023630813669,-0.819007902872181,-0.0555007577440806,-0.115200761639716,-0.0941768270792509,-0.127621322917194,-0.301551001086167,-0.00423478861992018,-1.5711872341073,0.423614562109703,-0.40788195961775,0.100432640899778,-1.09063178320896,-0.120328218694036,-0.131593839199383,-0.280515420219924,-0.0638677153379946,-0.235792014533704,-0.173125085918127,0.408417764834062,0.344575209469585,0.492304273388704,0.808943313976997,0.738346400657414,-0.000606453205154671,0.120576145976899,0.449219148055122,0.44635777270993,0.0260015445756867,-0.63285172055106,-0.286652705512783,-0.0265728453404696,-0.210536799893707,0.107723888979312,0.323570903090612,-0.119375298058592,-0.117241152656205,0.235211882446727,0.149131211159101,0.0942215595223002,-1.25547853880716,-0.114827692729759,-0.305647566333874,-0.994172910400266
3,51,-8484.63980018301,552.876936988249,-0.0415866994066612,-0.111042695828884,-0.0494768098238356,-0.238999536468645,-0.573273852719238,-0.285317722407514,-1.90148370907027,0.42609445835523,-1.50117147237701,-0.331711321181145,-1.69492288509797,-0.508713405177993,-0.684251166937087,-0.0804924563118012,-0.180045768811812,-0.155488410914346,0.25771910572675,0.233193072230097,0.418713478190149,0.0390388462642825,0.754059400824887,-0.111837980465134,0.0519848172921126,-0.514219492561142,-0.134609193634267,-0.208918150868553,1.07651805521308,-0.0546733777156084,-0.0729090471886914,-0.121502839259379,0.227460045228985,0.180476869447524,0.244568684098511,0.388658967208114,0.0730710084333586,-0.321012599950679,-0.220861982605085,-3.21992130339229,0.170812704324882,-0.58114605123057,0.913729623907863,-0.345034329749396,-0.0724526137167437,-0.2684743886618,-0.361602403814337,0.0489890911052544,-0.54633773328188,-0.182536105011532,-0.0590742155141558,-0.225034366664478,0.279071096960207,-0.521477472328044,-0.156944861987827,-0.105389320159763,0.140891519669635
