"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_BEV_5","alpha_PHEV_ICE_logistic_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_BEV_6","alpha_PHEV_ICE_logistic_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","lambda_ICE_7","lambda_BEV_7","alpha_PHEV_ICE_logistic_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","lambda_ICE_8","lambda_BEV_8","alpha_PHEV_ICE_logistic_8","class_intercept_8","logLike"
-0.0667458702562653,-0.0396347739869113,0.114637011794907,-0.27166061340483,-1.4453814258137,-0.600040641711862,-1.99450821716213,0.133201210397663,0.826121644567849,-2.7310677141225,-6.22532847044206,-0.763655446940575,-3.96878545222538,1.60194254555981,1.68850394689951,7.88118500715577,0,-0.0826895528156895,-0.112902782126315,-0.247307198276143,0.290271061460497,0.474922601170553,0.40384796689908,0.602735567955202,0.270606148876441,-0.64106525948751,-0.330668399282494,-4.5148167635157,0.275513634571752,-0.210101746019036,0.343581097468016,1.00701581823053,0.450031365211708,1.19452078089525,-0.109134598567517,-0.167115858901563,-0.196233275969462,0.100962671842653,0.0938301041473707,0.162516562800708,0.00382320666957328,0.484823095237941,-0.302208242019172,-0.166299035059354,-0.231028262247506,-0.329139169766937,-0.361389753929467,0.252031278662114,0.634316434972258,-0.191424664849207,1.04928541690627,-0.0200214537822939,-0.157468208822183,-0.1006746045331,0.531510952351149,0.333482665639572,0.564299778111658,0.702845397827174,0.109155751940206,-0.563314009643272,0.349210707329956,0.00522995323529703,0.252592100131654,-0.334466851686547,0.737542879603942,0.806067714942494,4.13238755670552,0.852769179367679,-0.0334848273971608,-0.0805360033650253,-0.0760662744782612,-0.323220890825214,-0.0275672808576353,-0.0966541860375874,-1.96191806837467,0.329749797971376,-0.172411185347873,-0.21269720407419,-0.992338103642645,-0.20075503108032,-0.145102021870263,0.685281934894346,0.443477369709445,0.462439500116977,0.790371760971859,-0.109348794163745,0.0574636937963731,-0.0535316478125579,-0.391257128153701,-0.677411349065394,-0.392174169802398,-1.64031064498813,0.485474003461358,0.112406981060821,0.984425651013624,-0.913834546807411,0.479792928697025,0.216743155637411,0.361707448656043,0.761262858994074,1.61143508650223,0.774647865134906,-0.529841561118891,-0.0185844884246568,-0.241444974089515,-0.151537326353955,0.463597081162154,-0.21945245572132,-0.107169657589093,-0.204367172153124,0.233632565901439,0.124334301750924,-0.920730693236494,0.268926505917929,-0.137749082695362,0.127367455135378,0.631514929937027,-0.235190136215973,0.353122049713739,-0.0569595602638901,-0.452606784929902,-0.159192975411639,-2.16554530404194,-1.11097179357615,-0.545700625592631,1.33205740136505,2.4625978670581,-0.700681529162282,-1.29286789173964,-3.13461218319006,-0.756937130632962,-1.04445545284404,2.88992956646006,0.863174808153043,-9.99941387994126,-0.306825048287663,-7775.39979066367
-0.066742628571905,-0.0398166137964329,0.114648806752735,-0.270817020777391,-1.44469739163215,-0.599354928944239,-1.99377372746219,0.133278742968086,0.826091227853835,-2.73076429493466,-6.22579230939634,-0.763296421315429,-3.96910293842671,1.6019000139297,1.6882930241471,7.8831667267344,0,-0.082718935386764,-0.112946028966283,-0.247339703954138,0.29015442515118,0.47492060742069,0.404058971104191,0.602865357868913,0.270765524800822,-0.641087924405072,-0.330277886002898,-4.51642443615907,0.275486030119476,-0.21030012771071,0.343401718040866,1.00753002053526,0.448808117119551,1.19553079617163,-0.109137598458139,-0.167121288388085,-0.196239616308437,0.101123651938798,0.0937746518101493,0.162652532415042,0.00441962457996397,0.484767718729398,-0.301654460292886,-0.166412790828121,-0.231164940862436,-0.328892481542094,-0.361541237734862,0.252459536508101,0.634345009915762,-0.190874117602327,1.0499334467948,-0.0200176656531211,-0.157443399018758,-0.100657220226246,0.531283331286152,0.333290594238307,0.564066553090513,0.702770838679368,0.109137868663348,-0.563295863738321,0.349282094546116,0.00540971967308821,0.252341785454448,-0.334247883014908,0.737427068633587,0.805977897839414,4.13461223264574,0.853045535297659,-0.0334876476903446,-0.0805741062757252,-0.0760647080769366,-0.323083979430084,-0.0272700745311514,-0.0969486230963239,-1.96238283923835,0.329811114711488,-0.172588427417235,-0.212908311833488,-0.992404578329787,-0.20072445363153,-0.14481240725591,0.685090501574881,0.443682090523497,0.462436758887313,0.790920036241828,-0.109359003714271,0.0574885453352981,-0.0535278829302915,-0.39131541606368,-0.677955729259373,-0.392354492493193,-1.64112475204731,0.486119303557633,0.112331516640533,0.984459690779075,-0.914131978616112,0.479702071740805,0.216625613779816,0.361603976714382,0.761034685112122,1.61239268977323,0.774854792313106,-0.529595883122982,-0.0185495903831117,-0.241325590672061,-0.151449776110538,0.463109951635147,-0.219115776766305,-0.10777232552748,-0.204497814019427,0.234093773979646,0.124623474984626,-0.920301405076324,0.268859193318007,-0.137922913276996,0.127417615569661,0.631489843246276,-0.235377376975917,0.353512881437801,-0.0569330098646399,-0.452289575196942,-0.159149363810365,-2.16352210448211,-1.10993543995492,-0.544922191682517,1.33253869550559,2.4610927287857,-0.701011965390039,-1.29312038585093,-3.13427280594151,-0.757419326371549,-1.04431165419926,2.88747027624818,0.863045988622742,-9.99944529106798,-0.305489501807126,-7775.39939367206
-0.0667462354391405,-0.03970801480672,0.114676684343216,-0.270269113714463,-1.44415339334413,-0.598906864399111,-1.99318289085884,0.133274402233191,0.826028769020775,-2.73044131544943,-6.22618169595622,-0.762882887121366,-3.9692373575375,1.60215884936872,1.6884939914721,7.88463365600436,0,-0.0827358751596596,-0.112968750763289,-0.247408158708085,0.290289995877682,0.475186107398401,0.404007125433005,0.602543581361424,0.270744068570619,-0.64080440141063,-0.330285787778165,-4.51758828029129,0.275401312996822,-0.210412079689532,0.343607949446621,1.00788945420728,0.448024322423522,1.19621420035695,-0.109127251360202,-0.167096838977002,-0.196211041104916,0.101337896608253,0.0938982883098118,0.162744928704798,0.00450605374937285,0.48477119911822,-0.301768501585369,-0.166463989899503,-0.231339183285797,-0.328976983293871,-0.361588836327131,0.252273464831368,0.634336033505995,-0.190595200730983,1.05048997815017,-0.0200158895011107,-0.157447211550156,-0.100641380592284,0.530992633671143,0.333163621574742,0.563978916777829,0.70288323336919,0.10912944652486,-0.563532567007588,0.349287606620897,0.00535879242518324,0.252135488796587,-0.334337270593326,0.737231335751187,0.806049081243504,4.13626129086991,0.853142744337205,-0.0334922111742333,-0.0805797111071545,-0.076092597046947,-0.322978773091166,-0.0268719709902994,-0.0970624805620701,-1.96232790701123,0.329915592424124,-0.172279328002939,-0.212644200806717,-0.992488591344188,-0.200846248165409,-0.144727001702259,0.685273105012759,0.44372022643048,0.462501162103351,0.791543242615606,-0.109363787375246,0.0575116414154581,-0.0535194750612689,-0.391343267059949,-0.678378176917675,-0.392642913077187,-1.64164357636802,0.485772910933843,0.112320215688292,0.984443087357338,-0.914307382037682,0.479742351717114,0.216600173048715,0.361637391428019,0.761060299347512,1.61309201428812,0.775064357446458,-0.529718697438828,-0.0185663094082197,-0.241365570171988,-0.151706942021226,0.46276912110268,-0.218672937986348,-0.108298672898928,-0.204466393746212,0.234218597591884,0.12481159511335,-0.920051286449471,0.268708074000949,-0.137636716087988,0.127568164400188,0.631388152067292,-0.235473554887248,0.353966416763021,-0.0569238943466423,-0.452111091945803,-0.159096566534516,-2.16192957917685,-1.10920161337894,-0.544422205761983,1.33283736447907,2.46044184869137,-0.701235672996694,-1.29339794622357,-3.13396377623067,-0.757827449537336,-1.0444342126494,2.88556411577428,0.863336003229065,-9.99946812950737,-0.304883630811729,-7775.39899735738
-0.0667520694490773,-0.0397918029031278,0.114714559440373,-0.26974141784634,-1.44352867477993,-0.598437777993134,-1.99255288503817,0.133247380850032,0.825898800003849,-2.73006734388189,-6.22662192044773,-0.762336687026359,-3.96930409704541,1.60263495057856,1.68897985311856,7.88629719803169,0,-0.0827473883067725,-0.112958850051448,-0.247445318684744,0.290465284152496,0.475399629046585,0.403975892843296,0.602157167742665,0.270714084099902,-0.640428178977757,-0.330706647285383,-4.51883382445853,0.275512817119456,-0.21042979060113,0.343573045314159,1.00804428501109,0.447326070723542,1.19673134598912,-0.109125319395564,-0.167090469700643,-0.196212360795156,0.101304196438754,0.0940842446927844,0.162724098379286,0.00454446060864551,0.484749763136078,-0.301856803348983,-0.166511906676928,-0.231137513050795,-0.32904863487097,-0.361799056771073,0.252260822247341,0.6343733773216,-0.190470058640452,1.05106382766273,-0.0200171226310284,-0.157473151460282,-0.100653154021804,0.530987888619297,0.333053685805445,0.563889857070689,0.702756969874132,0.109020626618006,-0.563884178726347,0.349028814577042,0.00534996204332566,0.252134837960344,-0.334584248538993,0.737348124991994,0.806156018548164,4.13813301865917,0.853377268420507,-0.0334961485800458,-0.0805877237030399,-0.0761042993628027,-0.322877283479898,-0.0268134476182544,-0.0963237152503251,-1.96220606875731,0.329895474544395,-0.172112103309572,-0.212657078267578,-0.992254585398623,-0.200653563671899,-0.145004385580152,0.685592052828975,0.443749745195571,0.462574324179207,0.79226890821446,-0.109347196609425,0.0575230106919007,-0.0535015026332188,-0.391436333625839,-0.678832883565265,-0.393087086666306,-1.64210778151163,0.485827661634033,0.112357339630887,0.984473726809055,-0.914384883735833,0.479875727209388,0.216631013724698,0.361365445598361,0.760753232550642,1.61388364244522,0.775533550731789,-0.529343622464147,-0.0186188435135304,-0.241194668163559,-0.152253424344743,0.46241319146208,-0.218221725314073,-0.108673400757883,-0.204552180383481,0.234267397450053,0.124999837194608,-0.919935335028074,0.26861560001311,-0.137105080906212,0.127401804654586,0.631408912940277,-0.235527030896558,0.354479113268441,-0.0569184123685117,-0.451979286214789,-0.159104856896232,-2.1600543205218,-1.1084358173516,-0.543924114839055,1.33308177749646,2.46043706362752,-0.701401747132267,-1.29372743916963,-3.13352875013873,-0.758317343624643,-1.04482013600519,2.88336158505722,0.863340424761319,-9.99949297033399,-0.304532670878695,-7775.39866214241
-0.066758041227666,-0.0398145162844123,0.114742723983052,-0.26939255617327,-1.44301728699829,-0.598077337185855,-1.99214317077743,0.133339443289521,0.825739583579496,-2.72977133150898,-6.22698652713871,-0.761863701215465,-3.96928784513635,1.60311139005481,1.68949803696627,7.88767823039657,0,-0.0827578682772824,-0.112960898925482,-0.24746673098025,0.290424195804831,0.475178346561938,0.404151996831769,0.6021854533409,0.270782830836233,-0.640197801579599,-0.33088153535022,-4.51968515580757,0.27545264750278,-0.210445416427719,0.343601576132743,1.00812300820607,0.446948702570363,1.19697263870337,-0.109134968632973,-0.167089957773561,-0.19622918737659,0.101000150278385,0.0939499058164567,0.162753300172202,0.00466209383697909,0.484928741615283,-0.301677746716652,-0.166465534731669,-0.231094723083972,-0.328987145811593,-0.361753521043103,0.252178214118654,0.634501226517225,-0.19054293398051,1.05133487589174,-0.0200200844157086,-0.157523049700362,-0.100659399542965,0.531104052173721,0.332924683874314,0.563652365216611,0.702996445403723,0.109106277443068,-0.563581754371167,0.349104943680958,0.00522048465854529,0.251984804340168,-0.334658607417592,0.737451416147171,0.806469701753089,4.13968686977767,0.853794646383207,-0.0334933317162353,-0.0805854268114849,-0.0760996332151187,-0.322691039748398,-0.0266341809290403,-0.095892201176945,-1.96186283747481,0.32991986905053,-0.172137169877528,-0.212967493730374,-0.99233463123188,-0.200502415514759,-0.144934034756811,0.685368858723921,0.443710542736758,0.462673316237652,0.792659038043251,-0.109355649917812,0.057529243616127,-0.0535152483239992,-0.391682987930279,-0.679097449924397,-0.393478129756376,-1.64225303861206,0.485732942401316,0.112418757307422,0.984537650908669,-0.914169508581006,0.479916547048484,0.216772119118767,0.361576741531083,0.760887862395023,1.61451463036679,0.776073610277099,-0.529268337616651,-0.0186601644273334,-0.241149747862045,-0.152651900577041,0.462084115257343,-0.217957580290265,-0.108783448822574,-0.204517664332727,0.2342167580249,0.125006715528539,-0.919826459439883,0.268535157076716,-0.136617415164929,0.127397897373877,0.631283036447821,-0.235548962377244,0.354899179502275,-0.0569175183910552,-0.452039589169877,-0.159157164340245,-2.15849130398411,-1.10787422220712,-0.543568516524218,1.33320152550505,2.46094815834267,-0.701436740390235,-1.2939574855104,-3.13317454731762,-0.758735506515395,-1.04529441025768,2.88152057120118,0.86312972601192,-9.99951215872879,-0.304467818886708,-7775.39839214023
-0.0667642437367172,-0.0398315053028513,0.114758954843631,-0.26915647028349,-1.44257985796726,-0.597784904715597,-1.99189212129411,0.133493558287427,0.825561530435108,-2.72954135837676,-6.22732977728508,-0.761465327118333,-3.96922775709065,1.60350683831348,1.68993470766309,7.88893896487274,0,-0.0827682693005134,-0.11296037177656,-0.247464042230705,0.290373903984344,0.474928173549802,0.404298749005668,0.602304551968699,0.270815489963699,-0.640357377343562,-0.330855190136973,-4.5202300382405,0.275417806066576,-0.210584449321484,0.343610912377634,1.00815415520044,0.446805705535594,1.19717533688887,-0.109135699010851,-0.167096083628403,-0.196235067087705,0.10087861173215,0.0937837349396393,0.162734347160005,0.00445781407228406,0.484821535059863,-0.301688007843391,-0.166485866554023,-0.230894774004026,-0.328878427056811,-0.361688183464334,0.252152901209981,0.634537268971517,-0.19079628886478,1.05134280212698,-0.0200191976220372,-0.157536325723471,-0.10067668731731,0.53136484378926,0.33305027183589,0.563674665834734,0.702741769580279,0.108900799111206,-0.563693098059533,0.34927015989125,0.00511947892130622,0.251843708154447,-0.334619459797314,0.737663985637916,0.806268508666647,4.14110920136115,0.854225602659318,-0.0334852257471309,-0.0805662908012626,-0.0760849402260157,-0.322319846144911,-0.0262463349995296,-0.0959532293618059,-1.96143415136833,0.329874138739892,-0.172253911170813,-0.212771458499051,-0.992385885490434,-0.200656656259781,-0.145117616285754,0.68501670561238,0.443679045239378,0.462785854528774,0.792858053421778,-0.109361268729315,0.0575236001820936,-0.053521737419001,-0.391902484328388,-0.679254698523852,-0.393610376253965,-1.64239969914834,0.485887585490211,0.112256846441142,0.98488915004029,-0.913846893788462,0.47979595027248,0.216836109023053,0.361531393649866,0.760896407198878,1.61507722084131,0.776599426090216,-0.529342863987824,-0.0186495049892472,-0.241168823030688,-0.152758359288273,0.461768984964736,-0.217863195669219,-0.108725614556578,-0.204337563878455,0.234074752777901,0.124931967441235,-0.91971482083936,0.268468240735089,-0.136337496814209,0.127531668285343,0.631082152883886,-0.235568163955267,0.355167762064818,-0.0569223785155498,-0.452038920886523,-0.159187546759912,-2.15716706132576,-1.10744533786807,-0.543299111694065,1.33329303471163,2.461557824287,-0.701364412815939,-1.29406251133969,-3.13300830753125,-0.759098893224149,-1.04574785584254,2.87984778290134,0.863122017331315,-9.99952774139663,-0.304559710006947,-7775.39820510764
-0.0667677924683063,-0.0399235432953664,0.114780767453287,-0.269057743252019,-1.44231010050171,-0.597620040508969,-1.99175758983847,0.133576417708475,0.82545722916576,-2.72943226301095,-6.22760867886837,-0.76121880695835,-3.96915395122284,1.60368678969256,1.69016013996201,7.8898992631236,0,-0.0827786943763076,-0.112971125009718,-0.247493496714103,0.290412149501017,0.474920618136171,0.404184735280131,0.602456467646377,0.27086386795863,-0.640598085880864,-0.330928656869992,-4.5203762121984,0.275518113313114,-0.210648255303471,0.343665363428846,1.00829705305317,0.44687641469561,1.19744349082826,-0.109130178331463,-0.167103671775088,-0.196232201555825,0.100918090240693,0.0936880735743323,0.16260408193341,0.00427291825994341,0.484798198683158,-0.301681024039236,-0.166544413134283,-0.230732234045863,-0.328782443475721,-0.361592763787597,0.252028915106001,0.634471395518666,-0.191104651746226,1.05128210165506,-0.0200184907847603,-0.157509994222157,-0.100665942317888,0.531328596835883,0.333164496514115,0.563728848283027,0.702978403049073,0.108922151389614,-0.563485359971269,0.349176426518884,0.00520088986853515,0.251925073094055,-0.334474784969729,0.737546916748041,0.806189816022839,4.14219318603954,0.854368742327686,-0.033480111014059,-0.0805556387424057,-0.0760795631311758,-0.322079292229852,-0.0260852279701671,-0.0959035797163144,-1.96115636383891,0.329833543480173,-0.172322594378009,-0.212765302519639,-0.992098336546341,-0.200817103268423,-0.145194268331053,0.684939965829454,0.443624883339932,0.462869787047096,0.792896756867669,-0.109363212570242,0.0575193650571308,-0.0535268237091088,-0.392073267798804,-0.679282388912584,-0.393501119008296,-1.64244577158725,0.485942191196346,0.112094548883719,0.985156588375462,-0.913596438789679,0.479783344542246,0.216880937209424,0.361606200201115,0.760929069678087,1.61548885690398,0.776838181824224,-0.529107529127797,-0.0186353789822913,-0.241066823823339,-0.152592465317587,0.461586717871738,-0.217953943865905,-0.108514335276677,-0.204179608116926,0.233908324843164,0.124928307236895,-0.919698325453477,0.26843754242539,-0.136375870555257,0.127426689108365,0.631017341757279,-0.235563951380517,0.355190841910546,-0.0569288282722675,-0.452083155921153,-0.159175767556605,-2.15632559666813,-1.10720392366326,-0.543138066024458,1.33339869515244,2.46184308562412,-0.701216984976168,-1.29404902518965,-3.13309852662902,-0.759340482336962,-1.04603286522779,2.87859641831677,0.863554944488108,-9.99953827217808,-0.304666292953859,-7775.39804521276
-0.0667699656975785,-0.0399082901824249,0.114795133347533,-0.269003155986698,-1.442090164559,-0.597495690581992,-1.99162612945846,0.133579235360721,0.82539821651684,-2.72934563352954,-6.22793461398494,-0.761025249451487,-3.96907326956866,1.60376438304541,1.69027958452918,7.8909840878174,0,-0.0827837062567219,-0.112977348165608,-0.24751519603128,0.290529242225141,0.475009329038639,0.404111268665849,0.602510072378085,0.270854050628567,-0.640804571989765,-0.330966721234589,-4.52036298629696,0.275613116464161,-0.210573673053142,0.343686328645479,1.00845264812851,0.44710807223215,1.19767866888345,-0.109139088896163,-0.167115583856867,-0.19624761642548,0.100830364755131,0.0935049848498376,0.16264420357989,0.00428162778252266,0.484882118103071,-0.301484058038874,-0.166364379019529,-0.230693397611561,-0.328882993151056,-0.361531195086637,0.251992212573611,0.634540878120798,-0.191460553481854,1.05120016097516,-0.0200155201928317,-0.157474299931649,-0.100666889378126,0.531349212176774,0.333303879194595,0.563944305090182,0.702962620686786,0.108840014425156,-0.563550918435765,0.349184304310121,0.00545867810129941,0.251902038307576,-0.334372911073203,0.737473479158862,0.8059528467995,4.14341847442266,0.85424708822379,-0.0334743142466578,-0.0805350908812177,-0.076060633913625,-0.32201086970726,-0.0261617264111894,-0.0956609703670288,-1.96084940931168,0.329723085660256,-0.172230775438261,-0.212919049163434,-0.991947394691827,-0.200618285517803,-0.14505016913237,0.684903918312573,0.443437792329831,0.462978918532528,0.792878080441151,-0.109363864354188,0.0575190789931234,-0.0535212477501144,-0.392118922386136,-0.679237016108938,-0.393392255288287,-1.64241030497924,0.485900820952614,0.112023808414559,0.98526020161489,-0.913482952502832,0.479983522458263,0.216953813543088,0.361642560697298,0.760956665221997,1.61593355611429,0.776873436452494,-0.529193064020291,-0.018594777729527,-0.241101402270557,-0.152332428109137,0.461523520638101,-0.218073955819144,-0.108239830744902,-0.204037724437628,0.233658334421376,0.124847103125294,-0.919621281486484,0.268351014366916,-0.136535673062127,0.127550648508885,0.630839741979817,-0.235506781391575,0.355163023896131,-0.0569346344824988,-0.452104211968523,-0.159162554600408,-2.15554792225735,-1.10702413220672,-0.542964073182712,1.33350083211168,2.46209279368149,-0.701007897193697,-1.29396013507188,-3.13342409147419,-0.759612395185404,-1.04626901645733,2.87723148988654,0.863916246525019,-9.99954842482864,-0.304695211445712,-7775.39789334898
-0.0667776130701995,-0.0400163588704246,0.114923211673855,-0.268845500858464,-1.44130427521907,-0.597095688826085,-1.99099998029545,0.133329448246875,0.825390823535677,-2.72888399096011,-6.2297151575964,-0.760457185257637,-3.96876240396081,1.60364652722322,1.69032277212986,7.89714099942265,0,-0.0827690838247522,-0.112924776337028,-0.247523959669884,0.291022504178231,0.475287221989581,0.404766074418155,0.602533303920572,0.270649814234988,-0.640599571254508,-0.330023522850059,-4.51976482274678,0.275869765590745,-0.20995908299266,0.34385792044195,1.00850964682816,0.448948735837429,1.19740595685155,-0.109103777628088,-0.167074108058938,-0.196159862163624,0.100560356921026,0.0931618171694717,0.162809805747785,0.00410166057430473,0.484823053703164,-0.301407485307462,-0.166582123148868,-0.231106914482429,-0.328599056268357,-0.362113321464891,0.251674054253922,0.634379802359314,-0.19331706408583,1.05119772687412,-0.0200016115424648,-0.157492416041213,-0.100641651065804,0.531894829365262,0.333595721689038,0.563945293867022,0.703554936298268,0.108746437008303,-0.563297695017322,0.350187578737991,0.00610538325817901,0.25174461130392,-0.334260485136891,0.737224055496072,0.805905220023291,4.15036168906797,0.852718065829861,-0.033445608729267,-0.0804156097184153,-0.0760142495863471,-0.322048804435675,-0.0261245047722906,-0.0953293430003234,-1.95990323715667,0.329371101829315,-0.171485887090734,-0.211471312668414,-0.991158198240825,-0.199738174122631,-0.145135000779524,0.684282328566295,0.443039043433189,0.463647503717464,0.792662740704957,-0.109376001879641,0.0575916137333563,-0.0534783134971957,-0.391018053996152,-0.678777385277175,-0.393468988958497,-1.64206004082081,0.48580280892833,0.112237703208568,0.985266794573604,-0.913465915717605,0.481021653378413,0.217144424350559,0.361703547804186,0.760742870588043,1.61834028106002,0.776091042237857,-0.528610719488469,-0.0185265147774784,-0.240910852767661,-0.151489494799484,0.462374340955191,-0.218592196882073,-0.106690282897969,-0.203990979187094,0.232294839724847,0.124366569730553,-0.919585601125016,0.268048224680523,-0.137490514825886,0.127325203006773,0.630516372295348,-0.234757525163357,0.354558602017554,-0.0569628560491289,-0.452288245690455,-0.1592254855391,-2.1519297879042,-1.10638973759884,-0.541925037108291,1.33374143806913,2.46340890825494,-0.699878099780747,-1.29335137045751,-3.13611463275966,-0.76120949098518,-1.04721471791451,2.86987714094317,0.863999169812282,-9.99960015813369,-0.304118652824553,-7775.39781401512
-0.0667821953401605,-0.0399762468115547,0.114927873361246,-0.268769454630717,-1.44106730743905,-0.59698418645542,-1.99082519244424,0.133270236357868,0.825416421359237,-2.72870787484923,-6.23037439529988,-0.760348203727109,-3.9686523015292,1.60358780756313,1.69025305173261,7.89966140123045,0,-0.0827604682640724,-0.112892948442819,-0.247508017274651,0.291266983784226,0.475449661577764,0.404931546393667,0.602524411426594,0.270625103112778,-0.640280117474135,-0.329947377867566,-4.51942566824199,0.276108391575354,-0.209601935379419,0.343811768039143,1.00839263049382,0.449719679305552,1.19699620342852,-0.109112374868534,-0.167080657222683,-0.196178497459503,0.100569632660525,0.0933035973276487,0.162886273393794,0.00393248373802848,0.484746271919844,-0.301482053911525,-0.166863067988669,-0.231056285437847,-0.328790475706893,-0.362071294452603,0.25169967696063,0.634525391419445,-0.193996099495093,1.05118657883178,-0.0200001605214297,-0.157537049775476,-0.100655632961043,0.532146701588679,0.333558541982555,0.563824236511211,0.703715425696465,0.108724766898536,-0.563340175939508,0.350077562202729,0.00611772298038541,0.251915839467005,-0.334039589395427,0.737553824555633,0.80606386168014,4.15320295449055,0.852181099859321,-0.0334413768245787,-0.0804225537689395,-0.0760023223151512,-0.322000904870311,-0.0258431052778138,-0.0953911567438672,-1.95995255588891,0.32936322445467,-0.171623940443243,-0.211417462481099,-0.990455865917299,-0.199743761132852,-0.144752794405729,0.684018932804924,0.443017458831474,0.463889785071989,0.792613894014768,-0.109376123494687,0.0575979659175594,-0.053476725001471,-0.390526780254356,-0.678638304692929,-0.393349258091478,-1.64203933287612,0.485749627066304,0.112336782492854,0.985293388833455,-0.913458529770002,0.481083971613523,0.21724602593196,0.3617698049599,0.760757079532567,1.6193086816113,0.775592317484435,-0.528796254817032,-0.0184995688149502,-0.2409997566643,-0.151355945017152,0.462868530536234,-0.218651016839775,-0.106186986253889,-0.203866559330926,0.231878200086556,0.124030488815661,-0.91948817579695,0.267901429632663,-0.137681371281504,0.127499021804783,0.630494413255723,-0.234391886465837,0.354249701175313,-0.0569753927584461,-0.452323301815834,-0.159230849806298,-2.15061435638207,-1.10614647659555,-0.541506039859441,1.33372234271362,2.4638322108454,-0.699517091089639,-1.29318269084274,-3.1372418536199,-0.761828934624028,-1.04753733544361,2.86701349151591,0.864021626513761,-9.99961977806126,-0.303851822026813,-7775.39756285327
