"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_BEV_5","alpha_PHEV_ICE_logistic_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_BEV_6","alpha_PHEV_ICE_logistic_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","lambda_ICE_7","lambda_BEV_7","alpha_PHEV_ICE_logistic_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","lambda_ICE_8","lambda_BEV_8","alpha_PHEV_ICE_logistic_8","class_intercept_8"
2,55,-8152.64908465696,1901.22579797057,-0.00627873668056431,-0.141529602235017,-0.00734985700214532,0.163002748504123,-0.140946709282216,0.139932271026041,-0.713510897515855,-0.0996443969381368,-0.457239492786515,-0.0750779479038221,-0.422971154977026,-0.0296339402932916,-0.382408718658217,0.788479010918769,0.890146199966257,0.458072640041,-0.0558279921212329,-0.0411672014678598,-0.118029230451176,-0.094549260978441,0.174335447877523,0.327499316019311,-1.01552905657859,0.631977614613621,-0.0451501715404583,0.231959935037351,-0.475961762789835,0.0785209340045546,-0.0166063667423655,0.413788628593162,0.577088608656225,0.0016213125249153,1.11289328361209,-0.0455637300423133,-0.0389507109221807,0.00479174355512443,0.134072782681533,0.131161061615126,0.0904762929122212,-0.31061499796197,0.0222028277784344,-0.328014641589501,-0.221781689266928,-2.48277170588179,0.462672373379101,-0.75872027837664,0.300979754871701,0.750878204630464,0.770982537928593,0.616956792063043,-0.147033589444814,-0.148611222997943,-0.18060999728776,0.255056711821145,0.165524112937469,0.0980417179140853,-0.344634239566886,0.224152653512022,0.0445720130776073,-0.0231711480136816,-0.625211391467148,-0.257332312841995,-0.119118577309876,0.666567288538788,0.501739300417124,0.430574168494488,0.44379480958324,-0.0386557152997286,-0.131810555023981,-0.25362678799995,-0.128730885400292,-0.0739452905745503,-0.142354093020464,0.807388975655329,0.159566021312463,-0.204426904524297,-0.0886731471603601,-1.05487760880773,-0.00293032548098787,-0.0480778073822363,0.686500507915085,0.907587241334607,-0.160229973725883,0.0893560168471037,-0.0850294680915826,-0.0708584058610228,-0.249449953295452,0.142102321293215,-0.0706416054913822,0.24802760095713,-0.0240469732001712,0.319339430968396,-0.333262598826567,0.0224080051551452,-4.18399891946381,-0.102855342348419,-0.348857650866208,0.394144091557508,0.635090010672509,0.391218782712508,0.0177351505653751,0.000688329138595292,-0.242949598217087,-0.0443737468467675,-0.300084669134163,-0.0100207156792992,0.369861914532252,0.324130449643278,1.13644281544558,-0.0345289083815353,-0.0997191014104992,-0.985322355823277,-0.146175459208662,-0.549034604978276,0.940683252198177,0.224003935484456,-0.0799822121354515,-0.0986294051766456,-0.259212255404861,-0.0921185661311282,-0.162890422553664,-0.019058948005696,0.0750137752021488,-0.256199432549907,0.209283807656791,-0.110735030781344,0.153054015112769,-0.0568613366589977,-1.66535970306672,-0.0202761889956793,-0.719787348462379,0.0285070475397289,0.532740416437055,-0.355474199975997,-0.821067737990358
2,56,-8234.71001418228,2087.86686263147,-0.229573300253557,-0.0741303430430753,-0.265237885693177,0.0955871722286527,0.129473488533734,0.0444856666574498,-0.437086857189477,0.441233029120396,-0.137398416925036,0.150172713254702,-0.619455408334265,-0.16340453044964,-0.0212092589343439,0.763823586822272,1.19161562711825,-0.487148000984589,-0.059837761052075,0.0599358346174459,-0.0642312789972907,-0.0477467402134788,0.0772150639899939,0.299079310120371,-1.33373119186171,0.594137672509527,-0.259340114464965,0.0661359811945336,-0.612124165751642,-0.016341888468332,0.172780414343848,0.742304983413886,0.625137461578049,-0.199330272615144,0.629958628593428,-0.0523848486007872,0.0179771002249141,-0.150457376574794,0.0781389463178167,0.230680379066677,0.191737330620293,0.0901763107895331,0.134467998791557,-0.340090705077946,-0.450575935270399,-3.70476261469388,-0.0435462451425331,-0.518384837346508,0.229686145872814,0.760134075683343,0.642550115312733,0.532894757927091,-0.00434035732489808,-0.175408540289956,0.0324853905548848,0.197002306047705,-0.000910856896144047,0.213240825074158,-0.157318248179645,0.097125960628715,-0.447991509738403,-0.18719340571154,-0.335166800756346,0.0472112971575014,-0.58780647794092,0.727662762302835,1.39292296883964,-0.630460781303279,0.256276107881437,-0.0476650928689381,-0.187924985315873,-0.534964646153234,0.0357200165692341,-0.0682257018207331,-0.0987314250844989,0.310515370004738,-0.0394853445410798,-0.309283302321145,-0.0138647253781252,-0.55848230734785,-0.417872580848558,0.00526300021524301,0.80638336591343,0.788675884934384,-0.00666771714475734,-0.309699448092031,-0.189210851785154,-0.288749658423875,-0.4347641673851,0.162432024142771,0.219497091673387,0.0623554650970565,-0.0556643261452516,0.672755782893496,-0.270766955845419,-0.0415408091319422,-3.12556652336894,0.220478147534696,-0.26882043027102,0.0237871446982651,0.736052237893706,-0.0378612730243781,-0.540079288902344,-0.66721133341728,-0.064822877686175,-0.531470803413583,-0.182821091750182,0.137849374460002,-0.191332292000005,0.204680358672938,-0.385426007021652,0.0683400747944582,0.149898262997894,-1.50949466479555,0.183172115162037,-0.187417951356407,0.516831549344409,0.462893715810065,-0.247978946061108,-0.746147530346408,-0.0227152078996595,0.0441521012915875,-0.0557482323590228,-0.0359447860749007,-0.21375083992,0.0765225233845975,0.0771851689894037,0.755361537264209,-0.109629498317748,-0.205583314762109,-1.50011722129643,-0.211319836184164,-1.03924828065296,0.149894413028339,0.208312242013796,-0.680299493717428,-1.12484389638182
2,57,-8075.40728056334,1679.57194800391,-0.657190535201231,-0.0741479360515736,-0.305900607581528,0.0183252066244608,1.07696438515083,-0.397242151357587,-0.209877752512029,-0.682108053545983,-0.042543252837333,0.314018120734264,-1.68120962372106,-0.102569069863439,-0.527880788010777,1.09343556490837,0.685819644948259,0.240718392697952,-0.10023695029274,-0.0687657529846182,-0.159876294243511,0.166641891618809,0.205198619446093,0.207497078815806,0.385293949806147,0.147937359507388,-0.606423950793399,-0.0453368901740759,-4.23939922578926,0.282541768350079,-0.226404423210771,0.34089073675351,0.859369187418306,0.107529139448054,0.989034767059332,-0.0708907102415045,-0.047476037883179,-0.106627255597053,0.0779335410263112,0.0139386118917696,0.161070622635943,-2.34883001816752,0.751784555090701,0.0799836185481752,0.209847183436109,-1.35092235477833,0.281364044309127,-0.0983142655506941,0.791825167955281,1.06759983584196,0.961652762167797,0.962067083882382,-0.121007741542913,-0.185810222272862,-0.193624998443609,-0.00322306037985239,0.168805533993752,-0.00193029337692338,0.0164709604101028,0.403496381426785,-0.484928973485246,0.0714666122001613,-0.344789248067686,-0.167225836876485,-0.271133511176046,0.575012109281242,0.765320976012153,0.449651611145411,0.853864982656851,0.00184028730767531,-0.211067448483412,0.0383233930154466,0.24209338117316,-0.212154571261766,0.228108521481935,-0.708614088863879,0.0554748744495583,-0.605721133107718,-0.221896148301839,-0.910533422175913,-0.524759649764198,-0.816451959784234,0.663480677456185,1.13049434424283,-0.339311129887741,0.221178720855358,-0.0284157412479231,-0.0784749602193213,-0.0578423767240397,-0.39562097780872,-0.183478555988342,0.130814703637206,1.05352999200846,0.715892241472413,-0.286541612766963,-0.439441343710381,-1.35566257080546,0.220072420966734,-0.693231649641818,0.683568223376914,0.978789987169864,0.211714903323169,0.152771802448586,-0.035641010744685,-0.324734491518728,-0.490130765287423,0.143084809706176,-0.0821182262872183,-0.121977656235867,0.483700480207214,-0.186160094940193,-0.301445564026282,0.401759728599394,-0.17338189933095,-0.129384770110244,-0.00037475654948687,0.818353749463082,0.865624376718007,0.5254821613609,-0.485891415681946,-0.322469490541418,0.17953330855745,0.0614289185569461,0.597187691311101,-0.319980534321445,0.298293915000459,-0.825454693814191,1.09982960607689,0.0482184919875955,0.391627861661785,-0.724547191688614,0.272926996006778,-0.971792698953111,0.17402920296764,0.517696842754028,-0.0420680676550416,-1.17049013028809
2,58,-8031.04397285279,2737.98918325479,-0.34904135071169,-0.0594896717238653,-0.220235415557817,0.198610187700968,0.319151787170801,-0.158653008350554,0.187191246868791,0.0865324061704915,0.544573524070384,0.225421390790609,-1.65487023982509,0.152984118026789,-0.167372895175854,1.06531210341591,0.664352123921796,0.334660137864452,-0.0696985191033051,-0.104859628001028,-0.194238282848388,0.158826328922475,0.259429214821049,0.274200411924828,0.303399098407504,0.0872052161573912,-0.561438154515753,-0.269028810517745,-3.63343355238014,0.131878363883924,-0.476865993831023,0.318501987672132,0.887465399911638,0.633062913838961,0.452455255263573,-0.108737795201272,0.0819692197612543,-0.0977447320218063,-0.0207907276391353,-0.31143770483565,0.0797649346756377,-2.01881014849876,0.621159668654259,0.145394263581431,0.356571654830163,-0.87143852953986,0.125085222110151,0.100159181126683,0.491262174231774,0.834267473115258,-0.661176756990245,0.217941979568936,-0.00802575517531178,-0.210166559346032,0.0538406877737259,0.341534940487008,-0.050356335864209,0.0928243289035547,0.138708866100939,0.163330535791906,-0.386436313399921,-0.130329273712659,-0.252306552337884,0.434424727260754,-0.663447117017252,0.910311835450872,1.22993314234992,0.354724742748417,-0.448474877608595,-0.186844076449645,-0.345131261875051,-0.365221505040699,-0.0188961668784327,0.228897467105717,0.1560308816885,0.158948353306405,0.671345892463109,-0.479211063436211,-0.234393219630545,0.271365599314858,-0.408632755064268,-0.4058687660458,0.73139555702213,1.36464772111644,-0.0602809558639314,-0.501580719904357,-0.00514582677745861,-0.056883882978642,-0.0205435471727306,0.263245991701571,-0.166499313433139,-0.0236575613707921,-1.30175153965857,0.173838479967145,-0.175649894607812,-0.455706336030474,-1.10680820904672,-0.257727730229703,-0.464521291673393,1.05769258575273,0.216954429279471,0.342723501307895,-0.56321525497152,-0.0345499169681984,-0.209728952342116,-0.150380999013115,-0.538461768201616,-0.129481894320644,0.523313636245216,1.00817752091268,1.22718546991084,-0.0316344132951036,-0.231373067165317,-0.797226347168737,-0.102105369846512,-0.47522812018713,0.662584621401092,0.447888556211297,0.301195825201683,-0.767148823995955,-0.0250162620620894,-0.28317272534975,-0.647604292117722,0.0239150170409919,0.233359320788468,-0.396187844524893,0.541035926947435,0.429526238182849,-0.352791411450092,0.105864396681722,-1.03221255506592,-0.443207793151902,-0.267769219381929,1.11169187165515,1.33631269493803,0.344082404171278,-1.15164519254445
2,59,-8156.09305374202,1178.74576626993,-0.117160943336951,-0.172212827194499,-0.12296137444811,0.0130099401717843,-0.16453164980557,-0.0218684610080719,-0.267092300923829,0.639100057636625,-0.325622262637836,-0.0462720823811904,-0.314110047274961,-0.325877377528479,-0.383589895428553,0.2140652851885,0.705040085752864,-0.237472602505475,-0.109955877515616,-0.0128610559121199,0.0235056383791464,0.313196445586817,0.0319221693746775,0.308896084959868,-0.233769657995866,0.272531064683765,-0.283863499433541,0.183223035248395,-3.90503538553799,0.262054229477514,-0.658710873033389,0.728908722072958,1.03190523851386,-0.867426305690944,0.741877422178342,-0.102127887838174,-0.0157341128345843,-0.211267747889601,0.177400936175844,0.135476707467501,0.411686940818072,-2.5217929972534,0.914597611034422,-0.00945348569645958,0.346111823642606,-1.3375330721619,0.0296514347289101,0.370825652183462,0.863091487551366,0.67998100218091,-0.703710322290827,0.250371947936814,-0.0628682164159884,-0.252644054318219,-0.416932402089152,-0.0545693870034291,0.407815654151296,0.0784246281413791,1.01700468036901,0.528971726743381,-0.69527604711748,-0.9566686230351,-3.7603157698486,0.251960024593521,0.253709952976493,0.228800470380936,1.0940978446176,0.839541465768105,0.250334293065983,-0.0434161346545027,-0.262494879173486,-0.350888933903535,-0.14305859743163,-0.444190345918508,0.53553811516656,1.25965604822091,0.711742726714697,-0.132685689904915,-0.0133994763456381,0.508027542034514,0.582507260889971,-0.709010232757714,1.35757376179522,1.74889099976722,-0.0502365331093156,0.0402437116992215,-0.010769788523509,-0.229494806721895,-0.0732309934636653,0.416255346011317,-0.445641486392561,-0.0500993420675228,-1.36937931272523,-0.111270912389029,-1.14950042574007,-0.715227553961073,-1.40425901823044,-0.50294021772465,-1.26352317471777,1.73810462651882,1.6073988018064,-0.453845236563462,-0.0801337727676251,-0.486156585474448,0.0603745870117734,-0.341816032605126,-0.256190546535196,0.347913517589257,-0.506472664281164,0.304039307497745,-0.390015571111863,0.202104922117265,0.295519617553849,-0.74920568982173,0.261955476151118,0.00469342579025136,0.28772255746187,1.09801605179108,-0.0841485774110138,-0.676625437023764,-0.518973693451421,-0.136074949388415,-1.56433994543267,-0.4970807909781,-0.0619623198765513,0.301768552009054,0.42533551961626,0.293799245825754,-0.591109471308524,0.207213096147087,-1.00360625619008,-0.286693464061409,0.335706730761562,1.06526484316454,1.34693235505841,0.589138135819592,-1.48747188709636
2,60,-8095.91126378255,1012.62839447378,-0.0341896572182601,-0.212263919284788,-0.16584792925253,-0.234309605587374,-0.294279305063938,0.329948688729068,1.47038141239502,1.33985048588997,-0.422509886294547,-0.586221377697821,-0.146890635306632,0.500500700158091,-1.20775027782745,1.00702294459367,2.07795593712793,0.351710077423771,-0.0705268915913011,-0.045849580074502,-0.0982071419630287,-0.367606318785179,-0.365944562617199,-0.0388360298908106,-2.36866699058518,0.513617711433346,-0.0154306071676459,0.236640984352874,-1.72094482971343,-0.110848502673603,-0.0533378590691327,1.24391394793099,0.970356693395887,-0.193081615875796,1.23156429222569,-0.0960393387388278,-0.0631965621603922,-0.159933875751492,0.209567414479082,0.0931636147337269,0.0681190547279534,0.169728555169671,0.461444270476782,-0.416839780708233,-0.0255815346093784,-0.341758216066737,-0.222638805064766,-0.253027104354233,0.501003322746755,0.805155814856743,0.389806252461442,1.13249972024836,-0.0850403820254389,-0.209624947064179,-0.309042874457977,0.127704047848239,0.154811879960675,0.152689767930652,0.91363524231411,0.459137279204515,-0.885421356127225,-0.159877272120341,-5.01023411686342,0.320139247376034,-0.102215315767618,0.377199307828771,1.045937929975,-0.114922786269833,0.735764247470718,-0.0923265682298971,-0.135523015942061,0.0100818258521359,0.407201561062463,-0.513353279230551,0.311479801714163,-0.725073285536884,0.0821799702316349,-0.51174577183776,-0.795222501195093,-3.92016601794256,0.276943884543159,-2.7400419061299,1.09393691795427,1.13930695464772,0.659699209430549,0.225513399674532,-0.772915978407469,-0.0545305649883006,-0.122356605855985,-0.281229494675462,0.677216221940358,-0.642537558980214,0.032692022642282,-0.106460832785659,0.207218261872764,-0.144852484699484,-1.02341137419521,-0.0725989887018871,-0.43220791255864,0.836576794365071,0.999665766096291,-0.262189438178118,-0.347776469833957,-0.054605656938128,-1.34482555329731,0.169059631262668,0.710012575262337,-0.0409862452255233,0.609998150620273,-0.674337658117764,-0.0522689429731203,-1.23029773501908,-0.144746808481583,0.0267489011896921,-0.366553142993516,-0.828133781843946,1.97773793855125,1.7884070690856,0.495905287973957,-1.45450241237,0.04662245108265,-0.0619251773819596,-0.242885496743842,0.30495983128611,-0.405566887584414,-0.0496855367596372,-0.0129858616212856,0.672708661758059,-0.0752158094113688,-0.653665518739274,-0.861792472289611,-0.108511493619948,-0.716334103053723,1.43007618844789,1.95865956073177,-0.867924044498238,-1.64301421207533
2,61,-8282.76930184878,2608.64921085019,-0.113945994818461,-0.255213081965534,-0.230638674620083,0.508025483971557,0.209216952118798,0.0980941831689319,-1.97945866437557,1.00732715621831,-0.356412631813294,-0.0729114089841641,-0.357093281531795,-0.0869317633359585,-0.180941322426722,0.59775954380187,0.995168610431704,0.684914663620178,-0.0352260285487463,-0.0282103975045994,-0.209830968466359,-0.0625494620212251,-0.0287436471618133,0.0455609829573013,-0.0463587319363554,0.165785144747008,-0.407173396318979,-0.614376520581794,-2.79131825316546,-0.100061658663933,-0.303419640191127,0.410544508223661,0.667653922840725,1.02751254198713,1.18044559282553,-0.105153819367106,-0.0116179046857387,0.012298773786977,0.278606917598278,-0.0712832481664556,0.343295955778981,-0.260183257620025,0.467807853212579,0.132451089663519,0.223297355145683,-1.90320356444477,0.0513120729869778,-0.910350939789466,0.781061498845642,0.938232531861635,0.463515247940242,0.843452669582476,-0.0376857825065923,-0.0182627104027974,-0.0172225184386152,0.569263638336485,-0.124099083975058,0.442178660473608,-2.03603229466322,0.692009229034156,-0.943445929553931,0.547055866279569,-1.33281171372423,-0.136612654796859,-0.0693445465258748,1.47074674274585,1.55221268101442,0.690130254443987,0.354671355717399,-0.00216269108054214,-0.349167181571115,-0.184857345690579,-0.560348696561261,-0.423167760360299,-0.034039964541324,1.73154007111396,1.55265797576186,-0.0344932212397331,-0.515386765259846,-1.33922893797845,0.175272226151779,-0.897636228008833,2.60193335120486,1.74655303357562,0.24745038036513,-0.11346942396978,-0.197362753425226,-0.332760338508491,-0.72834020948786,0.0320875065250172,0.144640569365225,-0.235569490756668,0.496858101302078,0.604838147689545,-0.804262831344171,0.384055663137877,0.903433087917511,0.0892628125304628,0.0464827748344309,1.48576256362346,2.32610090101273,-0.389301141010243,-0.221709944297314,-0.47837227851066,-0.388481436447388,-0.212171616409628,-0.141171193871855,0.10956543673682,-0.240046178924023,-0.117925826051147,-0.506210244625383,0.272293495790046,0.194894586312622,-0.446110499703348,0.011324099551497,-0.417150878240894,0.806470476106147,1.40637815125246,1.08683074422756,-0.295438552356076,-0.654280055764904,0.0525669945768368,-0.301535154465419,-0.430125631628758,0.494824619701809,-0.821478745155793,0.480519435416083,-0.70065088246534,0.318177409126209,-0.142501463450744,-1.23249449805801,0.273509011859569,-0.212006686648324,1.20447235170983,0.202347456320964,0.368032578603655,-0.909554766433974
2,62,-8365.32888706842,1874.8532088075,-0.070394093237981,-0.083244274548575,-0.239082830917581,0.0745121903587991,-0.493922856613863,-0.459734127730774,-1.05045838267845,0.534316009864481,0.0723810172527962,-0.178435160753618,0.160263521160196,-0.0837500765291218,-0.298257343556929,1.08825828155814,0.362160312072448,-0.0519061506705734,-0.079466266822299,-0.0440587663583247,-0.0984848028906001,0.00647067032545992,0.130735281887349,0.237314410192529,-0.332867585948147,0.365132950296048,0.018161358788116,-0.0233401831309215,-1.46014095540636,-0.171726664372574,-0.320326003629593,0.403824173281709,0.734262616757569,0.66169562371476,1.44832585196613,-0.0120882682204035,-0.285355064073562,-0.0909183698899562,0.285448475952859,-0.201225248965492,-0.0710757186578254,-0.149193002170897,0.0240560904295893,-0.587299802522438,-0.561312973896352,-0.181453520691873,-0.306018315305016,-0.758650737649797,0.993647349037049,2.13382700944849,-0.586910254877695,0.675476480593404,-0.00848970372847652,-0.0827831042838126,0.0272210467981746,0.323012980447215,-0.150192920075159,0.182089746537297,-1.67571663617089,0.323970075479899,-0.349739521404368,-0.193389383770949,-2.151757772599,-0.349759493416,-1.08262683783878,0.882631360052635,0.867121815931998,-0.552377742692622,0.221050776164959,-0.43570456458729,-0.258080200679185,-0.267957341003154,-0.539896398348736,0.364926622702402,-0.196660987210392,0.131881546079934,-0.419235621291877,-0.415149813426608,0.0336651739987152,-0.250089827646949,-0.0526625210989683,-0.72483648584685,1.3457277766903,1.12528199612929,-0.203583692807677,0.134182547979644,-0.0400756787483353,-0.0384457715219537,-0.231576430946553,-0.00592969697252537,0.0868501449047063,0.195777834884858,0.635985851085555,-0.00628281198166049,-0.930685041254755,-0.577963659728108,-2.81440884877657,0.460554782734392,-0.461677423582989,0.290226524960769,0.858110413631236,0.448894718417668,0.123654407422899,0.168463703239487,-0.175786326616104,-0.172150761659809,0.14777073427702,-0.00907515855395909,-0.026131218679225,-0.165593027529522,0.215260351329263,-0.370393917048093,-0.0566838412714655,-2.79869770121662,-0.0292008580867949,-0.292685978090825,0.460260205779162,0.44338726513477,0.791086863965243,-2.46118772853415,0.568550309715175,-0.048395908452348,-0.0415638752624971,0.00438409136627835,0.0379262293824058,0.334813936390667,-0.0604666812105762,0.163318141699616,-0.798784069478497,-0.18982728501051,0.0821381769814565,-0.00719004112126556,-0.612270823421632,0.976188235529727,0.741658314422618,-0.243800705579372,-2.51470692577387
2,63,-8220.28431137815,1524.51306702,-0.0376254026969496,-0.132692890926718,-0.156388411458832,-0.144693299654103,0.0396050985839352,0.218480219411665,0.41201816262488,0.174246204485703,-0.517513658202313,-0.68559687812406,-3.79033593969784,0.204972176007017,0.136366477916591,0.253585225910469,0.987343434297399,-0.0192701638600205,-0.0367264039585876,-0.151191159954305,0.0517661268861113,-0.275033378238771,-0.551871782422979,-0.214923334576253,-1.37647302353877,0.171183407550663,-0.801055778553254,-0.354946378625188,-1.56435190641685,-0.0213865652446989,-0.99704436011687,0.908291597631504,0.89088799695372,0.710196571587202,0.825771861915072,-0.144097245755568,-0.0544270533290019,-0.109933668874957,0.243406419236338,0.180455401132338,0.765317362876271,-1.47571578812738,1.08257476590359,-0.192613548134745,0.234483298576317,-0.742507816521171,-0.136559352412534,0.164130667638043,1.52924812388095,1.16672695926868,-0.842229719001968,0.781977847786882,-0.154712479910923,-0.0588614703373155,-0.122523263355796,0.336267723397529,0.0313363899462149,0.268696649089691,0.131130454368977,0.471854497884379,-0.459901081683214,0.40782377757141,-3.9834020580267,0.335010782725986,-0.832682392662531,0.716320324840523,1.20553901628907,-0.0929268082979127,0.652491020109858,-0.185053538165275,-0.53446801773803,-0.570941430872291,0.120709255259599,0.223566271910428,-0.0520952348898394,0.1658558199197,0.339661094582676,-0.63593171732762,0.305389693343182,0.164978622722555,-0.0390778910395321,-0.00190760089470908,1.0114930332052,1.82408748258924,0.0310968365307683,0.126706335851711,-0.0174053967440198,-0.177913170843665,-0.11031713697938,0.225992083945574,0.0865322644054524,0.367044542523336,0.854694215040585,0.71967089717245,-0.0450528890110294,-0.0566205765939166,-0.0722916987373975,-0.0368426269912518,-0.511426044302069,0.67169127649396,1.41305273038633,0.40818653636595,-0.020798756876272,-0.513911413046497,-0.00124994037864752,-0.349739711307086,-0.0928556541944233,0.121976196419677,-0.488478052214902,0.216137071229753,-0.20392715080364,0.777461898389714,0.0636577991762433,-2.36153731365575,0.000465633979873029,-0.63978887416388,1.59712716362744,1.51537427813629,0.483247071259536,-0.931810063425819,0.051931980843164,0.179938981149126,0.139400972557492,-0.5380293630931,0.412268423910854,0.028438774881808,-0.57748125926473,0.951192651010857,-0.19330996358553,0.483989439468926,-1.42439085371129,-0.809320489468977,-0.0635023414086935,0.793084297101565,0.0140812323802418,0.108768368289768,-1.51612712386637
2,64,-8143.09920099196,530.837243902398,-0.030867004964459,-0.169629443257561,-0.000801090605143287,0.00888988560529252,-0.12044307770924,0.197312649075534,-0.54021188574879,0.303118341679961,-0.509193692449736,-0.0254229736264422,-1.7629976609699,0.239676290548579,-1.25702692640722,0.948191073198591,0.914174995332173,-0.421488255360018,-0.0733727570016956,0.0161096598449228,-0.110457435917626,0.194448550659101,0.1197303541985,0.391366088557853,-1.63519334705812,0.686214196679474,-0.756412825361865,-0.200426911282037,-0.982870219572449,-0.195780283153602,-0.105101215285902,0.85032172032535,1.12071845847978,-0.105339737123329,0.948350101916836,-0.0582741291635002,-0.168468011274764,-0.178011770834943,-0.12493150308646,0.0970326732919194,-0.0168168623379935,0.47824294031948,0.370951999733785,-0.42433036903952,-0.299807915759346,-2.88769219095646,0.170065278590789,-0.15102923716525,0.0903750378825768,0.906366714992063,0.28455487909411,0.655244601342553,-0.167472264486968,0.0625746681787145,-0.188439613764499,0.11783900426212,0.0696919190832916,0.0577065111712984,-0.185979667652061,0.362148989927666,-0.276721755715328,0.041717316146333,-1.55686409465024,-0.211241321212635,-0.273047705604499,0.835712204360564,0.920973779596365,-0.73662918004747,0.0427557744900535,-0.38062655357721,-0.0728845518549499,-0.122429845037783,0.140231295526799,0.278215502649065,0.226371141258197,0.108607340851056,-0.120603240001657,0.202837358309334,0.0358263712601642,-2.70819581253993,0.0590060342861332,-0.439390063259167,0.817220166362092,0.777169073010432,-0.387449584310491,-0.142428843344908,-0.0373688161607668,-0.256906799178763,-0.00981234872157849,0.00958093721922003,0.0247030742862793,0.169877117279173,0.491949573494008,0.836951173062511,0.212870356301916,0.171712192202145,0.510842054184557,0.299784052990187,0.0132058946918059,0.648595177736181,1.00258764527286,1.30772560818622,-0.192572175249492,-0.138642544596047,-0.319190822037533,-0.264693018406279,-0.136499875626495,-0.043416126675049,0.0584979037559614,-0.343670232466644,0.307986386851834,-0.0156895987431056,-0.156372413369175,0.443521953387108,-0.150300955791986,0.0117425602485794,0.015160625671434,0.55606003740961,-0.0757109700138409,-0.245591513480902,-0.0176479353188964,-0.26712160045286,-0.261743022139407,0.287823139115822,-0.0654429889074506,-0.0192206843028352,-0.0486998186654318,-0.163674663831729,-0.1225568415933,0.23662261455408,0.0895047155593424,0.00591014217656825,-0.269852313017384,0.921851938589608,1.29584446277972,0.897995750795564,-0.28414633700033
