"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_PHEV_5","lambda_BEV_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_PHEV_6","lambda_BEV_6","class_intercept_6","logLike"
-0.553244014426815,-0.0655511507984581,-0.320228254149729,-0.800631075136895,-0.119331123389842,-0.588242999171128,-0.0546355008225545,-0.292726350790375,-0.303717298017225,-0.0641643946571059,-0.582340485567649,0.00196079735963498,-0.41614631877701,1.75333648186413,0.872144031253592,1.10514152035993,0,-0.114447391351798,-0.0764183227364459,-0.159779931430688,0.366438177523886,0.289087654616536,0.438519307711488,-0.376264735500805,0.606537169065374,-0.118565249979951,0.202202004093671,-0.726983783847567,-0.043854958011589,0.00055096549084934,0.742084053003011,0.402171443943317,0.778283488628764,1.0418053377597,-0.0760983681854815,-0.0888526000040691,-0.213376318423491,0.091248474655861,0.137924662030069,0.149817373911704,0.273757812440821,0.189109273994257,-0.514143206961903,-0.596936946469901,-5.10769820910527,-0.0474843605765053,-0.732092615236001,0.416976425129786,0.694567784447801,1.08246031728232,0.704928536045383,-0.0198050297986807,-0.175698411233882,-0.0932267920468616,0.522910206959571,0.299661354537797,0.531981659354561,0.590587793545674,0.0746648319391963,-0.440484043008209,0.160189158465114,-0.147956109754876,0.310757884703319,-0.504223670071833,0.911236543178592,0.697690153414447,0.850379215725798,0.382955362138305,-0.0404263596063023,-0.060165380383065,-0.048362987141808,-0.662937000600265,-0.697582128417018,-0.659538844316795,-2.65660105381265,0.285771369809227,-0.465469248719132,-0.301626623885947,-1.53704478232612,-0.279521018385998,-0.440569604228282,0.637634307525213,0.522203213813152,0.528664150788273,0.265336032439619,-0.0511645021827453,-0.399516096652477,-0.151853263803708,-1.91719742002167,-0.922088067369066,-0.344604400135957,1.11781788811274,2.22096227634974,-0.527622872641205,-1.1181391289395,-2.71353661842676,-0.548402823109287,-0.852423832938026,2.66090029333,0.710134808548933,0.695656874548754,-0.823176225523359,-7988.48035917901
-0.553279081408136,-0.065510880864277,-0.320241480458526,-0.800719333992632,-0.119326077730318,-0.588396503802941,-0.0546836905434253,-0.292746727589587,-0.303753758436096,-0.0641772079500985,-0.582332476961414,0.00197689266303869,-0.416167309897523,1.7533553012161,0.872361680233748,1.10517304079893,0,-0.114448235505086,-0.0764208421822968,-0.159783842593602,0.366418727918671,0.289057382580803,0.438504690051789,-0.376267377470122,0.606523581560618,-0.11856854816285,0.202208671630187,-0.726967667139133,-0.043856194812876,0.00058624988676825,0.742068228011625,0.402190816063773,0.778315709875542,1.04175455040757,-0.0760971206323005,-0.0888522680980518,-0.21337522291812,0.0912205058190539,0.137915079400467,0.149797961029652,0.273768627939444,0.189023132678201,-0.514121843911397,-0.596946698268251,-5.10773091728823,-0.0474848104885899,-0.732070201361036,0.416980291843,0.694549273728208,1.08244807316658,0.704982260384872,-0.019804864782901,-0.175694151293717,-0.0932260966460086,0.522934595428322,0.299650968012079,0.531953668566128,0.590563267385391,0.0746203683750757,-0.440436310122524,0.160213245138152,-0.147872750914973,0.310736211171213,-0.504230706299218,0.911216393164183,0.697742667301497,0.85034350988226,0.382890767141728,-0.0404271528155998,-0.060165098714569,-0.0483651543178043,-0.662932937174962,-0.697565709277087,-0.659556228142943,-2.6566528087493,0.285783304402864,-0.465466136036319,-0.30167015657549,-1.53712623514222,-0.279551444357711,-0.440575928245183,0.637679723496324,0.522167918255566,0.528644048474472,0.265352654359185,-0.0511658506814525,-0.399490618932386,-0.151851215900946,-1.91731009990997,-0.922055776756512,-0.344662348308027,1.11785255811126,2.22095270998055,-0.527667044631133,-1.11813385117276,-2.71352194341315,-0.548365284024445,-0.852360531177698,2.66079499497285,0.710083355656346,0.695651286183214,-0.823144508194427,-7988.48035706153
-0.553297792355718,-0.0655687586021882,-0.320258349346593,-0.800854063971947,-0.119325058507069,-0.588594245269381,-0.054719659746953,-0.292772562521845,-0.303770985813397,-0.0641942787197299,-0.582334275656184,0.00199441764734181,-0.416187640379507,1.75339048541941,0.872598913891761,1.105215944599,0,-0.114449757973358,-0.0764212188336786,-0.15978363849196,0.366368159933142,0.289040937418476,0.438437987431931,-0.376260174486325,0.606547336057867,-0.118545343255427,0.20224503215625,-0.7269957740854,-0.0438329909461893,0.000570043994596373,0.74205686897804,0.402201688212199,0.778329526069398,1.04175038710325,-0.0760975024466074,-0.0888601467501424,-0.213380444493565,0.0911875764282684,0.13790946516405,0.149788272142862,0.273758250376896,0.189071231440632,-0.514140336319844,-0.596940768413861,-5.10775249977019,-0.0475156918887572,-0.732075189079857,0.416977601330625,0.694537972864992,1.08246182002158,0.705019897367568,-0.0198047941174536,-0.175685049287727,-0.0932263192871292,0.522965465403451,0.299627076359969,0.531897972191098,0.590495639937575,0.0746003027696508,-0.440396732515233,0.160241699485932,-0.147831951320686,0.310731799559139,-0.504234345650596,0.911198378875064,0.697779160105995,0.850263164128492,0.382819975227166,-0.0404281981738732,-0.0601700323908592,-0.0483654164157428,-0.66295312132332,-0.697537510458886,-0.659564476413594,-2.6566672087303,0.285759403862992,-0.4654398168532,-0.301738137127496,-1.53721425638438,-0.279595678087594,-0.440645426759905,0.637714380490669,0.522166464092325,0.528642596995275,0.265363660504642,-0.0511657560526976,-0.399490920743462,-0.151856189057516,-1.91746256194686,-0.922017552212316,-0.344706297955852,1.11788912765335,2.22092378065255,-0.527698791833494,-1.11814634665895,-2.71349585346466,-0.548315675348652,-0.852292285436996,2.66065832498184,0.710040375542579,0.695630949484987,-0.823103245688809,-7988.48035149066
-0.553304979380964,-0.0655271201065508,-0.320264523899416,-0.801013068036141,-0.11933630052771,-0.588801911863979,-0.0547496284624235,-0.292793353411248,-0.303770265659512,-0.0642105328830634,-0.582348095287833,0.00201043612274593,-0.416211349763889,1.75343876309852,0.872817601600416,1.10526441144363,0,-0.114449627180826,-0.0764234680917592,-0.159783734093507,0.366330100728867,0.289006302305124,0.438423059101401,-0.376336205725719,0.606525701587974,-0.118562598491891,0.202247590962882,-0.726998044436745,-0.043835235025035,0.00054471811130584,0.742059595621298,0.402177778446388,0.778319079037764,1.04180826643229,-0.076098703264478,-0.0888638268107237,-0.213387543762401,0.0911614074542573,0.13789884439486,0.149782360528799,0.273760901344743,0.189064750258278,-0.514176763639473,-0.596939413692295,-5.10776007248042,-0.0475350685019165,-0.732120635976473,0.416979518498007,0.694536186950237,1.08250787327276,0.705002415182068,-0.0198051113501697,-0.175679627076156,-0.0932219473122262,0.522947676005947,0.299571998528617,0.53183257726799,0.590481157668763,0.07459763957678,-0.440351548234704,0.160236754111788,-0.14786491472397,0.310745377655852,-0.504191684024455,0.911179632560938,0.697766285652695,0.850241804030483,0.382802332177014,-0.0404281842353034,-0.0601741774234044,-0.0483668564990886,-0.662983607628022,-0.697524308383977,-0.659540305647765,-2.65665048827923,0.28578669692447,-0.465405792084789,-0.301819048969183,-1.53726516174164,-0.279662699029719,-0.440744608511148,0.637725260545126,0.522212667818852,0.528668204115943,0.265360344694453,-0.0511671830226964,-0.399517074092907,-0.151858434782897,-1.9176266790558,-0.921986659613104,-0.344730475833488,1.11792148339011,2.22087617635636,-0.527710202803714,-1.11817660295624,-2.71345337604388,-0.548257366267424,-0.852238923316705,2.6605087741598,0.710016093090419,0.695600444743745,-0.823071962537717,-7988.48034473312
-0.553385778154951,-0.0655874814236793,-0.320317025214856,-0.801175760288514,-0.119369671252775,-0.588999508412231,-0.0547830937311493,-0.292788178744172,-0.303762159070612,-0.0642273201747556,-0.582367526514575,0.00202118266800166,-0.416235288263841,1.75349802097093,0.872993995644897,1.10530499173734,0,-0.114450804086903,-0.0764256334813466,-0.159787603520605,0.366298126317098,0.288946150307995,0.438406686370977,-0.37637799050647,0.606499910249308,-0.118547833203527,0.202205729664958,-0.726998367891788,-0.0438799696059493,0.000580045449751356,0.742068822606859,0.402207520733344,0.778303833450456,1.04187861235993,-0.0760990664357025,-0.0888648471900892,-0.213393123346707,0.0911595952146693,0.13788997366112,0.1497725114854,0.273773826511252,0.18907077425919,-0.514213691643899,-0.596992735831069,-5.10776582727724,-0.0475170770625546,-0.732157628982941,0.416973480556569,0.69453975586124,1.08250593346667,0.704968060822285,-0.0198062758302787,-0.175678537052456,-0.0932197168963098,0.522883189874483,0.299518361706409,0.53180228254602,0.590461992560906,0.0746102292009694,-0.440360161814874,0.160204100935323,-0.14788955658486,0.310737569820444,-0.504148337329644,0.911160130467251,0.697721329281373,0.850286422845201,0.382858884793321,-0.0404279150601169,-0.0601739647115333,-0.0483690342517615,-0.662981677343073,-0.69753263478696,-0.659482860520854,-2.65663344743761,0.285792220797957,-0.465415839517808,-0.30186771081878,-1.53732255386083,-0.279738900550159,-0.440817405110608,0.637716243584548,0.522219044979815,0.528659599436111,0.265346347537274,-0.0511685983965923,-0.399440623759695,-0.151855168412334,-1.91777789271535,-0.921978447447905,-0.344742901966861,1.11794751440195,2.22083912487929,-0.52769760643507,-1.11821469183042,-2.71339608219172,-0.548190988068403,-0.852210996389721,2.66035590682078,0.710013326675085,0.695558664806764,-0.823060188500447,-7988.48034121218
-0.553378673195735,-0.0655638919910944,-0.32031285427667,-0.801321793780725,-0.119423367056639,-0.589155577505532,-0.0548204011982476,-0.29279447704306,-0.303753757581668,-0.0642405569669189,-0.582394419331605,0.00203249975754573,-0.416266835649428,1.75356849871847,0.873111042238451,1.10534543176009,0,-0.114450643710112,-0.0764271913176789,-0.15978543166358,0.366286320189101,0.28892103399818,0.438341929832194,-0.37637469495285,0.606506991224344,-0.11851669388435,0.202188686325508,-0.727027642149347,-0.0438959474623583,0.0005719707252405,0.742077573327536,0.402171729124455,0.778294167094406,1.04191911112708,-0.0760987207151297,-0.0888645114991143,-0.213397183844168,0.0911739391243232,0.137882277722464,0.149762879502173,0.273806014585389,0.189067891308421,-0.514231376750389,-0.59706090761997,-5.10777454358736,-0.0474925351672599,-0.732169158213454,0.416953660470587,0.694541675183599,1.08246469137728,0.704960567833145,-0.0198075598066749,-0.175678520886519,-0.0932228606468421,0.522806012011289,0.299496267059419,0.531809601073989,0.590402678085027,0.074608238398283,-0.440437215571007,0.160180509568524,-0.147888387219675,0.31072475485069,-0.504166825047283,0.911144893946639,0.697669161876743,0.850343392693956,0.382967099216578,-0.040427596508803,-0.0601692132314526,-0.0483694635954894,-0.662944632258559,-0.697534951102192,-0.659431868062632,-2.65661914607176,0.285780490297015,-0.46546231849928,-0.301875964950423,-1.53737996544357,-0.27979020674029,-0.440838393455683,0.637691034546053,0.522189772667962,0.528634188890668,0.265340690263356,-0.0511694880162538,-0.399479237892734,-0.151853010245774,-1.91788227102998,-0.921995626306944,-0.344737816154632,1.11794609340453,2.22079257595902,-0.527676812556028,-1.11825513728071,-2.71333064614911,-0.548128805440628,-0.852208415644554,2.66022096561745,0.710023553271601,0.695525108836864,-0.823067658209084,-7988.48033613562
-0.553406561419891,-0.0655651598971862,-0.320330815424537,-0.801421454876304,-0.119489624118177,-0.589244566223095,-0.0548703693519223,-0.292801039139696,-0.303757456711324,-0.0642501370342002,-0.582418063405924,0.00203612392668857,-0.416296358953419,1.75363511992403,0.873151040060181,1.1053593881308,0,-0.114453040290003,-0.0764321714843236,-0.159787363607959,0.366300249048379,0.288920728920383,0.438340786858718,-0.376418900839328,0.606485397765618,-0.118549137247791,0.202219724250149,-0.727064460659777,-0.0438987495923834,0.000532171497928716,0.742070862028825,0.402195936851098,0.778280409596991,1.04192927700214,-0.0760985375373063,-0.0888684029175479,-0.21339960488218,0.0911897510951723,0.137880659327629,0.14977485707317,0.273830585532568,0.189071069830384,-0.514228228797252,-0.597073414435112,-5.10778629537486,-0.0475226547810777,-0.73214679126714,0.416925395409454,0.694546069371563,1.08244433986961,0.704998203871806,-0.0198091166797918,-0.175675959101741,-0.0932255340130126,0.522758627865379,0.299504822079636,0.531799598472301,0.590365454903013,0.0746141373089219,-0.440474241620283,0.160196284962316,-0.147903254162302,0.310729421600117,-0.504240553236419,0.911142232495784,0.697640649943408,0.850374811605954,0.383056230133351,-0.0404278991604285,-0.0601702968151164,-0.048366975847615,-0.662903196072744,-0.697501123149939,-0.659441511760963,-2.65659482561141,0.285796379975588,-0.465484645567425,-0.301879051307335,-1.53739623097882,-0.279783948393659,-0.44079622064143,0.637667056410846,0.522198892532964,0.528664681867478,0.26535928218871,-0.0511710992480586,-0.399474166747396,-0.151852386164741,-1.91792400808809,-0.922038696399277,-0.344728949489571,1.1179266038561,2.22076366331001,-0.527645825302061,-1.11828178960727,-2.71327155072012,-0.548081661425062,-0.852228427406502,2.66012189614536,0.71004746620154,0.695503828982398,-0.823086709396343,-7988.48033125168
-0.553405774648832,-0.0655709715768989,-0.320330400852709,-0.801524282664628,-0.119591563818025,-0.589315311051894,-0.0549401841656369,-0.292826340240538,-0.303766542068877,-0.064264045338855,-0.582445963459497,0.00203558545720238,-0.416334343322435,1.75372714754059,0.873148649133091,1.10536648147073,0,-0.114454188317383,-0.0764337046619611,-0.15979203839233,0.366288353720915,0.288926816147405,0.438344722900039,-0.37639628672893,0.606518884358499,-0.118530907474137,0.202166884374808,-0.727074492124172,-0.0439028183046033,0.000548882402975583,0.742069216184015,0.40216005325361,0.77832099137034,1.04196856865995,-0.0760992084680785,-0.0888750113651189,-0.213403422888541,0.0912012265414475,0.137894178523094,0.149801864341659,0.273847942263711,0.189084916536467,-0.514206961048594,-0.597069900138601,-5.1078004420116,-0.0475503727757413,-0.732120011441732,0.416897368167471,0.694552063026687,1.08244734943881,0.70505568916556,-0.0198105363048407,-0.175673712834353,-0.093224388804586,0.522735598970336,0.299503233370979,0.531761859342607,0.590388041517551,0.0746215745712805,-0.440433832233882,0.160210580189324,-0.147944266298179,0.31072985020843,-0.504300472044159,0.911154998465371,0.697625368813117,0.850398806421224,0.383126900917752,-0.0404287615518774,-0.0601709317963535,-0.048366336400583,-0.662865449007249,-0.697462011377464,-0.659464552109575,-2.65656862600526,0.285822629811001,-0.465476913667334,-0.301867029121549,-1.53737634767112,-0.279730619980547,-0.440729326249914,0.637667939568514,0.522211240996912,0.528675208193396,0.265399119168503,-0.0511719028739307,-0.399454306861376,-0.151850042178847,-1.91792920259386,-0.922118472460174,-0.344717420344214,1.11788530761139,2.22072891948544,-0.52760129062544,-1.11830600677841,-2.71319702838813,-0.548036775092882,-0.852260995160087,2.66001276995785,0.710085514863028,0.695494116618294,-0.823104039320602,-7988.48032603349
-0.553425230802337,-0.0655632442941787,-0.320342185987474,-0.801647972315241,-0.119752158473533,-0.589378373857306,-0.0550551793145389,-0.292861700176681,-0.303785499431084,-0.0642835035297674,-0.582480579269298,0.00202159205169085,-0.416385723337491,1.75386370037792,0.873097414014987,1.10536276611352,0,-0.114456284921958,-0.0764413721297243,-0.159799015087276,0.3662827580267,0.288937205933773,0.438390672981805,-0.37637374948015,0.606533446623886,-0.11853293384946,0.202138959763916,-0.727061476289557,-0.0439589637563416,0.000578771099425539,0.742074671946247,0.402194759594244,0.778300304001731,1.0420339941722,-0.0760998258581894,-0.0888814097784083,-0.213408796849631,0.0912203690346513,0.137933760014848,0.149844590033635,0.273827431745965,0.189078929129963,-0.514195780412048,-0.597060646013957,-5.10782112058886,-0.0475268313249831,-0.732124103680177,0.416896719224236,0.694558858259644,1.08244028056954,0.705131811022318,-0.0198118650314789,-0.175665100894445,-0.0932239906761489,0.522775693601792,0.299497851599035,0.531741506615175,0.590368575352214,0.0746103672491926,-0.44040327183433,0.160188095136885,-0.14799036044001,0.310705589149454,-0.504313753555388,0.911194516103771,0.697634101982516,0.850359261714123,0.383170210180525,-0.0404286704478027,-0.0601684609160173,-0.0483633087391977,-0.662839414537426,-0.697447772779307,-0.659454006947531,-2.6565421547612,0.285774279111563,-0.465447268399789,-0.301791899317621,-1.53729381152058,-0.279645067237109,-0.440679669995695,0.637706662852645,0.522197522559716,0.528658856202218,0.265491241341709,-0.0511733110696378,-0.399509247479076,-0.151849221003837,-1.91789284094008,-0.922251004862707,-0.344702674832042,1.11780450709372,2.2206719852005,-0.527537138339591,-1.11832625719079,-2.71309430695131,-0.547996286631116,-0.852301252817711,2.65986765474664,0.710143268859897,0.695490419613298,-0.823111708431034,-7988.48031808619
-0.55345187056371,-0.0655614228693771,-0.320354395275404,-0.801813556847031,-0.119997284401789,-0.58944244907406,-0.0552282310744952,-0.292910115221352,-0.303806464336321,-0.0643121896379665,-0.582525112586265,0.00198586786546429,-0.41645446064124,1.75406952713466,0.872979077539474,1.10535866120674,0,-0.114456415994906,-0.0764449763734022,-0.159797365742729,0.366309740761019,0.288998268851056,0.438406575709491,-0.376332387048183,0.606487681350347,-0.118561164686586,0.202184241690578,-0.727045841468157,-0.0439436910087165,0.000481211948228347,0.742081250361441,0.402107662320105,0.778291415235739,1.04210537601403,-0.0761000180437359,-0.0888895229672342,-0.213418423230861,0.0912435524185255,0.137987025222527,0.149879163643925,0.273809643242436,0.189080951985336,-0.514188637512081,-0.597051483903311,-5.10784645245526,-0.0474524952848248,-0.732157677961887,0.416942608085904,0.694552155740332,1.08243065178407,0.705229765811483,-0.0198125288220848,-0.175657952411917,-0.0932241622421916,0.522851594560771,0.299476409165755,0.531754995789543,0.590351717365673,0.0745658273583909,-0.440369178413424,0.16011240484269,-0.147982603428178,0.310635554155625,-0.504274020079817,0.911252809952581,0.697662841777844,0.850298877989045,0.383196721594925,-0.040427586329952,-0.0601577584483919,-0.0483648814831449,-0.662847899719286,-0.697463114082583,-0.659395408433819,-2.65650942714191,0.285801207982249,-0.465388046596051,-0.301655478827605,-1.53712472772069,-0.27955852865251,-0.440622491122757,0.637738135424707,0.52215958798471,0.528595350715489,0.265642259904749,-0.0511770064633196,-0.399416109254449,-0.151846602524847,-1.91780561051864,-0.922457130466526,-0.344700040752067,1.11767988173197,2.22061324887134,-0.527431014547331,-1.11832919355962,-2.71295682257614,-0.547970117251179,-0.8523435828452,2.6596602960023,0.710239419554368,0.695475942028526,-0.823087032750928,-7988.48031175476
-0.55346922615808,-0.0655603491064252,-0.320363824079355,-0.801879821874763,-0.120113109652029,-0.5894507129965,-0.0552970791162975,-0.292924091141993,-0.303794198604433,-0.0643277514021821,-0.582537183770377,0.00195525487237494,-0.416473896626173,1.7541666953985,0.872888388236671,1.10536374816937,0,-0.114459008317327,-0.0764515329606267,-0.159800922747576,0.366353043400434,0.28901545107942,0.438380940414217,-0.376264725509385,0.606474785690337,-0.118567508196895,0.202207319631333,-0.727059432532393,-0.0438941969116007,0.000463334652667394,0.742049084694715,0.402163598244736,0.778288535118589,1.04212951174487,-0.0760991816781013,-0.0888962905044717,-0.213424627109496,0.0912371565180498,0.137990823975071,0.149857762430111,0.273847462503514,0.18909949065987,-0.514192468239363,-0.597054370220582,-5.10785268676002,-0.0474440772492242,-0.73214918135371,0.41697488154717,0.694540008749366,1.08244729308946,0.705251783625172,-0.0198128872232974,-0.175656031776408,-0.0932224433805666,0.522856726405647,0.299459316269458,0.531776154890087,0.590410871551647,0.0745733069147318,-0.440340348741141,0.160054247686595,-0.147906818019188,0.310606820678546,-0.504234618429612,0.911261719012172,0.697687449628644,0.850313988500442,0.383171018928568,-0.0404280161328436,-0.0601567859802618,-0.0483696146966727,-0.662893330384941,-0.697471038372283,-0.659354115380457,-2.65649587355222,0.285828462961695,-0.465362038223602,-0.301640036866228,-1.53701155621068,-0.279569968334735,-0.440557781020649,0.637692248151614,0.52216334091,0.528602158822267,0.265692393188364,-0.0511789537007548,-0.399450220076597,-0.151845643638085,-1.91773349491324,-0.922549382090083,-0.34471105112684,1.11760431432711,2.22057033693697,-0.527387620432922,-1.11830973267963,-2.71290853150785,-0.548001123247027,-0.852328074572486,2.65956580735041,0.710284339882098,0.695474644971478,-0.823022985745262,-7988.48030715812
-0.553473711109339,-0.0655433021387509,-0.3203696462936,-0.801908820453812,-0.120170913565059,-0.589436022892422,-0.0553171541581159,-0.29293110562168,-0.30376285043439,-0.0643390624899749,-0.58253463787313,0.00192798141917492,-0.416472194085016,1.75422029382682,0.872807331160426,1.10537320023391,0,-0.114459653236648,-0.0764536787870172,-0.159803505833861,0.366411165272827,0.289012892414013,0.438395495852767,-0.376241671488859,0.606487508452136,-0.118598472938983,0.202191753792302,-0.727067557743491,-0.0438818420425387,0.00050233027362034,0.742013256204235,0.402139956539502,0.778306262632634,1.04213785400509,-0.0760990229996188,-0.0889013453166897,-0.213428549263996,0.0912301383650319,0.137986994880606,0.149833075446804,0.273847914679651,0.189094434468524,-0.514243451034265,-0.597042496853953,-5.10785351324835,-0.0474556902489836,-0.73214689123047,0.416987521823924,0.694533190450573,1.08244896607975,0.705234026128469,-0.0198135218173429,-0.175653212550188,-0.0932231102275066,0.522855488889275,0.299471358298757,0.531802126436552,0.59042709835015,0.0745661400850746,-0.440382518435126,0.160071667326994,-0.14787307561905,0.310649386515102,-0.504244817178827,0.911249605844444,0.697709620030832,0.850300930663643,0.383122113821484,-0.0404275289297834,-0.0601588549965375,-0.0483691821089045,-0.662929102718365,-0.697461086100001,-0.659337816891852,-2.65648209556446,0.285785677810861,-0.465363725845016,-0.301642213568604,-1.53695379024195,-0.279582505970214,-0.440543974630574,0.637631635245095,0.522164710117352,0.52861540866601,0.265707624478945,-0.0511798986413448,-0.399428140892182,-0.151846217052211,-1.91766789570391,-0.922589649217172,-0.344735146022031,1.11755110957738,2.22055472131293,-0.527368048282488,-1.1182765099039,-2.71290014899643,-0.548057651572352,-0.852288937905918,2.65951565329925,0.710309368908435,0.695469454920083,-0.822943885102903,-7988.48030386563
-0.553451274520909,-0.0655720379306741,-0.320360740628086,-0.801923446527293,-0.120202406800768,-0.589402575491068,-0.0553193359493489,-0.292930868963114,-0.303721888512067,-0.0643494246974955,-0.58252586327467,0.00189902190167804,-0.416458991244287,1.75426164018664,0.872715292975163,1.10538401969465,0,-0.114459645831509,-0.0764536725969884,-0.159806211098777,0.36644911285642,0.289022223434883,0.438438854675081,-0.376219450494352,0.606469179858223,-0.118593229650448,0.202211065813996,-0.727061720639436,-0.0439088604317849,0.000522796178650067,0.742003016158539,0.402136240346765,0.778297357294259,1.04211918753632,-0.0760989341569944,-0.0889056310091387,-0.213431982148564,0.0912177057178353,0.137974741872514,0.149799902498065,0.273840335012052,0.189086425932449,-0.51428927080962,-0.597036838283379,-5.10785253282519,-0.0474601840379011,-0.732154938736634,0.416984682342065,0.694531722304935,1.08244155807282,0.705204395696029,-0.0198142652675645,-0.17565361879713,-0.0932214083585391,0.522853522095196,0.299497968941855,0.531809528889364,0.590462375741627,0.0745666692056431,-0.440402839404354,0.160143527082845,-0.147867523370523,0.310701836877855,-0.504254288325407,0.911228388731145,0.697723796186706,0.850316661363398,0.383078105022312,-0.0404267371486129,-0.0601551630156184,-0.0483697175090646,-0.662939707319287,-0.697445582113535,-0.659352025044177,-2.65645713362504,0.285831993346836,-0.465368115625792,-0.301627293608748,-1.53694932959746,-0.279578047290461,-0.440573431010475,0.637577258904807,0.522134930828191,0.528556651607005,0.265693792028023,-0.0511814834607143,-0.399444284515909,-0.151849239038337,-1.917589135663,-0.922604607465926,-0.344766904146406,1.11749146395288,2.22053716705097,-0.527361018176595,-1.11823308017882,-2.7129103825935,-0.548136355625156,-0.852232432786518,2.65947714788621,0.710324828430304,0.695470367337077,-0.822849310111411,-7988.48030194548
-0.553453677871393,-0.0655566880960472,-0.320365526521201,-0.801916224163582,-0.120197267464551,-0.589360050801738,-0.0553143894495911,-0.292910698779775,-0.303693828112945,-0.0643554529337292,-0.58251422378212,0.00187956326825402,-0.416441633016005,1.75427612980804,0.872639182206238,1.1053854362586,0,-0.114459285677203,-0.0764541557178662,-0.159805707575003,0.36646074513152,0.28906710656477,0.438466133734577,-0.37621890346648,0.60647167142974,-0.118562753577513,0.202217281947593,-0.727042983844786,-0.0439076749785026,0.000495953068409825,0.74202664734192,0.402135398485797,0.77827846521987,1.04207922798863,-0.0760994684265085,-0.0889072964819723,-0.213435659486072,0.0911995171649524,0.13795602390212,0.149773323328945,0.273835826059465,0.189087038954082,-0.514291324119895,-0.597062492625979,-5.1078503102902,-0.0474505057198378,-0.732157401406496,0.416961797021458,0.694534649943631,1.08243689048857,0.705176479730096,-0.0198151851293668,-0.175656359513732,-0.0932213629347854,0.522862119901332,0.299518113959433,0.531805221785122,0.590487724951697,0.0745779164138413,-0.440389090858877,0.160188067088359,-0.147865172369678,0.310726165410645,-0.504229758671319,0.911216980154349,0.697720832649528,0.85035437463407,0.38306394473395,-0.0404265107430046,-0.0601558445550083,-0.0483678717036392,-0.662917438315829,-0.697434554725481,-0.659382480805842,-2.65642370053742,0.285791572994881,-0.465370402184911,-0.301643096756637,-1.53696932178154,-0.279566618739558,-0.440606521494273,0.637572039500904,0.522104862355839,0.528568973612304,0.265657728573295,-0.0511825337837256,-0.399434955334592,-0.151853343126584,-1.91752059887977,-0.922593560664445,-0.344795296137689,1.11744436521791,2.22053033182869,-0.527364691640939,-1.11819639117671,-2.71293170318272,-0.548203937535526,-0.852186345506326,2.65945848040834,0.710326237205475,0.695477514244371,-0.82278121745269,-7988.48029977044
