"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_BEV_5","alpha_PHEV_ICE_logistic_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_BEV_6","alpha_PHEV_ICE_logistic_6","class_intercept_6","logLike"
-0.0302660691136445,-0.305855183183126,-0.0883990541866637,-1.52383268959946,-0.589682624696481,0.0231408120759029,1.28280132274651,1.27504042847263,-0.199318387038648,-0.884670039397427,-1.59202738873891,0.0176409343066845,-0.296646800596415,1.59904068250101,0.270483069865158,-1.89523849548955,0,-0.097433467799765,-0.0638221248992213,-0.128300305908699,0.211841958021906,0.20020974445499,0.285237292898742,-0.414152361764638,0.525945023909673,-0.128240716896471,0.14155647822553,-0.610210917022221,-0.00305519931290654,-0.0316730967868051,0.485062063105162,0.668845406639353,1.0286670174577,1.99622268133625,-0.0725866018005663,-0.0975355796791386,-0.201592451063928,0.13842565074827,0.20312564444033,0.192515576673431,0.245704347113151,0.218562052955846,-0.50794977204581,-0.512978035778236,-4.90605367920099,0.0128782843953961,-0.628842677969549,0.390756354701787,1.10743387280423,0.733980379031536,1.67130416066382,-0.0191283232484428,-0.159502654379442,-0.0939905661153916,0.478593187602964,0.257098388636231,0.510519430000494,0.471561295690647,0.0645359674057093,-0.426402932152959,0.0975016255881086,-0.153344444883987,0.242180453740401,-0.496450569791166,0.768032320952896,0.803456076535447,1.28850658010001,1.3221991472149,-0.0386389486300178,-0.0606786178476712,-0.0404385396169061,-0.641217183425142,-0.701674896340234,-0.538826241509844,-2.59291458128822,0.300112397981195,-0.417372130010395,-0.279230556130486,-1.50251784396488,-0.302685772591158,-0.368270002362183,0.816807032327278,0.496370440481433,2.63210838308771,1.18155758772664,-0.987950026720932,-0.0609360303901186,-0.560934220136823,-1.03055326695125,0.137321002881596,-0.838734566758038,0.324717776983308,-0.541360129515178,-0.649261300491162,-0.238606686767582,-0.844517597563375,0.179904970172808,-0.622132698867807,3.71484399026448,1.96845181931268,-5.72011988602462,0.90164664111366,-7980.71436689869
-0.0302665278421723,-0.30578380664202,-0.0883518243009023,-1.52351798535858,-0.590078571246636,0.0236980147400306,1.28239752025126,1.2748432634459,-0.198908264231867,-0.883734292303746,-1.59126360342018,0.0182823391132271,-0.29583918706296,1.60000303378713,0.270169513319218,-1.89495601218165,0,-0.0974578573597297,-0.0638626049872821,-0.128324625523608,0.211780236392448,0.200545161614208,0.284677873930282,-0.414260916823989,0.526037832980103,-0.128388097949158,0.141573295912179,-0.610692584685532,-0.00326230748069633,-0.0317300053907407,0.485557700980865,0.668783066327543,1.02868658111835,1.99654028272868,-0.0726155360471697,-0.0975520664179199,-0.201661800550942,0.138552460188758,0.202829315972892,0.192696438146508,0.24593746932053,0.218553503171139,-0.508321384164127,-0.513451685034757,-4.90826430418204,0.0129203316071162,-0.629324089950554,0.390688806115613,1.10794856701694,0.730602273492948,1.67133465939225,-0.0191301652058079,-0.159528384941485,-0.0940044091537143,0.478621284160928,0.257174788199415,0.510329057961352,0.471290675630399,0.0645331661548536,-0.426727683939481,0.0978724164386189,-0.153274961717229,0.242379725113423,-0.496333289720306,0.768093457150764,0.803454637027197,1.28844274284153,1.32253902017756,-0.0386339102593937,-0.0606692270224906,-0.0404183529697835,-0.641284800512502,-0.701557509192985,-0.538901897120228,-2.59356208522515,0.300160482374995,-0.417062061517105,-0.279119352935607,-1.5024766307171,-0.302381519620975,-0.368239467701506,0.816709562802981,0.496093992833445,2.63204236303494,1.1821015566277,-0.987681476511418,-0.0605869931765411,-0.561027127945156,-1.03066136176871,0.136690045294594,-0.838866587861251,0.324957559516622,-0.540912868505933,-0.649797600603823,-0.238320851027144,-0.844443262287914,0.179515708820997,-0.622037215268657,3.71475409281303,1.96838624636811,-5.72005955903021,0.901833226179333,-7980.71427161411
-0.0302658707527182,-0.305746527375702,-0.0883471950648104,-1.52302603922739,-0.590312762754745,0.0237618745370981,1.2820761249718,1.27480736381512,-0.198676047294705,-0.88339887671241,-1.59092284290316,0.0187694492962573,-0.295323027427457,1.60059067926513,0.270309319309457,-1.89484467534656,0,-0.0974530306997344,-0.063861302004797,-0.128313632572146,0.211743452467107,0.20048697536932,0.28483446922478,-0.414338184192008,0.526020594118788,-0.12857234710625,0.141622148074488,-0.610894097298279,-0.00329978238774789,-0.0317713346268481,0.485466711730511,0.668767331106184,1.02872701261394,1.99677184950998,-0.072630450274708,-0.0975685730074442,-0.201698101756484,0.138686231997768,0.202872184263839,0.19284034575206,0.245872885563163,0.218599374422434,-0.50843447268733,-0.513603217439648,-4.90951503966934,0.012987694002833,-0.629590555588511,0.390710595017092,1.10817630177464,0.728760334814901,1.67157660321872,-0.0191320533999716,-0.15952749262793,-0.0940189500284459,0.478638686513088,0.257245394979365,0.510269149784557,0.4711460971428,0.0645884239242195,-0.42663869247369,0.0980016020980539,-0.153136465754099,0.242287480411973,-0.496321672944959,0.767943108387159,0.803586908495431,1.28841052684346,1.32275176361489,-0.0386244360765062,-0.0606772460273257,-0.040386778446229,-0.641343706100336,-0.701513943664027,-0.539059373108049,-2.59373720174917,0.299778522381145,-0.417154467608262,-0.279039289133177,-1.50239938146906,-0.30220773551264,-0.368016609279411,0.816596140082003,0.496073766168869,2.6320357044169,1.18205478308688,-0.98772346322657,-0.0608350071473384,-0.561103579318135,-1.03080501225961,0.136343409951698,-0.838930248042935,0.325171093497446,-0.540755646025499,-0.650001178282118,-0.238239463854529,-0.844382874945149,0.179394957355378,-0.62202066143292,3.71464480052426,1.9683080780946,-5.72003194229389,0.901951303716435,-7980.71416870128
-0.0302672935176669,-0.305780578395612,-0.088351393121135,-1.52210004245549,-0.590582453003999,0.0235762857202892,1.28157770190342,1.27489437092447,-0.198393467920445,-0.883054056637059,-1.59049426544198,0.0195272254445427,-0.294704507697728,1.60143567304683,0.269950856372823,-1.89473929051929,0,-0.0974458174914585,-0.0638574421302857,-0.128311035303751,0.211629435678206,0.20033647965049,0.285021575206847,-0.414259131400131,0.526101702876609,-0.128488146322207,0.141379502431944,-0.610740923781886,-0.003247159604319,-0.0317642871633056,0.485472827090638,0.668817395636072,1.02881316656685,1.99714596204359,-0.0726514395260782,-0.0975992820693072,-0.20173616928725,0.138767337831878,0.203121858320152,0.192955380681859,0.245940537801381,0.218469364273307,-0.508356599185061,-0.513756238058698,-4.91135225195676,0.0129194910378906,-0.629736999586484,0.390750448337675,1.10856339423374,0.726137025438075,1.67204067229571,-0.0191288242098396,-0.159542181157179,-0.0940046179775029,0.478657150640481,0.2573220113916,0.51022927954925,0.471031261096465,0.0645329759686127,-0.426421607002029,0.0979428510814829,-0.152947209213128,0.242162122700905,-0.49634459441019,0.767649200162743,0.803660772759558,1.28837301938443,1.3231062348512,-0.0386156043282907,-0.0606247544818156,-0.0403712575586297,-0.641443236015519,-0.701615791998018,-0.539327262221315,-2.59382164462348,0.300038733886798,-0.417376166014288,-0.278913141488872,-1.50218407666577,-0.302069063271696,-0.36753997462616,0.816404722721041,0.495715600583634,2.6320485955464,1.18166776761924,-0.987822783115387,-0.0612315964371888,-0.56108863999917,-1.03108793997375,0.135850897484582,-0.839014824444801,0.325538607519204,-0.540652252751373,-0.650216547250549,-0.238198127805538,-0.844284716071436,0.179320138449743,-0.622035382617364,3.71443539059236,1.96822415772838,-5.71999510138624,0.902179509438541,-7980.71409948112
-0.0302675509384132,-0.30580212191407,-0.0883567243826174,-1.5214483139974,-0.590702856917985,0.023265556625644,1.28130351974998,1.27485912343067,-0.198211505129093,-0.882953707748196,-1.59032033236368,0.019995697239532,-0.294452455510131,1.60187838680815,0.269745037869155,-1.89473105373735,0,-0.0974379432809516,-0.0638549204715531,-0.128294773224901,0.211677237027304,0.200456757427972,0.28482599631964,-0.414272401987019,0.526058202204947,-0.128396895632995,0.141389326332413,-0.610523572446992,-0.00316330652372053,-0.0318413078634285,0.485522181413768,0.668712569054012,1.02889239775279,1.99734623664936,-0.0726657587574776,-0.097635271932176,-0.201764789103626,0.138807168162848,0.203369212295144,0.193004054150271,0.245903313067563,0.218791605115755,-0.508290783857554,-0.513663814756727,-4.9124594490459,0.01275024576864,-0.629747679242164,0.390753060872156,1.10867766778029,0.724610846238867,1.67231574752571,-0.0191249802729242,-0.159516737142767,-0.0939875286654269,0.478604619113563,0.257292123349131,0.510255834183024,0.471085925631953,0.0645350740187979,-0.42637069052373,0.0977270346263534,-0.153107087499421,0.242239876899163,-0.496394822928698,0.767500101506371,0.803388997318206,1.28836061157115,1.32329107165164,-0.0386139995634201,-0.0606239056643474,-0.0403609469888564,-0.6415153842986,-0.701845863254698,-0.539459565280588,-2.59368712086881,0.299905868858452,-0.4175295616532,-0.278830760077767,-1.50186550201491,-0.302064733614679,-0.367328554121792,0.816447763453493,0.495846435368909,2.63207423125111,1.18137276730833,-0.987741406051543,-0.0611118259301756,-0.561088057437151,-1.03130874174162,0.135576971039662,-0.839053203778844,0.325750823965754,-0.540707743402504,-0.650302429754992,-0.238242234411693,-0.844222372739349,0.179379476676581,-0.622084691707653,3.71426876659083,1.96823477871578,-5.71997387290319,0.902383053320021,-7980.71404948546
-0.0302670667498785,-0.305792570377962,-0.0883573846403569,-1.52135569071839,-0.590717397371693,0.0232106230261034,1.28126621047017,1.27483540310721,-0.198189723349202,-0.882952744870532,-1.59030656124509,0.0200470873022026,-0.294431195181379,1.6019187457936,0.269776305241906,-1.89474201584798,0,-0.0974360337736276,-0.0638534026115192,-0.128291035038124,0.211687452887377,0.200466235594233,0.284830498959655,-0.414303103000957,0.526039467063257,-0.128406968787327,0.141414891963858,-0.610493181534002,-0.00317521613288985,-0.0318169701129645,0.485490074246273,0.668690766642923,1.02891231916618,1.99735329148518,-0.0726665489859066,-0.0976368688771019,-0.201763751810852,0.138802045029113,0.203381662157003,0.193012021920004,0.245920547420246,0.218734768245436,-0.508266750550828,-0.513636635387754,-4.91261249211974,0.0127408116251236,-0.629756279797606,0.390732719808457,1.10869402979946,0.724409096052778,1.67234470845656,-0.0191248784384809,-0.159509365276951,-0.0939860413427112,0.478577014559206,0.257283903340514,0.510281032647791,0.471108064224995,0.0645450479302885,-0.426374295126632,0.0977022953688327,-0.153160552560568,0.242223781668382,-0.496400681488782,0.767497433136836,0.803333531295345,1.28835989170873,1.3233075842098,-0.0386138627249087,-0.0606220470493695,-0.0403613465888511,-0.641527281541791,-0.701892562464777,-0.539468252020996,-2.5936626596039,0.299916239172905,-0.417554954508955,-0.278803846678327,-1.50181409964487,-0.302064291434694,-0.367323739967174,0.816466543040957,0.495839189129734,2.63207798051491,1.18135501412432,-0.987719875948355,-0.0610499836645503,-0.561094950148801,-1.03134662324728,0.135543524251742,-0.839056001887763,0.32577420250277,-0.540729331950361,-0.650309375283368,-0.23826112092738,-0.844213266262345,0.179404585343504,-0.622096664334298,3.71423705209426,1.96824433710117,-5.71997111800307,0.902418121422059,-7980.7140320115
-0.0302656271237084,-0.305784098488989,-0.0883588699273204,-1.52113760777035,-0.590718328927839,0.0230793886811548,1.28111401768666,1.27484200508028,-0.198238885334489,-0.882974315846525,-1.5902944923345,0.020037136758782,-0.294469436868521,1.60190899956167,0.269792652015165,-1.8948352713155,0,-0.0974340599451744,-0.0638502554090809,-0.12828396382788,0.211640308680831,0.200393496097367,0.284897766030129,-0.4142813311474,0.526000138691606,-0.128367139478555,0.141445217208867,-0.610503003614381,-0.00307612777209758,-0.0316527827697845,0.485400986902734,0.668663706035344,1.0289945080261,1.99729261602042,-0.0726672767050654,-0.0976392096532737,-0.201760719593913,0.138820579161891,0.203350711912421,0.193065274235397,0.245846821379915,0.218862849179388,-0.508278877093851,-0.513633997233107,-4.91297269003943,0.0128342058392139,-0.629760447041327,0.390714144666462,1.10862807002257,0.723941058308514,1.67230596650244,-0.0191256209112445,-0.159500398204045,-0.093993529162357,0.478470821771485,0.257289613927938,0.510406669671848,0.471159434955601,0.0645336004439287,-0.426397721831673,0.0976661532479826,-0.153286894312922,0.242015978998299,-0.496433734149236,0.767582647061356,0.803241764092406,1.28835709455733,1.32332584188732,-0.0386144432413643,-0.0606110376055379,-0.0403659658018004,-0.6415775019862,-0.701995998830904,-0.539474550163653,-2.5936061542834,0.299974589883078,-0.417622029534159,-0.278716369143605,-1.50174024594814,-0.302026903014023,-0.367373473589229,0.816492327367827,0.495734928431068,2.63208189794101,1.18146193951862,-0.987701125246156,-0.0608940091526167,-0.561106552868347,-1.03147071850316,0.135480490746477,-0.839054533791289,0.325803258741511,-0.540815769763316,-0.650308515805432,-0.238368575382522,-0.844187348388889,0.179533328894301,-0.622140698681047,3.71411408634711,1.96829683853541,-5.71996509469011,0.90251191445862,-7980.71401808412
-0.0302643119637161,-0.305775779427752,-0.0883573935993983,-1.52096747086688,-0.590713854219535,0.022961911443586,1.2809763230519,1.27484433139297,-0.198334416458874,-0.883003141623368,-1.59031281899737,0.0198960140113763,-0.294572596077743,1.60178672232088,0.269737630998178,-1.89498065595334,0,-0.0974353276733145,-0.0638511617708764,-0.128282985813745,0.211625392568715,0.200392244630366,0.284860389327256,-0.414248090979513,0.526047381941469,-0.128324324241387,0.141492591718896,-0.610424735882379,-0.00295201943453623,-0.0316294313317209,0.485396951775311,0.668681939951005,1.02908693263715,1.99720711180162,-0.0726697155498141,-0.0976378314859661,-0.201768201066038,0.138797953042774,0.20328844000695,0.193069240811207,0.245848472095262,0.218759472767049,-0.508276488885664,-0.513690640961194,-4.91327822331546,0.0129240753786926,-0.629707758136383,0.390706801806668,1.10865399846657,0.723545075758606,1.67219583299787,-0.0191257837402541,-0.159504476955984,-0.0940005328998349,0.478441103533507,0.25732332545054,0.510471162018354,0.471212768992269,0.0645417371241343,-0.426371286264442,0.0975791025140834,-0.153349762908812,0.241845145037041,-0.496559205386163,0.76766127141209,0.803217047152207,1.28834926417043,1.32333924626265,-0.0386171548372277,-0.0606171997063379,-0.0403668571577842,-0.641634874207752,-0.702025268195719,-0.53949743496743,-2.59355978534235,0.299877530536786,-0.417665105714156,-0.278699228881876,-1.50168905424888,-0.302001265604216,-0.367398409900065,0.816496551027834,0.495815257026119,2.63208003798871,1.18165286291352,-0.987747514785668,-0.0609042509211938,-0.561131964553696,-1.03160631546783,0.135441988248837,-0.839048395046627,0.325796339614858,-0.540902123672452,-0.650299236528416,-0.23851594660025,-0.844158293182198,0.179695042872659,-0.62218765033077,3.71396198310291,1.96836022835413,-5.71995971976898,0.902565386066747,-7980.71399970782
-0.0302611671628175,-0.305723077119512,-0.0883499115460212,-1.52074813627453,-0.590734702872637,0.0227801429969644,1.28082241289219,1.27471940276397,-0.198437691026822,-0.88305791526278,-1.5903863335773,0.0195958891901933,-0.294751214305049,1.60148846271946,0.269876989522749,-1.89525129396689,0,-0.0974415828723458,-0.0638513455721692,-0.128290892369263,0.211666219890779,0.200442560912356,0.284828287552572,-0.414265747665324,0.5260364499036,-0.128351198706046,0.141657105018282,-0.610316792441455,-0.00295697316009303,-0.0316106629090086,0.485399127915642,0.668739887872548,1.02924513541267,1.99714071700506,-0.0726767218656534,-0.0976515418116236,-0.201785754883799,0.138768496764541,0.203238974988382,0.193035752117721,0.2458368594223,0.218835480178273,-0.508316517206964,-0.513749404614492,-4.91371600872522,0.0129585973047135,-0.629598924037819,0.390684860981933,1.1087608908109,0.722972144156499,1.67201963324561,-0.0191264977838894,-0.159507398067265,-0.0940008910183815,0.478530912408176,0.257387301284455,0.510467796869871,0.471313124406685,0.0645357613677889,-0.426294693411699,0.0974140855002382,-0.15347393344643,0.24174820255459,-0.496827502733372,0.767689388654688,0.803222652062612,1.28833052969236,1.32333961653293,-0.0386209454649911,-0.0606188747527966,-0.0403750976885918,-0.64170243133535,-0.702009315878052,-0.539551401420002,-2.59349389593041,0.300014551552775,-0.417675081582562,-0.278672589987389,-1.50169958671299,-0.301983111467737,-0.367392021940379,0.816438271694227,0.495869289205118,2.63207018328048,1.1819445427943,-0.987835462556422,-0.0610487228246269,-0.561209765038615,-1.03182529483316,0.135402430401426,-0.839036317649416,0.325737340282524,-0.541021845534326,-0.650289958760474,-0.238775813484039,-0.844112559551366,0.179970550791989,-0.622261671534486,3.71369768578113,1.96847783963144,-5.71995008594977,0.902578367689733,-7980.7139724992
-0.0302590404364323,-0.305706225875154,-0.0883353173140015,-1.52061605342509,-0.590756193512685,0.0226299639526434,1.28075825960541,1.27461151864214,-0.198492964565244,-0.88310760744917,-1.59045933991306,0.0192922442284412,-0.294950738570132,1.6011349194753,0.269835684474221,-1.89551977928155,0,-0.0974413103511331,-0.0638464002618074,-0.128291460579125,0.211725806566015,0.200392831740276,0.284886035068866,-0.414184965577149,0.526021099463324,-0.128354360509434,0.14164993465618,-0.610407677566139,-0.00297485698099301,-0.031497181656391,0.48534694433642,0.668722154646543,1.02938907100008,1.99716307636458,-0.0726802720332148,-0.0976641396181968,-0.201793737541546,0.138724132636971,0.203241955092673,0.192979202612838,0.245908108554486,0.218862997821351,-0.508349560331887,-0.513700062866385,-4.91404611097804,0.0129330833800565,-0.62964131400468,0.390591392138825,1.10889310135651,0.72254778741774,1.67203177969077,-0.0191273870852546,-0.159516664077404,-0.0940070544538346,0.478726092829854,0.257412407976779,0.510472166837552,0.471262232549578,0.0645291654670142,-0.426337039910303,0.0973386717351183,-0.1536331691174,0.241769436310844,-0.496947289438392,0.767691381491026,0.803252187977038,1.28830697285355,1.32329312685518,-0.0386240879681595,-0.0606257947480675,-0.0403759204989454,-0.641701472335288,-0.701944056122731,-0.539555312286894,-2.59344046861051,0.300013737483937,-0.417661657842901,-0.278666992845996,-1.50176555728426,-0.301970754882089,-0.367400200978982,0.816438030587473,0.49594387385062,2.63205912495701,1.18205144376773,-0.987883357291896,-0.0610942366375584,-0.56124143060691,-1.03200416087206,0.135387561353716,-0.839031673687347,0.325635725927372,-0.541098454343194,-0.650290810728471,-0.239006912952309,-0.844082032682312,0.18021271897129,-0.62232295310261,3.71346014694167,1.96860958101527,-5.71993874644658,0.902488223686619,-7980.71394881847
-0.0302558650731307,-0.3056776687548,-0.0883191784104626,-1.52051951984777,-0.590772872339391,0.0225047017718562,1.28071607243723,1.27450256880831,-0.198524002871187,-0.883203374034839,-1.59051468212418,0.0189568664755236,-0.295186494330692,1.60064259319277,0.269964204366244,-1.89585777174085,0,-0.0974422190456406,-0.0638481565153902,-0.128295115824386,0.211761080888489,0.200473574197771,0.284938902736105,-0.414113655443901,0.526041343558045,-0.128373220641546,0.141529385252981,-0.61041937591729,-0.00292820592351672,-0.0316114326268497,0.485397584277255,0.668746332625426,1.02955348482805,1.99723747681087,-0.0726861383041038,-0.0976685186916983,-0.20180795222697,0.138686442021327,0.203272247504308,0.19292421646577,0.245991476891097,0.218879819138165,-0.508424703930357,-0.513669305382813,-4.91440050970391,0.0129242985165953,-0.629751181206082,0.390665918802607,1.108937645798,0.722115966790828,1.67213246454215,-0.0191272449640153,-0.159552787419714,-0.0940108301476084,0.478832762197201,0.257391713027673,0.510521314318648,0.471284125780413,0.0645029357491718,-0.426337299553624,0.0973359612915962,-0.15369415493816,0.241714685185074,-0.496913752957829,0.767704259843663,0.803415191640802,1.28827688428562,1.32327072806013,-0.0386254188418966,-0.0606192625076359,-0.0403805758382735,-0.641635906563148,-0.70185251899552,-0.539483027056102,-2.59341290700141,0.300021982907368,-0.417661318664543,-0.278674386373255,-1.50184539981629,-0.30199872157116,-0.367444190843443,0.816499572613514,0.495949873509719,2.63204276289805,1.18201083103237,-0.987905437292452,-0.0610089464434123,-0.56125694408475,-1.03219557143948,0.135385566147683,-0.839042204929669,0.325470914715828,-0.541169073312306,-0.650297770347061,-0.239265742298739,-0.844051289124232,0.180480440497422,-0.622392283183998,3.71318064070909,1.9687782048279,-5.71992061789617,0.90233426072223,-7980.7139178754
-0.0302549669449346,-0.305694786402197,-0.0883122106919231,-1.52046845618544,-0.59072599698048,0.0224367180237814,1.28066158769321,1.27455450573054,-0.198611757121587,-0.88331977241144,-1.59054380103747,0.0186824433764047,-0.295404263716483,1.60012468255336,0.269884469674827,-1.89619798628026,0,-0.0974424452109577,-0.0638458649114845,-0.128297046349821,0.21183100009505,0.200551640899291,0.285034089157992,-0.414121675752093,0.526044737934848,-0.128415672287854,0.141611382802026,-0.610404749570508,-0.00317702641803874,-0.0317144748963605,0.485374579829468,0.668786565949537,1.02972184588129,1.99729868123497,-0.072689985565921,-0.0976710957017587,-0.201813504715654,0.138730677578821,0.203264969013874,0.192969805051466,0.245975424633437,0.218886709135347,-0.508522444002157,-0.513715452195572,-4.91470458009972,0.0128800904857584,-0.629797180281996,0.390708010548865,1.10896313547971,0.721780376955862,1.67219842689858,-0.0191276717627698,-0.159571103703636,-0.0940166130992272,0.478814320090555,0.257345497456306,0.510554497821007,0.471315472906085,0.0645012493983582,-0.426401990359877,0.0973537523258772,-0.153555444104117,0.241718938198669,-0.496812399226386,0.767743514094302,0.803482440696984,1.2882490805551,1.32325076159301,-0.0386247958058123,-0.0606188652523624,-0.0403798315454821,-0.641519997602928,-0.701812745311995,-0.539358328219864,-2.59340384611799,0.300002567142801,-0.417691607294148,-0.278709523264205,-1.50190573689171,-0.302058261194684,-0.367499960446465,0.816535228552245,0.495943750763238,2.63202751108513,1.18187529734156,-0.987951151483546,-0.0609416716473333,-0.561290302566254,-1.03235401740875,0.135390690030079,-0.83908325937061,0.325287717354868,-0.541224140764772,-0.650298901620922,-0.239474429810235,-0.844021563073587,0.180684886929488,-0.622447095910272,3.7129173173034,1.96890872049995,-5.71989678502781,0.902254285960934,-7980.7139067235
-0.0302533884999243,-0.305681901249901,-0.0883100924693814,-1.52046108178955,-0.590657200612366,0.022407889291446,1.28065705119114,1.27456363432798,-0.198679640603491,-0.883442870092294,-1.59059944269083,0.018543671160776,-0.295504938358688,1.59966321186735,0.269993220930538,-1.89648407923725,0,-0.0974424140009772,-0.0638481170798796,-0.12829747864385,0.211871640122076,0.200533924586106,0.28502921861645,-0.414064019319038,0.526042479243887,-0.128365757870164,0.141571117584393,-0.61048846430155,-0.00321300539672688,-0.0316882713916284,0.485434682563545,0.668753643511011,1.02986817475252,1.99728773540009,-0.0726904518032137,-0.0976714367174078,-0.201815422953846,0.138802524202674,0.203223363378166,0.193077918634386,0.245934311963074,0.218854810279403,-0.508542862402322,-0.513819473349388,-4.91490781719676,0.0128470053656436,-0.629818372440873,0.390664748601192,1.10903681079996,0.721577364178048,1.67220875080495,-0.0191273809038,-0.15956357031106,-0.094011444578596,0.478685607496569,0.257297937592068,0.510496816787525,0.471401934976669,0.064521248494925,-0.426450492168423,0.0973925019357813,-0.153363571874492,0.241884221588125,-0.4967329619611,0.767752419206914,0.80339833298656,1.28822822182571,1.32324149219286,-0.0386236081847829,-0.0606187385422556,-0.0403772910744265,-0.641406878026761,-0.701818594136776,-0.539243977993209,-2.59339367363265,0.299984742668259,-0.417725160099819,-0.278804029543778,-1.50195175172703,-0.302097025319358,-0.367542574196132,0.816499593082185,0.495940754717229,2.63201640198785,1.18171141853873,-0.988000584436863,-0.0609528130068106,-0.561331774692001,-1.03246331311771,0.135396502401727,-0.839155416748208,0.325126319410728,-0.541266421457528,-0.65028469686042,-0.239604745172769,-0.843997810103634,0.180799889910947,-0.622478549210757,3.71270355373002,1.96898282469077,-5.71986981672802,0.902275272532871,-7980.71388637934
-0.0302531453153926,-0.305676382389224,-0.0883083018683117,-1.52047229326098,-0.590574923741129,0.0223627816333936,1.28073790703092,1.27451795587167,-0.198726773496369,-0.883537291464925,-1.59070637633442,0.0185009196214146,-0.295531987715763,1.59925805608266,0.269970158385836,-1.89673011268311,0,-0.0974413335679909,-0.0638458478111566,-0.128293363087538,0.211894497730743,0.20055718071008,0.285031194547043,-0.414174195484993,0.526041019326564,-0.128432576641185,0.141535721460703,-0.610533436177986,-0.0031077109029598,-0.0317356078623821,0.485346985224441,0.668801271011119,1.03001322856269,1.99724003680187,-0.0726934665051811,-0.097668209535315,-0.201825355386727,0.138827696225514,0.203241103716483,0.193134010767836,0.245930496770679,0.218862088034447,-0.508480036857979,-0.513877379029635,-4.91504023591634,0.0128306557821547,-0.629877344466996,0.390708176184565,1.10909100714268,0.721470336968997,1.67212161984825,-0.0191271100441502,-0.159555555508779,-0.0940076029542634,0.478556204653149,0.257290019739107,0.510436490818374,0.471346945782767,0.0644985459276521,-0.426504762267003,0.0976104112321169,-0.153255670899469,0.24202119358123,-0.496652883471604,0.767744850160703,0.803264264582424,1.28820955762224,1.32321319462493,-0.0386214930180672,-0.0606146332283436,-0.040372997990982,-0.641350479338332,-0.701800591299647,-0.539195145715691,-2.59336847473131,0.300013664535897,-0.417723353578039,-0.278898657284652,-1.50197030341544,-0.302124100849328,-0.367588350146926,0.816441529765561,0.495943126136265,2.63200927419592,1.18160470974037,-0.988024442259533,-0.0610032403086533,-0.561334024592243,-1.03253985309011,0.135399508889728,-0.839262778794456,0.324988177849188,-0.541316847384988,-0.650250689546219,-0.239665236215116,-0.843981185452267,0.180839108770889,-0.622493863419094,3.71252422817777,1.96901744732479,-5.71983747252999,0.902343800772458,-7980.71387247992
