"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_BEV_5","alpha_PHEV_ICE_logistic_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_BEV_6","alpha_PHEV_ICE_logistic_6","class_intercept_6","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","LL13","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","gradNorm13","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
53,"logit_random",-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,0.749287427230738,0.614430673317984,0.578514514030863,0.0073429825455894,-0.0992073400097263,-0.0661828900318631,0.170404182488081,0.0136622499776319,0.341372402342457,-0.332646141360708,0.142240619168029,0.011301825538894,-0.0482586526228142,-1.62661074187412,-0.0683037650861835,-0.318156101748978,0.229127978007309,0.120483290879056,-0.438904093034844,-0.217804952558083,-0.0407528245359327,-0.18687054732626,-0.274490976519189,0.019664445527166,0.0233337911307983,0.107393289247099,-0.67061691248434,-0.248786295640503,-0.474606327972741,-0.151219907347095,-2.31133360486555,-0.0470094290596591,0.026520655619901,0.282749271579087,0.690389745417051,0.365480919689715,0.440939031786599,-0.015747130590137,0.0140010657052956,-0.0787422772184335,0.215088026667932,0.0324319168495268,0.0481348652255402,0.205319881859875,0.0585242808116436,-0.0244488820741899,-0.194630712753032,0.47626638263568,-0.0268412045339829,-0.805822144907937,0.123485652464442,0.392182255033404,0.686686718980722,-0.0872191316121474,-0.092066814242096,-0.151772425193005,-0.227374300558728,0.00331119767156617,0.0186721950151915,0.165758189717332,-0.236138070758612,0.209225176906418,-0.114697999856744,0.0346998847412786,-0.65290128014116,0.0395994788808074,-0.634741274525474,0.641396907297894,0.916293619144708,-0.441369300257277,-0.0872766383026783,-0.126133074497165,0.0994298527829843,-0.192671322935437,0.0670795678881605,0.0242955009154583,0.138066308299978,-0.207743073301292,0.343189761159068,-0.180765137965601,-0.196460004989206,-2.1717736206834,-0.0866055660293883,0.219649480859867,0.664275979427621,0.121453511957079,-0.313423917127827,-0.497001717237354,-9503.42372169394,-8283.57354613467,-8112.87130798954,-8051.3101042846,-8036.93845108103,-8033.34221011743,-8031.65873573052,-8014.96572076689,-8005.1585696044,-8001.22169874275,-7994.03636356242,NA,NA,NA,2990.76571090339,1117.33555327663,829.597184986595,630.118036789312,236.874261775606,307.589953244113,711.020641905087,471.681202780425,354.355848890494,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-7994.03636356242,5,"pruned_test3_bad_gradient",53
54,"logit_random",-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,0.848842931217514,0.542710392242298,0.539783182060142,-0.172193671737429,-0.182752127502581,-0.162265191471793,0.0528201358096344,0.0347176775377342,0.311921453612,-0.239051547879411,0.115301833981997,-0.745679185099488,-0.257630978743878,-0.095072123017413,-0.0651247882718829,-0.0126122660647577,0.074525014036335,0.698359888042323,0.159662793450245,0.0289942454754532,-0.0567746681266597,0.0201605723961617,-0.240462869549104,0.0451529462451171,0.0104208937097051,-0.118161686392428,-0.50904191428686,0.542723318148265,-0.313339180294525,0.0548610944955947,-0.903744552615985,-0.199926121063375,-1.03999068245002,0.677918181177229,0.107206792319193,0.624894309482276,0.354859525052583,-0.0473339025958149,-0.0179310646820994,-0.307276853096944,0.182196749972029,0.0232466470584316,0.360863291764385,-0.107868593475657,0.347249002386347,-0.396059343604761,-0.148264693393899,-0.661360659756025,-0.129649742786448,-0.435395757290919,0.445842984151095,0.227930492400192,-0.681688638704592,0.0417070275449386,-0.0932342641509736,0.0668181933117421,0.0611181254355133,0.159195349940322,0.013533716562903,0.0588352765797356,-0.267114673352773,0.703936165046456,-0.659880648406011,-0.199399062351643,-1.45144909862938,-0.0555856260132273,0.0248887284005299,0.355291910571978,0.896461359867826,0.602216757667956,-0.451674017415337,0.0246985875052905,0.0726592051059396,-0.251898679411258,0.24774445280317,-0.00796261781697619,0.42955185416031,-0.291491587365945,0.67697995812366,-0.290884799212742,-0.15958839582322,-2.91589126654818,-0.0719195483712164,0.250964356108683,0.356751409787685,0.614009850812145,0.305327038398021,-0.0771345353331709,-10290.5234716771,-8202.9286029286,-8076.54574606725,-8045.83993767153,-8034.71467747794,-8028.30371811298,-8026.26727018137,-8025.4052170613,NA,NA,NA,NA,NA,NA,1725.94649733279,1243.4075876061,491.415961592481,386.029250130889,302.62667788166,157.551085635021,111.885780168305,NA,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8025.4052170613,3,"test0_worse_conv",54
55,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.445672243953871,-0.109960031023049,-0.146883701203811,-0.0612857289622028,0.164536048844351,0.0353408552238742,0.155585860175335,-0.249734738411147,0.499028675273383,-0.0854607480318091,-0.139146066564463,-0.904598526752042,-0.0105855083125504,-0.510456681243504,0.675357272680849,0.138032769374549,-0.082671507490931,0.277827631084837,-0.0778958851276814,-0.0927313524024162,-0.126349636837904,0.158251281145454,0.0270485771292644,0.197791226240567,-0.378569743890113,-0.302116958175164,-0.109556588550001,-0.246858630735927,-0.883081204370419,-0.114361467558599,-0.0741717901045996,0.538884999398142,0.031351335416548,0.497322704452174,0.532301804104153,0.0394883058100219,-0.120396139346792,-0.171399127836352,0.10544709142804,0.0364311544745365,0.150249719838794,-0.405645653041607,-0.019181635210807,-0.460487126781809,-0.149511159384891,-2.08583972069891,-0.103497548492294,0.0601835082785814,0.432019771714695,0.135511262426153,0.808221159650814,0.492262029141576,-0.0487181142038162,-0.283252718122821,-0.127437184550084,0.0724783252951058,-0.00274580149794089,-0.0799398864918387,-0.0470009120051449,0.282906609374582,-0.722386845497737,-0.23374950161992,-0.365364115888167,-0.0225997076346636,-0.0212503698946015,0.132369082868099,0.382591193756089,-0.283758759555761,0.912217625301797,-0.16213834597285,-0.198325098049978,-0.0642067474348992,0.0802298708240281,0.0105882226186922,0.269982580766461,-0.0887211532993806,0.649735401085174,-0.34095266605329,-0.0603281021429648,-4.1199254735148,0.0104677232740503,-0.628703381575863,0.425385009390302,0.0807118173455819,0.362657578563836,0.11266224179286,-11483.5340859907,-8270.83628323546,-8125.25114672127,-8093.03178163027,-8087.13682969386,-8084.17982364446,-8084.15894558298,NA,NA,NA,NA,NA,NA,NA,2002.33319464859,906.209803477224,347.655284423449,114.806650980827,206.139969103015,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8084.15894558298,5,"pruned_test3_bad_gradient",55
56,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,-0.583096626956707,-0.0828950211307189,-0.203386030567754,-0.380937209765395,0.0939799559199521,0.0351719721162603,0.206573974242475,-0.240078372824816,0.302963803676551,-0.35443551885722,-0.212042264058194,-1.16136485886082,0.0212502321005765,0.154243854133831,0.933167192540131,0.402806777190417,-0.04283058150848,0.155815706209778,-0.0987613267648127,-0.198089763951801,0.0341363275591999,0.125343146650376,-0.00474731955805424,0.123855770279331,0.0607798773622669,0.154611261128487,-0.190262040595736,-0.0616463035322407,-2.86353764629973,-0.091742883979029,-0.42266814682333,0.127802063729614,0.342680810610764,-0.118111776172473,-0.33469296645431,-0.125266368255551,0.0102460264516951,-0.102696353004104,0.155121244961065,0.0269042217693726,0.0802022990631864,-0.172451728858983,0.570978871531649,-0.264104495481764,-0.316089844066995,-1.43307386552103,-0.018615714073087,-1.07576024675352,0.227889258158393,0.385452914116904,-0.668420160491476,-1.10817242844549,-0.10012845731358,-0.0706861155454325,-0.00219953739245611,0.0818904171001134,0.00431773096526978,0.129049978647102,-0.310470425785215,0.336078561034754,-0.327027012230283,0.119495984839938,-3.55423071985596,-0.0516063082876957,-0.383124450402541,0.481911384603009,0.542982110092416,0.520903095004158,0.0100538472539352,-0.0673209231346406,-0.181664338660917,-0.219006307211711,0.05650283737573,-0.00407525212511801,0.0981744746718021,-0.392964550093865,0.686724768221535,0.089299501624932,-0.102947957801925,-0.541856938425865,-0.0609521462384677,-0.923203572706039,0.809282884425484,0.408039792971686,-0.220422147204147,0.0251786379021946,-10480.7059674748,-8296.85941760721,-8061.77712351623,-8011.87960412399,-8001.76642238074,-7997.83737149746,-7995.76951254396,-7994.12164601714,-7993.14999397127,-7992.39892916359,-7991.11338035721,NA,NA,NA,2790.58716266943,1335.35187599915,1050.05006493697,542.967752265205,291.565558713027,72.4712407410504,79.1736392626729,54.7227697089037,47.5884134198582,54.6899752721433,NA,NA,3,"test0_worse_conv",0,1,-7991.11338035721,3,"test0_worse_conv",56
57,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.714908957196771,0.0213201237453241,-0.231938809126289,-0.372700008840636,0.155952002290897,0.00416513411805074,0.289654112422805,-0.21917086698174,0.523655825399915,-0.362717562200504,-0.00234881947142589,0.432036923914027,-0.0214314665866772,-0.212649744201215,0.17592901380267,0.519498017178848,0.583809476393117,0.400019659756607,-0.174732821956155,-0.00951601442650152,-0.265417918005007,0.195082537501597,-0.0121782985660088,0.288144816234325,-0.157992534749541,0.513348980778061,-0.117849111190446,-0.11042139101355,-3.34922884873736,-0.017272273299131,-0.650277601271019,0.880956235122867,0.770702628558502,-0.327767270454544,-0.469776280673983,-0.0840158042130171,0.00452474949011723,-0.0651685881815689,0.0399510348875652,0.047368791209396,0.0934316499304648,-0.110237217942117,0.332428237403367,-0.14598144595418,-0.209894994646465,-0.307980201017755,-0.149881821348751,-0.877245430357282,0.186111826631241,0.512039620988071,0.125114379637971,-0.235507965419544,-0.0263371062467783,-0.0750325467204432,-0.075410579024128,0.109425487974575,-0.00831445663554024,0.312750341226565,-0.37357048147836,0.151046550392462,-0.261895517027727,-0.061810485933099,-1.11411518761894,0.0749948719511892,-0.698386752132337,0.299966540778987,0.831134967831895,-0.403540089904245,0.261638981998234,-0.0817507108035257,0.131424377714807,-0.215753064735072,0.248657431387663,0.0561792461462917,0.135811588646816,-0.450147335103629,0.37095586549769,-0.575775390450914,-0.0715052287872745,-1.15128479876079,-0.0300345836568481,-0.241591228460571,0.898716116314754,0.162940983348526,1.01744469148032,-0.104658568448455,-9284.99950737635,-8248.63766475898,-8090.79719782748,-8037.25448504269,-8025.56056946571,-8019.87413895949,-8016.35459923174,-8013.95946728951,-8012.56570431122,-8010.80456478175,-8004.13712460452,-8004.13710247079,NA,NA,827.433422759681,779.035003904444,595.140208742785,309.27135458554,200.141569556766,74.5765837395376,50.8271402322953,82.040838175357,96.8845156186756,1.74485972508361,1.44762826685568,NA,3,"test0_worse_conv",0,1,-8004.13710247079,3,"test0_worse_conv",57
58,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.337258559924255,-0.10497491381021,0.00488263321701879,-0.104816144096514,-0.0631063311911339,0.0351869350618583,0.170357721916331,-0.571466056117112,0.816079325875742,-0.382924083319038,-0.236627042733634,-1.61945614630074,-0.0416047391383554,-0.503476370990337,0.921460067890584,0.084820200977847,0.0223953815205307,-0.653074446316719,0.0483142725478675,-0.0975375030007868,-0.118384934869809,0.115257572323611,0.0227125976566457,0.0026811995354114,-0.310242597729307,0.313850590803155,-0.616533996457274,-0.0517464023465592,-0.951294413262554,-0.0627355656322168,-0.427236710803581,0.613787427679636,0.475615150169469,-0.665462630312924,-0.289194262783207,-0.0535642700101993,-0.198109320330612,-0.000928025367532143,0.129548029658702,0.0379146837561977,0.194605548584989,-0.228370164785209,0.108246306880706,0.00830022732301272,0.0701965827388005,0.199754331230008,-0.095968331624591,-0.518889982219606,0.736224468303844,0.237298232908361,0.294852238021999,-0.749893970802861,-0.163418220852088,-0.0653095960187284,-0.171505487901424,-0.114232800131502,0.0330910686784457,0.27546520719447,0.0526138220130243,0.510283430939383,-0.217931714607064,-0.118018294771978,-0.268643703723265,-0.0249403172448374,-0.529558591477466,0.820350778615102,0.57689689246472,-0.0784885832693521,-0.413007570535186,0.00221825819151983,-0.183949163957582,-0.281544732857358,0.0778420840180963,0.0251508656913649,0.0930368537254002,0.0704837317298662,0.150928044868424,-0.531459342793251,-0.097719871645491,-1.38526881740862,-0.0710552473231864,-0.451385715221462,0.374839316932485,0.283297331226058,0.21927941435732,-0.582883129029165,-9910.61795656835,-8310.83462667939,-8123.9154622449,-8093.29685865521,-8087.33865217527,-8082.38935719619,-8075.70790478391,-8058.56485636533,-8056.97424942457,NA,NA,NA,NA,NA,1830.76485872095,1298.90622956099,412.846809437416,283.308502057472,302.047774946678,396.059004799623,399.543035766611,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8056.97424942457,5,"pruned_test3_bad_gradient",58
59,"logit_random",-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,0.0357001658761874,0.211378705082461,-0.365696101014634,-0.222388175682741,-0.00365514793279235,-0.0555421495808073,0.0617486043564146,0.0324605659785937,0.0888494152860235,-0.0585781869928972,0.421832549160533,-0.569527496966487,0.0288883155420815,-1.18007001516353,-0.0653252392477868,-0.534496702297012,0.703307497357018,0.608858048100956,-0.822323366510422,-0.0562813352807105,-0.0337927790711222,-0.0591826370314344,-0.0623613871904481,0.0762699019353952,0.000362229140705571,0.104720154750624,-0.129916971401309,0.157785376474311,-0.392466429371336,-0.169897449611545,-0.591947367052661,-0.0645251471246142,0.292265122382742,0.201755311773159,0.349569491613656,0.558028114184851,-0.417180792946498,-0.123727095041815,-0.167060663253859,-0.0100514132350051,0.152588001288015,0.0195280636603264,0.292439999106366,-0.248122320176305,0.19823644847358,-0.170222973240084,-0.0288784496107199,-1.93749747454243,-0.0848849755304084,-0.523257875559968,0.475800436609425,0.944541109176353,-0.325228688532433,0.664649918095949,-0.10244385991202,-0.0165217973241533,0.0330853003930441,-0.009316568599158,0.0275583748155451,-0.0556872210170005,-0.274247165997202,-0.360799797740261,0.0147685614387596,-0.184105895089072,-2.97660642498911,-0.0301556947250686,-0.214759057424022,0.0136666994029656,0.74046864354983,0.664205091082267,-0.634367189212564,0.0546031555387085,-0.184385881409201,-0.227568008430701,0.0303515014302999,-0.00213228866322462,0.233543275610678,-0.150623705355803,0.179133067807983,-0.598085409753206,-0.243035287922377,-3.12167436525066,-0.0394889591543082,-0.914363230793468,0.738071251865476,0.582774431202561,-0.938213719393552,-0.404533335533909,-9886.053770993,-8407.10267522209,-8189.39993513188,-8107.72096272548,-8070.04370483911,-8043.52724582772,-8032.56896766489,-8031.00588431577,-8030.02555202294,-8029.3187592029,-8023.12498961467,-8023.04462299539,NA,NA,1892.40772316211,1362.99007107682,571.423805033766,697.782938043473,901.027269542896,243.733575537933,99.3686180541439,131.767125042578,72.618094106019,6.10249883560054,5.82104330607811,NA,3,"test0_worse_conv",0,1,-8023.04462299539,3,"test0_worse_conv",59
60,"logit_random",0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.76515523779206,0.538771328115836,0.165794109815343,-0.0203266938537706,-0.101024486765823,-0.195120266493817,0.135432025302284,0.0238400783504703,0.232221086124937,-0.0247348106882,0.674856279469426,-0.603576202347555,-0.0453246680058286,-1.22633034925267,-0.0558877222918518,-0.500264417242241,0.328085522968322,0.780242195748724,0.564504090889627,-0.523678571191849,-0.0780378047846547,-0.11031187867943,-0.024236272171924,0.122934597650867,0.0150930296272005,0.352420756943545,-0.407199978688422,-0.0226973254659694,-0.523645241926681,-0.181276235971027,-1.440063404814,-0.100220045407501,-0.626262448311846,0.741251110029407,0.0859108728449792,-0.290308589220056,0.445407846395744,-0.000541784607350423,-0.0826668576789095,-0.157888076622953,0.104239896545021,0.0308526240475452,0.205609938594534,-0.156641389887831,0.218606188482619,-0.280428154344181,-0.28353448394646,-4.02814129829064,-0.000152728150973856,-0.958454881561773,0.378400252424181,0.521718584485352,0.730983350461993,-0.919661351746928,-0.0860746122909832,-0.161871919278828,-0.0900398134715883,0.165285907571228,0.0213184830957759,0.0635195205724341,-0.295118318722432,0.54720603689212,-0.504286871194387,-0.0458147332351737,-0.0705484422119349,0.0717778296963407,0.213243871785419,0.862303781160153,0.168158887163736,-0.304960659116909,-0.144085841970547,-0.0362373198688575,-0.151429483371782,-0.0603712405358704,0.0535636623153563,0.00741853003801249,0.308279513929662,-0.0485915994756811,0.130829576328901,0.151815099450987,-0.00993171397338262,-2.33131132249705,-0.0333998799970967,-0.297156234636555,0.687085813288577,0.954240871421061,-0.867046945691516,-0.0576650932165039,-9748.73441354797,-8225.28701562087,-8107.01491848476,-8070.51614309994,-8055.36188191327,-8050.72864723202,-8045.50803405081,-8028.95549712645,-8020.44464972843,-8017.97587845249,-7987.08060128972,-7980.71587359684,-7980.7158704496,NA,1021.53744704618,738.496191204772,331.187190527206,335.789416671333,98.4949258311258,437.419083368233,576.390190564685,565.350315326483,279.702183027552,21.1756913681782,0.580618597158512,0.417613872804133,1,"best",0,1,-7980.7158704496,1,"best",60
61,"logit_random",-0.0639462030211476,0.166170072122728,-0.143458079190267,-0.0418385669127637,0.00832198458807411,0.271267948426782,-0.572160398733191,0.452396691751117,-0.098612100611301,-0.185408937948587,-0.565422744397349,-0.0162346166975556,-0.487009175407378,0.365277433181182,0.105805071787909,0.675856646850555,0.0366268605822666,-0.0993453569367256,-0.131653964922944,0.0876201484531787,0.0189192858302213,-0.0891169874883938,0.130302416768554,0.569923199771657,-0.213557922083345,-0.155343210541417,-0.906343972266322,-0.135041804495455,-0.385384477509141,0.726004679645412,0.0659144656267017,0.198062173282839,-0.00525279400893007,-0.107039057234046,0.0344123033979776,-0.00305662260373508,-0.0304507771089143,0.00693502591546533,0.126474987906057,0.0515390885406925,0.728610124805045,-0.395958922314347,0.076426848007374,1.35690310611854,-0.0588312270387595,-0.15593685147108,0.222768660984002,0.578410268588923,-0.31613451025056,1.08817217789054,-0.15651914409567,-0.159839904144682,-0.16161787149898,0.128581872013,0.0331454912440544,0.250008868765873,-0.272469467661871,0.416055088157923,-0.358443428727878,-0.0989174818778057,-1.78488827639967,-0.151742866798945,-0.331983280365198,0.66177433936391,0.934675218211487,0.277776953065807,0.53305877094186,-0.143086246327676,-0.0712182782098088,-0.191123067952216,0.23096314327928,0.0200070281337435,0.0276338295142107,-0.692723043819334,0.541224441464891,0.0713813624610208,-0.0641250517627397,0.166964323097728,-0.0575331803694928,-0.793701823958603,0.733061242201365,0.417323811179958,1.0194273694948,-0.531173929053617,0.00730866343705525,-0.0523936277377028,0.0151326062164045,0.154451799426125,0.0103691608512609,-0.115037793913844,0.110284477787594,0.753373730316141,-0.110762208909858,-0.014947610165094,-1.49727252843602,-0.0841707025428415,-0.122090593248586,0.317055654665455,0.48850758779794,0.334237349363972,0.721966650570389,-10280.7268761074,-8343.77480313156,-8204.86899293809,-8136.13581455852,-8086.752496972,-8064.2105049005,-8059.54510971886,-8058.2031304219,-8057.36371474823,-8056.37271157257,-8049.23768112661,-8049.23763127667,NA,NA,985.645891713033,1177.16565484654,986.209526402774,944.199433789908,328.515943816653,91.2739155971453,86.7965712041501,47.9572733695498,58.7957013202387,2.88127273715887,2.06523611689005,NA,3,"test0_worse_conv",0,1,-8049.23763127667,3,"test0_worse_conv",61
62,"logit_random",-0.117774570737232,-0.0780591377970062,-0.217914103130256,-0.0174598476010711,0.00825791537518148,0.124563483168304,-0.249429031299325,0.528891915717272,-0.327531693544727,0.0643643531508935,-1.03681143409042,-0.00887398194954971,-0.617118252568002,0.780170053965412,0.339034503577277,-0.134115150885694,-0.190613992748628,-0.0936698620942723,0.0773721665810656,0.117505450972645,-0.000135001435775293,0.363770465796114,-0.440030384148973,0.210659716261663,-0.699039446447928,-0.138408924123989,-1.6583737438412,-0.0570362967368862,-1.03597632855933,0.930368160028011,0.888861063844524,-0.539770339004215,-0.626487070983889,-0.0696778639691205,0.0126950888747347,-0.0242485760448441,0.00221182356190504,0.0369873157660792,0.337492549876415,-0.0571762870188438,0.150260747307166,-0.801116344595226,-0.190867026517108,0.0959972305203673,-0.0120810151349359,-0.617872043262163,0.965210712612607,0.704079828802496,-0.245237447371943,0.421355471541858,-0.0628504805792302,-0.0460376231258097,-0.256154315746195,0.160231061267718,0.0090774559423842,-0.0645871250926489,-0.152242597009013,0.186758412165421,-0.363659089255223,-0.0523988641405905,-2.80470914414676,-0.0462315158289622,-0.286905263490196,0.365519224638119,0.352111034295522,0.787582988008668,-0.245470317012351,-0.107670583297243,0.0152524996484878,-0.247687677633975,0.178019916790438,0.020005569916475,0.181038943886307,-0.383690711721948,-0.251406785681483,0.0757369587040403,-0.318312156060937,-1.08666030076488,-0.0502986572500824,-0.551928377912421,0.615820565763861,0.650292757442221,0.302749062448199,0.379674068257837,-0.134374453821602,0.0568018755157311,-0.117956171100603,0.0807137001229509,0.0137679555919865,0.0732658529912458,-0.548155366117819,0.66118366989835,-0.000777985667019143,-0.154206388515733,-0.984432822407255,0.0351436006547396,-0.714922220839581,0.552421630956233,0.845331347030588,-0.606814504715164,0.384609696937959,-9501.67107864813,-8155.72314425871,-8050.61908753415,-8026.49808627748,-8025.87684641348,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.44944839871,674.162634440104,296.299040754667,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8025.87684641348,5,"pruned_test3_bad_gradient",62
63,"logit_random",-0.0444946370639717,0.0271586581358338,-0.135771065076587,0.05877931136082,0.00225509896448409,0.0377362087839957,-0.227478304476201,0.484372628499476,-0.303155934235978,-0.0360664230065035,-2.52965174147188,-0.123687862722753,-0.210597162706614,0.296289554378018,0.730375539851375,-0.280834548060118,-0.0931606066970159,0.0446948297367221,0.0247119563227976,0.191134621221302,0.0259552899973582,-0.100583928567524,0.019928098610149,0.394437844213644,-0.466939136699642,0.142011210518086,-3.21323612395375,-0.122215150167724,-0.604864829471017,0.347087342175655,0.600867436667904,-0.217606375531048,-0.392457239274624,-0.0872193257969696,-0.185443669653386,-0.106188056066894,0.130797489604764,0.0316272071271485,0.120176657396696,-0.0356011774676772,0.678976419429343,-0.195616422629002,0.0308625428432657,-0.60307290129373,-0.000100032805707431,-0.526546899036671,0.406450905618258,0.744134546853602,-0.63003737718896,0.151430649328726,-0.0818955308873057,-0.228593453657263,-0.0940845330775082,0.1791757343797,0.0254305572533238,-0.0441218144651563,-0.611512212727997,-0.0198212255023299,-0.174642632236236,0.00497642908102325,-1.34514164772494,0.0225159030934951,-0.568967987439271,0.565416978038847,0.936914080055431,0.673251520598078,0.0618559466353,-0.121813578139352,-0.101531629196236,-0.213671665641026,0.0462843969084929,0.0540597552199561,0.0670467580127567,0.174152697229769,0.672668045129802,-0.337992515958972,-0.00863115328025128,0.998196408114825,-0.170233306578185,0.0485907254076649,0.456618587407284,0.707551366621628,0.0208645894085582,-0.0827348315761303,-0.0390831983190388,-0.0235529600074975,-0.221506385326654,0.121538825680664,0.0192185231009478,0.103353569357696,-0.149770833785904,0.859810906325138,-0.641418064699577,-0.146271061289646,-1.46513861858556,0.0358069995858302,-0.341113229177629,0.0920219451934099,0.0301671692403033,-0.177372189064207,0.373351175062472,-9405.26654041185,-8466.45629329404,-8466.11576413134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3210.83957596111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8466.11576413134,5,"pruned_test3_bad_gradient",63
