"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2"
1,80,-10521.8248770046,NA,-0.108205960949523,-0.0923506657304856,-0.216765907813351,0.128872790212246,0.018144570248146,-0.0811731960459116,-0.273663928696403,0.338736830377018,-0.166085074617205,-0.0841509276491157,-3.02282736366631,-0.115926770238486,-0.395533662757087,0.967210436207242,0.707670040163212,0.811210442278534,-0.103346488377967,0.0989015566238918,-0.186527632542038,0.0452967910168531,0.00789159541376421,0.227271490509438,-0.144466163166646,0.425631326253685,-0.530194882101341,0.00740834352731802,0.19264333615501,-0.0061374854940846,-0.18941537014449,0.0291633477108553,0.1319198063761,0.599577593514696,0.790939192857915
1,81,-14029.5575705188,NA,0.054161950114633,-0.102247859626011,-0.209313635280715,0.101310480674339,0.020876537431929,0.100711932783642,0.133376752319001,0.1668805365376,-0.206506311304512,-0.240520672681898,-0.687499219388324,-0.155006031537523,0.00467949433367026,0.76331284772139,0.0910178836248815,0.147111779833212,-0.0306829814815649,-0.0288398157967051,0.218981151011994,0.141817379674911,0.00809389092989006,0.0791737003991734,-0.0595245002367435,0.796450294468671,-0.0650118028144059,-0.106465423547024,-0.672447373486259,-0.0896220598920776,-0.179684246827769,0.713709654565901,0.896059259953909,0.583751501836814,-0.29114814817624
1,82,-11467.0764960674,NA,-0.18777281686449,-0.129260156950292,-0.121783581295018,0.107558279135106,0.0188882343855207,-0.0894225804815157,-0.156624776427013,0.220761272259702,-0.0684387610734327,-0.0618684018946263,1.36043586629452,0.0227534662979403,-0.364137319629135,0.367565063801594,0.732271740660071,0.124458096185699,-0.130863259413352,-0.0780541186301964,0.0657628201960432,-0.0639662154174287,0.0163194582067808,0.110281791440722,-0.270696566558893,0.322071539816777,-0.309520472317061,-0.38597260722188,-2.91518115294439,-0.0129469716938567,-0.531627460154921,0.948991370294243,0.841195742692798,0.852390457377769,1.10176753193757
1,83,-10239.4447491137,NA,-0.0236327272098651,-0.130002053430568,0.0207134882954149,0.0844194850884047,0.0213357216413932,0.253111723316135,-0.352368327911278,0.221120301029016,-0.433903108669729,-0.0921376815577314,-0.270941436381372,-0.0722131511086948,-0.0937398812908816,0.761491902130656,0.643830470270477,0.735568904005922,-0.128907717196591,-0.147353253173805,-0.150185580856101,0.205732995426536,-0.00724774548216196,0.0994662449571684,-0.288678931876817,0.703584971490296,0.00365247177078115,-0.242647057239644,-3.59817352484076,0.0142137159128455,-0.127168594328997,0.674762204391882,0.200156886060722,0.200090502020903,0.294062366425876
1,84,-14179.353092835,NA,0.0122374118387791,0.0080621982261929,-0.213832398431333,0.0559460252074287,0.0171328887419769,0.256502606779091,-0.219963804983607,-0.0923467691163684,-0.0418018520635701,-0.222590400752561,1.28557303054815,-0.117514497271828,-0.196528186798871,0.975255343704484,0.0368823206983507,0.33247410567943,0.00118965709119315,-0.0562545434052984,-0.131467026309884,0.161480133035678,0.0193760449701661,-0.0564102666767383,-0.820174269151899,0.0583602833590628,-0.0147672054801729,-0.182684344574241,-0.60393785846709,-0.100864050826946,-0.706498803405853,0.858316196738742,0.443884116713889,0.185047262893058,0.363828111458528
1,85,-10559.8894498672,NA,-0.0776815178224438,-0.0869556180247421,0.0126363110035788,0.076679583590509,0.0326831582761585,-0.00250497259602886,-0.296186092347231,0.0364150869090981,-0.219623896007706,-0.104951238313383,0.641340014750398,-0.0708326070521913,0.123761895805197,0.36372991012875,0.760814363076352,0.853849155930802,-0.104918069667144,-0.182204492999384,0.0114667496626997,0.148694552024231,0.00858274161307502,0.117822227098036,-0.320634003861029,0.239712215904505,-0.416263620928452,-0.125049804910108,-0.954343407850583,-0.161663115877193,0.227918480139164,0.517068036994897,0.966319697042927,0.924847202538513,0.312489509041263
1,86,-13849.2392045275,NA,-0.150795225237859,-0.150745206067856,-0.123275640669558,0.0583808816483154,0.0254642268421374,0.0791934963496351,-0.35927636571558,-0.396600119623413,0.101071364793192,-0.000708527162121192,-0.0800814241191019,-0.00141104610160447,-0.997042061673041,0.775660531716421,0.600298174405471,0.82447769750841,0.00529090449997772,-0.147131562488246,-0.143613364713314,0.0483929853865206,0.0117022624703098,-0.0507056393675249,-0.419259971456897,0.25502540890857,-0.471848738740228,-0.0467612247845517,1.28969469852629,-0.0360670495833432,-0.174773026320642,0.160500326445326,0.534551227740012,0.0410509838024154,0.2474499839434
1,87,-9858.62501267129,NA,-0.0353913492345429,-0.0557451747065594,-0.129797784276442,0.0579440585794942,0.00037981077749848,0.200743927998698,-0.0891692767493132,-0.174749003209725,-0.285504077645469,-0.113165614406108,-0.289500661127557,0.025974401769756,-0.855461065607934,0.327944090664387,0.440440599806607,0.834638154301792,-0.114626530248957,-0.0599176584542495,0.011922210764375,0.064789055916458,0.0411962140842424,0.0185778886358579,0.114090737652434,0.472842778236393,-0.367051603998274,-0.29304302258582,-1.95933178053239,-0.0637374707795072,-1.11841828721598,0.766260091816075,0.9703000278119,0.544814849086106,-0.506900667808459
1,88,-10201.3725824903,NA,-0.00787137574504203,-0.000217112679011311,-0.0747266232296767,0.0906920768658288,0.0282800742798413,0.0859066640455353,-0.079409412168289,0.374583346809697,0.514518487636863,-0.160214766330145,-2.31553108828294,-0.0809521295535914,-0.98225036151578,0.599535165238194,0.448772546127439,0.908675871002488,-0.205527026989819,-0.0793221554587504,-0.0937368496186474,0.122734188111194,0.00659622053847186,0.174234519490073,-0.13219322749236,0.516824988346628,-0.265258123760562,-0.0922814087497789,-1.2292370705961,-0.105583899062566,-0.418812449404196,0.780374102471396,0.536163350511342,0.29088267089799,0.379848664190936
1,89,-9379.68577887593,NA,-0.0567646159841047,-0.0514069951820892,0.00614440218528227,0.0897173650112506,0.00851243681853034,0.486707553282136,-0.0833978297979088,0.230520430112619,-0.00268690679963879,-0.215677532322124,0.0755285862039259,0.0285765823292538,-0.791899630746625,0.75028199698776,0.39730184938293,0.443455493622459,-0.0467598640917098,-0.109691020769319,-0.133133327500503,0.108902623998524,0.0247693340208769,0.129774190344601,-0.287906801422531,0.341971438586111,-0.0379636918387923,-0.0796848924507685,-1.51643586075206,-0.0926684162497768,-0.585389183284673,0.546306153708138,0.855415365980007,0.65915521865245,0.688415518355891
1,90,-9833.42690655851,NA,-0.0907000355013562,-0.178130017688537,0.0380458659737128,0.0812114599428383,0.0213533811708592,0.232397236269588,-0.141254606926878,0.326906646501605,-0.168625374591181,-0.0371698668871232,-1.92454939696341,0.0203890284030319,-0.807718778884641,0.919090459132567,0.427491859551519,0.981352135324851,-0.074069674638705,-0.14074778499862,-0.183518817067316,-0.0110632549651855,0.0111418384762828,0.106422001786305,-0.397318123210643,0.488517091230148,-0.464128417456742,-0.15663243965328,-2.41317976177051,-0.0929434703675012,-0.246383395640024,0.272642850046977,0.35743620774243,0.966724287704565,0.300730857738747
1,91,-11771.6852450455,NA,-0.0631551134426816,-0.192743761321256,-0.13012072551597,0.0500266253864273,-0.0110710202388598,-0.0360410369265372,-0.195574520144366,0.441597406554897,-0.504117283295705,-0.268810365401754,-2.18687905255871,0.0337487876447716,-0.396624234978695,0.330831252657808,0.112651976179332,0.256603470412083,-0.153861270846896,0.0557719407301538,-0.129636778931727,0.112709649660696,0.0276756387548571,0.0664961183907456,-0.29739402140503,0.0895668819712073,0.244198956329016,-0.0715556035186512,0.274784331279019,-0.0389757812392592,-0.746571245354957,0.710906831398606,0.923006288753822,0.293937603780068,0.393160639727765
1,92,-51470.305209978,NA,-0.372872099166,0.546317278304212,0.18206862820899,0.36648983842854,-0.286231096758837,0.0821999122417171,-0.00525279400893007,0.0630909197626253,-1.26055257013676,1.07161374932612,0.0595165438970343,-0.252390140799216,0.332816496580064,0.765959254852496,0.848593106893823,0.0565635506715626,-0.263912123492301,0.075250186630516,-0.295566396242833,-0.0146643842485482,-0.852188562359934,0.375141869269752,0.412696594332067,0.486161276223396,-0.209854361397694,-0.642065758089217,-0.437292041400159,0.284488353060977,0.391897089545549,0.629735862165689,0.648071229523048,0.0862480761855841,0.269126539303185
1,93,-59781.3354774991,NA,-0.858990968582657,0.590511175317137,0.990451102479502,0.351871001441632,0.329924406425033,-0.75757887988706,-0.626487070983889,0.603143500930813,-0.247394987830321,0.280464181920299,0.365675670526629,0.408560243856126,0.233896033405122,0.826536703910679,0.44839141997043,0.89688545005396,-0.851546454840517,0.117796307856185,0.498115529673469,-0.226152790985988,-0.0454067501212678,0.783379957877196,0.82028671534029,0.31076838340309,-0.361697424996017,0.445136416878993,-0.676437300186415,-0.363653599408503,-0.434561523557251,0.689356502215378,0.523945660456084,0.358395743202418,-0.115736657563224
1,94,-122145.645387967,NA,0.233394618874304,-0.294918288389428,-0.582819570070311,-0.452748452474345,-0.153439877714771,0.0289942454754532,-0.0384155136825731,-0.0926931976284609,-0.450387370146933,0.0352818727973025,-0.140799395620963,0.269986693854801,0.407257895232842,0.796114344811067,0.166938133966178,0.113707315069623,0.238615159753761,0.116825931892607,0.429197604953388,0.13246324628938,-0.0713650931632831,-0.681988955970253,0.00976333488034167,0.985448903470457,-0.424821523327646,0.158788713365977,0.44623062470218,-0.430525873648253,0.0335926915824013,0.380671908352524,0.222797968569212,0.197312212353572,0.476176766513518
1,95,-52951.8012251573,NA,0.399176227458526,-0.0379226219957604,0.0964546846287763,0.438613441869785,0.206353025072277,0.277827631084837,0.512988299490793,0.660182938325843,-0.0468106408624591,0.940733334342866,-0.289627915764292,-0.331804522650359,0.012075441758362,0.295363741670735,0.251627468490042,0.641261690682732,-0.103617095056715,-0.950026407901732,0.54550374120115,0.613035107158576,0.0374829174714502,-0.231396282461935,-0.427745131999637,-0.442932609585281,0.44544189379651,-0.135991566837964,1.17664278578456,-0.366658598494139,-0.386794351052305,0.902370792543516,0.0756096445396543,0.340564747466706,-0.344122062064989
1,96,-31412.0796491154,NA,0.528978094422497,0.664274962288711,0.320234969656815,0.833156547779232,0.254872034782274,0.155815706209778,-0.367789534308775,-0.172951040543921,-1.07864457287065,-0.466885401086323,-0.258120703312585,-0.486499715054467,-0.337350688751471,0.744174773478881,0.457323667067103,0.56291300078854,-0.327939803836324,0.0168798224629384,0.268233939819409,0.740062854942183,0.251086080350339,-0.429420397561608,0.428558522684403,0.10016189388061,-0.533907171308676,0.698400526022991,0.105405994565127,-0.536555413690063,-0.215926038174419,0.619542490583844,0.519192473213188,0.38552844747901,0.40218083890256
1,97,-22291.6161902252,NA,0.139160853280761,0.0640438283141084,0.328655249273824,0.150901572561401,0.754049016757704,0.400019659756607,0.043062438160476,0.35220040451471,-0.213703724972092,0.0165788948120331,0.879644332761355,-1.04154687380758,-0.234672979842782,0.026079065031372,0.373209571139887,0.547464465484954,-0.0389535232937239,-0.583188325470433,-0.27966952576707,0.790759890973077,-0.00225283755552905,0.676156826984259,-0.185150399611855,0.210761059539118,-0.361293514997718,0.573192203425825,-0.541682279247386,0.7498357094216,0.268654354999027,0.787459454885684,0.801486259251833,0.160103210080415,0.239246492667787
1,98,-22202.231996417,NA,0.120660235319021,-0.488245857049083,-1.19771817708054,-0.0354811907433081,-0.483572016314918,-0.653074446316719,0.174968005909005,-0.0972202063702433,0.340524393843035,0.047713055349344,0.455599517637994,0.286186056796284,-0.0952890820631237,0.26207706969697,0.698903035102412,0.891437130398117,-0.174635533580828,-0.965360172412656,-0.055042964766618,-0.294350269782761,0.0486193638094098,-0.0279884734614287,0.590021864527799,0.19394616473227,-0.577382541324246,-0.569156027754532,-0.919639187356435,-0.698686165323259,0.119887938428285,0.299671093286015,0.156318504316732,0.747608180223033,-0.567546444896032
1,99,-29873.1986447086,NA,-0.0836206950036896,-0.121270623553088,0.571955048251646,0.0105637909857362,-0.385588864766096,-0.0562813352807105,-0.488714602934202,-0.693090596227938,0.411773082812344,-0.630625299852018,0.277541615854362,0.0668517887641813,0.422460926297994,0.483999948669225,0.0266670891316608,0.420395525577478,-0.299183689625702,0.395026518970365,-0.042110160946609,0.00777579268816585,0.211962697867563,0.0849826753687053,0.0171218391645408,0.313439513098329,0.616233665676624,-0.179593035764278,-0.0394409769048924,0.995210552588279,0.554578899651754,0.611688681803644,0.183104166388512,0.318106270809658,0.42084948857392
1,100,-26271.8841658725,NA,-0.233793638794281,0.114455970512062,0.196918365637098,-0.584738294278587,0.1709041837395,-0.523678571191849,-0.065389556641106,-0.38030943544208,-0.727297048510637,0.29567786233056,0.092170900925607,0.162152684793538,1.00460017860347,0.869898899686523,0.497776101580821,0.0868198679853231,-0.477967981818648,-0.419923988687993,-0.35512126099484,-1.44864180346546,0.187963896788985,0.000279717078803286,-0.670527179144661,0.901949586503508,-0.0346328864618793,0.0745887399923105,-0.74003659880585,-0.331787996260709,-0.658137794983821,0.452884205197915,0.942367004491389,0.878352130316198,0.778813101933025
2,1,-8869.35335075349,977.809866589185,-0.156587816147544,-0.0935340227906455,-0.149298236408276,-0.072741143484092,-0.0843599181712705,-0.181317652353386,-0.618086511682934,0.333098932790098,0.0903339276832412,0.179980239849304,-0.858963789753876,-0.123203058927452,-0.270160218497915,0.510702137647193,0.509456700615941,0.750468917927924,-0.0356643278587969,-0.0779051655268571,-0.0999517266030964,0.0521974218224952,-0.0219563281974921,0.321374930998779,-0.161500143611068,0.263336075698294,-0.372428651053136,-0.191192310115861,-1.34781410838559,0.00435248532992079,-0.442892360803451,0.685890723979548,0.550607546611435,0.718417424928942,0.575900838588031
2,2,-9009.58703221206,3213.38554526701,-0.153942744316133,-0.0398524836716186,-0.193674878780547,0.956144379397418,1.0764981765802,0.900856825934628,0.56414111257573,0.405741848347198,-0.0277986296064777,-0.144245738842808,-0.786632251897828,-0.189409596480913,-0.49593679289873,0.800836905423783,0.510281927387673,0.599444264075938,-0.0276213663977736,-0.0635877940460158,-0.043628462046148,-0.274642674726298,-0.207714404221977,-0.140971338252327,-0.435073508881607,0.221792275443547,-0.215439120310525,-0.0517237672984256,-1.18452525070146,0.0954782068233558,-0.316693348497916,0.426293399690008,0.51029972052295,0.540608094612624,0.691497063165565
2,3,-9286.78140544277,155.714555328148,-0.0590103292279229,-0.0739171418426602,-0.111224382819148,0.0519203499701601,0.0271055755694517,0.126815146925606,-0.219607407578437,0.274362818529671,-0.24006700287409,-0.105638636829042,-1.08756222086807,-0.0453749248132038,-0.342564726216386,0.766482807514268,0.610932343364233,0.835400970444969,2.86231656893271,0.201601707001255,-0.045902922004256,0.143762540245715,0.0403850569284155,0.455356041277742,0.00742152718324966,0.105631894200224,-0.615030864466808,-0.115195282836374,-1.71909771103754,-0.09065711483796,0.00318319595259765,0.657036442771566,0.542914612054041,3.40164000888016,-5.18420358879069
2,4,-9292.46666704007,3008.23473313188,-0.0541183036723858,-0.0646990004905361,-0.113020074368777,0.000793766236627174,0.0303623949020955,0.0621443898789959,-0.176097168960162,0.239400040296912,-0.333953670934524,-0.0842438678428997,-1.06505259489904,-0.0372272629492077,-0.267666455131732,0.760001704179571,0.572878849102927,0.844999879814975,-0.135210698053931,-0.0995765739862384,0.155102009762027,1.15358714559229,0.329057187295946,-0.623502837224241,1.02855611691194,0.486865829652589,-0.389371180221847,0.0714068782097873,-4.02103693282765,-1.5610106722798,0.075647610930168,0.0703032297442077,0.392902084108375,0.0440461520550624,-3.68833137397643
2,5,-9563.22944404151,3460.60200176952,-0.0448931608221113,-0.0874126298121771,-0.030846903674224,-0.0612146681456679,-0.00501945042949394,0.00267119363346559,-0.255122435438706,0.155241469638912,-0.156182747476391,-0.126640800234746,-0.749383881914314,-0.0646925861581366,-0.307107942976335,0.312966200212351,0.649729277884092,0.409582129999968,-0.0295960394939454,-0.100314595221338,-0.314315653636161,0.0956468253370078,-0.0448338028049525,0.223828682964208,0.0782382714073157,0.412469268622201,-0.167050381024637,0.0580965546587653,-1.38518596164391,-0.0965709414749983,0.212525990334246,0.903087892709134,0.013964443865599,0.378913628115224,-0.295040504132734
2,6,-9105.21236565046,2333.48521288837,-0.0377795038152583,-0.158631899443811,-0.278129304710385,-0.237516109366733,0.181162142717079,-0.183858353367682,0.493421668468223,0.297007012307293,-0.776203387858686,-0.546485313089924,-3.58317592370105,0.0981874815168477,-0.451464012734123,1.26361880051822,0.0468468407287618,1.00717035415671,-0.0661760757765278,-0.0589743552528635,-0.0994234033279914,0.0860408455729762,0.017591894611186,0.135633279786664,-0.317198330287571,0.316025631804301,-0.116214256282479,-0.0283462997916101,-0.800161917755689,0.0239434313428667,-0.329980453359345,0.684444931038017,0.82955235856285,0.644131003273605,1.81718896507576
2,7,-8895.66283706517,4460.23248824935,-0.020655514961539,-0.10639340204046,-0.120102704111122,0.082055241916286,0.157373361048581,0.187379251171524,0.0589741744560997,0.24084462783548,-0.42724230759685,-0.203852578010504,-1.57436238798293,0.00942344207513487,-0.396521445724441,0.916471666656082,0.595841590947772,0.827998379510557,-0.11510078527966,-0.0333419392796273,-0.113386902191645,-0.0708811547773052,-0.0581222979713059,0.0178593032825068,-0.629052141647985,0.370736492625788,0.00437760140285259,0.0682547261282536,-0.825476501051527,-0.0202519527592859,-0.216265707372474,0.607680905609598,0.394186516131215,0.622128663000949,0.039010434464434
2,8,-9393.54474798933,4093.8945577311,-0.18145360250174,-0.157188548809237,-0.396626563142015,0.410980411256335,0.594301882444373,0.367738646089654,-0.103698280788676,0.141615781096393,-0.158093537096856,0.387355282443985,-1.01890601091196,0.419656677062043,-0.236621854836731,1.88907242104388,1.65776409860895,1.94964837138217,-0.0108293996405665,-0.0240191751796178,-0.0196584200131801,0.00317162059792659,0.0624273056675163,0.148714980550029,-0.349681147077078,0.112109321078029,-0.0997571233357308,-0.0817140054224214,-0.324105999868419,0.0620898809032436,-0.170155279102953,0.115527330107462,0.129912577167194,0.192917742038225,-0.127305429292955
2,9,-9269.41342128168,2217.36521410588,-0.0700768110852722,-0.0973869420463293,-0.097460351070196,0.0676031497494062,0.326679465407515,0.0702179097669105,-0.282263008838456,0.237214047684124,0.00528141744842603,-0.0544453274383324,-0.825387428644601,-0.218026115448879,-0.279964724837102,0.623555276250982,0.59635260102074,0.648534745011712,-0.0369832305630259,-0.127632601653895,-0.138917669471439,-0.260840384139388,-0.51306904404096,-0.169154183772176,-1.47271849692973,0.630947865388719,-0.172918852646478,-1.5923079741728,-4.18109832162532,0.10659649814524,-1.65606461725296,1.65023554499156,0.851489199795581,3.90435875655919,-1.23090905360592
2,10,-8953.8116574177,1344.72662798235,-0.0913264221315306,-0.0450360918657458,-0.104458335410883,-0.163998418189654,-0.111313687352059,-0.00229469682281289,-0.474981718663213,0.293762486559819,-0.109447222713328,0.1264925965238,-0.675899727867569,0.0528374956329975,-0.247839032674118,0.25095189027833,0.342623951194056,0.561901348647666,-0.0273124270582749,-0.129325647550565,-0.0758236120418695,0.11960331226609,0.158034217937163,0.39684479623828,0.12101805104879,0.278704521306177,-0.512573640106377,-0.292188070190877,-1.37752488322799,-0.0136330428367484,-0.355201286452221,1.04052122099095,0.696354532603058,0.786387422252477,-0.324341485352332
2,11,-8987.23175975818,1528.88056254147,-0.108029260954214,-0.0916786011903154,-0.116377671666731,-0.0612208393170461,0.0634614480098694,0.0756823932866046,-0.560408980769193,0.365767505488674,-0.081128376237019,0.0399660251636584,-0.802224754573296,-0.0022206354859439,-0.161298195335963,0.489482950978609,0.334700765389453,0.682832979666625,-0.0239483598123702,-0.0756608036009183,-0.0893367168012245,0.023354679403063,-0.339837957944857,-0.206206936316447,-0.0776449201426563,0.227250303952282,-0.36164114656761,-0.262935692796131,-1.48715700417874,-0.0641245252552285,-0.408362063352326,0.683789063370888,2.52801828078519,0.697813791656176,-0.00494645494794924
2,12,-9353.31035745713,1395.96095737993,-0.0218796194710395,-0.0379820582910964,-0.267183966633765,1.6299102443074,0.955569300261701,2.32025062804112,2.16608356347097,0.632922892254575,0.070278773989451,0.306190413020537,-0.868168300772662,0.221845038522997,-0.373729091369972,0.396808849469039,0.128807283716497,0.739320117785769,-0.0811331904613302,-0.0790874049029214,-0.155689911925183,0.00579834789438055,0.233907839515349,0.2406595129208,-0.61384541351795,0.169066635789848,-0.177965349747773,-0.0143828158709001,-1.51768456478436,-0.355735455225508,-0.59016394708882,1.24366128051493,0.85352962096112,1.22880066462061,2.29149517294579
2,13,-9010.87522270679,3081.73953688359,-0.0331439173994962,-0.0578481648209739,-0.0827147575621307,0.0667299233705497,-0.0564511468906013,0.135519781587983,-0.23274456790136,0.218157036278424,-0.168252080708146,-0.164311834687251,-0.981920239676564,-0.0219447655029483,-0.333970479864061,0.532406223516907,0.482017203366319,0.499362009942528,-0.269461055577494,-0.14894070555158,-0.139107143541445,0.564335489131899,0.88113619382269,0.715863867019425,0.465830528618829,0.415725517601051,0.0486040820172155,-0.281183168476869,-0.801647638546252,-0.495374532663631,-0.514214946568127,0.966100464220255,0.386409323169056,0.484525810324376,-1.38159414560652
2,14,-9218.96094424167,10967.0739661599,-0.0349480993620147,-0.0529424900584258,-0.0932767005332263,0.157387227124324,0.0800131578695065,0.103297660197578,-0.245158011366478,0.251525484477577,-0.233288853694537,-0.101380704445174,-1.02662313728681,-0.0563285638808794,-0.283769927699075,0.406740681000538,0.617385758795263,0.738744980787085,-0.358832853825478,-0.0853479398703006,-0.0469382815649129,1.06528739826763,1.10230047624787,0.470189434585286,0.252496104331907,-0.183907849561454,0.0211609200788462,0.479130242755687,-3.39940683594474,0.485973806834311,0.0937267901293908,1.4630664458472,0.203047337425514,0.28443587522859,-2.18514751261916
2,15,-8990.96458288936,3518.56772949885,-0.0981084502153917,-0.135382728016078,-0.0907605003006621,0.105500024223048,0.125949889140004,0.176855855488165,-0.281268612092938,0.20259680549914,-0.0882511734796415,0.0822967091439019,-0.501246542930564,0.0258261515002636,-0.200005064974301,1.3752154688517,0.457118292477659,0.382609628852229,-0.0270822747232246,-0.0327223126391196,-0.0888018218563102,0.0304272440042655,0.0153282306127194,0.1270961709063,-0.0867341882607549,0.292176147222378,-0.324802626285878,-0.156014676487786,-1.56590749536807,0.0218321060416234,-0.400446189110881,0.715895583535422,0.471018432760697,0.934780234311682,0.187862318700691
2,16,-8897.24571235767,1185.34442904285,-0.0288403640673215,-0.106101019670561,-0.081011187561164,0.0603218506663065,0.10398146270043,0.353896076901801,0.0150139127316467,0.200609232624385,-0.402088640580335,-0.128742046082904,-1.42790933062016,-0.0517962654364544,-0.577965782799467,0.678837933278999,0.541159738149887,0.705344118017688,-0.105580293254621,-0.060593685835225,-0.110577477674526,0.0769058972426598,0.124929102809356,0.177935148679245,-0.32382750890076,0.314755464521822,-0.162185995485058,0.127300164762011,-0.629912335919873,-0.0218814032756091,-0.089140637058561,0.496113802678368,0.429884261002497,0.570654312402199,0.058066211265633
2,17,-9028.83239483925,2410.79874265833,-0.431102731381581,-0.121703753538727,-0.324371256403277,-0.491379407423818,0.355346055227209,-0.212340861051154,0.846785323062572,0.325062242974144,-0.254919599216271,0.316540713827572,-0.815404739060398,0.442649774609392,-0.638143996322602,5.40839668273316,0.0593697192928455,1.12418446891421,-0.0564169372867048,-0.0958520764401777,-0.118831848743605,0.160387620602972,-0.0904276102911767,0.13027267496855,-0.221298727614355,0.303092409202368,-0.300593786728797,-0.131659183552166,-1.17782279705423,-0.0154156509986084,-0.320725811094956,0.804806399842836,1.0643003173582,0.83002394716481,2.25367546067476
2,18,-8898.22301370716,1975.22053174573,-0.0339824142669522,-0.0602242082832609,-0.102248030789691,-0.104837044255499,-0.167368069146301,0.0752670594644587,-0.256749557773396,0.27962542311864,-0.426671452333827,-0.123438554917793,-1.1935067839905,-0.134605637735246,-0.443419633755042,0.662717312379176,0.45506686277667,0.758327516515147,-0.179604506165492,-0.155569340948991,-0.141496698812976,0.777850421186802,0.757323808240832,0.565990220454912,0.449074320163472,0.284102248983313,-0.00182890569849116,-0.054968458927015,-1.27842823733321,-0.0808974772920705,-0.27899763215362,0.712056673905966,0.538117269241212,0.631894328842476,-0.750196527435526
2,19,-9305.99042054592,5441.74693613768,-0.0382031326935202,0.0101061939045538,-0.126201794835122,0.0886427087496847,0.083695881359317,0.194703467481595,-0.288987963725479,0.179967068121221,-0.293836035092839,-0.0341118426367126,-1.3599833209138,-0.0715524975346429,-0.289114544051488,0.444726052497823,0.495900763147754,0.677799324276774,-0.234741063392194,0.0503108029773744,-0.0633643468633004,-0.81588569822736,-1.0661703667086,-1.17285591403735,-1.37171575295044,0.638632266698809,0.218115351882244,-0.0403186234763856,-1.60284870545819,-1.09848819434376,-1.63928292502015,0.728085145919201,0.27174993319343,0.520004885619891,-1.80044112715993
2,20,-9136.15943242418,12639.901019017,-0.354425337546749,-0.042239680069276,-0.116005157708415,0.544947917378623,0.389200745949657,-0.24434796576214,-0.469218721273359,0.218340121067151,0.116503176139092,-0.0202487969606627,-2.41623961573919,0.0478666243589418,-0.383769403386027,0.26573780771989,0.659755580439784,1.2235316540974,-0.027713448596504,-0.0791985093067687,-0.127920268950644,-0.0356981975816438,-0.0842700393831114,0.029028218856017,-0.236650325913961,0.307221424549951,-0.281541076140561,-0.154406608488839,-1.01023966510503,-0.0466048976042512,-0.294995401811687,0.561415181554169,0.279478567196546,0.639968008854581,1.33794086948687
2,21,-8888.461835801,2437.70532358362,-0.178828396649893,-0.0947195618038988,-0.142604168169979,0.432929466951376,0.588892596469763,0.557779149139166,0.0311281400293886,0.335265091738462,-0.0739299420930215,0.0696964947733114,-1.05390927609292,-0.12165085138129,-0.257925757394857,0.71903037236866,0.536818796262481,0.937872018817885,-0.0409763172450907,-0.100199149898525,-0.128634362062915,-0.120458711157653,-0.177134714226983,-0.0200840921549087,-0.35556515186414,0.258153440825906,-0.222886218153376,-0.0919932299339323,-1.28645055221366,0.0181251183601547,-0.412681180230689,0.758011249554875,0.57269187463219,0.861458106834062,0.491739977322333
2,22,-9012.90635750546,2063.87981953938,-0.0320624622239114,-0.0542996159472503,-0.114641552873182,-0.016602930534115,-0.0729529716848905,0.194114096652041,-0.32491160719216,0.176338672927564,-0.387032614317499,-0.231761804040678,-1.40502637078777,-0.0423743543810644,-0.38475193688536,1.13271769840254,0.802947781296157,0.640911233794228,-0.14432368255052,-0.121041749713878,-0.197972245999167,0.659803572386828,0.522888596975292,0.439521318603396,0.11462913162681,0.638827125589182,-0.0321204390535767,0.152247398895337,-0.849229789444008,0.0529756428868398,-0.287211909415475,0.668961088520477,0.704646167180023,1.90146961669807,-0.233722808014795
2,23,-9237.74573519246,2170.52234711623,-0.064287380046342,-0.0172950402374396,-0.163037380281157,0.104926025898042,0.14114935322176,0.207439524214761,0.0653735170192304,0.295795806387751,-0.331021644715558,-0.320688313163815,-1.31052491552471,-0.0683812214485934,-0.48010263151222,0.769832039540037,0.671640017904727,1.20173749389438,-0.118729184554817,-0.116018643003767,-0.0387176986820281,-0.671823397008521,-0.971376319914137,-0.651534657221537,-3.43886175175467,0.918741512152921,-0.251519374840316,1.06077737126497,-0.364871495184199,-0.064567072188299,0.0476442459865595,2.47462128166714,0.348336124257066,2.76741668349001,-1.43342894531017
