"row_num","gen_method","mu_scalingFactor","sigma_scalingFactor","mu_wtp_Acceleration","sigma_wtp_Acceleration","mu_wtp_OpCost","sigma_wtp_OpCost","mu_wtp_hev","sigma_wtp_hev","mu_wtp_phev20","sigma_wtp_phev20","mu_wtp_phev40","sigma_wtp_phev40","mu_wtp_bev","sigma_wtp_bev","mu_wtp_bevRangeRel","sigma_wtp_bevRangeRel","mu_wtp_noBEVFC","sigma_wtp_noBEVFC","mu_wtp_american","sigma_wtp_american","mu_wtp_chinese","sigma_wtp_chinese","mu_wtp_japanese","sigma_wtp_japanese","mu_wtp_skorean","sigma_wtp_skorean","LL1","LL2","LL3","LL4","LL5","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
41,"logit_random",0.0252926712174251,-0.145055042405235,-1.3648441926972,0.590201869165363,-0.570768425446532,-0.633928899555515,1.12777800034336,-1.03957448395001,-0.0789609673029545,0.190960233800078,-1.36962290726552,-2.94477290867446,-9.53202793082886,6.79946453970445,8.83559386639629,5.0109748294034,-6.72956954986088,-0.647543578894725,-2.38071751408621,-0.558367269686265,-43.4348598711903,-15.7102363059456,-1.020969187729,-0.703523253676328,-2.45699556216949,12.3341130611307,-9840.44968868637,-8381.85542348441,-8381.81514993014,NA,NA,NA,29.0128787303888,0.645370150385908,NA,NA,4,"dup_best_test0_conv",13,1,-8381.81507174024,3,"test0_worse_conv",101
42,"logit_random",0.0827413042285221,-0.112820314293846,0.615419814320272,2.34836812004811,-1.42714569142672,1.10949844591682,-0.978924899790626,0.154195904160714,0.00537446252414531,-0.00752135031647936,3.01218857683649,1.7552404765224,0.385055068432882,-1.18004254596766,-0.886136642444836,-3.50132784782404,-2.74054079908854,4.34968702863742,-2.02320039386908,2.36423881903594,-33.952137819765,27.4881307493584,-0.397144932084364,-0.352784176769179,-15.3974881824728,-3.73841461383843,-9677.21049230176,-8382.6514141398,-8382.64285268673,NA,NA,NA,79.5536018727796,0.806027735813767,NA,NA,3,"test0_worse_conv",0,1,-8382.64285268673,3,"test0_worse_conv",42
43,"logit_random",0.0440936002345796,0.0149242899829607,-1.74866437261267,0.225621008085233,-1.53690859836045,-1.04038016210419,0.408327134347976,-0.432135316434887,0.0359738334090126,-0.0800088348994842,2.60926356550223,1.28792912153874,-4.20186700991651,7.40793425178583,2.58412741083237,-9.95387199529146,-3.62807240660673,0.954947986540467,-0.759703950923359,-1.06433369407719,-12.6476718321241,7.540533522147,-0.271180829367059,-0.0120978461585767,-4.84878257174864,-0.126727388008479,-9348.95781523552,-8341.01981419719,-8339.10783464807,NA,NA,NA,79.9733778505319,0.239735464720606,NA,NA,3,"test0_worse_conv",0,1,-8339.10783464807,3,"test0_worse_conv",43
44,"logit_random",0.0523519970958408,0.0627190643190436,-1.94861694471537,0.5070523655025,-5.42977021437302,2.07459270283905,1.16668573990053,-0.300613075677671,0.569640198328132,-0.580763022117678,1.07328367016689,-0.736240267490489,-6.55461458863235,2.65232206784689,9.07852672108953,1.31616683286474,-5.01709722087225,-0.31082856969449,-1.06130188322252,0.736471189918978,-18.7328836530465,-5.07137831605377,-0.77195763088104,0.748619891350912,-4.18691828594215,-1.54746388638772,-9705.63081567435,-8372.57633852753,-8372.15071453454,NA,NA,NA,9.01048376974885,0.00959488929782011,NA,NA,3,"test0_worse_conv",0,1,-8372.15071453454,3,"test0_worse_conv",44
45,"logit_random",0.146125920444664,0.139073265155002,-1.94877431710939,-0.185875859264034,1.10466801193997,-0.785309963492762,2.71829947731023,0.780192271637833,0.45029476824066,0.407798116427805,0.246863728490403,-1.25867720751779,1.68450524343365,0.879174223293878,11.0567194591732,-0.622411772660565,-6.437585465136,-1.92967306790954,-3.67716374433798,-0.613900641363578,-21.9290591333135,-13.9330716781976,-0.352254037174354,-0.67768458578656,-8.23000703880255,-5.98354381967736,-10404.4955804179,-8378.56891639121,-8368.85197016489,NA,NA,NA,227.374212994533,0.401695255497132,NA,NA,3,"test0_worse_conv",0,1,-8368.85197016489,3,"test0_worse_conv",45
46,"logit_random",0.190763025988612,-0.0409767207941557,1.81377235679435,1.54716750805206,1.02242924310805,-0.325531055650092,3.31593164211321,0.803473078046805,0.226258190183226,0.126319440479009,2.62318795558074,-1.416289440664,-9.51779701130497,4.98143930020401,15.6347783404041,-6.28639399046953,2.5509220980663,-0.198487328952959,-0.978289502368996,1.0244618946708,-27.3936488533869,-5.83978905243925,-1.49483884617397,1.69297268305405,-3.75977748880024,7.31347839707563,-13344.2081814987,-9946.59059956917,-8428.06682574654,-8428.06681392292,NA,NA,788.645510570582,3.02223432684171,0.836335386792459,NA,3,"test0_worse_conv",0,1,-8428.06681392292,3,"test0_worse_conv",46
47,"logit_random",0.0708549132218222,0.0695656349416587,0.397583969260793,-1.60892468798007,-6.24968445222974,0.850502654038401,-0.446728878156437,-2.01499559893376,0.226037142797057,0.0273410842757071,4.06188083981003,-4.17704730996636,-1.48474280001574,-0.114819071496343,-1.61036654519782,-9.40762271842264,2.00522944842369,5.11382036157222,-2.41951902826685,0.666665655518372,5.6798252122413,-4.75338815818826,0.103593297922065,-1.12901388702069,-2.83593595731315,-6.88902243907106,-11019.0348834719,-8377.40066949578,-8361.71978979914,NA,NA,NA,1370.60547649702,1.26003160880573,NA,NA,3,"test0_worse_conv",0,1,-8361.71978979914,3,"test0_worse_conv",47
48,"logit_random",0.181504719086654,-0.108110755100427,-1.94235702546119,-0.434830421116729,-3.99799508925637,1.07013762131366,0.619817984409903,1.05176604625358,0.668807441362099,0.158536705365953,2.938135657376,-3.00949418303987,0.599921057334535,-1.16120619637942,2.20341885829209,-12.6824250288232,-2.79863055146121,3.04396061156277,-0.287328671913373,4.23339716168385,1.57962547599439,-39.7506826968487,-2.19082726538772,-0.136012561956845,-8.72806336945473,-3.34776673060305,-9888.4227240091,-8398.33419123953,-8396.32477498279,-8396.32477491059,NA,NA,272.337782765066,0.227145739718867,0.0771969923517822,NA,3,"test0_worse_conv",0,1,-8396.32477491059,3,"test0_worse_conv",48
49,"logit_random",0.0506918817764711,0.0554721193417252,-0.0526927555598318,1.2241156317333,-3.58090360319562,0.4235469310591,1.07489043140789,-1.03101692800754,0.0901378772359048,-0.17372727948056,-0.251222012803507,-2.31115744548507,-4.44979796664365,-3.80388966486751,0.624626581404903,-2.42210621234956,0.63743372200791,1.39011445254111,-1.61149414556838,1.76468958534541,4.68438542364837,2.81789908628716,0.890575933967424,-0.179422603089373,-12.5802827094525,5.87771027937298,-10448.5407276735,-8355.75969246584,-8355.37912217852,NA,NA,NA,65.0608594204659,0.228528857993566,NA,NA,3,"test0_worse_conv",0,1,-8355.37912217852,3,"test0_worse_conv",49
50,"logit_random",0.101807718737818,-0.0346608736238694,-1.04200360085319,-0.93095247061467,-4.84345743809202,2.47734694465896,1.67740266401313,0.289060131108986,0.67685628113761,-0.283733131989635,1.75946973534814,-1.97393711853805,-1.34183076180821,0.97435844496645,7.70787930912106,-10.2270404025294,-12.8158526124087,2.11521996173019,-3.05999562236818,1.57776391387635,-13.7684946295127,10.6789431608811,-0.534751791430063,1.75356438159835,-7.12873898390648,-0.756300266123187,-9439.64236278735,-8381.51554577777,-8381.51544833115,NA,NA,NA,7.56329188899354,2.71608254364809,NA,NA,3,"test0_worse_conv",0,1,-8381.51544833115,3,"test0_worse_conv",50
51,"logit_random",0.000725478929130385,0.00421217555723351,-3.56186792337607,-0.843454272484948,-3.36541554496912,-1.00115228230331,-0.563268965937245,2.97544847348412,0.414162902086221,0.344849760288817,1.90009216461523,0.143442955462085,-6.81511390473453,-1.85305405986905,0.199162740626554,2.40511035931583,-6.40060490556904,-4.32234717382251,-4.02449633996243,2.73547987029578,-11.0232063380628,9.31400588506721,-0.99258152253602,1.53626094602347,-8.93028442730162,-11.5576946048184,-11910.2011759758,-8386.38915057314,-8372.03297778299,-8371.98266949088,NA,NA,106.245843378226,12.1936078369595,0.0484958429816156,NA,3,"test0_worse_conv",0,1,-8371.98266949088,3,"test0_worse_conv",51
52,"logit_random",0.0867738129838038,-0.0305829888171182,-1.7146234041545,-2.11993851655986,-6.6479883163045,3.64277845073287,2.03965153188829,2.84349452246646,0.483854440110037,0.0439747585705967,2.25587333086223,-2.27525662570472,-6.83760986685233,5.635375242964,2.56560355166506,-1.22895177166121,-4.84288655915299,-3.33123391818917,-1.20437015394356,1.40813215878341,-16.1081508556046,6.31417605964023,-1.08465800690882,0.0641874543632441,1.09515617425139,7.07444777204896,-9524.13441478781,-8368.01228084171,-8367.9851259291,NA,NA,NA,12.6242620305527,0.0364982968394435,NA,NA,3,"test0_worse_conv",0,1,-8367.9851259291,3,"test0_worse_conv",52
53,"logit_random",0.227059472022099,0.043603192884084,-3.51909907925182,-0.0675313447043832,0.265654424150882,-0.447091269415959,0.940896129020417,0.814743935060423,-0.0194478528233466,0.185901795352222,2.69286025259712,-0.568659001477969,1.24284706538955,2.07064188866609,14.9908362146991,-6.53664596803792,-4.91773609406915,-0.385217057533218,-2.73203293945889,1.15679262200711,-10.4917564364689,15.2698869703059,-0.496259787616176,0.409470353241392,-0.144208231672173,2.96906677684396,-12971.8628313862,-9696.75332011764,-8424.80799426645,-8380.13473223081,-8380.1347311689,NA,1168.94197543088,125.415090827483,0.381929096500033,0.0624962165977206,3,"test0_worse_conv",0,1,-8380.1347311689,3,"test0_worse_conv",53
54,"logit_random",0.102219340428987,-0.0290219366193813,-0.779411717390426,0.511302380501036,-0.846205649917599,-0.400143400907352,1.44503033670857,0.0458923463589137,0.202006410466844,-0.0317247175638311,4.87132241572149,-2.44660205662388,-5.83567411318814,0.390521350894866,9.99869576637803,5.15664096609247,-4.5375899172245,1.84023413270279,0.279742609109001,-0.364148756761969,10.2282141544477,-8.69500981302665,-1.3439823970293,0.91350361771376,-2.53567557045053,-2.09248524504214,-10519.6336692906,-8382.53573244406,-8381.8168851016,NA,NA,NA,66.3734353505175,0.166396754202713,NA,NA,4,"dup_best_test0_conv",13,1,-8381.81507174024,3,"test0_worse_conv",101
55,"logit_random",0.0640321093123488,-0.0190073005616736,-3.35129975450856,-2.57629640498153,4.36133777075624,3.05349002910236,-0.662330088493128,1.59564368968917,0.466682691449999,-0.371256327352851,3.57261267742054,1.49590302164853,-3.13642118353092,3.07933001640865,9.63962521149558,-7.58771389868144,-8.3587989661424,-1.24681149093091,-2.28418328247567,1.72226955684017,6.19731144192894,-1.11438127997595,-1.42113449774793,-1.61998951223969,-13.5368176168946,5.48384477120021,-11299.5847259801,-8421.93701135584,-8414.16438034996,NA,NA,NA,488.292358235634,0.0675621862433711,NA,NA,3,"test0_worse_conv",0,1,-8414.16438034996,3,"test0_worse_conv",55
56,"logit_random",0.0111617030397341,-0.0868013087531195,0.769089739189683,-0.373951990319441,-0.492267096592393,1.16563482788023,-1.48470073755002,-1.91137620184123,-0.199567700268886,-0.0711137515326466,3.79749196919149,1.90372203294406,-4.1688378781697,1.24579201148751,8.76714122897024,-3.17007781785846,-6.71823275900439,1.99757590555547,0.151787667861045,1.7840212991536,-15.2000830330195,-1.97965881318172,-0.322149086813173,0.589654918825987,-7.3112128610278,1.47921888972302,-9889.4241211503,-8424.90772829909,-8414.11053035519,-8414.11052924115,NA,NA,364.477268965566,0.399565372565213,0.0827905906618501,NA,3,"test0_worse_conv",0,1,-8414.11052924115,3,"test0_worse_conv",56
57,"logit_random",0.148177130431505,0.112808354784333,-3.44246685112138,-0.249697817541564,-0.431034216747906,1.39472483965185,0.00600183360285889,0.122697745175745,-0.06187227526156,0.71688120186412,2.43392165605078,-0.477285522350007,-6.44368142560444,-3.62204770546264,-0.770372471898459,-1.24887631243923,-9.30256170075795,-8.27256427752968,-1.38669139088937,1.76728638329507,-8.22142407094345,-1.19754824710571,-0.883674657337686,-0.310560178303467,-11.1414297675853,0.209027955479153,-10219.4043129515,-8367.92705423283,-8366.45007871969,NA,NA,NA,135.509168156373,0.315437628946934,NA,NA,3,"test0_worse_conv",0,1,-8366.45007871969,3,"test0_worse_conv",57
58,"logit_random",-0.0247852067863308,-0.0216048791970267,-2.80255157452207,-1.48360349851208,-2.75412456087224,7.37400525833683,1.75893758939504,-1.69753247779704,0.386151857146325,-0.245420277936899,0.398615358801659,1.50662548031458,-4.39831969438955,-0.718971073127094,11.2631818012887,6.14880408819048,-10.6085215227152,-8.00790976067607,-0.0353878872817102,-1.30523420369816,3.14961722937277,0.495840542286442,-0.25161745913012,-0.338278839164577,-0.123415052625766,8.09138730713754,-12212.4003372312,-8613.41566515168,-8381.80584746115,-8381.80579785035,NA,NA,1681.08386905057,2.50749245268835,0.586903092237586,NA,3,"test0_worse_conv",0,1,-8381.80579785035,3,"test0_worse_conv",58
59,"logit_random",0.0441207770976097,-0.121266566073618,-2.37932162038996,0.760669722696844,-1.75748850415249,-0.313265918023995,0.840916088211871,-2.65497625215187,0.0731007786964024,0.204259095359985,1.09309089163029,-2.74232595777251,-3.50609514159202,2.40011636619433,7.76205930432092,-2.81621078688017,0.223324073126824,0.598979332394221,-4.81196556807793,1.76876908715525,-13.1782827132508,-28.0380615078333,0.585877149680352,-0.405906800387664,-12.4331985863189,-2.05709235548043,-9518.96433375124,-8417.95123347903,-8417.95082849378,NA,NA,NA,14.3658220917489,15.402187526762,NA,NA,3,"test0_worse_conv",0,1,-8417.95082849378,3,"test0_worse_conv",59
60,"logit_random",0.130662965924316,0.0870297786507504,1.260308166768,-0.214558403219881,-3.43751516914918,2.0936943704977,-0.429455507412835,0.573227699376459,-0.0308555724940197,0.104053864966723,2.92177848769982,-1.69587429775639,-4.92802445490376,-0.872851574711209,1.24510501131245,-11.1507555131918,-0.16718079936602,2.18211240528133,-2.08949758891478,1.4986085136535,-24.3341900253007,13.5029321577415,-0.543237129789767,-1.03043827456954,1.51789144558281,0.116495886480135,-9471.4445469575,-8364.21338374963,-8364.03686831198,NA,NA,NA,57.5543938351408,0.122399731626306,NA,NA,3,"test0_worse_conv",0,1,-8364.03686831198,3,"test0_worse_conv",60
61,"logit_random",0.210466519285972,0.0230126223581387,-2.58993460766769,-0.0648968254833535,-2.7207269623381,0.943017728098841,2.26021705359083,-0.097288361781597,0.465018965050399,0.0622235807517903,1.75750744912146,-0.328419235070998,-5.73022155726827,5.84068744295651,6.17244613817,3.19251739235682,-4.62070339247513,-2.30241813274627,-0.482826989626107,0.64438965686909,-4.71114622551784,16.2440527131872,0.181417385630514,-1.14439378990538,-2.3815139286924,-0.112348201031427,-11375.2636367348,-8569.25186007071,-8381.0198126806,NA,NA,NA,3419.39938579599,0.852149777883332,NA,NA,0,"pruned_test1_too_close",34,1,-8381.01955244116,3,"test0_worse_conv",34
62,"logit_random",0.0679758609788524,0.192347134684911,-1.52776227520357,-2.0129704825315,-2.84495943714315,1.93663829341792,-0.64456399521157,0.572861640364461,0.426614903273477,-0.167210751923106,3.0929175757581,1.45311376647161,-4.23535124673925,-6.55875009156235,10.9011355190679,7.23534815269215,-4.54390259747877,-0.263297862140855,-1.52536730390796,0.156779913377664,-48.6921576495736,28.8011843425756,-0.119108695172714,0.1609343751596,-8.16226650760256,1.4705843890459,-9595.36489282487,-8388.58710786919,-8384.72155981372,-8384.64955794202,NA,NA,58.1975152412322,15.6309420765195,0.0792875396028777,NA,3,"test0_worse_conv",0,1,-8384.64955794202,3,"test0_worse_conv",62
63,"logit_random",0.0141474932627681,0.0065905925515438,-2.32068453639111,-1.60614582935613,-2.85187627839012,-0.122947534439045,1.06648939604507,0.871695072663004,0.19664946563777,0.412129616725726,2.30132584703235,1.71068332964398,-5.36686512777319,4.0923425871707,3.39204641590608,-8.89527478995049,-4.28431426288729,6.45254048492408,-0.873716820088141,-1.73134198730237,13.2938001074444,-17.3925213316106,-1.14803157617407,-1.46389384300104,-7.27248086217028,-2.24961284355403,-11027.08158194,-8381.79276765086,-8379.29680036731,NA,NA,NA,112.198988649801,0.105252052498743,NA,NA,3,"test0_worse_conv",0,1,-8379.29680036731,3,"test0_worse_conv",63
64,"logit_random",0.0874274269360283,0.0866174408953681,-1.44589912578651,-0.333889932460933,-3.49993368807134,-1.34191672858246,1.18286750292045,0.697777660398614,0.221136588322674,0.179183961781614,-0.205565101923233,-2.30698119648825,-1.83149106971773,6.40467423637262,2.03183976473118,-1.97757578539117,2.0442722155995,4.76061107460442,0.731770840093142,0.853989595156451,-50.2616189366512,19.8614937640293,-0.621694974886486,-0.687091608937787,7.46175737758962,-9.94132258990478,-9836.27465743837,-8376.08418044491,-8376.08413790945,NA,NA,NA,8.62040263675546,13.4473841881064,NA,NA,3,"test0_worse_conv",0,1,-8376.08413790945,3,"test0_worse_conv",64
65,"logit_random",0.00785968241522347,0.0454751040192607,-1.2633346956284,-0.496589900935015,-4.75628000631161,-1.18467182227264,0.0236638689393684,0.0643896556448278,0.0334209339437302,-0.050333352108443,0.901290862024999,2.77718268292214,-8.75332696982201,8.01329856210462,0.696220948230509,2.88436281288216,0.533422888090586,-1.5798846950334,-1.273432572527,1.78677032826062,-24.016530886906,-14.1051651505782,-0.676454841400698,0.756114565340102,-2.9873187257921,8.77152972128035,-9884.60314110458,-8339.04171867837,-8338.31900130117,-8338.31900130117,-8338.31900130117,NA,129.305345584684,0.111926609346135,NA,NA,1,"best",0,1,-8338.31900130117,1,"best",65
66,"logit_random",0.0797683872292065,-0.0264982509047542,-2.15592763324243,-1.94851104243332,-2.9373831036437,-0.540170377244442,0.0360410053572109,-0.398734401519539,0.399100273011976,-0.171143782564618,0.511703750747653,0.832944462768171,-2.65716363960502,3.00594220276683,-1.00283213581725,1.10883078138917,5.04981535528822,7.76241610053472,-1.20832250920574,-1.34154026298643,-26.5613198217818,14.266769558262,-2.53732611399357,-2.09338270438365,-8.6682861540437,-2.09856376895287,-9503.62835370942,-8357.81508792112,-8357.7627972613,NA,NA,NA,44.298448068035,1.05525924835812,NA,NA,4,"dup_best_test0_conv",86,1,-8357.76278044253,3,"test0_worse_conv",86
67,"logit_random",0.0759233214085675,0.0683559796552303,-2.05941245024302,0.350493364941062,-4.8852262925927,-1.17424293650386,2.18988863108768,-1.8905761812913,0.107401158234457,-0.387463441285575,1.18614746827374,-0.0904398785751439,2.09314020684455,2.48590712101346,6.75444542395132,3.22890318937791,-5.27083000600538,-9.52797761617366,-2.0810461605971,-0.0824137480407945,16.5510096472343,-4.04419100544854,-0.341440564872143,0.854461117493499,-9.85175970274337,1.10849197965634,-11238.0670911029,-8377.44414955535,-8374.44646469065,NA,NA,NA,497.061350277325,0.279222257184712,NA,NA,3,"test0_worse_conv",0,1,-8374.44646469065,3,"test0_worse_conv",67
68,"logit_random",0.0433048162459998,-0.0732333714774815,-2.6300115385979,2.14128715520123,0.828701577498827,0.770928804662121,2.65934700610061,0.85170133413308,0.470878677575989,0.0695577277390476,1.31768534485383,-0.613741046066948,1.37421607649974,0.326826521770662,2.38875473600308,3.27446407755311,-2.13003398487087,-4.31626584676991,-1.44025374391009,1.21742315180195,-34.3498740178147,-10.1011861210235,-1.29738106383823,-1.02074986081187,-13.2583006428889,3.8224622645874,-10061.6114341215,-8386.80375694086,-8385.52143862347,NA,NA,NA,148.387992789822,0.0953279601094751,NA,NA,4,"dup_best_test0_conv",21,1,-8385.52081061888,3,"test0_worse_conv",21
69,"logit_random",0.125713653108497,-0.0104038614473993,0.463730570646386,0.28652093128453,-3.71534771992134,1.82092784553386,2.34539958902239,-0.0965926596140899,0.12739801284699,0.174021032851965,3.02285730011023,1.62055017823408,0.247274666090155,3.87669016523902,-6.51246439918572,5.23213936314263,-2.74486957929753,-4.47358694180685,-2.11445021845321,-1.42827512211333,-10.084707996358,41.6306272200298,-2.53792495907989,-0.139792079990529,0.746144486542488,2.9281971846818,-11011.7436639105,-8357.87423024519,-8357.76281296238,NA,NA,NA,73.4989951679847,0.592944346077097,NA,NA,4,"dup_best_test0_conv",66,1,-8357.76278044253,3,"test0_worse_conv",86
70,"logit_random",0.12657624251903,0.103994699647092,-1.14491478378901,0.368374201076144,-3.1117442491797,2.51651565831306,1.82256229886162,0.34723351113336,0.0607174902543087,0.0102326709703007,1.50950122176638,-4.28768591855765,-3.48570426085929,-1.49841717255847,7.81137165431384,3.3378219995353,0.0122027955115938,3.01734730558745,0.933031793431273,-1.96953148043636,22.5016462992132,40.7966822020183,-0.6780980490195,1.36434776859714,2.42894210681999,-7.4982377585225,-9665.47624665464,-8388.87172270757,-8388.26633388743,NA,NA,NA,58.1018924542785,0.0729204309377579,NA,NA,3,"test0_worse_conv",0,1,-8388.26633388743,3,"test0_worse_conv",70
71,"logit_random",0.0292875232460247,-0.0778891218650225,-1.869414498319,-1.98310484790659,-2.60066720437639,-2.0360763636674,0.728309411681821,2.2808916621526,0.343414684239349,0.0936136846599639,0.282461739027706,-0.913401290729428,-6.93328924169074,-2.44885991988461,9.71161677453582,-2.11820109215265,-2.14324855344808,2.61079269825338,-0.608299198176907,-2.80678556826312,-15.1049035837338,5.32624089918748,-0.709702298239799,-0.997034280529714,-5.2834858382679,-10.375271317713,-9538.39720743373,-8396.16272630083,-8385.14144889339,NA,NA,NA,228.802404892154,0.298818932066352,NA,NA,3,"test0_worse_conv",0,1,-8385.14144889339,3,"test0_worse_conv",71
72,"logit_random",0.102914700294767,-0.0613425957885427,0.218360678445266,-0.274911417122382,-1.92659682002625,0.801868460013177,2.89731334174858,0.1475973736988,0.142220650797195,0.0981859431276284,1.7019159837495,1.42495370429788,-2.96953026164999,-3.36397222904762,6.83354248566579,-0.516934503180518,-4.17884030451607,4.06992824842127,-4.23727165574982,0.589938803237471,-7.24369785791154,15.8859879225912,-1.13027991323792,0.637459694846977,-9.89054151421256,-1.59315049900845,-9214.73314526782,-8373.09614247277,-8373.08264392277,NA,NA,NA,31.1007519270642,0.0451764554342818,NA,NA,3,"test0_worse_conv",0,1,-8373.08264392277,3,"test0_worse_conv",72
73,"logit_random",-0.0522686955865473,-0.0455719272105247,-1.10248726999012,1.2609032119878,-2.93329043344559,0.175128912313568,2.36045710904014,-1.93487132019992,0.0745186550082722,-0.0307340089412346,1.72380444869838,0.0443762122433898,1.37717165303789,1.01440975768752,3.77358837645895,0.480115986231377,-5.62433824267718,-2.56961248762111,-0.723264968054748,-1.0582276487974,-23.1214957674525,26.4441057714229,-1.55098464586011,0.114292542301055,-10.0775361453918,3.82670990400688,-11372.2447548436,-8383.77824263662,-8377.36339067403,NA,NA,NA,741.918748974049,1.25939868272608,NA,NA,3,"test0_worse_conv",0,1,-8377.36339067403,3,"test0_worse_conv",73
74,"logit_random",-0.0372954799313842,-0.161919332546282,-2.00553730881522,-1.08388741293098,-0.980270693906384,4.41098774398363,1.05949127372332,-0.648981842458144,0.944903660804152,-0.330024393098958,0.528548219629419,-1.51882010124968,-2.75914080528498,1.4113167432932,-1.50788808457146,-6.1121840902893,-0.122644201904888,6.8644339138495,-0.329634950010144,-1.81128529308847,-13.2210585441799,-23.675827576835,-1.12796188343717,2.59483912223472,-11.4032277364359,-2.39105296051211,-10130.0572415376,-8430.82112316779,-8430.43039961675,NA,NA,NA,103.641809148126,0.0488281897552599,NA,NA,3,"test0_worse_conv",0,1,-8430.43039961675,3,"test0_worse_conv",74
75,"logit_random",-0.153050627942718,-0.0771646344974268,0.424881296420067,1.63789162630887,-3.22334723582795,0.738335004403566,1.38048480885375,0.255155517688299,0.523918290462242,-0.170344523712095,1.36248054786456,1.04704709715086,-2.33183574458915,-7.35981370966494,4.40809824449971,-2.30113816006065,-2.8086020906564,-1.45882927623912,-4.02268921198658,-1.29697839431053,-26.11375791342,5.50478089687541,0.349167275961045,0.904506673494481,-9.38303263618909,-7.13346692991418,-12669.1132226628,-9893.56584991367,-8388.68885199966,-8386.22472135023,NA,NA,873.318010498037,19.5519868902436,0.51944358902835,NA,3,"test0_worse_conv",0,1,-8386.22472135023,3,"test0_worse_conv",75
76,"logit_random",0.0761666265156795,-0.0638845190171944,1.43879791078153,-0.894849052182981,-3.58468535976921,-1.82121039288514,1.920616420483,0.250463458679348,0.57551248201261,-0.325372017175525,1.01818430231762,-3.53642102998899,-9.02284615370449,-2.80817672992904,10.2673912408573,-7.5526091627806,-8.59068164761627,-0.125460193314984,0.545013671938308,0.0686696389965729,-11.6772430207866,-19.1729823266768,-1.2801382117567,-0.247144911035607,-8.95327593673538,5.75001454364228,-9525.73403871127,-8365.78972877725,-8365.05737475454,NA,NA,NA,51.2173589950488,0.202864369514824,NA,NA,3,"test0_worse_conv",0,1,-8365.05737475454,3,"test0_worse_conv",76
77,"logit_random",0.0419098811841374,0.0330202746039499,-1.9754633884485,-0.152840542432432,-3.89502504032209,3.79936351846284,0.854571357445618,0.631873196319549,0.795858350217458,0.110217422363918,2.97023330804677,0.44815352450837,-4.80099973326909,-4.4211463788418,5.53048433987253,7.30605648749601,0.661504624159675,-1.21566981419581,1.85140203805017,-0.347248940494499,-37.7255972684075,8.39136283736384,-2.45223215486425,-0.885851343775611,3.5044993209128,0.85601681249675,-9549.49368705973,-8387.0268627131,-8386.9489490473,NA,NA,NA,22.5198453599262,1.17389324422482,NA,NA,3,"test0_worse_conv",0,1,-8386.9489490473,3,"test0_worse_conv",77
78,"logit_random",-0.0945672665525904,0.121259805967769,-0.998786809627281,-0.961175995140107,0.0360119375206276,-1.83259046935608,1.35022245201424,-1.9298690406464,0.43479287462774,-0.276572294272323,5.32203947397149,1.74704622073349,1.43519313290927,2.14578582952805,9.06008245596849,4.57589121790214,-3.08347427744172,10.8799916227872,-2.02201476753546,-0.640697100994076,-10.7170819689363,-8.64837383115862,-1.12359659406252,-0.167201535345568,5.24717862967501,3.86834031288243,-10702.8128044926,-8354.07346517375,-8353.97197150656,NA,NA,NA,38.6760001822411,0.0644352005346425,NA,NA,4,"dup_best_test0_conv",79,1,-8353.97170510813,3,"test0_worse_conv",79
79,"logit_random",0.088154564816014,0.000886139041768034,-1.48475141942055,-1.20821480939078,-2.52148771808797,-1.43905748797153,0.551224166562043,-0.202243134382928,0.0273108750440436,-0.460279899852419,3.02206781879376,1.71811641093045,-6.09883740365363,3.48279875579798,-1.57325442492179,5.33607203327549,-6.41351773512546,-1.15934768758657,-0.834921083177493,-0.378526138022957,-12.5191148533098,-32.5821417757554,-0.655990031413417,0.258041068173184,-9.04095574039466,10.7245350760704,-9212.90880180395,-8361.35188647345,-8353.97170510813,NA,NA,NA,115.319364852147,0.0812685531717475,NA,NA,3,"test0_worse_conv",0,1,-8353.97170510813,3,"test0_worse_conv",79
80,"logit_random",0.0237161030504773,-0.00427929812041162,-2.3084567866566,0.835808723936903,-1.78452397090197,-3.01128735445324,0.938001100321773,0.128842200614514,0.358833671457453,0.0676536435345268,-1.03374310422634,-2.03539847715081,-3.43982018466955,-0.712439967509196,5.38418742904209,-6.34181499950168,-2.65112089843864,-1.56406138092765,-2.43444016426498,-1.38090112792767,-18.250132882933,-8.04746373611126,-0.612755078961554,-0.0615062425252534,2.76314228197106,-0.98599385562136,-10228.7762457837,-8395.64914565159,-8395.19199583919,NA,NA,NA,95.9183031761888,0.0504794989921656,NA,NA,3,"test0_worse_conv",0,1,-8395.19199583919,3,"test0_worse_conv",80
