"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2"
2,15,-8957.27845900847,1875.904756779,-0.194670033409287,-0.127008049474497,-0.210321732895709,0.417516445348314,0.587841187418959,0.0835862799971877,-0.170547124142243,0.477010616359631,0.15324446301201,-0.0413093278936023,-1.13861059764981,-0.200925162983354,-0.368504144590043,-0.0374837550913361,-0.103419152267176,-0.116373509112612,-0.142508175702766,-0.138676677820989,0.113358845071007,-0.453259123069112,0.303482405205053,-0.442557561635005,-0.332293545312149,-1.65353328488553,0.115719955160198,-0.411689942711747,0.508463202122237
2,16,-8915.63773654634,307.895691698302,-0.040945975553792,-0.0958547641656024,-0.122923510083296,-0.0393382369192864,-0.16467365087609,0.149502195490137,-0.291649734627354,0.319800476581508,-0.415213493556841,-0.176796784783964,-1.34315098411932,-0.0254202788476589,-0.431974498862351,-0.194114475604417,-0.131373400272491,-0.168698385172565,0.538437060082448,0.505685769225522,0.313983058916416,-0.0379708811953415,0.290205172716027,-0.0377848123583702,0.160331368706913,-1.09477267305401,-0.154924486732608,-0.261193447261326,-0.662740759487065
2,17,-8961.08101527157,1683.72674390494,-0.0298452432087957,-0.0812891352638303,-0.13901584420884,0.149069144135652,-0.0458192354003021,0.339379622146237,-0.00513708163788451,0.275344405518975,-0.460293974496529,-0.319005178130477,-1.71821911167664,0.0121256752651543,-0.562926810700654,-0.143186204170762,-0.103092547493375,-0.120414937220029,0.0345066774237164,-0.0587524862956943,0.220966800792336,-0.503512788336076,0.414992781342922,-0.0316760843320443,0.139710887831444,-1.00691472767728,-0.095887259256969,-0.474542845297218,-0.149136522580469
2,18,-8967.75444146005,1772.02190597818,-0.113233387417795,-0.0878092480753953,-0.129711579552903,0.132492111025037,0.0686616068086668,0.0273482071701497,-0.55077603425603,0.438362296522041,-0.112521328214275,0.102181054216437,-0.930712771459233,-0.00506809925379182,-0.288000479805875,-0.0274937480795203,-0.107586520643167,-0.13512948874257,0.208703488972971,0.133126049237654,0.358162092564052,0.170334088422365,0.201733509604888,-0.470999749810522,-0.297376001263672,-1.58497928613092,0.00651707022982907,-0.550494094628769,-0.369000216500607
2,19,-8959.90639317062,1140.1977254355,-0.139995432175592,-0.106524658521777,-0.155401185724977,0.0414654301887289,-0.101146520066062,0.11308495291299,-0.515356359411758,0.43227656019604,0.131384759409339,0.214473557291366,-0.768916487624022,0.00625354016901415,-0.340631561644925,-0.0353220271257341,-0.0750181148345668,-0.137733294008342,0.0473626728295604,-0.006555525197674,0.204874021957595,-0.0109375609539489,0.247915104501569,-0.502838948114552,-0.0856329213592673,-1.44921428225578,-0.050121528982566,-0.497366074664874,0.0197817665885361
2,20,-9154.85842990095,1252.12908062317,-0.0530074874789464,-0.167958366638495,-0.120750169124375,0.481674500878239,0.267089286970461,0.411486997709891,0.946098625760984,0.198601174193403,-0.307531708966295,-0.0118472192900889,0.214674929428374,0.01496733578976,-0.605417539479282,-0.0741966147506001,-0.0456267057290974,-0.143734381229116,0.0441783426311643,-0.110894048433208,0.0364299747746204,-0.74725476154814,0.373919717191314,-0.252334521400828,-0.173372092516534,-1.91852285763094,-0.176161488734486,-0.296487538610014,1.44383298965856
2,21,-8956.742378748,2102.3504345007,-0.125570550912049,-0.0843829670580311,-0.17523718737021,-0.0324026780870637,-0.132704776779138,-0.058758753471665,-0.656369689877688,0.41915932218681,-0.019648558666405,0.10483892553657,-0.952650931039871,-0.21296446973426,-0.234510958276894,-0.025748596744475,-0.102132841016694,-0.110284970393723,0.151750311544473,0.114026570107132,0.293940138751882,0.0698841733179965,0.254624732389616,-0.408423410984038,-0.256665987186957,-1.64318970757298,-0.0601403876680492,-0.527588930898713,-0.0965105970083207
2,22,-8928.12268894401,1184.28792029856,-0.0385356640799215,-0.119279717188227,-0.0987262623086003,0.0113329318848343,-0.259117736834584,0.0264125716449938,-0.31387016203679,0.298584055085459,-0.39199272092261,-0.122032077481644,-1.33427217353352,-0.0187515983630099,-0.433640461113925,-0.198838763269211,-0.0810449015949622,-0.191399327513254,0.443669241883778,0.482917478702009,0.446661100489628,-0.112095834303304,0.327512239115607,0.0736677240108281,0.14686562225245,-0.971205265619485,-0.0979513875779109,-0.160565277237808,-0.53266345131004
2,23,-8989.73310607795,1696.64359977743,-0.141625080762749,-0.146641841944801,-0.188295426615008,0.123629930879323,0.107217905802477,-0.129248930861231,0.0976735918053814,0.309664847468279,-0.284390581525838,0.0519811875283806,-1.33519179104086,-0.0536201701827547,-0.323974914097689,-0.03044678630334,-0.111062932700472,-0.112933074643179,-0.112455373322268,-0.130042353896495,0.115119116531555,-0.592079266243298,0.370634186689893,-0.306841560815584,-0.347264231357021,-1.21692972784488,-0.204423520345028,-0.587792567095067,-0.0316734765894744
2,24,-8955.87115298424,2165.884330778,-0.132414892782726,-0.0891035810984943,-0.154962681574989,0.115990030805159,0.0182862386047212,0.064507755145298,-0.30040470523896,0.439222319810502,-0.154602762487234,0.297165731162493,-0.761805928046951,0.0902431496300608,-0.00580595732523047,-0.0267420978089748,-0.11294356397287,-0.115428376069891,-0.00550460746589698,-0.0925413371607695,0.165527427532406,-0.208714551761068,0.224875782818764,-0.398587728397932,-0.322053702908624,-1.74013664017264,-0.157562777784612,-0.644898764044299,0.00442736514621848
2,25,-8982.06880054868,1643.91332309609,-0.112686130936027,-0.102652967998609,-0.160160964716188,-0.00242917250668278,0.0445721144416298,0.0357385254004125,-0.587912094114018,0.415644919150078,-0.086001304990392,0.0254139399084116,-1.08871483017098,-0.0694731276393081,-0.27945126844535,-0.0230818827805337,-0.115028437123111,-0.121577216362072,0.0848140866696167,-0.0736843481355003,0.0761808318857767,0.253134887192831,0.327339447921386,-0.560618938148853,-0.330825981130071,-1.61036094347603,-0.0104990653543262,-0.542572511080945,-0.57366759014145
2,26,-9004.33957126826,964.017455502069,-0.109230522968548,-0.0855432027006436,-0.16527228323592,0.110938103543867,0.0862579040601348,0.0499123318394937,-0.420989716017016,0.436752554854041,-0.0673019904118378,-0.0666913007789068,-1.20723177018817,-0.145638942240564,-0.311840384965082,-0.0190368953267819,-0.114793628639924,-0.0790932272707866,-0.018221882776508,-0.206982567238929,0.162742568368649,0.0866214238110556,0.189720901939757,-0.570618293750899,-0.321349305032895,-1.51045864754337,-0.0753509430432935,-0.738748274710628,-1.00988166903581
2,27,-8980.91219899326,431.213669268563,-0.0549275441387623,-0.106904059064555,-0.117929458604077,0.101291327368463,0.133373390885527,0.225077924623035,-0.200145819680865,0.343390281552636,-0.326571866955844,-0.264826563954653,-1.45532717873405,-0.101970942838034,-0.497751593165212,-0.418755734902248,-0.140915201157301,-0.310967112013567,-0.750982734616231,-0.499730519131659,-1.02201915539827,0.111744172869466,0.104591178497895,-0.719168609763517,0.191262785223627,-0.589573125047046,0.0983153215148002,-0.556252556877823,-1.695173700962
2,28,-9131.76499406968,1011.50722014713,-0.0803160997752822,-0.103211064752034,-0.171625856882206,0.165402333594865,-0.27555876474471,-0.0463661810602609,0.395527810641897,0.42792248304761,-0.638393885999102,-0.0148641917704523,-2.26175725621941,0.384059914677154,-0.168183117341336,-0.0590972494330339,-0.126127736584503,-0.0819312416816152,-0.228445548267529,-0.131391418726395,0.0219408502390254,-0.902356817535177,0.401751471984695,-0.0853718351407493,0.0469746757763566,-0.340697606762251,-0.283523001519045,-0.497631820511247,-0.175278680031213
2,29,-8922.09026736047,835.374706344799,-0.0367147027576032,-0.092060930850256,-0.113664869018721,-0.0989020280833196,-0.163517364126076,0.0417896267099567,-0.415920599600872,0.290783518585353,-0.389108132558964,-0.147824511767673,-1.43316082102021,0.0534672287673854,-0.457658103552729,-0.163067081905924,-0.104697897936842,-0.182206745506385,0.570517480453541,0.54606035313014,0.346647128810629,0.0969423530199793,0.410646281541576,-0.0626171691402939,0.101928095347127,-1.03243281579551,-0.101810125024403,-0.189308596305658,-0.356178850194979
