"stage","candidate","LL","gradNorm","mu_b_Price","sigma_b_Price","mu_b_Acceleration","sigma_b_Acceleration","mu_b_OpCost","sigma_b_OpCost","mu_b_hev","sigma_b_hev","mu_b_phev20","sigma_b_phev20","mu_b_phev40","sigma_b_phev40","mu_b_bev","sigma_b_bev","mu_b_bevRangeRel","sigma_b_bevRangeRel","mu_b_noBEVFC","sigma_b_noBEVFC","mu_b_american","sigma_b_american","mu_b_chinese","sigma_b_chinese","mu_b_japanese","sigma_b_japanese","mu_b_skorean","sigma_b_skorean"
1,90,-8922.6383546742,NA,-0.0907000355013562,-0.0695215998557586,0.0267254905644069,0.00266818577547324,-0.0948588436499784,0.0917473021075376,0.108176573643694,0.00545015155854734,0.023500712957563,0.0116503384183156,0.0534659520873744,0.180382273050391,-0.463340124954386,-0.0296048148086015,0.262261162474456,0.246958394471046,-0.159917638491842,-0.354316338021356,-0.0649067776962946,0.0223183990626292,-2.09555920542104,1.48227287225402,-0.121659977237813,-0.101768246898904,0.283255999857665,0.627901456687839
1,91,-9568.09079084147,NA,-0.0631551134426816,-0.0806365622541118,-0.0914038919343714,-0.0316581354244839,-0.325755598160595,-0.156833989534139,0.0891802792019084,0.0350037749782468,0.00127021983289657,-0.0237893363581237,0.0244085408031277,0.2112187921128,-0.227519685562755,-0.0420252873005838,0.450608121129299,0.0685578772907672,-0.517141576694675,-0.0367138356032275,-0.191909190883299,0.196666132350392,-0.638743053603921,0.0329456531756591,-0.103920315806073,0.086230680820934,-0.966383502853495,0.0302122604662882
1,92,-13412.8755223871,NA,-0.411438444428943,-0.696924403836978,-0.734033866856918,0.0958732708531415,-0.051737920316562,1.17304648585223,-0.66897773722257,-1.07295505737889,-0.136229172420009,0.348041281138606,-0.221968010096157,0.299241426971716,0.454401675032311,-0.923858098564775,0.354571682509618,0.00936709848649227,-0.0399761130570268,0.554159568241221,-0.0136656758399007,0.804428102061457,-0.121124649923145,0.307340088964466,0.514284596755453,-0.588641408523314,-0.186898964331672,0.376065246298268
1,93,-14063.8126721398,NA,0.31192601720029,-0.426079345491125,0.661786152897481,-0.367896578469455,-0.413977918722557,0.334083620780508,0.00627021500379709,0.712088431155855,-0.427210931165198,0.705095126391363,-0.26539430343859,-1.1220382904805,0.233152834279134,-0.0331900458712315,0.755086472647669,-0.818901257428868,0.974962047229528,0.581584998511181,0.0715239276301048,-0.205508323618824,0.118225283930754,-0.200830628483878,-0.0720143568085672,-0.35820655753624,0.320907468851082,-0.60604737717023
1,94,-11231.984571201,NA,0.248445438112449,0.962497780749347,-0.301721066027719,-0.345335389542844,-0.302176155334989,-0.0912656532734356,-0.557944909957053,0.504698736139183,-0.0642943963159929,0.0174158053861549,0.0557253145027175,-0.10464570538632,0.184913155916068,-0.245258852577343,0.094955530268794,-0.270053293855871,-0.432340632892357,-0.743145029021405,-0.549051762948957,-0.420041953783075,-0.737572425156919,-0.296714080995009,0.0442449645849493,-0.251099070042491,-0.191219219150132,-0.561672073736447
1,95,-11919.3419485132,NA,-0.362393592877076,0.244917739841636,-0.440429019418667,0.446871385998453,-0.304557137589725,-0.0637471145738942,-0.0623614660328705,-0.324708538235396,-0.492425170758406,-0.138620798436517,0.185476561310344,0.425698610189967,0.258855330017691,0.186329348112501,0.483943326586459,-0.190371193945883,-0.296672629606895,-0.234982950579381,-0.653191909446933,-0.534153500936877,0.734814159153635,0.630315827131052,0.0463151741974092,0.192727261474618,0.95853698043249,0.0249462012289455
1,96,-98091.3760862933,NA,0.974167328804263,0.188362383424978,0.339003273817181,-0.275805634183396,0.162609510219596,0.408367459981828,-0.693367359701218,0.319691698764493,0.274717929792466,-0.509890207819765,-0.141934387165285,-0.294777627602413,0.271244021172891,-0.450459703677004,-0.14986229916205,-0.207449104916371,-0.286459406087792,-1.03151970965042,-0.0256077644935973,0.222483931426367,-0.430594714795705,-0.0215483877385856,-0.186563794775453,-0.253797914663603,-0.376412523421629,0.141067036910387
1,97,-11789.705588648,NA,0.0243714461139861,0.209471401516149,-1.02684135475017,0.387925655828462,-0.373168843436521,0.683950801969788,0.38638583765458,-0.171674731575352,0.630895894641674,0.277810485820202,0.148985694057655,0.379251995148481,-0.176814813575045,-0.173666106628369,0.69636781995848,-0.39876378681399,0.151885878052085,0.864829885443701,0.898885360788345,-0.438974935087085,-0.14319856303378,0.450045587508261,0.285557903669428,0.0457298428354943,0.207387486597223,-0.789990639705142
1,98,-16651.0382830653,NA,0.244916468545395,0.183204917690315,0.0206392254928025,0.623039806283704,0.569654879203826,0.314480357327436,0.685375342202779,-0.451571241384472,-0.271460838049678,0.220740495988037,-1.2419861371517,-0.0693653849660937,0.338101687903219,0.601068939828636,0.22927565303646,-0.837702599279491,0.33737289513772,0.552981598307208,0.244378317137632,0.287366343122798,-0.380045709397992,0.575611567013165,-0.300864525437949,-0.312345770406806,0.876103973642565,0.130463959279149
1,99,-26482.2267197788,NA,1.02048694176939,0.376859570898723,-0.128519820227424,-0.373120959419306,-0.307419887395944,0.139852162836532,-1.0367018349656,-0.676067285971745,0.935168028537282,-0.24699221475651,-0.286497518654066,-0.069456333736303,-0.399443485817648,-0.135659004491587,-0.140975667569852,-0.749078472955562,0.323588631819137,-0.51061707020827,-0.43322934904206,-0.1933165691516,0.232362776746601,-0.177074604575433,0.214530313191475,-0.201571395945037,0.473017502736737,-0.219970474437428
1,100,-30340.2586010547,NA,0.586027588327361,0.253278936826767,-0.580133800859102,-0.899422823891779,0.84749019641633,-0.0654823011637928,0.0274965744340925,0.321949217773442,0.134440041004829,0.140037099951896,0.131774377963925,0.119829290633847,0.790162971643232,-0.527518486109044,-0.18046764517433,-0.395277017266277,-1.30306995809508,0.396474146740248,-0.0113954197561136,0.511788340475952,-0.478437208399991,0.289662143475432,-0.434543231992202,0.77352470588473,0.120646540917585,-0.238619046283849
1,101,-11670.2918996068,NA,-0.342254561685454,-0.32179604774486,0.348893304453467,0.187788695006295,-0.0528318098391975,0.0162127506563999,0.591563873362156,0.172837247983156,-0.0960948985312214,0.0974767948482669,0.525798049355235,0.712259151371929,0.277496495021756,0.851544887994166,-0.136886529893261,0.144188918456333,-0.640316514889636,-0.309432102924432,1.01739904228863,-0.949826066233257,0.272984866159645,-0.576615067767822,-0.0791810018336968,-0.209372814013126,0.861715847520321,0.406540634982279
2,1,-8552.14660124471,1608.90765390248,-0.119584206808088,-0.0685691314342953,-0.129887843672862,0.219391746599541,-0.13345116181885,0.356960102595237,0.0671349941027172,-0.491406646912261,-0.100873091404399,0.710752518562914,0.173564808521605,0.286868401189797,-0.19246100737934,-0.492378843166027,0.393964319022349,-0.660739788598944,-0.481051088345393,0.378025738618032,-0.149630900539037,-0.818104941204606,-1.95989275004062,-1.59877130653937,0.0437520789587781,-0.00887073398012062,-0.635607870661894,0.0609626897196369
2,2,-8196.72824409945,392.211610623654,-0.105253864865692,0.0807645807209099,-0.139409800939324,0.125311198400114,-0.198967073300601,0.146511202545644,0.176792326971448,-0.191723750349467,0.0314881263952184,-0.110805464457121,0.251300097203937,0.251023906701283,-0.260147017776851,1.42371741461518,0.453623653578144,-0.46065971077496,-0.479961359969205,0.475941336015602,-0.0813540012466861,0.573884827199839,-1.84854528882314,-1.73665256922149,0.034051749400335,0.65581160004178,-0.458633700519536,-0.666577588373786
2,3,-8199.91937125879,755.362430344026,-0.111870773095182,-0.0842408245586191,-0.155343140060389,0.144513118815127,-0.186945009003761,-0.177634712983525,0.183016070934117,-0.168408208281441,0.135466331137408,0.398563356687094,0.2438422127809,0.220282305195066,-0.103693735541025,1.62277848115922,0.426659311275156,0.470960284503198,-0.32828577134387,-0.20486405868808,-0.238011056252635,0.172187884326429,-2.13664747314135,-1.57248485117468,0.00801775818889897,-0.620976545264398,-0.577185282591889,0.785246990079989
2,4,-8279.56949411647,1212.55040132169,-0.105388299760827,0.0827563765954761,-0.128229808591084,0.0532585746196614,-0.190987872730658,0.134891919935201,0.149483383245565,-0.437916732950894,-0.0286126175152993,-0.0759849154848266,0.115986735627833,-0.101983213036412,-0.418516958245135,1.28256573692193,0.44392995755213,-0.544276276401422,-0.164941543192734,0.0841087494181744,-0.182805629716949,0.635579299951622,-1.69050875417867,-2.08961174126182,0.0258783957903351,0.314126877616062,-0.599072611600816,0.630515137094132
2,5,-8578.0455803811,1796.60488596424,-0.0563426003402087,-0.248432815106428,-0.16766518849068,0.0374972877013909,-0.198423006357327,-0.122828927381811,0.267945332421085,-0.461570288980323,0.325872426940709,0.414463953181603,0.335506470578625,-0.298817632040968,-0.032704932971646,1.6618629271082,0.551071181737235,-0.647366112242248,-0.634692026000791,-0.161470543808748,-0.0817601386645087,-0.252464241420731,-1.99365692260512,-1.94800626700146,-0.124398334878686,0.748398106636984,-0.719194925136736,-0.107648969323628
2,6,-8826.51434895647,1761.64020411222,-0.296957192750879,-0.353197150401138,-0.132046581221869,-0.232639726071026,-0.220886181200597,-0.144222055944173,0.000868243240749939,-0.492607846194079,-0.177919379095892,-0.859403938648427,-0.000750427812546695,-0.422056555510722,-0.517075406713874,-1.69497331260458,0.441181917913107,-0.660362203288005,-0.256650019858541,0.601357174660929,-0.130275001012188,-0.506999539378005,-2.06163360249173,-1.55430795963937,0.0545420693620474,0.368245704793521,-0.565592821336417,0.0937587143050074
2,7,-8198.73668774877,233.350341553887,-0.119431247929229,0.0837056125008859,-0.133210018037801,0.206083782813359,-0.190042586297501,0.151610489452903,-0.0339948430774126,-0.183392680770824,-0.143974047585865,-0.364001804198344,0.208873944545126,0.0197801264175698,-0.208031951577851,-1.49589704884143,0.451304983461103,-0.509394776151552,-0.404716929853648,-0.5189177376745,-0.121369554593154,0.692623047751522,-2.02346314239215,-1.62880791182617,-0.163671211382579,0.57505460736951,-0.70323524627258,0.824259027573767
2,8,-8199.98438928126,1196.80612148621,-0.142035377017212,-0.110866301961157,-0.128415281416704,-0.180827513325104,-0.203272709306327,0.162517712679134,0.0812686442304795,-0.474150485459293,-0.0312467980180732,-0.139840857549163,0.230505877529269,-0.170002525883588,-0.442354619606351,-1.47809697507772,0.582760071908403,0.591119856535248,-0.450016448812751,-0.0381583319602684,-0.0426228051306771,-0.58876717116406,-1.855899793052,1.70336807191851,0.0362259248173554,0.735734911721958,-0.519326677965398,0.77203884041325
2,9,-9845.24122450569,897.478346895723,-0.674015939807853,-1.27086585637522,-0.146298250784052,0.0620237597133224,-0.188423607343014,-0.0802901453879294,0.00969556048304321,0.26332554781359,-0.122497882881867,-0.268268673555366,0.0707419923102588,-0.047143331530438,-0.445883440581823,-1.15020331523649,0.484143377539188,-0.409915802713737,-0.369522286154881,-0.494067931186271,-0.0478533835625457,-0.00791611903967142,-1.91579620138314,1.76746206957349,0.00515210107071689,-0.23790108119588,-0.504101700531754,0.137676063507259
2,10,-8403.26264691052,2005.46718652265,-0.15136828080147,0.183284077140161,-0.147328403318174,-0.22106523495912,-0.168280286645575,0.235651236749933,0.23201125141446,-0.807008592374875,0.342974920126463,-0.160091528776619,0.244443069213503,0.111544754161401,-0.130837025025066,1.53530167902833,0.572124503813695,-0.597598041464157,-0.459881546329092,-0.146969298873081,0.0416501066305197,-0.681831250229481,-1.6877307176231,-1.95206600803926,0.0946666606840586,0.812131275671551,-0.371584295926023,-0.699420949961434
2,11,-8554.81859556476,2501.30772580082,-0.194358998277302,-0.176932193297211,-0.135270682948787,0.199027855831942,-0.20854086997153,0.150431199771338,0.161481931439667,0.26992902545383,-0.0325257317681526,0.430443844575902,0.0687987617378323,0.3431518396375,-0.391183188054368,-1.69050497979083,0.611392651983254,-0.718063493073822,-0.558659159873444,0.071378930832784,-0.0222433893992426,-0.718452032430236,-0.804534270184142,3.79078096667244,0.077499535220373,-0.489257258850532,-0.531358292596804,0.848173325942807
2,12,-8294.05950895214,1644.52070653967,-0.159193063300934,0.107869149600948,-0.181927733837167,-0.209687903978776,-0.154295604775416,0.0858780729717935,-0.0110031933667955,-0.566948177462226,-0.0482431911889784,-0.59905122041062,0.115002100799801,0.458795448202303,-0.452849700650794,-1.68829129440597,0.57614372472454,-0.590486247813496,-0.712305680816251,-0.309593422212625,-0.315406356732829,0.992823640867455,-2.01961395650746,2.29861515439706,-0.16651167081429,0.785048686493623,-0.701677701115967,0.23647642351724
2,13,-8465.6387544113,1996.33694311129,-0.212903579459737,-0.197767122733845,-0.166480013705642,0.0195981342051273,-0.226447097833881,-0.149558000261028,0.305043343696036,-0.339774437152914,0.21112215681359,0.0671939819971362,0.439274401930858,0.183738755632579,-0.130301703127896,1.62693520055651,0.5257851010486,0.815332737867152,-0.680885952348794,-0.358707443523665,-0.262751370216452,0.583111107019481,-2.44886836595894,-2.24174742969909,0.0327164353544747,-0.658963267969077,-0.419484964903739,0.841585792316746
2,14,-8381.4007728733,2826.49755325664,-0.163961030206778,0.10135854472233,-0.103109312041053,0.369935076451285,-0.279903505793408,-0.206752298512083,-0.392644516688556,0.926498555292176,-0.458036834301919,-0.193391462123207,-0.114282210857082,-0.445025229865709,-0.997620812727615,1.97987350444484,0.642045764130497,0.769842589545117,-0.224490746396255,-0.0816912717722173,0.239638196829574,-0.889085699130049,-1.98808469613906,1.93140820333174,0.11311242531375,-0.938470954475788,-0.795137092200994,-0.587536702311121
2,15,-8300.87959009197,1846.30057051934,-0.155420881289688,0.122394470006661,-0.166446567739753,0.134611720706173,-0.181783552093554,0.100572940544954,0.0910360519651828,-0.835650598400023,-0.0876477492250984,0.317022115761599,0.158544500919534,0.16742260864025,-0.159964951942541,1.45672659504116,0.564548598966424,-0.520628227299561,-0.57445237004253,-0.434741666446194,-0.0961892601995994,0.357141153242056,-1.96244631982099,-1.91410659367068,-0.0384246424772508,0.421171954173105,-0.731957567187185,-0.658533774265609
2,16,-8212.16807595121,1516.5411960694,-0.136990402533574,-0.109496176784095,-0.157125229834695,-0.149491179746073,-0.225884633547289,0.1680133173997,0.248434885602809,0.271179651889781,0.208767179530648,-0.177608146913571,0.349930453445366,0.0695781962232812,-0.120503162981876,-1.54853872774634,0.49906534166757,-0.468723222054506,-0.454476819411976,-0.22761682870032,-0.107235240565801,-0.545262942343113,-1.91595417826704,-2.27208398898071,-0.0236730777946879,0.860577879557028,-0.576452673225041,0.0933423311951647
2,17,-8132.29727478436,496.960368477328,-0.123580239615962,0.0832957821084144,-0.190353658001787,0.191866478756439,-0.156841393754317,0.189134248584365,0.127057419391314,-0.348360639496447,0.0895691207558207,-0.32873416368092,0.275446199342129,0.0706774878544859,-0.384449194536893,-1.40270305824334,0.568145085282501,0.608094218980945,-0.37949727709503,-0.477016468880277,-0.100080985810269,-0.298948805689859,-1.96893175188779,2.13176339537473,-0.00571670487188283,0.571542131133801,-0.629980374114867,-0.704734862595542
2,18,-8259.85411124613,1553.64307439851,-0.131389949253183,0.11083026862659,-0.0778359514764005,0.0998957221328495,-0.203050183749308,0.0889999928701537,-0.144058984598114,0.302012720455452,-0.193482409118083,0.397583620321825,0.0691108109047922,0.871157180631679,-0.397598689348891,1.39235423772257,0.462755223219068,0.712533245690565,-0.584127211126419,-0.194221971240581,-0.167190611254921,0.687518961181396,-2.03975002117263,1.90903228047509,-0.0181543243347327,-0.735976422038024,-0.391199268807562,-0.148610262440226
2,19,-8325.7644257074,2243.79611460555,-0.150488901982976,-0.0952263312223493,-0.113996002996558,0.0628076272742839,-0.173679684516229,-0.159458018109118,0.140783082233024,-0.134140915125623,0.0221998226861966,-0.00543098796480452,0.094026912427189,0.264907516789595,-0.12516959352637,1.00429495763337,0.505021380129248,0.442302694337863,-0.492829212362103,-0.305305016280801,-0.194880052416894,0.740116396576728,-2.7471029594521,-2.36910686223316,-0.172248979716196,-0.973287890453478,-0.722102814295901,0.321881651310037
2,20,-8200.50292182523,1037.87653529182,-0.111755824918778,-0.0754587076088145,-0.136115347822967,0.188717101169177,-0.183117622175405,-0.141799508676763,0.105610469925209,-0.317182665302486,0.0149005048914177,-0.240412125171868,0.0715736308723477,0.0726376081720483,-0.467277326453471,-1.5038160499654,0.467020677640281,0.577584324673886,-0.326527923327081,-0.438186630911035,-0.142423481329741,-0.611111080119977,-2.01203375624405,-1.90069142364691,-0.0493878999306061,-0.818865337296816,-0.666866224152087,0.472570728285085
2,21,-8867.69886622276,2124.5417305901,-0.255899032352081,-0.365731347301255,-0.180616636275637,-0.0670062000212805,-0.160605259067747,0.236016970467539,-0.166007518522404,-0.191658429774972,-0.225129529427956,0.0857679557401813,0.0522805757541152,-0.238109637246209,-0.770843084853127,1.89727684306036,0.505916407506459,0.52379914282298,-0.366403443882419,0.247536781739929,-0.340338959556304,-0.664038464439015,-2.04119145274315,-2.15876137578638,0.0825033696324914,-0.219712709263659,-0.443443697040792,-0.314961419877045
2,22,-8166.4432365262,993.092360196031,-0.120473239389512,-0.0992816992579477,-0.141210260758105,-0.139452579869706,-0.209450628281118,0.127149956049863,0.143958495313733,0.59870670910768,-0.0928540755957837,0.0473418818629941,0.128041576054236,-0.106324951735344,-0.276458855956613,-1.57481905757338,0.576490594366157,-0.530847542168687,-0.471464154011061,0.221119035943084,-0.303565564464639,0.738024457802151,-2.24497594198105,-1.86173445749058,-0.0754294570663865,0.714152089775503,-0.65857167255097,0.255163802737236
2,23,-8185.69153378511,770.4653651545,-0.130812255863131,0.0963566129119462,-0.181728395518846,0.144033914520369,-0.214165532368569,-0.178828840584637,0.311915190109296,-0.369207557862892,0.145405090664125,-0.260349662968142,0.317194293757514,0.286103378220961,-0.426552006340228,-1.70309375248373,0.578910002606708,-0.487182836223669,-0.571615261967874,-0.524788098838771,0.000977838657839998,0.608382658959425,-2.04606198834777,-1.980858957073,0.087188458408687,0.704952693722365,-0.463815670079892,0.653184948155948
2,24,-8171.52819671482,772.262163986,-0.114790630393663,-0.0731887075271842,-0.140699403114358,-0.165520937027118,-0.187643015948252,0.188252680453527,0.162288233915369,0.187298623848779,-0.0320322716784696,-0.179209631720628,0.0513539846779366,-0.142671170809231,-0.311459384802852,-1.66009604732151,0.542505710786658,-0.466993448190849,-0.340711278476787,-0.0681015208201638,-0.258927430003203,0.816466299724559,-2.02139165713517,-1.68418034650795,0.00350606375461722,-0.752808632673583,-0.634927437811593,0.384774596229152
2,25,-8760.42929500058,5144.96164117884,-0.15891185318744,0.0839246890036669,-0.2822755065065,-0.00437037789624375,-0.181563323667286,0.315599698257155,0.336742485893835,0.274288705193003,0.630771522768437,0.523633270753426,0.339773886630936,1.74728709735857,-0.117700717951532,-1.3604546840734,0.754875557697136,-0.0102925269351964,-0.812869124927862,0.804846685908384,0.0763442496431568,0.713911696783824,-1.86068819174086,-2.16640970721442,0.587011812844506,0.937744181785614,-0.263249000369141,1.19379823585446
2,26,-8204.19645803097,398.634555904855,-0.11182144768708,0.0814682300957991,-0.145572718336456,-0.209037585909322,-0.180173965534068,0.135985168351364,0.0695551983860042,-0.486534652948231,-0.0034304671718845,-0.315556362205553,0.1869259018161,0.178886390449002,-0.334671928272182,1.22183908294225,0.447697218301534,-0.472112963475605,-0.332211766451625,-0.324421518438558,-0.149958970046573,-0.791352857351748,-1.88548757244306,-1.64669796102258,-0.0783021147896188,0.673996118038966,-0.577471288973467,-0.363084472367794
2,27,-9449.97436904602,1217.70377476759,-0.513696144023668,0.709624140512854,-0.184313769669087,0.0418251811418362,-0.189237863428137,0.143883019336002,0.000530613710604783,-0.0993579196436821,-0.0159695469180121,-0.455020611415052,0.101670375179147,0.152730955065378,-0.776076633532043,1.54500556478758,0.478547668013238,-0.0710833919307692,-0.331424547244552,-0.0754452441829923,-0.251738696988916,0.201194745968803,-1.99653127310632,-1.67732529336263,-0.119520787929312,0.599917460855119,-0.862177495824477,-0.4608264245665
2,28,-8356.59663859429,1800.56876166966,-0.110033233082013,-0.0745762001796623,-0.233605395606239,0.121661592928393,-0.19920961191885,0.0756165455039354,0.153095339731484,-0.400921482041247,-0.295873960145969,-0.336826495301602,0.0358389207530006,-0.694076903049617,-0.188735752617593,1.95609528293846,0.49196947074775,-0.721793012262151,-0.371886902494222,-0.637113908582753,-0.0530248299223653,-0.702624493893605,-2.66005445567152,-2.07158340001389,-0.0225724036626319,0.115226834477343,-0.608183526825121,0.79208212966
2,29,-8296.29683239372,2580.30865594635,-0.149406716946651,-0.100796607976502,-0.188164278404236,0.245658219604234,-0.218391209944714,-0.0185963406566717,0.0716060779727057,-0.601392143947627,0.170606107635555,-0.457363763394121,0.184684091825325,0.309003887444988,-0.408729786036245,-1.41614648069197,0.493629317745759,0.54687309044848,-0.641488463934443,0.277004074662385,-0.284324526592544,-0.404638816170049,-2.55333423759351,2.10295538968408,-0.10585753349145,0.659856088243661,-0.657570650696619,1.06170762042789
2,30,-8293.30075269217,1076.0044560744,-0.108047957040742,0.0831324373445751,-0.142100014122137,-0.222778847016987,-0.196869610210351,0.102014837635309,0.0891571119765624,0.661982368341539,-0.0814803399936601,-0.282670935152195,0.205835832518824,0.204977716001936,-0.226468590714962,-1.26531049503612,0.490976625104328,0.651076812613408,-0.449958028500266,0.155052471261033,-0.110033774176357,-0.887962001041535,-2.21822425030127,-3.13120275338176,-0.198643080340093,0.895953717285638,-0.545939148118547,0.288471361501989
2,31,-8195.1845019857,2787.37151677379,-0.0820099746780351,-0.080571448288307,-0.148750447202654,-0.127615964645879,-0.183133311014153,0.16130180528467,-0.0300753031506146,0.195323027090258,-0.16316037521996,0.0873295987919304,0.0397361559230012,-0.405230922443148,-0.50724311276537,-1.59790155376657,0.456370448207744,-0.508173215761905,-0.348859305624061,0.120774842847461,-0.301345883159202,0.985811277189554,-1.98921939835989,-1.72653700105542,-0.157175557059004,0.718472603117023,-0.571402687863625,0.456890218742209
2,32,-8251.63903516204,2101.78235133474,-0.106685460687301,0.0673235487256815,-0.124815021452924,0.110488065084718,-0.125126859387429,-0.23857158544566,0.107177191185497,-0.513752593505657,-0.0454372392696914,0.310373498643741,0.154831342064722,0.296917642894328,-0.452120825840163,-1.38798605892227,0.445535378505053,-0.466759501875187,-0.558312361331346,-0.532698580995264,-0.0494053103604982,0.611847051092949,-2.34054730445748,-2.55369264344976,0.115527638465249,0.504877095910482,-0.42185932445477,0.304666210823302
2,33,-8672.17484579217,2552.29061686782,-0.0343308771056088,0.273290037765226,-0.211826598466836,0.215660971706107,-0.210871030231532,-0.226010320582489,0.195754576948495,0.693794662395109,0.0697498383533817,-0.456295202004769,0.179892427420862,-0.0852810155614065,-0.468116142462306,-1.66436376186588,0.663302027710824,0.615052517735228,-0.476170575609399,0.392047906709511,-0.0905524364309214,-0.570298189873731,-2.39055017914907,2.09467808849359,0.0674389212717437,0.499310575032042,-0.647923119330172,0.393545622143498
2,34,-8701.65322667852,1991.16681322523,-0.0161301455136212,-0.260892525355313,-0.242876690288595,-0.29254057898878,-0.184885738666607,0.101582978270925,0.0547652619079284,-0.201075681176987,0.0348012703842227,0.83877361415502,0.134353216363026,-0.110888178255902,-0.295270754345406,1.38605599896357,0.448584323509711,0.635854835688252,-0.563332363101745,-0.606238054007184,0.03412689518531,0.354402135477497,-1.88147270047034,2.40591690277913,0.117272725715584,0.67230943992499,-0.473180327209705,-0.582290418009153
2,35,-9361.27231317106,1571.59581993482,0.272454405642505,0.654047677948612,-0.153893649103988,-0.0622217388350292,-0.216177637087484,-0.149922291237192,0.304293531410848,0.510671033039986,0.120619716868429,-0.00527093331952538,0.443783595178169,0.0397407389041448,0.0016826607914327,1.10639825107168,0.52391723807478,-0.582828658602884,-0.672128246508863,0.278682669924809,-0.051653884440234,0.239559334781086,-2.03030120340679,1.16616682148177,0.0232201747651313,-0.573611545010853,-0.49024389727085,0.0230341369779447
2,36,-8225.23311478887,684.919185030447,-0.11231780939482,-0.0793364024994159,-0.147252125811241,-0.147081946770069,-0.163786347671816,0.042096168226985,-0.00552009644182555,-0.672801046168111,-0.0672350494714409,-0.149283079945722,0.0809814401622359,-0.0700562797249654,-0.578423462876684,-1.29667283160354,0.464557560747326,0.52379171285491,-0.390603556084656,0.579164720358579,-0.202020100080833,0.448319508422195,-1.94194627609233,1.91767722185004,-0.0905577762274674,0.448131824285044,-0.54290041697529,0.663780601131663
2,37,-8230.98217760072,1357.99434237846,-0.102761110774066,-0.0749643908452396,-0.154012867495207,-0.150773609903593,-0.188565322431127,-0.10276977215678,0.14086694970936,0.29534509004136,-0.0654302131277762,-0.0884178793283483,0.26834316880808,0.166449268518582,-0.30617993383295,1.44259548807206,0.415354855910906,-0.400887150884704,-0.351822189348028,0.641122467001066,-0.132361509402244,0.704005211741748,-1.86333518053889,-1.79030139831267,-0.0131854011250505,-0.353335775904086,-0.456107216117377,-0.704931930859347
2,38,-8213.87975743477,574.139496267765,-0.111841530059449,-0.0723504407376774,-0.172964656273924,-0.148308117093118,-0.172897847683068,-0.0420818110698497,-0.0267000773489271,-0.26758473898044,-0.151205425022059,-0.510748289788574,0.115398275371243,-0.573634665699901,-0.395205477877825,-1.37950096362027,0.608179640875751,-0.458736605536185,-0.347184372683986,-0.44581852860156,-0.140537500037663,0.437741743202258,-1.80765207797158,-2.06139662245388,-0.0203467954423534,0.704864959102794,-0.518679524547247,0.499826868167565
2,39,-8765.40614043432,2602.92541600742,-0.0455776405071926,0.252223174388703,-0.127483219459795,-0.0328152854372268,-0.266383205071203,-0.254167176237622,0.363453940051201,0.0146320585599229,0.303656215539072,0.453310808305633,0.159453769141896,0.140097249018257,0.0861808773695763,-1.83806270716682,0.715346563013896,0.569616451579479,-0.507405589154491,0.281685412412337,-0.0600726815410397,1.28252982272291,-2.21356834891637,-1.86073149395398,0.0833169409420653,-0.319076860589085,-0.431573696813426,-0.882345403543101
2,40,-8252.26842542246,1331.85146327559,-0.13247659317731,-0.105015203674887,-0.132234361013354,-0.180074829957145,-0.194645225545053,-0.133153992230288,0.0244693197610555,0.163508190092617,-0.130534531976747,0.197233560019849,0.148086128361822,0.615645050142732,-0.328229522969587,-1.7065411525742,0.389191031855989,-0.518935590819984,-0.322161026970164,-0.264658148463407,-0.174271331175725,-0.829988754104479,-1.9295412333224,-2.03011308388486,-0.0748097887372894,0.740485241812644,-0.510447760745379,-0.117590668718121
2,41,-8243.68392457347,857.603476238248,-0.107037740973596,-0.0836317939452397,-0.106491425114026,-0.166906312290185,-0.150716912602843,-0.0992663812883297,0.312988664653055,0.543551399443879,0.0175387862034248,0.263973183376127,0.225835641813591,0.150185983632013,-0.227329474878399,1.38229573072779,0.489124748907562,0.549102477933249,-0.439638675229023,-0.0318087452744883,-0.257743932452825,-0.372935976171649,-2.20704302523172,-1.84809085287764,-0.328841703506853,-0.55444221635286,-0.701030536046872,-0.491481700525435
2,42,-8177.40170596311,1265.7339244181,-0.114244227538764,0.0734308154714726,-0.154242064964007,0.178151989620843,-0.170081469586274,-0.0668049015929046,0.0337129655319758,-0.315829020021616,0.0669619975562582,-0.214230983538157,0.101425513496097,-0.180783867124674,-0.493631839157315,-1.60293867393654,0.47521741793448,-0.600475402340487,-0.397916439172209,-0.358299539835558,-0.0877364882340757,0.514522299540231,-1.90387570215746,1.74624621163507,-0.0823807644556321,-0.60634208963595,-0.525753880496393,-0.700042229331232
2,43,-8158.37377554943,481.287795026131,-0.118391973656026,0.081820775501839,-0.133420884600965,0.163065349857267,-0.164444093751311,-0.16604838560647,0.110985290263452,0.173200013189699,0.00732529718631662,-0.178055579516996,0.161350832686419,0.178023539142559,-0.314154342043825,1.35764868261719,0.484363025658541,-0.517316341726816,-0.428687897500573,-0.348361856285692,-0.14114022512941,-0.661216766270659,-1.82375552304819,1.77356076253567,-0.067297682354106,-0.54926734490971,-0.560912314235883,-0.608357634932336
