"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","class_intercept_8","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","LL13","LL14","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","gradNorm13","gradNorm14","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
52,"logit_random",-0.0451482510161962,-0.126934263826414,-0.161004486160589,-0.0482485611364341,-0.0269046540170078,0.392796449958251,-0.0658754680730587,1.03363209612108,-0.0416328797029812,-0.0943596984288917,-1.06387816718422,-0.122781261122786,-0.786234375620397,0.042440727008655,-0.125448442820482,-0.156190811824043,0.0613829051469264,0.00277717491566012,0.173178058233262,-0.040631214871097,0.341601880561738,-0.171106694900038,-0.140362110542582,-1.11539377297104,0.0106239970215194,0.0738956888744503,1.17304648585223,-0.0188014997312309,-0.188823382642467,-0.311002291836571,0.0917401069242953,-0.0116063828786463,-0.00904107909154786,-0.373560030947334,0.333330876373792,0.0848524038803532,-0.214809696154818,-2.96416679658781,-0.0270456274252648,-0.201922759459168,0.624041389527952,0.107391685814277,-0.0744791125351547,-0.170780520836865,0.0858879975695154,-0.00275582011080552,0.0986874974364845,0.251195332657653,0.221317752858566,-0.158566270934518,-0.0972370942944644,-2.69007158258845,0.0460747646880687,-0.47499452650353,-0.431359164785628,-0.0976497353493387,-0.233289271509161,-0.101291793862234,-0.0205938295172366,-0.00401535019732666,0.201567625263187,-0.290679392916672,0.331433582276086,0.0180397540622701,-0.122326133876255,1.29435276369429,0.00463429285906283,-0.613209863447471,0.487013537452517,-0.0818033090237047,-0.15380556412961,-0.290811921056545,0.0606621159852407,0.0145684156484338,0.314526351014191,0.0635203619707131,0.404531242833456,0.0578450713316637,0.114888094193509,-1.92545207989976,-0.0870063259021026,-0.367873457129181,0.538709245584063,-0.0283478774304244,0.000888107411817302,-0.155513541525655,0.157513183327282,-0.00708802012732935,0.107400736156688,0.101467450321894,-0.112626322290892,-0.0484458833586043,-0.112479314486782,-2.5959019841234,0.0251353455042634,-0.517692318685931,-0.887673515885508,-0.0660305687937704,-0.104887406702448,-0.195678315152583,0.0059812732454365,0.066869840375695,0.0319523899243557,-0.304864586646519,-0.110289927340155,-0.26095449720612,-0.312638031319956,-2.21746204231133,-0.0861666245066128,-0.211452794023804,-0.0261602187128951,-9403.67975826425,-8187.4799843496,-8027.40598641522,-7994.53501934034,-7967.58606933173,-7933.13016114751,-7901.69927336789,-7896.31692620005,-7894.55311712202,-7894.30455641878,-7894.21853877946,NA,NA,NA,NA,2499.08331521626,864.712644934043,326.944105909711,412.813990760501,685.026800057574,235.316593344472,286.506378729467,113.025291964812,45.3889513101807,0.800082170663506,NA,NA,NA,3,"test0_worse_conv",0,1,-7894.21853877946,3,"test0_worse_conv",52
53,"logit_random",0.0951374080220994,-0.0293956666079211,-0.330446171229379,0.0747406873406,0.0371349317976486,0.101474698683826,-0.273117881112238,0.514313593631528,-0.542646237211453,-0.0331701370047139,-0.803654765429875,-0.0740113613759717,0.142910915579633,-0.0257130364117496,0.107016834869159,-0.297555599317022,0.0598962034069917,0.015653434277218,0.0546251982989025,-0.0735917246204245,0.435710773896127,-0.0426939480338526,-0.0642193859479575,-0.640802557530056,-0.00139894917253332,-0.196899478322459,0.334083620780508,0.0329785032907569,-0.148854768825808,-0.204553005700069,-0.0405879724222086,0.0176706816030301,0.0369849873349751,0.321606437416032,0.436264064000007,-0.0816792735859531,0.0167633927760134,-3.09846022712491,0.00920040318194752,0.0241523863064941,0.43357045229548,-0.15590354357864,-0.163995902989584,-0.134814774711993,-0.0683115756286479,0.0235151694569855,0.0369924829767304,-0.0614020415934802,0.558590679223809,-0.312231492371318,-0.0722858508989261,-0.414202148939035,-0.01081106341867,0.368427514581642,1.3274391320909,0.0353707173092119,-0.157878068516675,-0.113008605695332,0.0463557285798605,0.0092533772682595,0.148499926672463,-0.209970820237358,0.220508393134135,-0.621477550034125,-0.174311203163318,-0.136003098238147,-0.0844522884532709,-0.444291260066043,-0.728452019121951,-0.158772422938679,-0.25575566580445,0.0516394409954376,0.000949491386230975,0.0203929859146854,0.219289884236745,-0.305551898359622,0.283931102029463,-0.274875623269331,-0.183967255791231,-3.07494823736484,-0.135518699809418,-0.878749739308165,-0.125198510733661,-0.0251402850520068,-0.19684850928929,-0.0850855602597506,0.132450225411947,-0.0089226299138442,0.182847060385755,-0.381831742674185,-0.190501057913816,-0.202098709246813,0.106652688024021,-0.767999577134001,-0.0536729410670396,-0.597579965880437,0.552034237510311,-0.117224241049062,-0.0913262487701323,-0.459949746677872,0.170240542070966,-0.012156648029578,0.263472162180848,-0.174462550370026,0.107915573193875,-0.207452558571574,-0.0426800699020522,-0.759567397431008,-0.0526649161419986,0.258384925814089,-0.0495803305795604,-9134.67137488491,-8210.08566037151,-8023.13829359728,-7975.8389729834,-7949.46179670568,-7933.31969854403,-7925.89076069321,-7916.85107269519,-7893.37679909366,-7882.08707207192,-7879.49456631461,NA,NA,NA,NA,1449.79163337087,1110.19920933563,381.73605802205,613.323235912057,204.962079261216,220.973247790596,468.249006830759,393.484144669828,336.137919570127,0.340091544294372,NA,NA,NA,3,"test0_worse_conv",0,1,-7879.49456631461,3,"test0_worse_conv",53
54,"logit_random",-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,-0.05783508489848,0.0136182364640593,0.0138826564261581,0.0674468713326844,0.0253802919556857,0.288351258885403,-0.273047026345167,0.78289677201417,-0.386318061742946,-0.1739204473461,0.0519909760791704,-0.0245983270161631,-0.530764673207753,-0.0912656532734356,-0.0523656164095517,-0.130277119715126,-0.231832300188088,0.0444668631538364,0.0237442095974361,-0.0206334427029733,-0.500901856825255,0.0763131536024749,-0.171144478506316,-0.13535648931043,-3.58274911291362,-0.162519741764373,-0.712412071261391,-0.167232748597123,-0.122866257192834,-0.0705819915401616,0.0083368006769544,-0.0110719184491688,0.0300098862008945,0.250893951880033,-0.055448466362385,0.660873996789537,-0.166876454142255,0.0827201483519614,-0.15567145234738,-0.0946671035203094,0.357924374179602,-0.404295736940673,-0.00591708586721157,-0.148953489999393,0.0488521253899925,0.120962615302323,-0.000897785634147653,0.163407753005103,0.0841183420567317,0.25242034871769,-0.380412036408744,-0.198314086441958,-2.21670469333576,-0.113093775777613,-0.362498295672046,0.121650499641788,-0.0656794900642789,-0.114104205945579,-0.0541213662978516,0.181700824079376,0.0252697431862327,0.358044194633284,-0.364113239831388,0.177791882428863,-0.492606156990949,-0.133098860956639,-2.42274170663446,0.066222849608238,-0.612917352999276,-0.0743004902978061,-0.0371178403833508,-0.0836375680155583,-0.113841859994267,0.0884334619290946,0.0226963033153984,0.0355041484647782,-0.406511333676172,0.153065293936961,0.146329684402233,-0.199518174524463,-1.95810562229233,-0.115174914537457,-0.1261413227389,-0.16512713045037,-0.0142818430335026,-0.285757488773815,-0.225604165174812,0.0744550059075114,0.0270514704842612,0.312343784810384,-0.293230587282211,0.337466675093541,-0.449918796485556,-0.26359636396764,-1.90441037539475,-0.0437644884938139,0.342263952840076,-0.306509155167373,-9080.72005884029,-8170.78154509811,-7977.48719928805,-7938.56788501318,-7925.97816939389,-7922.47072618232,-7921.72161599634,-7921.52001710933,-7921.47063054985,-7921.46882608384,NA,NA,NA,NA,NA,1904.1877557255,1405.17442841277,410.807242845627,345.248075066569,166.527913987027,34.4275255370976,49.4155166698556,11.2401269286413,1.69844869620121,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-7921.46882608384,3,"test0_worse_conv",54
55,"logit_random",-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,-0.00642803380692585,0.00690033922103585,-0.325549675305336,-0.00845203903521272,0.0118876332266317,0.0893801574164493,0.000564567153811396,0.71535454383282,-0.277622130999815,-0.183904453014875,-3.43029438402006,-0.13131927064288,-0.0310221265638301,-0.0637471145738942,-0.0020758649077345,-0.0532960416790304,-0.0840353748794338,0.0833562280272319,0.0194471059887619,0.297634879776844,-0.438806037932745,0.17522811500826,-0.366019714895085,-0.327071146634658,-2.71953992345769,-0.0129948886207778,-0.470340577620343,0.742065476123606,-0.048041403631475,-0.300177731740671,-0.326922348743503,-0.0038906036636861,0.0390048462624682,0.227941532126147,-0.166671146267646,0.548293860000745,-0.651203819551267,0.0354131667850014,-0.793353576682395,0.0408208378440022,-0.188042183073911,0.0678533663391868,-0.0958537546833201,-0.113468954680006,-0.0678378215561022,-0.0192716999829934,0.015454227121684,-0.00610778191009489,-0.53245185119661,0.331260209151061,-0.385235837480795,0.0873082771621347,0.595849377734722,0.00118796616885086,-0.478901581270652,-0.279347378583665,-0.074295328483608,0.0262151810081009,-0.311371099146029,0.0189380988322715,0.0137673395998786,0.138341335591341,0.014277180162855,-0.0180944270867926,0.053488683092943,-0.215684942084699,0.474406084863754,0.048392906935976,-0.801328757474188,1.07223272913126,-0.152483745176958,0.105971559503542,-0.159735503817706,0.174444835275083,0.0153995122193091,0.0788841123303431,-0.545794845434308,0.230805709127681,0.167191540275127,-0.202452657408355,-0.468624308425925,-0.0666713202538931,-0.64665444639114,-0.145248669721937,-0.0450108828907269,0.0604080107950317,-0.150558760762786,0.107175734902869,0.0363728814854022,-0.00502718848755809,-0.25852680290975,0.432608082439931,-0.246463251720375,-0.186672045756049,-0.406013088082699,-0.102664131306017,0.248503490428129,0.500334889376959,-9193.06856928919,-8210.27401970082,-7982.10668745696,-7918.2111987924,-7904.55820664238,-7896.89458158136,-7890.23539461643,-7886.12828030627,-7881.78035710237,-7879.45341370817,-7878.13907223988,NA,NA,NA,NA,1827.74147045129,901.815951435667,421.64726681943,484.894565184085,164.443539841287,126.443835813057,261.744289055827,130.256572024723,102.695242083929,6.32700902802281,NA,NA,NA,3,"test0_worse_conv",0,1,-7878.13907223988,3,"test0_worse_conv",55
56,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,-0.0414832547701015,-0.00942307594373043,-0.20789063869144,0.0241337697792592,0.0260679911683804,0.27842143381438,0.00866265204194977,0.356817560138102,-0.290029037157116,-0.041688279113274,-0.393138939487168,-0.0709253214157778,-0.295171382479975,0.408367459981828,-0.0840165523048183,-0.130745230671217,-0.143872070467873,0.122566129853293,0.0137823360588389,0.124086460701806,-0.230567753096533,0.614136529258238,-0.11508271514078,-0.0585210771703006,-2.02249658314412,-0.172594489240118,-0.164450896604397,-0.58922274580417,-0.0469429779197299,-0.17170725739931,-0.0233159933456145,0.136747714077332,0.0345813988330421,0.275255112621706,0.139045395215429,0.187042293572892,-0.363241700732903,-0.0749746030659382,0.121973342246356,-0.0504263813467937,-0.707142752997887,-0.531367566361582,-0.111446480932965,-0.114422891789405,-0.213951072958591,0.0164007754980139,0.0373309582159507,0.175532737462078,0.138880007523765,0.606779883945344,-0.201298993419429,-0.370113371749148,-1.24240340444589,-0.0623859923678955,-0.847685727752791,-0.799802202616377,-0.0130728430326239,-0.09320526963395,-0.340865255913472,-0.0049448411730962,0.0294114720003882,0.214478254114071,-0.0121900707272002,0.392005114319363,-0.410130636772667,0.0934239382524907,-3.11432457029327,-0.132089636805238,-0.204251619197521,0.00915379672991705,-0.0861396874439542,0.00217296250016964,-0.0486186179492474,0.167424432074531,0.0120818960840544,0.195665236087399,-0.771165273827169,0.666922623407014,-0.418839903688668,0.0690644734745354,-0.33061600714051,-0.0447457536204194,-0.638233450112087,-0.505103506399117,-0.078817336312783,-0.0956613526413845,-0.224765912623105,0.0840851139866395,0.0392746361950221,-0.137196401161086,-0.585858616461418,0.453469033705772,-0.236610095660601,-0.0519636101989907,0.144901104702937,-0.117695921599034,-0.535487711735159,-0.131827435441481,-8999.92105203525,-8123.43500506963,-7964.61309798078,-7927.03372927906,-7919.51834848558,-7909.31976205652,-7903.55599748598,-7902.22353907463,-7901.93244915942,-7901.84082705626,-7901.83914702082,NA,NA,NA,NA,1908.24598303298,1121.39291156643,381.692124782186,273.875143488528,303.212935432934,225.600448045701,118.299990747142,49.0930045176091,12.456621359555,5.87411881419344,NA,NA,NA,3,"test0_worse_conv",0,1,-7901.83914702082,3,"test0_worse_conv",56
57,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,-0.134550972173838,-0.187861647765194,-0.156721480767801,-0.0271975623201613,-0.0188200712331083,0.159029186982593,0.00646804563667078,0.473752700882751,-0.278814632500164,-0.114353500501414,-1.63048425399047,-0.108081860331204,-0.378954487339745,0.683950801969788,0.0253871431498609,-0.0787925454954714,-0.134034629582638,0.103340110064012,0.00818616580241529,-0.0378807109384746,0.0622933040511187,0.486427689513714,-0.594931093167277,-0.121363896591727,0.324714524266856,-0.0863135158593704,-0.285594536849521,0.227995914901216,-0.152220411709927,-0.137746736993126,-0.132866251237003,0.080519033154256,0.0132416808710636,0.044077813246937,-0.441085311815886,0.647635204773815,-0.217641702120525,-0.00352908615069343,-0.53942853532454,-0.0807740569444514,-0.300626887999903,0.433716935339264,-0.0639182181393856,-0.241907789172443,-0.146994847261995,0.132182461846945,-0.0128138678362275,0.171894011083467,-0.526473266351384,-0.371904582371414,-0.413722041570426,-0.0923623142392084,-0.0214436057595067,-0.0554858025077882,-0.687673694174262,-0.016017978710197,-0.0863543061061822,-0.0781236243118249,-0.15431087499619,0.24065728037179,-0.0165214449930162,0.14752625462157,-0.219775663712712,0.379299829894324,0.0109383143219149,-0.111040131017402,-1.29308834227372,-0.120993140808318,-0.696693021365349,-0.141422404393925,-0.138581215273566,-0.109586901959547,-0.215342030824851,0.176955887148794,0.0405914297189399,0.145522379828584,-0.101424469200373,0.288861637917135,-0.615034858740573,-0.164062264728595,-1.73422815233335,-0.054851971520882,-0.693700514205665,0.0667517999386942,-0.126231793107015,-0.0377416464430573,0.0301888492427822,0.0205650075431287,0.0474744002250259,0.0967740644888877,-0.0860144955254155,0.311780621394542,-0.402285999874492,-0.0630932702448153,-0.300091011987623,-0.150566060844216,-0.441204334015527,0.44507844802307,-9206.90830563601,-8276.45311682227,-8054.2691078472,-8002.4977117809,-7987.00455876924,-7948.42794177448,-7911.36847046931,-7898.86736382817,-7887.54723571203,-7882.69836863724,-7878.11312825267,NA,NA,NA,NA,2503.71881084522,1320.31343849086,412.156621943236,501.059341778114,546.961073471136,343.753478997962,372.147596547503,212.127162162005,124.635993127752,0.362598371362616,NA,NA,NA,3,"test0_worse_conv",0,1,-7878.11312825267,3,"test0_worse_conv",57
58,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,-0.0790473542796823,0.0372756684986877,0.0403078655140332,-0.0531372390564751,-0.0176633364412184,0.26389584768217,-0.39646038361692,0.664287060290698,-0.254533734185405,-0.0325610076059987,-1.66858354298281,-0.00119723668855088,0.140974070090493,0.314480357327436,-0.0350002243339527,-0.14090027721027,0.0206940664482271,0.141820529484653,-0.0121896033339176,0.252013151421999,-0.484344985213411,0.757070095312544,-0.707075853831885,0.0182766414105145,-0.844069994632158,-0.018544023343786,-0.176898461843352,0.0127839348507337,-0.178038865640324,-0.0259333387421376,-0.204415562879842,0.00138935881822476,0.0059720376222524,0.00805891574911008,-0.295834689828,0.62746423167785,-0.138110089031705,-0.169176502497063,0.881312543698183,-0.0750425104571958,-0.192171293329306,0.0436170942996093,-0.0353302350638954,-0.160635449276017,-0.0315904878998431,-0.0468689378409617,-0.00405067785180086,0.172684012738496,-0.1689180516854,0.161739985340403,-0.108822623036623,-0.0980415970645238,-0.735188559301473,-0.0352992997853847,-0.973833917416491,0.672921870214567,-0.103904968172825,-0.130605940093304,-0.123577945792656,0.11459974933881,0.0186263482878632,0.43974257657165,-0.400622857185917,0.493689149062669,-0.472810629423907,-0.0540215256717717,-1.57025314256624,0.087532029432446,-0.686343952614134,1.0780266623366,0.0769091785904969,-0.0851042459771517,-0.246677827016344,0.0955882579307467,-0.00347801706077913,0.182515190268453,-0.215496824589886,0.452523714848029,-0.160947196763634,-0.0755269953550863,1.24561294335991,-0.0698509317901331,-0.180118781941122,0.0738552640111204,-0.0725424127124568,-0.200328412732229,-0.0294655152284048,0.202734577461062,0.0296751342068425,0.0301882809691668,0.503860435244882,0.748734798216578,-0.2940707293783,-0.064216944554365,-2.89643995911369,-0.140454233990339,-0.207965458016319,0.93927340021292,-8839.19136705219,-8160.48013027135,-8036.82144369876,-7963.4532189251,-7927.93164597596,-7917.57278356807,-7915.52837927,-7915.12798546682,-7915.02317536973,-7914.63537792157,-7899.86170733633,-7899.84253025292,NA,NA,NA,1013.52116240934,980.043001935724,464.115068900088,219.609221822657,303.224156996142,64.3323533148127,22.9082624362934,26.1882574939281,88.2957016258884,14.0966935259055,1.57814405896878,NA,NA,3,"test0_worse_conv",0,1,-7899.84253025292,3,"test0_worse_conv",58
59,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,-0.019413848404476,-0.0282272830801938,-0.19846576683858,0.1620107069138,0.0199550960051801,-0.106786052882683,0.00666248649410855,0.39069505812654,-0.663671185987566,0.0758164810696126,-1.76153815040455,-0.120613176325562,-0.5284301216868,0.139852162836532,-0.0828676563788008,-0.121686611505282,-0.117929166678412,-0.0241206942446991,0.0476322560713415,0.116697979730541,-0.216033453807464,0.447287914039021,-0.180519231605562,-0.224358482460264,-1.65746102001066,-0.0562314587756726,-0.925453866776965,0.271677586149701,-0.0505690670528808,-0.0941938936782418,-0.134302384937057,-0.0180462344892052,-0.00573728963080056,0.0562096827770879,-0.188609385493157,-0.0869438275943998,-0.00196673995417007,-0.0403106205405536,0.224966517771805,-0.0312094524898855,-0.398106834913451,-0.322985726860045,0.00200880995861523,0.053722384494595,0.0204894235499866,0.0266708813668876,0.0117684782746452,0.0358627569170801,-0.0924366216753775,-0.152813097900742,-0.67522981752324,-0.0853370620774949,-1.67203161935942,-0.199267595430083,-0.0358638094874259,0.533089731363457,0.014634018940896,-0.0287123091492767,-0.102833198215306,0.0755199659378498,0.0308046474496247,0.20907574261998,-0.303776203253138,0.58219868625625,-0.30271545693021,-0.206921678400547,0.0426079096073997,-0.122514893458725,-0.895637450268846,-0.0059995458535247,-0.0340587676544189,-0.112928885255137,0.0386246289320445,0.0388912812107997,-0.000541530167338902,0.151673296310997,-0.259293818242248,0.235380885590597,-0.300711519979291,-0.186883039768011,-0.675761488524987,-0.125096045155854,-0.459563711275125,0.226721139121293,-0.116263925027342,-0.173962879655074,0.0551559142012991,0.0481930737023927,0.0304924299816308,-0.0497431192819547,-0.260237477158175,-0.208289927315536,-0.601474029911185,-0.256005023317866,-0.56940552061803,0.043658773852495,0.0612364518585108,-0.0392506568897858,-9167.31335445617,-8178.75680542426,-8005.0121742086,-7921.4069121451,-7897.56236029022,-7884.234024864,-7881.10129427146,-7880.18040418009,-7879.87929554634,-7879.7556313878,-7879.70498483891,NA,NA,NA,NA,1256.05954534042,840.730887853962,387.754927279495,388.260443203484,163.342207806552,78.2220136479442,61.3740180208734,51.9583363694213,13.6771826721972,0.40486414454218,NA,NA,NA,3,"test0_worse_conv",0,1,-7879.70498483891,3,"test0_worse_conv",59
60,"logit_random",-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,-0.0819893794629495,-0.150153820031252,-0.420447497604092,0.154254289001005,0.0268745513289408,0.104488560906269,-0.0287662022470262,0.203765506366251,-0.0680296833354008,-0.0702985729849463,-2.61995642821717,0.0147249082605819,-0.385057998104015,-0.0654823011637928,-0.0879733223118848,0.0474424909773534,-0.326505411920906,0.0699189348705235,0.025610913408019,0.175660800717892,-0.113799495466148,0.295985805122282,-0.517820242051536,-0.137628569819939,-0.694077207680521,-0.085713890633502,-0.589115242190902,-0.249644304593802,-0.0314668368477011,-0.0968808487909389,0.0918739002931066,0.103702814398922,0.036686312293768,0.022083086626527,-0.435665255220443,0.0225215296618422,-0.021301697881091,-0.00717260880423948,-1.05151411140283,0.0111768071870981,-0.432539826950146,-0.175825606918221,-0.0411971372014974,-0.0221010640840975,-0.198735147010247,0.0417889530693978,0.0115756630487182,0.4311116776398,-0.371836140653196,0.712197102564311,-0.423289082906974,-0.0215882769123046,0.322553342578579,-0.122351439916704,-0.161197359064938,-0.708846325046837,-0.0762791614092703,-0.275785585393871,0.00696868929116233,0.0295710282504794,-0.00820125726346988,0.19703779461682,-0.123194472015791,0.0558380666572195,0.0859263615823007,-0.257090050827053,1.04880771966318,-0.122805758559199,-0.723929120481522,-0.307383683521244,-0.131632523081641,-0.0215305279682765,-0.0825408159436644,0.0461591781722672,-0.00495633208967476,-0.0192923233022641,-0.584313207157128,0.402476990565864,-0.609145455146218,-0.287300067096588,-3.46212388239861,-0.104492848723547,0.197077588078611,-0.0293688201108373,-0.0263535916303536,0.0312269834750561,-0.275739828571227,-0.0320840671543552,0.0199320189067659,0.183068484563856,-0.2254339090683,0.418772309179092,0.106504823900591,-0.234388790492016,-1.17905690089902,-0.0957128498560246,-0.475986980564976,0.192930158229541,-8990.492412244,-8043.92045079139,-7940.39134674379,-7910.23822674679,-7900.88360461081,-7898.94458110009,-7898.67312206791,-7898.64416431664,-7898.64092680022,NA,NA,NA,NA,NA,NA,1208.15880226931,625.725044408001,601.456151271619,350.467280629374,114.54880979958,17.3402645151635,14.001106074732,2.69526046766003,NA,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-7898.64092680022,3,"test0_worse_conv",60
61,"logit_random",0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.0463660694438027,-0.0579675604745771,-0.0384296851176767,0.0657960267629013,0.00727385620270412,0.229172749278292,-0.140787929183529,0.532571284243579,-0.0287257326465799,0.0234766414611984,-2.77658824144962,-0.0231028208396213,-0.400152790283376,0.0162127506563999,-0.0823389978461704,-0.123039756937278,0.015927219695195,-0.00373114905598416,0.0137442728068374,0.0970599701239673,-0.0442272962389724,0.477080669303829,-0.295510087065539,0.0729091757286848,-2.17545268433482,-0.119809053891723,-0.786022371426503,-0.299851311273883,-0.0765511306102251,-0.150474714086182,-0.196866370042506,-0.0374145119661316,0.00727088862579107,0.252085525956176,-0.00190772061007383,0.32006090647414,-0.334608082327735,-0.0767108915842194,-0.265312955734792,-0.0264418585590597,-0.273065476846944,-0.142515142795657,-0.0678688483098326,-0.216992736252229,-0.413178991772827,0.157366597648506,-0.00763556820081908,0.125873768383177,0.104077765090393,-0.256627845096162,-0.355652781235635,-0.211510633447179,-0.87781106580246,0.00565307391299896,-0.302551245182176,-0.261779844674958,-0.0820842679879893,-0.0182396138661192,-0.237952662724694,0.125721167584487,0.0336580415654102,0.432317114553871,0.122325300317085,-0.14968212798092,-0.421225311583998,-0.145973952194561,-0.696040008006848,-0.100855946407464,-0.192050277035403,-0.160074960179855,-0.0974755764187823,0.0270848258390514,-0.0266278821069775,0.0337122888468661,0.0447338621639516,0.254957291606588,-0.436373508682926,0.434709523089573,-0.197964401565166,0.167644742211915,-3.29080846276058,-0.0644221853796899,-0.601694114931027,0.4910676124754,-0.0817682123462181,-0.0110093094547947,-0.0942469154065084,0.196789404687784,0.031422518142423,0.318153526992269,-0.354394267703152,0.306094322278347,-0.191679096380613,0.121550614176796,-1.06520816706981,-0.149026253947236,-0.345004425232487,-0.115942679447081,-9171.83053670971,-8180.02212128507,-7998.14372360607,-7909.95453981428,-7877.71235304243,-7866.10237137831,-7860.91522157601,-7858.9838004911,-7857.55189461715,-7857.0948257831,-7856.9409671151,NA,NA,NA,NA,1015.99817677438,1254.60382509187,546.433558159527,406.896562731969,201.559885793757,152.043040596927,110.539392624572,87.6518360555234,39.5598151264286,0.924929115252647,NA,NA,NA,3,"test0_worse_conv",0,1,-7856.9409671151,3,"test0_worse_conv",61
