"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","class_intercept_8","logLike"
-0.148266771707188,-0.106578240960435,-0.170984195065999,0.346769747767322,0.259608433582908,0.682799676874521,0.261453181138791,0.316883418940296,-0.623882592920907,0.602510932349687,-4.96287639169574,0.558641009258828,-0.285690200901713,0,-0.154189118239588,-0.165584759271811,-0.234656186126383,0.161971377240956,0.12068576001153,0.11489405513301,0.017311818755293,0.62246348360036,-0.3645501285163,-0.077038834512676,-0.435616257925913,-0.256236274497581,-0.443078965684246,0.264684907017475,-0.0708250876694594,-0.061038356983289,-0.106974885019989,-0.37043842291768,-0.324299865450646,-0.103117824881486,-2.46775280029545,0.627393944041431,-0.185539740883666,0.117986477615758,-1.24142850446712,-0.129712524217683,-0.0385872135207262,0.163674891547761,-0.0185459550887185,-0.215235847518761,-0.0927342437023226,0.581375233720391,0.36540157304635,0.5462273893912,0.717658425544483,0.114234227111674,-0.633718473436856,0.430310904209956,-0.0196342868466765,0.32713466634709,-0.326332011642835,-0.258971423053587,-0.0720176905908582,-0.155078229089592,-0.545578294775728,0.93365279730995,0.968353321275452,0.876479585862291,1.48040717013135,0.261455899844582,-0.648887974855087,-1.55280485066555,-5.75349683415028,-0.183874571699749,-0.415484323786598,-0.713979052462721,-0.982977698275916,-0.0423301701436052,-0.425953271137143,-0.462253308147655,0.470905817132325,-0.78005931901495,0.0120036150613692,-0.396455005969151,0.317062632685088,0.250100444040416,-0.880894704443566,0.804159949080285,-0.184309471312515,-0.817351484491717,-0.0413039610458846,-0.0274856312083406,0.0795953595260384,-0.285765112277218,-1.20916317853958,-0.60259548853477,-1.67326008070672,0.105074651069432,0.477378224802596,-2.1262157563646,-4.23553681576058,-0.817907195069619,-2.90101833571682,-1.03292302922677,-0.0536488785507136,-0.406634324074855,-0.152821654220357,-1.44100406181615,-0.899235120459995,-0.42895074592309,1.53417603319231,2.22992894431416,-0.566771314828028,-1.42493878348179,-2.71682617371516,-0.896345656962867,-1.17880207444893,-1.26227688728055,-7847.66348104106
-0.148266472307738,-0.106561462127816,-0.170980936855733,0.346727203152252,0.259609408108807,0.682797099549168,0.261446217455465,0.31686426682001,-0.6238724769988,0.602492954462155,-4.96287422670606,0.558645750883506,-0.285710873530626,0,-0.154190490427254,-0.16560441590972,-0.234662549253471,0.161970826465333,0.120672654059905,0.11488109127647,0.0173139874976317,0.622476564635393,-0.364548784831097,-0.0770370420084096,-0.435596589361385,-0.256234417698325,-0.44307008463726,0.264657377505638,-0.07082602759104,-0.0610322165850324,-0.10697311687734,-0.370424099604644,-0.32429803749467,-0.103125595520582,-2.467755718838,0.627403026865766,-0.18554104066648,0.117972437103756,-1.24141594518469,-0.129710284871442,-0.0385946757916666,0.163660061176944,-0.0185458396732279,-0.215231692427712,-0.0927333754928417,0.581403069261756,0.365400736528497,0.546229153683875,0.717663031252081,0.114236365482011,-0.633709636051311,0.430317397483161,-0.0196352573517784,0.327139033734775,-0.326344041795898,-0.259012106169851,-0.0720183809080724,-0.155061007546997,-0.545592116300397,0.933657942745891,0.968370768809169,0.876495719829113,1.48041726486717,0.261473863864354,-0.648908267547534,-1.55278480517078,-5.75352323843633,-0.183857464316541,-0.415461964043483,-0.714021677304414,-0.982974175090589,-0.0423242136503699,-0.425922272298024,-0.462258926604946,0.470873131557285,-0.780020592069374,0.011997424258662,-0.396456512324555,0.317059040627989,0.250095064066796,-0.880894755136406,0.804124915948549,-0.18430443447607,-0.817348521376025,-0.0413037122218018,-0.0274825351066927,0.07958043643731,-0.285780762919161,-1.20917766792333,-0.602608371893378,-1.6732617084031,0.105062926639701,0.477415176669416,-2.1262206716296,-4.23550037899647,-0.817901192266396,-2.90102034024641,-1.03292525002075,-0.0536495844263675,-0.406644770628688,-0.152838787948626,-1.44092818743377,-0.899179466756436,-0.42890490880236,1.53424393441884,2.22992539906217,-0.566810064801475,-1.42498347415853,-2.71686566311486,-0.896415358785786,-1.17886275904516,-1.26228836882094,-7847.66347750871
-0.148266260952625,-0.106573919469179,-0.170983734600108,0.346693684410521,0.259612886848885,0.68279908191989,0.261437224111033,0.316859107083768,-0.623868031566391,0.602478242511662,-4.96287017164509,0.55864951813995,-0.285720835103358,0,-0.154189957925153,-0.165595681954004,-0.234659357070323,0.161975888800101,0.120659362436743,0.114866155332409,0.0173200940858921,0.622485752156145,-0.364548279216253,-0.077038178413736,-0.435592604836334,-0.256238117696217,-0.443060783620635,0.264635606733353,-0.0708261326099189,-0.0610348253475602,-0.106973869205341,-0.370414023526815,-0.324293442079111,-0.103134285721375,-2.46775722708817,0.627407518413765,-0.185541616124742,0.117962763336574,-1.24140466860542,-0.129708617297002,-0.0386000282023627,0.163660580644429,-0.0185457577145535,-0.215235147117154,-0.0927333756107142,0.581419826408951,0.365394765021267,0.54623422044001,0.717666302062671,0.11423120509872,-0.633704855570034,0.430316252223112,-0.0196420895090589,0.327147758762511,-0.32634972888305,-0.259043147481479,-0.0720185141954103,-0.155067185727284,-0.54559887052127,0.93366528876367,0.968384150049946,0.876507799242924,1.48042407485391,0.261491133235211,-0.648921657965504,-1.552772080149,-5.75354106639123,-0.183846927368676,-0.41545081623522,-0.714063599379578,-0.982955617168865,-0.0423421185209161,-0.42593335922969,-0.462263279999612,0.470847760099338,-0.779989701475187,0.0119916471028042,-0.396451902377511,0.317055953239901,0.250089736226328,-0.880896018860923,0.804100048798379,-0.184301084777211,-0.817348940233548,-0.0413039073951274,-0.02747538120582,0.079588886493598,-0.285791220792,-1.20918908240363,-0.602623512964311,-1.67326326738438,0.105049461563664,0.477434549520071,-2.12622462634678,-4.23547613843602,-0.817894798128485,-2.90102261124706,-1.03291744004932,-0.0536501853332476,-0.40663252453295,-0.152851683061437,-1.44087164204691,-0.899133793887756,-0.428873507005879,1.53430493767423,2.22992809548607,-0.566832660546688,-1.42501935950216,-2.71690156940395,-0.896464992451779,-1.17890332395218,-1.26229880526926,-7847.6634744533
-0.148266418617049,-0.106556867459348,-0.170982465830693,0.346661670105175,0.259618209109354,0.682803889633917,0.261420466223079,0.316869204363969,-0.62387048128339,0.602465247410008,-4.96286371332911,0.558648157647206,-0.285724526751434,0,-0.154190150397218,-0.16560667366455,-0.234662941398013,0.161983049184471,0.1206440006725,0.114849818401643,0.0173277626896998,0.622487220857994,-0.364548692192959,-0.0770390695775481,-0.435598902791163,-0.256242672126634,-0.443052575364369,0.264615788209263,-0.0708266918565909,-0.0610326257712387,-0.106972826027143,-0.370408992106471,-0.324287309377461,-0.103142194012873,-2.46775505668198,0.627403444557045,-0.185540860154376,0.117958374418568,-1.24139709417619,-0.129707855022808,-0.0386052761452511,0.163665951148513,-0.0185457119497023,-0.215233545123598,-0.0927346771202236,0.581429940927987,0.365387411018524,0.546243958901292,0.717667665399644,0.114228082852374,-0.63370441507686,0.430311214350856,-0.019652013599977,0.327155947529452,-0.326350058992841,-0.259071023268854,-0.0720181015581158,-0.155079344736242,-0.545587115122729,0.933675455954552,0.968397933309012,0.876518190946991,1.48043633297304,0.261500456591563,-0.648931022543606,-1.55276172968457,-5.75355908790142,-0.183837908703944,-0.415444487631962,-0.714112510696502,-0.982930620313925,-0.0423669135955212,-0.425946496460303,-0.46226870856362,0.470819970147667,-0.779955818326623,0.011985536596779,-0.39644419511768,0.317053222857562,0.250082416046226,-0.88089969970306,0.804076123756979,-0.184298904577758,-0.817353194843155,-0.0413040593545179,-0.0274699186208243,0.0795809493597422,-0.285801408195615,-1.20920117997568,-0.602644402285893,-1.67326657673264,0.105037321008787,0.477445287817836,-2.12622925358829,-4.23545459182397,-0.817886530954419,-2.90102484818711,-1.03290485712859,-0.0536497017340895,-0.406620361475885,-0.152817656552728,-1.44081168483195,-0.899080455590136,-0.428841869961589,1.53437843325432,2.22993621281276,-0.566851159570764,-1.42506119811131,-2.71694670318137,-0.896513519940907,-1.17894047395939,-1.26231170560721,-7847.66347202846
-0.148266556724255,-0.106566550693202,-0.170986522103188,0.34661246323662,0.259628665926752,0.682821686324419,0.261364963576476,0.316924819800598,-0.623897277343799,0.602450952039996,-4.96283487188797,0.558617467319852,-0.2856971180228,0,-0.15418847733934,-0.165607476494553,-0.23466398801195,0.162000039002427,0.12061369699016,0.114818676769945,0.0173398877677259,0.622449708819935,-0.364567134477999,-0.0770428888994903,-0.435649135796611,-0.256255355996068,-0.443057363754182,0.264584284482944,-0.0708273042025546,-0.0610278576177963,-0.106971262927425,-0.37042704073055,-0.324275361024261,-0.103147650002887,-2.4677217267818,0.627363105269526,-0.185524653168637,0.117982197892536,-1.24140278087392,-0.129716204713899,-0.0386110929771526,0.163686436108938,-0.018545118604166,-0.215233270606166,-0.0927351741783964,0.581409931645861,0.365372938316392,0.546285783498,0.717659876902727,0.114245430449625,-0.633728167998421,0.430285231825353,-0.0196745251472504,0.327155477067093,-0.326324676501457,-0.259098410837509,-0.0720185258587422,-0.155062881131558,-0.545598888926337,0.933704959113152,0.968428897114852,0.876529006820132,1.4804917321885,0.261462351983007,-0.648926900101131,-1.55275312335117,-5.75359353928584,-0.18382922911814,-0.415455204394541,-0.714228148387474,-0.982880362714942,-0.0423934262710166,-0.425881931202391,-0.462287617835546,0.470751417815574,-0.779873791788944,0.0119751812089291,-0.396421337305078,0.317052714517167,0.250056530430653,-0.880922626449147,0.804035558899382,-0.184303421917981,-0.817382280729961,-0.0413040922217506,-0.0274885642895603,0.0795851437004415,-0.285817500739027,-1.20922699320698,-0.60271046766172,-1.67329419708269,0.105036497897273,0.477414918932171,-2.12623792060128,-4.23542706419901,-0.81786329786729,-2.90102481817287,-1.03286491921012,-0.0536515951151379,-0.406647731455217,-0.15283679164411,-1.44067363796657,-0.898935105743861,-0.428773076020223,1.53458868195706,2.22996193794602,-0.566876793960242,-1.42516889820451,-2.71708166860044,-0.896609170510656,-1.17899961543503,-1.26235109640464,-7847.66346722504
-0.148265935532877,-0.10656646866585,-0.170990551443441,0.346578633193796,0.259612011099504,0.682816339635585,0.261373474089796,0.316843777172159,-0.62389858150116,0.602457169556769,-4.96280033785765,0.558591723587943,-0.285663715090843,0,-0.154188314105161,-0.165610703902951,-0.234662565495874,0.162004026919411,0.120603994132476,0.114806741932368,0.0173377186551104,0.622461818234249,-0.364595266483771,-0.0770674369087198,-0.435676223512177,-0.25627957992741,-0.44309858284848,0.264573993939078,-0.0708281555127761,-0.0610244531514198,-0.106970789461107,-0.370457946002153,-0.324270811764137,-0.103129602125578,-2.46768334842573,0.627403538058886,-0.185505908914803,0.118016305745529,-1.24140736598116,-0.129726450060052,-0.0386133910907751,0.163680066319229,-0.018544930262289,-0.21523392953763,-0.0927360510428956,0.581345016806713,0.3653624386594,0.546314273525147,0.717681637145596,0.114233092484134,-0.633741367296432,0.430270007717665,-0.0196729045501104,0.327127792814031,-0.326307388425601,-0.259092890278296,-0.0720186193389126,-0.155062069834214,-0.545605777246807,0.93375238169268,0.968462976686158,0.876536672264982,1.48055859809931,0.261406265483686,-0.648905405500042,-1.55277092982461,-5.75362649616058,-0.183831570417562,-0.415487547448401,-0.714323079431052,-0.982805888369045,-0.0423450896658911,-0.425876447212932,-0.462311090827081,0.470679897030444,-0.779779903267436,0.0119553890693156,-0.396392221598111,0.317049134686143,0.250021215789824,-0.880957405619796,0.803999306147994,-0.184313910166696,-0.817421343166239,-0.0413041392550612,-0.0274793664660766,0.0795822744848029,-0.285830098081136,-1.20925506205857,-0.602798349698477,-1.67333340968231,0.105051511434567,0.47733932982891,-2.12624116230563,-4.23542027229796,-0.817841993203089,-2.90101555816015,-1.0328267481438,-0.0536539413664086,-0.406664945344575,-0.152840912641468,-1.440532315343,-0.89876009833277,-0.428699178942066,1.53485466412947,2.2300118310755,-0.566891247756997,-1.42529423611449,-2.7172565984001,-0.89669052625031,-1.17903638705962,-1.26240027452444,-7847.66346170559
-0.148266025994767,-0.106567118236844,-0.170993855687395,0.346591965978722,0.259588091357499,0.68278953416601,0.261398380501833,0.316879672470594,-0.623887750061561,0.602468998817744,-4.96276465830592,0.558600713513196,-0.285647093571075,0,-0.154190839697345,-0.165615711046913,-0.234661371793898,0.161994256680055,0.120613531018498,0.114821102700912,0.0173287532786029,0.622514749487568,-0.364606091838751,-0.0771105228653104,-0.435657786562068,-0.25630667032089,-0.443152209554024,0.264581900821628,-0.0708296364682313,-0.0610214329780401,-0.106971046425089,-0.370458618334388,-0.324267392431236,-0.103099763493568,-2.4676843309825,0.627429406678876,-0.185515783558126,0.118023919560502,-1.2414001313472,-0.129714006221511,-0.0386069256903091,0.163647020270076,-0.0185454159097129,-0.215230582675406,-0.0927407918742067,0.581310895309642,0.365374615596046,0.546292947069987,0.717669523404969,0.114272461534451,-0.633747321367637,0.430276538232709,-0.019649443705612,0.327110820135616,-0.326327464134168,-0.25907365229421,-0.0720196436891271,-0.155067515998266,-0.545614088192314,0.933811847746166,0.968498979486077,0.876553330587521,1.48057739191659,0.261448871139562,-0.648894930128387,-1.55282219065675,-5.75364959796622,-0.183850584517699,-0.415523844038468,-0.714341459220973,-0.982791094766864,-0.0423534986506727,-0.425859826011077,-0.462328294823717,0.470628680969596,-0.779707210385813,0.0119345965631029,-0.396375360175964,0.317045408770253,0.249988482420869,-0.880994419999514,0.803972075733244,-0.184326375709242,-0.817440192885244,-0.041303864765796,-0.0275206666508297,0.0795842633587262,-0.285842676154945,-1.20928135265971,-0.602875431878296,-1.67335580184099,0.105066654086703,0.477262937922186,-2.12623075704321,-4.23543482584542,-0.817840108048176,-2.90100071772353,-1.03281643865324,-0.0536558900959059,-0.406656307589797,-0.152847915045879,-1.44043458867068,-0.898614205771068,-0.428632211814744,1.53508332738546,2.23008012859123,-0.566905086596221,-1.42539183749002,-2.71741663962384,-0.896729699329407,-1.17904111599586,-1.26243727088873,-7847.66345679536
-0.148264735376717,-0.106564324642696,-0.170997213475501,0.346646115017028,0.25954692582667,0.682734185797176,0.261446220061387,0.31690264433063,-0.623867466318316,0.602490887391074,-4.9626976363325,0.558647137499015,-0.28563134949802,0,-0.154184752221556,-0.165610035513495,-0.234653703552231,0.161967312894557,0.120629900714796,0.114851954238837,0.0173361716513623,0.622444730429889,-0.364590682400608,-0.0771868742372046,-0.435632452743202,-0.256360405705954,-0.443221730619221,0.264563787177195,-0.070831627242729,-0.0610197129108718,-0.106969788467208,-0.370431317598067,-0.324257613156599,-0.103058446741568,-2.46771548032541,0.627380501912491,-0.185548197026079,0.118016408925596,-1.24138700282067,-0.12967840686201,-0.0385666289867257,0.163581729122831,-0.0185445874891664,-0.215233975167334,-0.0927408338262268,0.581279182355535,0.365381632775378,0.546219115841783,0.717660128433186,0.114186931409512,-0.633735428640873,0.430310119210523,-0.0196210797268952,0.327094816026319,-0.326373217992875,-0.259036836344643,-0.0720214078824261,-0.155050615983213,-0.545622474806843,0.933918774270189,0.968558181866419,0.876590174493496,1.48059931251875,0.261519415402529,-0.648876068923473,-1.55293381146193,-5.75368894967327,-0.183906141178163,-0.415581709708175,-0.714307400290028,-0.982796347473593,-0.0424101460253107,-0.425851753591384,-0.462354274906058,0.470552709762706,-0.779591287366512,0.011894268588387,-0.396367680592839,0.317037676324678,0.249932911351132,-0.881064968706931,0.803923810427708,-0.184349763198782,-0.817446603111329,-0.041303416542254,-0.027500897817148,0.0795770130624037,-0.28586898257201,-1.20932815252708,-0.603005807831325,-1.67337695019577,0.105060508009348,0.477137391897001,-2.12619759490037,-4.23547081215265,-0.817859645342563,-2.90096369555739,-1.03280982963978,-0.0536597068234914,-0.406733462687961,-0.152860718905083,-1.44028930373991,-0.898373398668618,-0.428502565399392,1.53546747906601,2.23020504288582,-0.566948176706301,-1.42554721008808,-2.71769348175494,-0.896770342968725,-1.17903314552738,-1.26249415123329,-7847.66345331179
-0.148264324665004,-0.106565623620211,-0.171000637828028,0.346696503990407,0.259542152387882,0.682716263414816,0.261444674921107,0.316869703835169,-0.623874545115484,0.602507497770608,-4.96265744802186,0.558688031715983,-0.285627368548131,0,-0.154184384959799,-0.165611335522021,-0.234651079392984,0.161964591902586,0.120638827780325,0.114872598098844,0.0173295424430552,0.622419852667662,-0.364572854859079,-0.0771994887626075,-0.435661290122686,-0.256384573147315,-0.443217390252877,0.264531257053379,-0.0708329815056234,-0.0610195059748338,-0.106968086710979,-0.370404185991061,-0.324252788344456,-0.103067370409326,-2.46772317218213,0.627366095912061,-0.185552415480254,0.118012764032545,-1.24138035848751,-0.129658911238563,-0.0385344159445154,0.163577338874221,-0.0185443851727696,-0.215234819240933,-0.0927401259496754,0.581310764346382,0.365369744369858,0.546179877412047,0.717600541686511,0.114253873635334,-0.633730193144412,0.430321005716672,-0.019632794482142,0.327109804397819,-0.326367690564164,-0.259049745257234,-0.0720221526521957,-0.155061237493317,-0.545631286216423,0.933968659090729,0.968578633933035,0.876617781506466,1.48062015816981,0.261485899495571,-0.648858471693573,-1.55300202881358,-5.75371178615215,-0.183956041953076,-0.415602524087584,-0.714241135595668,-0.982819519670022,-0.0424162250739573,-0.425866252372139,-0.462365546597019,0.470528028389353,-0.779543793649402,0.0118712596721223,-0.396389600304825,0.317034273555336,0.249906634063891,-0.881108271035161,0.8038971955298,-0.184364787509184,-0.817422847164682,-0.0413042840502696,-0.0274584776777355,0.0795768147876529,-0.285894374996334,-1.2093553794907,-0.603060105952758,-1.67336610149958,0.10504693166307,0.477100052122722,-2.12616493833258,-4.23549597218413,-0.817891817989513,-2.90093844880833,-1.03282084154601,-0.053662170516934,-0.40674910513245,-0.1528674750284,-1.44024080671238,-0.898265910581573,-0.428420200881454,1.53565418266294,2.23028397287702,-0.566995368850269,-1.42560716131786,-2.71783187341986,-0.896767975112565,-1.1790234107333,-1.26251201643831,-7847.6634499813
-0.148263869185126,-0.10656933032033,-0.171005616637436,0.346766952163506,0.259559581124003,0.682714045945325,0.261416238630496,0.316870319905246,-0.623898812088243,0.602535750779505,-4.96259928902114,0.558739619091594,-0.285613920990183,0,-0.154186402118904,-0.165611627458939,-0.234647226159065,0.161971490183781,0.120656527994925,0.114897554686751,0.0173111637323156,0.622463155409731,-0.36455157583196,-0.0771859289718132,-0.43572362585832,-0.256404971614337,-0.443187357617384,0.264498497321011,-0.070834061000542,-0.0610139299116637,-0.106968059159832,-0.370373938576403,-0.324250044766386,-0.103101547607481,-2.46772094255582,0.627400418746615,-0.185536265908557,0.118015347281566,-1.24136346562702,-0.129641366050957,-0.0384997700402017,0.16359866283445,-0.0185448597222354,-0.215233738297345,-0.0927433358961445,0.581341294435263,0.365315009521856,0.546127817241106,0.717569346050254,0.114197443858661,-0.633688894977058,0.430334409220885,-0.0196735135765772,0.327144619710133,-0.326343633458777,-0.259080196697089,-0.0720236802290341,-0.155045727931289,-0.545634157934599,0.934026177732744,0.968596889828811,0.876667661182315,1.48065047482247,0.26140798393226,-0.648830769249479,-1.55309531367934,-5.75374616784094,-0.184038713072649,-0.415625544735434,-0.71413709791297,-0.982869352839128,-0.0424001244999954,-0.425868164602497,-0.46237950077725,0.470509500279863,-0.779496645027254,0.0118431882138958,-0.396438451152485,0.317034106715043,0.249874575530162,-0.881172568270963,0.803863216567061,-0.18438999087032,-0.817376297855171,-0.0413029775566894,-0.0275124714309285,0.0795811660526121,-0.28594536484537,-1.20939392228062,-0.603113879878106,-1.6733287315662,0.105015799963081,0.477085951084488,-2.12612035429215,-4.23553000362457,-0.81795035779379,-2.90090034792189,-1.03285144044862,-0.0536643871630507,-0.406737625296182,-0.152871677050566,-1.44020232696007,-0.898145363037219,-0.428296286124235,1.53589135684141,2.23039400262227,-0.567084881832305,-1.42566494692028,-2.7180074668505,-0.896744263014328,-1.17901130652868,-1.26252249723311,-7847.66344728773
-0.148263662868962,-0.106573274536242,-0.171007845164907,0.346768881527847,0.259585866767746,0.682731609095318,0.261419085781077,0.316891226738297,-0.623901320632182,0.60255300128529,-4.96257438398386,0.558744440030618,-0.285601238623122,0,-0.154186816292811,-0.165611153329403,-0.234645339207787,0.161974925539694,0.120663135700985,0.114889408663527,0.017319175049193,0.622481917213906,-0.364541265860043,-0.0771693990562128,-0.435735129091516,-0.256386458051376,-0.443181333256167,0.264528387582321,-0.070834203713289,-0.0610137346520539,-0.106967088489015,-0.370382086521659,-0.32425706123213,-0.103114084163514,-2.46771012726409,0.627422156798794,-0.185518896307028,0.118035821746859,-1.24134477927237,-0.129645321302367,-0.0385160559703136,0.163617843465414,-0.0185446234664276,-0.215237031060698,-0.0927421207649905,0.581324807359343,0.365283482100284,0.546130984312756,0.717574525928013,0.114198184544373,-0.633665186835459,0.430336483669428,-0.0196615839959161,0.327138822548272,-0.326333218100656,-0.259086927720614,-0.0720241605726195,-0.155045290549936,-0.545636146914537,0.934043293395067,0.96860020303543,0.876706647946233,1.4806435485644,0.261413476880096,-0.648822043938189,-1.55312784144191,-5.75376324864053,-0.184076337655686,-0.415639029248619,-0.714117259514547,-0.982879569607618,-0.0424074689388833,-0.425877143833325,-0.46238292355738,0.470516535529647,-0.779495883313153,0.0118342793652927,-0.396463597787088,0.317038252787379,0.249865829924536,-0.881202677953511,0.803853747830616,-0.184405237010154,-0.817356647255223,-0.041303263275432,-0.0274778883454468,0.0795804860716239,-0.285972487971916,-1.20940318150544,-0.603108279635221,-1.67331850065532,0.105030925032192,0.477103433216687,-2.12610758171058,-4.23553885990456,-0.817974826703762,-2.90088345058284,-1.03286749023031,-0.0536649210363001,-0.406771891648912,-0.152872761896229,-1.44021121571302,-0.898123726964734,-0.42823725608209,1.53596507154619,2.23042099692844,-0.567148200271221,-1.42566427799479,-2.71805621759506,-0.896720698640657,-1.17901458816817,-1.26251168532649,-7847.66344497862
-0.14826257232365,-0.106571359991808,-0.171011304881035,0.346743914666428,0.259644006660111,0.682775095099217,0.261461571950817,0.316847012889098,-0.623892433563673,0.602579275811413,-4.96253019804881,0.558753892369046,-0.285578209346219,0,-0.15418441100786,-0.165610956130659,-0.234640754872788,0.161985849208192,0.120671126657812,0.114865054762594,0.0173419924026354,0.622441819795961,-0.364532199761326,-0.0771447814329041,-0.435722750736699,-0.256338258652976,-0.443171755010971,0.264605524934015,-0.0708357838309343,-0.0610092148030362,-0.1069656429476,-0.370408431720631,-0.324268141112378,-0.103127770376183,-2.46770204245549,0.627393395309818,-0.18550011402838,0.118064356239088,-1.24130719577017,-0.129655491135112,-0.0385553233272414,0.163663022560327,-0.018543663825923,-0.21523597607284,-0.0927428819589435,0.581286120635939,0.365242096340509,0.546146382927277,0.717555935181816,0.114207412766263,-0.633651117686927,0.43032337281392,-0.0196247526374093,0.327134500777325,-0.326320012069765,-0.259079421979949,-0.0720243706352682,-0.15504529025177,-0.545640676754859,0.934067608794455,0.968603157271671,0.876790791015546,1.48062444463295,0.261433146890915,-0.648800235895561,-1.55318168996354,-5.75380084031539,-0.184143447066902,-0.41567356576584,-0.714103304138341,-0.982891714036846,-0.0424306105439619,-0.425873334464916,-0.462387264342392,0.470543247271968,-0.779512096139093,0.0118180012169913,-0.396507968684283,0.31705066447017,0.249851819746804,-0.881265850817155,0.803842429290288,-0.184440564418598,-0.817322282515141,-0.0413018501613772,-0.0275132727438136,0.0795861143201834,-0.28602878305307,-1.20941702726062,-0.603073400729891,-1.67330131244356,0.105061448878662,0.477156285105693,-2.12609787226788,-4.2355508746522,-0.818006608264997,-2.90085892254956,-1.03289439705815,-0.0536663002818748,-0.406741088925941,-0.152871060936333,-1.44025256950549,-0.898109525130167,-0.428128925276669,1.53609882645531,2.23047084453089,-0.567283409127629,-1.42563987170662,-2.71812786580933,-0.896667095345733,-1.1790296425323,-1.26248009648985,-7847.66344159599
-0.148262814392967,-0.106573455329997,-0.171014882721205,0.346730554200909,0.25967630174815,0.682804814532465,0.261485044209848,0.316850531537703,-0.623890284733075,0.602577911066124,-4.96251254597394,0.558764928161803,-0.285572817701065,0,-0.154184729641858,-0.16561131846575,-0.234638367273499,0.162005261742342,0.120674961121566,0.114867452932462,0.0173302910076472,0.622462580967417,-0.36456234310523,-0.0771352825225605,-0.435678952502724,-0.256328954133247,-0.443149927744269,0.2646270439953,-0.0708363080761241,-0.0610089682129867,-0.106964649430296,-0.370418696245656,-0.324271179728172,-0.103124377845269,-2.46771461421321,0.627376664108406,-0.185512089862318,0.118042143026495,-1.24131297023076,-0.129652427337744,-0.0385467683264553,0.163696234573986,-0.0185437288778539,-0.21523801332956,-0.0927441318335357,0.581267880595128,0.365253379596841,0.546141671174468,0.717520479579591,0.114191373425073,-0.633684481279969,0.430312659100362,-0.0196174144141616,0.327151643216319,-0.326326898974024,-0.259057088724559,-0.0720248239207873,-0.155044133662619,-0.545644029813403,0.934067568293358,0.968602862990768,0.876827107256019,1.48063061824126,0.261416140967778,-0.648775199179839,-1.55319819370909,-5.75382868882725,-0.18416055936515,-0.415703898390119,-0.714113408235487,-0.98288920852899,-0.0424275977663091,-0.425874104648162,-0.462386465835509,0.470570413179317,-0.779537025315837,0.0118053609471009,-0.396508146412059,0.317060586881068,0.249844951746059,-0.881303318292684,0.803844790858816,-0.184465236561814,-0.817310356878219,-0.0413022760295296,-0.0274977228656988,0.079585570705432,-0.286045561739212,-1.20941743994707,-0.603040190822528,-1.67331126146723,0.105059957908974,0.477182558616225,-2.12611234064823,-4.23555080271147,-0.817991369608559,-2.90086019058078,-1.0328830429785,-0.0536665356689139,-0.406746252656102,-0.152867385468504,-1.44028762834057,-0.898126553727693,-0.428083725141988,1.53615758368011,2.23048296328775,-0.56736570145378,-1.42561052347079,-2.71813969204288,-0.896638314885504,-1.17904469676921,-1.262451180762,-7847.6634387384
